,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence,popularity
2191,0.0211,0.568,198160,0.6559999999999999,1.3699999999999998e-05,8,0.213,-5.412999999999999,1,0.0433,100.04899999999999,4,0.364,90
2192,0.172,0.49200000000000005,296493,0.6759999999999999,0.0,8,0.239,-6.861000000000001,1,0.0516,110.23200000000001,3,0.41200000000000003,75
2193,0.18600000000000003,0.736,169999,0.67,0.0,10,0.114,-6.702000000000001,1,0.311,130.032,4,0.845,87
2194,0.099,0.816,253390,0.726,0.0,5,0.37200000000000005,-3.998,0,0.129,136.048,4,0.65,90
2195,0.11699999999999999,0.5870000000000001,218147,0.535,6.56e-05,5,0.131,-6.09,0,0.0898,159.847,4,0.14,90
2196,0.542,0.903,417920,0.675,1.28e-05,11,0.0595,-3.445,0,0.214,96.507,4,0.442,90
2197,0.429,0.6709999999999999,248440,0.7120000000000001,0.0,2,0.10300000000000001,-7.815,1,0.0476,113.805,4,0.462,82
2198,0.16399999999999998,0.335,241107,0.625,0.0,7,0.0708,-7.462000000000001,1,0.0386,150.27700000000002,4,0.34600000000000003,88
2199,0.265,0.7509999999999999,219357,0.665,0.0,8,0.0515,-3.083,1,0.124,95.23899999999999,4,0.698,87
2200,0.934,0.35100000000000003,200186,0.29600000000000004,0.0,4,0.095,-10.109,0,0.0333,115.28399999999999,4,0.12,90
2201,0.0164,0.912,238614,0.41200000000000003,0.013000000000000001,7,0.10400000000000001,-8.074,1,0.124,154.983,4,0.42200000000000004,90
2202,0.122,0.7859999999999999,163880,0.764,0.0,11,0.102,-2.935,1,0.0798,90.979,4,0.9129999999999999,88
2203,0.469,0.872,119133,0.391,4.13e-06,0,0.297,-9.144,0,0.242,134.02100000000002,4,0.43700000000000006,90
2204,0.299,0.5529999999999999,210200,0.502,0.0,0,0.764,-5.972,1,0.0409,129.976,4,0.29600000000000004,86
2205,0.00587,0.755,215364,0.615,1.75e-06,4,0.109,-8.245,1,0.0454,105.955,4,0.039,85
2206,0.172,0.5379999999999999,205440,0.409,0.0,9,0.11,-6.581,0,0.0505,171.838,4,0.265,79
2207,0.0215,0.765,192172,0.7040000000000001,0.0,5,0.22699999999999998,-4.5889999999999995,0,0.127,147.055,4,0.498,89
2208,0.04,0.6990000000000001,205920,0.713,3.11e-06,9,0.294,-5.507000000000001,0,0.0594,121.993,4,0.354,89
2209,0.327,0.687,194408,0.785,0.0,1,0.203,-4.65,1,0.0333,106.046,4,0.655,65
2210,0.0233,0.602,197547,0.6579999999999999,5.9999999999999995e-05,1,0.237,-5.934,1,0.0558,145.031,4,0.268,89
2211,0.0476,0.752,163216,0.764,9.44e-05,1,0.0543,-4.399,1,0.038,121.958,4,0.5820000000000001,69
2212,0.00534,0.95,183527,0.59,0.0,8,0.11,-6.507999999999999,0,0.29,130.003,4,0.21899999999999997,87
2213,0.0332,0.754,198973,0.449,8.290000000000001e-05,7,0.552,-9.211,1,0.109,77.169,4,0.35700000000000004,89
2214,0.6759999999999999,0.6920000000000001,122067,0.49700000000000005,0.0,2,0.259,-7.316,1,0.11900000000000001,81.308,4,0.475,82
2215,0.0481,0.6859999999999999,227476,0.807,0.0,1,0.0652,-3.324,1,0.0613,183.97099999999998,4,0.63,88
2216,0.581,0.825,233713,0.652,0.0,1,0.0931,-3.1830000000000003,0,0.0802,95.977,4,0.9309999999999999,86
2217,0.588,0.81,208293,0.353,0.0,6,0.102,-9.931000000000001,0,0.31,88.031,4,0.0727,83
2218,0.0104,0.588,238173,0.67,3.33e-06,0,0.33799999999999997,-6.439,1,0.0473,118.15899999999999,4,0.505,89
2219,0.107,0.792,195637,0.743,0.0,7,0.183,-2.806,1,0.0851,150.024,4,0.742,88
2220,0.28600000000000003,0.672,201287,0.735,0.0,5,0.242,-4.7330000000000005,1,0.0457,115.741,4,0.754,88
2221,0.0651,0.539,199227,0.6509999999999999,0.0,1,0.0662,-5.303999999999999,1,0.0432,105.15899999999999,4,0.474,83
2222,0.31,0.7490000000000001,183753,0.752,0.0,6,0.23199999999999998,-4.883,1,0.345,180.049,4,0.9009999999999999,88
2223,0.037000000000000005,0.7909999999999999,214847,0.862,2.1899999999999997e-05,9,0.0814,-3.24,0,0.11,123.994,4,0.5920000000000001,89
2224,0.34600000000000003,0.638,180000,0.7170000000000001,0.0,2,0.105,-4.7219999999999995,1,0.0337,100.027,4,0.249,89
2225,0.161,0.684,250840,0.8109999999999999,0.000363,7,0.0871,-4.494,1,0.0714,87.866,4,0.721,84
2226,0.19,0.537,206120,0.8370000000000001,0.0,0,0.348,-4.477,1,0.039,90.083,4,0.5329999999999999,82
2227,0.048,0.632,198933,0.8320000000000001,0.0,7,0.0705,-1.9480000000000002,0,0.154,182.18400000000003,4,0.784,88
2228,0.0441,0.737,222653,0.636,6.659999999999999e-05,11,0.35,-4.546,0,0.0437,105.005,4,0.565,89
2229,0.0372,0.6970000000000001,186987,0.6829999999999999,0.0,1,0.13699999999999998,-2.8810000000000002,0,0.11699999999999999,96.133,4,0.603,83
2230,0.0622,0.7759999999999999,204347,0.78,0.0,10,0.081,-4.374,0,0.128,124.949,4,0.6659999999999999,88
2231,0.033,0.775,191496,0.872,0.0579,6,0.298,-4.194,1,0.0469,122.994,4,0.379,84
2232,0.616,0.8,228493,0.355,0.0,6,0.11800000000000001,-10.47,0,0.0895,145.929,4,0.253,85
2233,0.883,0.669,121887,0.308,0.0,11,0.0984,-10.068,1,0.028999999999999998,64.934,4,0.52,89
2234,0.128,0.6809999999999999,168461,0.6659999999999999,0.0,3,0.127,-5.263999999999999,0,0.162,95.02799999999999,4,0.413,80
2235,0.34,0.568,179600,0.642,0.0,10,0.171,-6.495,1,0.0447,117.305,4,0.604,72
2236,0.27899999999999997,0.728,226627,0.8009999999999999,4.71e-06,8,0.14300000000000002,-2.9419999999999997,0,0.0683,130.059,4,0.41600000000000004,87
2237,0.107,0.695,189493,0.639,0.000657,7,0.11800000000000001,-6.897,0,0.153,90.027,4,0.344,78
2238,0.58,0.7390000000000001,221440,0.5589999999999999,0.0,8,0.11199999999999999,-8.011000000000001,1,0.11699999999999999,140.124,4,0.439,88
2239,0.0484,0.6559999999999999,141587,0.542,0.0,7,0.126,-7.358,1,0.32299999999999995,166.111,4,0.551,87
2240,0.0172,0.797,146520,0.5329999999999999,0.000152,0,0.10300000000000001,-9.74,0,0.0412,131.036,4,0.32899999999999996,88
2241,0.0403,0.836,217947,0.544,0.0,7,0.0824,-5.975,1,0.0943,97.02799999999999,4,0.51,86
2242,0.354,0.7909999999999999,188560,0.745,2.9299999999999997e-05,11,0.10400000000000001,-3.695,0,0.0464,94.014,4,0.82,87
2243,0.184,0.765,217307,0.523,3.5600000000000005e-05,2,0.132,-4.333,1,0.03,104.988,4,0.39399999999999996,87
2244,0.254,0.691,200747,0.71,0.0,5,0.10800000000000001,-5.144,1,0.33399999999999996,192.046,4,0.726,87
2245,0.163,0.599,263400,0.44799999999999995,0.0,8,0.106,-6.312,1,0.0232,95.05,3,0.168,87
2246,0.0716,0.757,194732,0.69,0.0,1,0.192,-5.327000000000001,0,0.282,132.064,4,0.914,88
2247,0.252,0.669,192537,0.684,0.0,7,0.72,-4.595,1,0.0585,96.09700000000001,4,0.466,66
2248,0.0627,0.8759999999999999,244679,0.7859999999999999,0.0,10,0.127,-4.8839999999999995,0,0.306,153.06799999999998,4,0.575,89
2249,0.32299999999999995,0.826,238200,0.773,0.0,11,0.14300000000000002,-4.218,0,0.0524,126.899,4,0.7609999999999999,85
2250,0.0026100000000000003,0.762,209320,0.7,1.56e-05,9,0.153,-6.021,0,0.0694,116.073,4,0.608,50
2251,0.00671,0.605,187147,0.8220000000000001,0.134,0,0.147,-4.833,1,0.0438,167.997,4,0.28800000000000003,87
2252,0.0085,0.691,187027,0.716,9.06e-06,7,0.263,-5.985,1,0.0351,112.035,4,0.507,84
2253,0.589,0.825,327467,0.69,0.0,10,0.413,-4.252,0,0.226,94.194,4,0.516,84
2254,0.205,0.626,202621,0.88,0.0,9,0.128,-2.384,0,0.0504,95.079,4,0.534,87
2255,0.12300000000000001,0.657,165517,0.613,0.0,1,0.314,-7.308,1,0.465,174.02700000000002,4,0.485,79
2256,0.29100000000000004,0.7879999999999999,207853,0.7709999999999999,5.6200000000000004e-05,4,0.172,-3.2060000000000004,0,0.0563,99.038,4,0.701,83
2257,0.374,0.747,215760,0.8340000000000001,0.0,3,0.0586,-2.867,0,0.045,128.005,4,0.687,87
2258,0.0689,0.556,223347,0.5379999999999999,0.0,8,0.196,-5.4079999999999995,0,0.0382,143.95,4,0.29100000000000004,87
2259,0.171,0.753,184732,0.657,0.0,7,0.11199999999999999,-3.0610000000000004,1,0.0449,107.01,4,0.43700000000000006,87
2260,0.073,0.754,121347,0.342,0.0,10,0.193,-8.677,0,0.0991,128.981,4,0.423,86
2261,0.146,0.7090000000000001,204453,0.7709999999999999,3.29e-06,7,0.249,-4.598,1,0.166,174.00599999999997,4,0.7090000000000001,85
2262,0.0066099999999999996,0.87,168347,0.35,0.00048300000000000003,1,0.10800000000000001,-6.082000000000001,1,0.27699999999999997,74.96300000000001,4,0.175,81
2263,0.0945,0.601,207905,0.7240000000000001,1.68e-06,6,0.12,-4.856,1,0.0486,102.061,4,0.508,85
2264,0.462,0.6990000000000001,165000,0.5579999999999999,0.0,11,0.11599999999999999,-7.622000000000001,1,0.0603,79.992,4,0.493,86
2265,0.737,0.483,203569,0.41200000000000003,0.0,7,0.11599999999999999,-8.461,1,0.0402,170.16299999999998,3,0.247,87
2266,0.0183,0.5660000000000001,191100,0.769,0.0,7,0.10800000000000001,-4.342,1,0.0872,170.03599999999997,4,0.385,86
2267,0.16,0.512,367680,0.452,0.0,5,0.0672,-7.2170000000000005,0,0.124,80.04,4,0.364,86
2268,0.18899999999999997,0.735,262960,0.478,2.48e-06,2,0.355,-12.472000000000001,1,0.0293,107.682,4,0.9470000000000001,75
2269,0.13699999999999998,0.703,198947,0.66,0.0,10,0.192,-5.119,0,0.12300000000000001,95.031,4,0.79,83
2270,0.035,0.9640000000000001,142273,0.34600000000000003,0.0,5,0.10800000000000001,-9.309,0,0.53,119.958,4,0.562,86
2271,0.0227,0.7390000000000001,189000,0.742,1.39e-06,7,0.22899999999999998,-4.586,1,0.0329,124.016,4,0.659,85
2272,0.368,0.9009999999999999,203267,0.46399999999999997,1.7100000000000002e-05,5,0.23800000000000002,-9.789,0,0.0645,109.00399999999999,4,0.638,81
2273,0.535,0.752,197437,0.505,2.55e-06,9,0.10400000000000001,-7.621,1,0.253,91.97,4,0.419,73
2274,0.0609,0.85,205040,0.569,0.0816,5,0.1,-8.152000000000001,0,0.136,80.02,4,0.294,86
2275,0.35200000000000004,0.746,179693,0.703,0.0,4,0.331,-4.178999999999999,0,0.107,166.043,4,0.667,85
2276,0.414,0.748,244960,0.524,0.0,8,0.111,-5.599,1,0.0338,95.01,4,0.6609999999999999,85
2277,0.00264,0.732,182707,0.75,0.0,11,0.109,-6.3660000000000005,0,0.231,155.096,4,0.401,86
2278,0.847,0.7340000000000001,95467,0.57,2.14e-05,7,0.11199999999999999,-7.066,0,0.133,129.953,4,0.6890000000000001,86
2279,0.695,0.358,211467,0.557,0.0,10,0.0902,-7.398,1,0.059000000000000004,85.04299999999999,4,0.494,83
2280,0.363,0.7859999999999999,129040,0.65,8.170000000000001e-05,4,0.122,-6.8389999999999995,1,0.109,92.975,4,0.7120000000000001,85
2281,0.579,0.503,207030,0.741,1.49e-06,4,0.0712,-5.127999999999999,1,0.047,88.335,3,0.45799999999999996,86
2282,0.0769,0.6709999999999999,165820,0.529,0.000335,0,0.0856,-7.226,1,0.307,161.989,4,0.203,86
2283,0.0776,0.643,195419,0.904,0.0,0,0.18899999999999997,-3.694,1,0.0739,103.02799999999999,4,0.48100000000000004,86
2284,0.0079,0.825,175954,0.5720000000000001,0.0,6,0.113,-6.067,0,0.0864,141.991,4,0.568,83
2285,0.00281,0.63,195519,0.6940000000000001,0.0,11,0.0719,-6.257000000000001,0,0.0253,97.005,4,0.21600000000000003,85
2286,0.652,0.698,201000,0.375,0.0,5,0.17300000000000001,-8.279,1,0.0491,91.92,4,0.534,83
2287,0.0193,0.7490000000000001,269554,0.794,0.0,0,0.5429999999999999,-5.063,1,0.064,135.959,4,0.46,85
2288,0.259,0.763,126346,0.726,0.0,1,0.0976,-6.405,1,0.282,139.059,4,0.349,78
2289,0.49,0.755,174861,0.625,0.0,2,0.157,-7.114,1,0.0896,147.02,4,0.374,86
2290,0.215,0.40399999999999997,214227,0.531,0.0,1,0.0521,-4.328,1,0.10300000000000001,164.84799999999998,4,0.321,83
2291,0.215,0.63,220293,0.804,0.0,6,0.253,-4.183,1,0.0363,123.146,4,0.49200000000000005,85
2292,0.266,0.8170000000000001,215151,0.74,0.0,11,0.0992,-4.566,0,0.28300000000000003,130.04,4,0.674,84
2293,0.8190000000000001,0.475,200560,0.37,0.0577,4,0.0841,-7.725,0,0.0361,144.828,4,0.157,73
2294,0.0891,0.586,210747,0.909,0.000109,8,0.11900000000000001,-6.474,1,0.0705,93.39399999999999,4,0.757,85
2295,0.0010400000000000001,0.922,181263,0.581,5.8599999999999995e-05,10,0.105,-7.495,1,0.27,140.02200000000002,4,0.595,85
2296,0.498,0.6759999999999999,172767,0.8440000000000001,0.0,7,0.866,-3.3960000000000004,1,0.109,159.969,4,0.716,82
2297,0.154,0.715,212493,0.872,0.000146,6,0.11,-3.5010000000000003,1,0.0547,96.939,4,0.682,82
2298,0.0476,0.642,164205,0.772,0.0,10,0.0646,-6.61,1,0.0848,153.995,4,0.589,70
2299,0.0733,0.552,260000,0.76,0.0,0,0.0865,-4.706,1,0.342,135.702,5,0.639,87
2300,0.39,0.7659999999999999,231921,0.8220000000000001,3.37e-05,1,0.349,-4.126,0,0.16,165.842,4,0.8809999999999999,85
2301,0.29,0.6809999999999999,193320,0.7090000000000001,0.0,3,0.0979,-5.808,1,0.0371,114.02,4,0.456,41
2302,0.303,0.79,192000,0.858,0.0,2,0.61,-2.78,1,0.0471,92.05,4,0.79,85
2303,0.009470000000000001,0.48700000000000004,270715,0.789,4.05e-06,8,0.18899999999999997,-3.69,1,0.044000000000000004,150.007,4,0.0564,86
2304,0.37799999999999995,0.268,179200,0.45899999999999996,0.0,10,0.11800000000000001,-6.94,1,0.0346,64.17699999999999,4,0.175,80
2305,0.0956,0.708,201707,0.648,0.0,6,0.134,-5.626,1,0.0449,143.955,4,0.33799999999999997,86
2306,0.0414,0.665,175755,0.6509999999999999,0.0,1,0.0896,-5.515,1,0.156,163.935,4,0.237,86
2307,0.129,0.499,239835,0.638,0.0,0,0.631,-6.145,1,0.0438,89.98,4,0.253,85
2308,0.0847,0.841,243837,0.728,0.0,7,0.149,-3.37,1,0.0484,130.049,4,0.43,84
2309,0.257,0.6709999999999999,295893,0.373,7.950000000000001e-05,9,0.0481,-18.064,1,0.0323,92.71700000000001,4,0.732,83
2310,0.474,0.7809999999999999,281560,0.445,0.0,2,0.184,-6.061,1,0.0295,78.998,4,0.591,67
2311,0.0138,0.406,245680,0.934,0.0,5,0.955,-6.667999999999999,1,0.0845,118.823,4,0.395,80
2312,0.000452,0.37799999999999995,258773,0.8959999999999999,0.0,2,0.19399999999999998,-4.066,1,0.0407,174.30200000000002,4,0.469,79
2313,0.0788,0.799,199849,0.597,5.66e-06,5,0.1,-5.131,0,0.0611,110.001,4,0.419,33
2314,0.607,0.614,258987,0.379,0.00046399999999999995,4,0.0986,-10.48,1,0.0476,107.98899999999999,4,0.201,66
2315,0.0545,0.506,204093,0.628,0.0,7,0.301,-7.316,1,0.17300000000000001,191.708,4,0.556,84
2316,0.713,0.599,163373,0.7609999999999999,4.74e-06,0,0.349,-6.8870000000000005,1,0.0421,77.015,4,0.7120000000000001,76
2317,0.00028199999999999997,0.9079999999999999,177000,0.621,5.39e-05,1,0.0958,-6.638,0,0.102,150.011,4,0.42100000000000004,84
2318,0.46,0.695,179172,0.573,0.0734,4,0.48200000000000004,-8.597000000000001,0,0.106,99.939,4,0.408,84
2319,0.0498,0.617,247160,0.635,1.4400000000000001e-05,11,0.16399999999999998,-6.769,0,0.0317,103.01899999999999,4,0.446,81
2320,0.29,0.652,193377,0.898,0.0,7,0.073,-4.481,0,0.0361,114.04299999999999,4,0.47200000000000003,64
2321,0.584,0.506,216420,0.693,9.58e-05,0,0.0891,-7.265,0,0.0412,139.912,4,0.221,85
2322,0.046,0.792,158005,0.768,3.39e-06,4,0.067,-5.074,0,0.107,89.917,4,0.295,82
2323,0.0573,0.622,211360,0.7120000000000001,0.0,5,0.13,-7.321000000000001,1,0.066,140.025,4,0.48700000000000004,85
2324,0.26899999999999996,0.601,190295,0.775,0.0,0,0.0883,-4.612,1,0.0473,119.964,4,0.483,85
2325,0.005520000000000001,0.745,237240,0.34600000000000003,0.0,1,0.0881,-7.709,1,0.331,203.91099999999997,4,0.11199999999999999,84
2326,0.149,0.88,172800,0.428,5.07e-05,9,0.114,-8.28,1,0.20600000000000002,100.007,4,0.33299999999999996,84
2327,0.19399999999999998,0.653,210773,0.809,0.0,0,0.165,-4.0569999999999995,1,0.0474,92.213,4,0.55,85
2328,0.0739,0.909,276147,0.628,0.0,2,0.10800000000000001,-5.456,1,0.201,145.905,4,0.406,83
2329,0.19899999999999998,0.7979999999999999,202547,0.539,1.66e-05,1,0.165,-6.351,1,0.0421,136.94899999999998,4,0.39399999999999996,84
2330,0.185,0.7040000000000001,207109,0.56,0.0,1,0.0948,-6.791,0,0.179,75.003,4,0.609,81
2331,0.151,0.7340000000000001,163636,0.765,0.0,7,0.231,-5.562,1,0.0621,109.98899999999999,4,0.518,83
2332,0.595,0.6859999999999999,242187,0.457,0.0,11,0.105,-8.322000000000001,1,0.0468,150.953,4,0.718,67
2333,0.536,0.522,207520,0.385,0.0,0,0.135,-7.355,1,0.0288,89.792,4,0.23600000000000002,85
2334,0.0989,0.892,253580,0.6509999999999999,0.0,0,0.371,-8.645,0,0.37799999999999995,105.814,4,0.599,85
2335,0.225,0.47700000000000004,213993,0.61,0.0,11,0.107,-5.627999999999999,0,0.14400000000000002,79.882,4,0.358,84
2336,0.779,0.6990000000000001,160184,0.304,0.000993,1,0.13699999999999998,-11.192,1,0.0993,119.705,4,0.271,85
2337,0.0729,0.677,199213,0.542,0.0,11,0.213,-7.01,0,0.341,123.751,4,0.46,76
2338,0.0311,0.885,195992,0.5429999999999999,0.0,2,0.154,-6.337999999999999,1,0.2,99.02600000000001,4,0.43,82
2339,0.0627,0.7440000000000001,208947,0.894,3.71e-06,1,0.10800000000000001,-3.685,1,0.0769,92.01799999999999,4,0.7290000000000001,82
2340,0.0367,0.85,343099,0.785,0.0,8,0.155,-4.963,0,0.345,145.063,4,0.718,85
2341,0.28,0.7240000000000001,207333,0.647,0.0,1,0.102,-5.642,1,0.0658,106.96,4,0.435,100
2342,0.153,0.841,212500,0.7979999999999999,3.33e-06,1,0.0618,-4.206,0,0.22899999999999998,95.948,4,0.591,99
2343,0.0141,0.8170000000000001,210368,0.539,0.000496,6,0.099,-6.349,0,0.0621,97.06200000000001,4,0.158,97
2344,0.191,0.687,214290,0.792,0.0,5,0.16699999999999998,-2.7489999999999997,1,0.0452,100.015,4,0.6709999999999999,97
2345,0.297,0.752,201661,0.488,9.11e-06,6,0.0936,-7.05,1,0.0705,136.041,4,0.5329999999999999,96
2346,0.551,0.753,158053,0.498,0.0,2,0.0706,-5.61,1,0.0504,89.95,4,0.927,95
2347,0.00513,0.8340000000000001,312820,0.73,0.0,8,0.124,-3.714,1,0.222,155.00799999999998,4,0.446,95
2348,0.071,0.826,225199,0.615,0.0,8,0.0965,-7.979,0,0.21899999999999997,98.056,4,0.5429999999999999,95
2349,0.371,0.5720000000000001,215733,0.385,0.0,7,0.231,-6.362,1,0.0308,95.79899999999999,4,0.32299999999999995,92
2350,0.0302,0.703,198903,0.723,2.06e-06,9,0.126,-5.45,0,0.0412,104.969,4,0.28800000000000003,94
2351,0.254,0.397,354320,0.396,0.0,3,0.268,-9.91,1,0.05,142.91299999999998,4,0.22699999999999998,81
2352,0.9790000000000001,0.498,199931,0.10400000000000001,7.859999999999999e-05,1,0.0895,-14.08,0,0.0621,124.001,3,0.205,93
2353,0.0691,0.7190000000000001,187436,0.7040000000000001,0.0,1,0.166,-4.724,1,0.0476,133.002,4,0.628,93
2354,0.0765,0.596,229320,0.552,0.33399999999999996,0,0.10400000000000001,-10.277999999999999,0,0.09699999999999999,97.949,4,0.11199999999999999,86
2355,0.349,0.511,239836,0.5660000000000001,0.0,6,0.34,-7.23,0,0.2,83.90299999999999,4,0.218,93
2356,0.568,0.851,235545,0.541,0.0,0,0.13,-6.825,1,0.0505,124.959,4,0.44799999999999995,84
2357,0.10300000000000001,0.8959999999999999,145543,0.6709999999999999,0.0,1,0.552,-6.977,0,0.289,112.50200000000001,4,0.358,85
2358,0.17600000000000002,0.6940000000000001,184560,0.77,1.1e-05,6,0.11800000000000001,-5.335,1,0.149,125.905,4,0.163,92
2359,0.555,0.56,173800,0.68,0.0,6,0.11599999999999999,-7.648,0,0.321,89.391,4,0.319,94
2360,0.177,0.754,229720,0.8540000000000001,0.0,5,0.0808,-3.449,0,0.0608,75.002,4,0.8,76
2361,0.0722,0.38299999999999995,260773,0.637,0.0,3,0.368,-6.992999999999999,1,0.0703,177.91299999999998,4,0.0827,89
2362,0.0175,0.669,196400,0.574,0.00294,4,0.146,-6.442,0,0.0286,120.01299999999999,4,0.273,87
2363,0.0119,0.7809999999999999,213309,0.768,4.91e-06,11,0.325,-5.9910000000000005,1,0.0394,123.07,4,0.486,93
2364,0.6970000000000001,0.5529999999999999,196373,0.586,0.0,11,0.0813,-6.319,1,0.0362,126.684,4,0.44299999999999995,93
2365,0.258,0.74,166606,0.613,0.00372,8,0.12300000000000001,-4.88,1,0.145,75.023,4,0.473,93
2366,0.423,0.665,190932,0.6990000000000001,0.0,11,0.0969,-5.265,1,0.0578,124.896,4,0.585,90
2367,0.28800000000000003,0.531,190000,0.8540000000000001,0.0,10,0.0773,-3.1489999999999996,1,0.198,94.419,4,0.456,91
2368,0.0557,0.675,190560,0.7290000000000001,0.0,8,0.18899999999999997,-4.383,1,0.146,99.986,4,0.63,54
2369,0.217,0.7040000000000001,189467,0.611,0.0,2,0.0812,-6.112,1,0.0409,100.0,4,0.22,87
2370,0.354,0.68,231267,0.563,0.0,10,0.136,-5.843,1,0.0454,145.028,4,0.374,92
2371,0.32299999999999995,0.767,258639,0.7090000000000001,0.0,1,0.0676,-4.47,1,0.336,171.993,4,0.72,89
2372,0.315,0.754,176133,0.805,0.0,6,0.203,-4.249,1,0.0752,93.98299999999999,4,0.555,87
2373,0.556,0.9209999999999999,135090,0.537,0.00404,9,0.102,-5.723,0,0.0804,128.009,4,0.711,92
2374,0.11199999999999999,0.9329999999999999,214653,0.528,0.312,5,0.163,-6.472,0,0.161,109.96700000000001,4,0.754,85
2375,0.0114,0.9009999999999999,127947,0.522,0.0,2,0.259,-8.304,1,0.33,104.053,4,0.32899999999999996,92
2376,0.00381,0.8,204665,0.578,0.0,4,0.359,-5.144,0,0.0485,143.01,4,0.36700000000000005,90
2377,0.0236,0.884,232959,0.5589999999999999,0.0,0,0.10099999999999999,-7.442,1,0.12,97.994,4,0.342,91
2378,0.172,0.635,217822,0.902,0.0,0,0.125,-3.5589999999999997,1,0.109,102.06299999999999,4,0.28600000000000003,91
2379,0.18600000000000003,0.736,169999,0.67,0.0,10,0.114,-6.702000000000001,1,0.311,130.032,4,0.845,87
2380,0.0589,0.835,217925,0.626,5.9999999999999995e-05,1,0.396,-5.832999999999999,1,0.125,91.03,4,0.35,92
2381,0.374,0.693,211362,0.575,0.0,9,0.252,-6.997999999999999,1,0.0801,117.999,4,0.49200000000000005,89
2382,0.0169,0.596,203418,0.8540000000000001,0.0,7,0.124,-5.114,0,0.46299999999999997,120.274,4,0.152,86
2383,0.193,0.579,190947,0.904,0.0,5,0.064,-2.7289999999999996,1,0.0618,82.014,4,0.6809999999999999,90
2384,0.0211,0.568,198160,0.6559999999999999,1.3699999999999998e-05,8,0.213,-5.412999999999999,1,0.0433,100.04899999999999,4,0.364,90
2385,0.307,0.772,254383,0.732,5.14e-06,9,0.106,-3.713,0,0.213,100.04799999999999,4,0.295,90
2386,0.0475,0.5589999999999999,209413,0.868,0.000176,5,0.7759999999999999,-5.276,1,0.17,156.295,4,0.609,85
2387,0.172,0.49200000000000005,296493,0.6759999999999999,0.0,8,0.239,-6.861000000000001,1,0.0516,110.23200000000001,3,0.41200000000000003,75
2388,0.19,0.537,206120,0.8370000000000001,0.0,0,0.348,-4.477,1,0.039,90.083,4,0.5329999999999999,82
2389,0.299,0.5529999999999999,210200,0.502,0.0,0,0.764,-5.972,1,0.0409,129.976,4,0.29600000000000004,86
2390,0.11699999999999999,0.5870000000000001,218147,0.535,6.56e-05,5,0.131,-6.09,0,0.0898,159.847,4,0.14,90
2391,0.099,0.816,253390,0.726,0.0,5,0.37200000000000005,-3.998,0,0.129,136.048,4,0.65,90
2392,0.429,0.6709999999999999,248440,0.7120000000000001,0.0,2,0.10300000000000001,-7.815,1,0.0476,113.805,4,0.462,82
2393,0.934,0.35100000000000003,200186,0.29600000000000004,0.0,4,0.095,-10.109,0,0.0333,115.28399999999999,4,0.12,90
2394,0.00587,0.755,215364,0.615,1.75e-06,4,0.109,-8.245,1,0.0454,105.955,4,0.039,85
2395,0.469,0.872,119133,0.391,4.13e-06,0,0.297,-9.144,0,0.242,134.02100000000002,4,0.43700000000000006,90
2396,0.0215,0.765,192172,0.7040000000000001,0.0,5,0.22699999999999998,-4.5889999999999995,0,0.127,147.055,4,0.498,89
2397,0.0164,0.912,238614,0.41200000000000003,0.013000000000000001,7,0.10400000000000001,-8.074,1,0.124,154.983,4,0.42200000000000004,90
2398,0.542,0.903,417920,0.675,1.28e-05,11,0.0595,-3.445,0,0.214,96.507,4,0.442,90
2399,0.08800000000000001,0.9309999999999999,179405,0.387,0.0,1,0.136,-9.127,1,0.41200000000000003,125.978,4,0.376,90
2400,0.0969,0.574,182623,0.758,0.0,1,0.395,-5.029,0,0.0621,144.111,4,0.49200000000000005,88
2401,0.128,0.6809999999999999,168461,0.6659999999999999,0.0,3,0.127,-5.263999999999999,0,0.162,95.02799999999999,4,0.413,80
2402,0.265,0.7509999999999999,219357,0.665,0.0,8,0.0515,-3.083,1,0.124,95.23899999999999,4,0.698,87
2403,0.122,0.7859999999999999,163880,0.764,0.0,11,0.102,-2.935,1,0.0798,90.979,4,0.9129999999999999,88
2404,0.588,0.81,208293,0.353,0.0,6,0.102,-9.931000000000001,0,0.31,88.031,4,0.0727,83
2405,0.04,0.6990000000000001,205920,0.713,3.11e-06,9,0.294,-5.507000000000001,0,0.0594,121.993,4,0.354,89
2406,0.0233,0.602,197547,0.6579999999999999,5.9999999999999995e-05,1,0.237,-5.934,1,0.0558,145.031,4,0.268,89
2407,0.00534,0.95,183527,0.59,0.0,8,0.11,-6.507999999999999,0,0.29,130.003,4,0.21899999999999997,87
2408,0.0476,0.752,163216,0.764,9.44e-05,1,0.0543,-4.399,1,0.038,121.958,4,0.5820000000000001,69
2409,0.0651,0.539,199227,0.6509999999999999,0.0,1,0.0662,-5.303999999999999,1,0.0432,105.15899999999999,4,0.474,83
2410,0.327,0.687,194408,0.785,0.0,1,0.203,-4.65,1,0.0333,106.046,4,0.655,65
2411,0.0104,0.588,238173,0.67,3.33e-06,0,0.33799999999999997,-6.439,1,0.0473,118.15899999999999,4,0.505,89
2412,0.581,0.825,233713,0.652,0.0,1,0.0931,-3.1830000000000003,0,0.0802,95.977,4,0.9309999999999999,86
