Song, Artist, Last Week, Peak Position, Weeks on Chart
"
Helplessness Blues
","
Fleet Foxes
",53,4,7
"
Stronger
","
Sara Evans
",61,6,15
"
The Beginning
","
The Black Eyed Peas
",63,6,29
"
Late Nights & Early Mornings
","
Marsha Ambrosius
",50,2,16
"
The Outsiders
","
NEEDTOBREATHE
",73,20,11
"
NOW 37
","
Various Artists
",42,1,19
"
Il Volo
 ","
Il Volo
",62,10,5
"
Transformers: Dark Of The Moon: The Album
","
Soundtrack
",-,-,-
"
McCartney II
","
Paul McCartney
",-,3,20
"
Random Axe
","
Random Axe
",-,-,-
"
Lasers
","
Lupe Fiasco
",54,1,15
"
Suck It And See
","
Arctic Monkeys
",14,14,2
"
Spider-Man: Turn Off The Dark
","
Original Cast Recording
",-,-,-
"
Turtleneck & Chain
","
The Lonely Island
",59,3,6
"
It Won't Be Soon Before Long
","
Maroon 5
",114,1,81
"
Anniversary Celebration: 25
","
Randy Travis
",19,19,2
"
Michael Grimm
","
Michael Grimm
",60,13,5
"
Glee: The Music Presents: The Warblers
","
Soundtrack
",71,2,9
"
Eclipse
","
Journey
",68,13,4
"
The Ultimate Collection
","
Sade
",77,7,7
"
I Remember Me
","
Jennifer Hudson
",72,2,13
"
The Incredible Machine
","
Sugarland
",90,1,35
"
Hands All Over
","
Maroon 5
",89,2,35
"
Greatest Hits
","
Guns N' Roses
",-,3,207
"
A Year Without Rain
","
Selena Gomez & The Scene
",124,4,39
"
Every Chance I Get
","
Colt Ford
",75,26,7
"
Number One Hits
","
Tim McGraw
",93,27,29
"
Vans Warped Tour '11: 2011 Tour Compilation
","
Various Artists
",70,70,2
"
Marc Broussard
","
Marc Broussard
",-,-,-
"
I Am Not A Human Being
","
Lil Wayne
",100,1,38
"
Revolution
","
Miranda Lambert
",82,8,90
"
Andy Grammer
","
Andy Grammer
",-,-,-
"
My Worlds Acoustic
","
Justin Bieber
",80,7,29
"
The Lady Killer
","
Cee Lo Green
",97,9,32
"
In Your Dreams
","
Stevie Nicks
 ",87,6,7
"
Speed Of Darkness
","
Flogging Molly
",58,9,3
"
American Tragedy
","
Hollywood Undead
",74,4,11
"
Barton Hollow
 ","
The Civil Wars
",104,12,20
"
Mothership
","
Led Zeppelin
",158,7,115
"
Chronicle The 20 Greatest Hits
","
Creedence Clearwater Revival Feat. John Fogerty
",103,67,74
"
Town Line (EP)
","
Aaron Lewis
",92,7,16
"
Rumours
","
Fleetwood Mac
",-,1,140
"
BTR (Soundtrack)
","
Big Time Rush
",91,3,36
"
Greatest Hits: The Ultimate Collection
","
Bon Jovi
",116,5,32
"
This Is The Christ
","
Mormon Tabernacle Choir/Orchestra At Temple Square
",-,-,-
"
Move Like This
","
The Cars
",84,7,6
"
Blues-Rock Crossroads / 1964-1986
","
Various Artists
",85,69,3
"
The Very Best Of The Eagles
","
 Eagles
",-,3,66
"
Awake
","
Skillet
",113,2,95
"
Thompson Square
","
Thompson Square
",95,15,19
"
Save Me, San Francisco
","
Train
",112,17,84
"
What's It All About
","
Pat Metheny
",-,-,-
"
Love Letter
","
R. Kelly
",118,6,27
"
VH1 Storytellers
","
Johnny Cash & Willie Nelson
",107,56,14
"
Cults
","
Cults
",52,52,2
"
Country Strong
","
Soundtrack
",96,6,26
"
Drama y Luz
","
Mana
",139,5,10
"
Kidz Bop 19
","
Kidz Bop Kids
",117,2,22
"
Curtain Call: The Hits
","
Eminem
",173,1,122
"
Blessings
","
Laura Story
",121,102,10
"
Tha Carter III
","
Lil Wayne
",191,1,133
"
Carolina
","
Eric Church
",152,17,77
"
Enjoy Yourself
","
Billy Currington
",137,9,39
"
Little Hell
","
City And Colour
",28,28,2
"
Angel & Chanelle
","
Trin-i-tee 5:7
",81,20,3
"
Stone Rollin'
","
Raphael Saadiq
",109,14,6
"
Greatest Hits
","
Queen
",-,11,235
"
My Beautiful Dark Twisted Fantasy
","
Kanye West
",115,1,30
"
Number Ones
","
Michael Jackson
",135,13,114
"
The Marshall Mathers LP
","
Eminem
",130,1,100
"
Nightmare
","
Avenged Sevenfold
",102,1,47
"
The E.N.D.
","
The Black Eyed Peas
",125,1,106
"
Sounds Of Summer:The Very Best Of The Beach Boys
","
The Beach Boys
",-,16,109
"
Songs For Japan
","
Various Artists
",94,5,13
"
Endgame
","
Rise Against
",99,2,14
"
Goblin
","
Tyler, The Creator
",106,5,6
"
Glee: The Music, Season Two: Volume 5
","
Soundtrack
",119,3,15
"
Pass The Jar: Live From the Fabulous Fox Theater In Atlanta
","
Zac Brown Band
 ",-,17,31
"
Wild And Free
","
Ziggy Marley
",-,-,-
"
Fearless
","
Taylor Swift
",142,1,136
"
Greatest Hits Volume 1
","
Rascal Flatts
",146,6,111
"
Prince Royce
","
Prince Royce
",140,77,32
"
Thank Me Later
","
Drake
",161,1,51
"
Waking Up
","
OneRepublic
",164,21,55
"
Greatest Hits
","
Bob Seger & The Silver Bullet Band
",148,8,169
"
Cannibal
","
Ke$ha
",138,15,30
"
Charleston, SC 1966
","
Darius Rucker
",-,2,33
"
Intimacy: Album III
","
Kem
",154,2,44
"
Greatest Hits
","
Motley Crue
",-,94,39
"
Get Closer
","
Keith Urban
",174,7,27
"
Animal
","
Ke$ha
",129,1,76
"
Illuminations
","
 Josh Groban
",190,4,29
"
Who You Are
","
Jessie J
",110,11,10
"
The Best Of Aerosmith: 20th Century Masters...
","
Aerosmith
",134,67,11
"
My World (EP)
","
Justin Bieber
",127,5,82
"
Wide Open
","
Jason Aldean
",182,4,100
"
Taylor Swift
","
Taylor Swift
",149,5,236
"
Greatest Hits
","
Shania Twain
",-,2,70
"
Goodbye Lullaby
","
Avril Lavigne
",131,4,15
"
The Best Of Lynyrd Skynyrd: 20th Century Masters The Millennium Collection
","
Lynyrd Skynyrd
",136,60,46
"
Come Around Sundown
","
Kings Of Leon
",176,2,33
"
The Very Best Of Fleetwood Mac
","
Fleetwood Mac
",-,12,43
"
Doin' My Thing
","
Luke Bryan
",165,6,63
"
The Suburbs
","
Arcade Fire
",150,1,46
"
Glee: The Music, Season Two: Volume 4
","
Soundtrack
",151,5,28
"
Dark Horse
","
Nickelback
",178,2,132
"
WOW Hits 2011
","
Various Artists
",200,26,37
"
Icon: Lynyrd Skynyrd
","
Lynyrd Skynyrd
",185,145,4
"
Science & Faith
","
The Script
",79,3,21
"
The Light Meets The Dark
","
Tenth Avenue North
",-,15,16
"
And If Our God Is For Us...
","
Chris Tomlin
",197,17,31
"
Something Big
","
Mary Mary
",133,10,12
"
Rome
","
Danger Mouse & Daniele Luppi Starring Jack White & Norah Jones
",144,11,5
"
 Teflon Don
","
Rick Ross
",187,2,44
"
Greatest Hits, Vol. 1
","
Hank Williams Jr.
",181,101,12
"
Wicked
","
Original Broadway Cast Recording
",162,77,81
"
Songs You Know By Heart: Jimmy Buffett's Greatest Hit(s)
","
Jimmy Buffett
",-,100,28
"
Rock N Roll Jesus
","
Kid Rock
",-,1,133
"
The Best Of Eric Clapton: 20th Century Masters The Millennium Collection
","
Eric Clapton
",153,66,25
"
Halfway To Heaven
","
Brantley Gilbert
",199,112,3
"
WOW Gospel 2011: The Year's 30 Top Gospel Artists And Songs
","
Various Artists
",195,29,20
"
Extended Versions
","
Creedence Clearwater Revisited
",166,74,17
"
The King Is Dead
","
The Decemberists
",120,1,18
"
Icon: Billy Currington
","
Billy Currington
",184,118,6
"
War Is The Answer
","
Five Finger Death Punch
",168,7,85
"
Crazy Love
","
Michael Buble
",-,1,77
"
14 + 14
","
Aventura
",147,132,4
