Song, Artist, Last Week, Peak Position, Weeks on Chart
"
OK Now
","
Jon McLaughlin
",49,49,2
"
Modern Guilt
","
Beck
",158,4,15
"
Unexpected
","
Michelle Williams
",42,42,2
"
Dreaming Out Loud
","
OneRepublic
",192,14,48
"
Alvin And The Chipmunks
","
Soundtrack
",-,5,44
"
Live At Shea Stadium
","
The Clash
",93,93,2
"
The Greatest Story Ever Told
","
David Banner
",164,8,14
"
Princess Disneymania: Music Stars Sing Disney... Their Way!
","
Various Artists
",191,191,3
"
Last 2 Walk
","
Three 6 Mafia
",190,5,17
"
The Christmas Collection
","
Amy Grant
",-,-,-
"
 Tu Inspiracion
","
Alacranes Musical
",174,26,8
"
Live In The LBC & Diamonds In The Rough
","
Avenged Sevenfold
",171,24,5
"
Buena Vista Social Club At Carnegie Hall
","
Buena Vista Social Club
",-,-,-
