Song, Artist, Last Week, Peak Position, Weeks on Chart
"
Julianne Hough
","
Julianne Hough
",200,3,19
"
Swan Songs
","
Hollywood Undead
",84,22,12
"
Wisin Y Yandel Presentan La Mente Maestra
","
DJ Nesty
",65,65,2
"
Cosmic Universal Fashion
","
Sammy Hagar
",-,-,-
"
Greatest Hits 3
","
Tim McGraw
",93,9,7
"
A Hundred Million Suns
","
 Snow Patrol
",64,9,4
"
The Sound Of Madness
","
Shinedown
",100,8,22
"
Indestructible
","
Disturbed
",85,1,25
"
Scars & Souvenirs
","
Theory Of A Deadman
",113,26,34
"
Anything Goes
","
Randy Houser
",-,-,-
"
3 Doors Down
","
3 Doors Down
",96,1,27
"
Classic Christmas
","
George Strait
",177,103,2
"
Minutes To Midnight
","
Linkin Park
",90,1,80
"
Tis The Season: Kids Christmas Sing-Along
","
Various Artists
",139,105,3
"
Gossip In The Grain
","
Ray LaMontagne
",75,3,6
"
Suicide Season.
","
Bring Me The Horizon
",-,-,-
"
Appeal To Reason
","
Rise Against
",87,3,7
"
Closer: The Best Of Sarah McLachlan
","
Sarah McLachlan
",83,11,7
"
Daughtry
","
Daughtry
",107,1,105
"
Good Time
","
Alan Jackson
",81,1,38
"
The Life Of A Song
","
Joey + Rory
 ",120,61,4
"
The Illusion Of Progress
","
Staind
",118,3,14
"
NOW 28
","
Various Artists
",91,2,25
"
 Shontelligence
","
Shontelle
",-,-,-
"
Kellie Pickler
","
Kellie Pickler
",78,9,8
"
Here I Stand
","
Usher
",115,1,26
"
No Molestar
","
Marco Antonio Solis
",86,19,7
"
One World (Soundtrack)
 ","
The Cheetah Girls
",112,13,14
"
Loved By Few Hated By Many
","
Lil' Keke
",-,-,-
"
Greatest Hits: Limited Edition
","
Tim McGraw
",92,10,27
"
Oracular Spectacular
","
MGMT
",110,60,38
"
Nightmare Revisited
","
Various Artists
",94,31,8
"
Long Road Out Of Eden
","
Eagles
",104,1,56
"
35 Biggest Hits
 ","
Toby Keith
",101,2,29
"
Doll Domination
","
The Pussycat Dolls
",102,4,9
"
Crazy Ex-Girlfriend
","
Miranda Lambert
",99,6,82
"
Solo Contigo
","
 Pesado
",-,-,-
"
Our Bright Future
 ","
Tracy Chapman
",57,57,2
"
RIOT!
","
Paramore
",126,15,76
"
Revelation
","
Third Day
",135,6,17
"
Mothership
 ","
Led Zeppelin
",127,7,54
"
I'll Be Home For Christmas
","
Brian McKnight
",-,-,-
"
Christmas Holidays
","
The Starlight Orchestra And Singers
",156,134,3
"
A New Thought For Christmas
","
Melissa Etheridge
",195,135,2
"
Coco
","
Colbie Caillat
",121,5,71
"
Black Butterfly
","
Buckcherry
",111,8,10
"
Sleep Through The Static
","
Jack Johnson
",131,1,42
"
The Block
","
New Kids On The Block
",95,2,12
"
5th Gear
","
Brad Paisley
",108,3,75
"
The BBC Sessions
","
Belle And Sebastian
",-,-,-
"
The Altar And The Door
","
Casting Crowns
",159,2,63
"
Revelation
","
Journey
",123,5,25
"
The Ultimate Hits
","
Garth Brooks
",134,3,55
"
Worlds Collide
","
Apocalyptica
",136,59,23
"
Alvin And The Chipmunks
","
Soundtrack
",161,5,49
"
Para Siempre
","
El Chapo de Sinaloa
",117,117,2
"
At The Roxy
","
Phish
",-,-,-
"
NBC Sounds Of The Season: The Nat King Cole Holiday Collection (EP)
","
Nat King Cole
",-,-,-
"
Cardinology
","
Ryan Adams & The Cardinals
",88,11,4
"
Love & Life
","
Eric Benet
",147,11,11
"
Hello Love
","
Chris Tomlin
",124,9,12
"
The Duets
","
Luciano Pavarotti
",164,153,2
"
American Man: Greatest Hits Volume II
","
Trace Adkins
",116,22,51
"
Little Honey
","
Lucinda Williams
",105,9,6
"
Still Feels Good
","
Rascal Flatts
",143,1,61
"
The Greatest Journey: Essential Collection
","
Celtic Woman
",142,75,4
"
Nothing But The Best
","
Frank Sinatra
",146,2,28
"
Meiko
 ","
Meiko
",-,-,-
"
Songs For A Cause (EP)
 ","
Various Artists
",97,97,2
"
Act Two
","
Celtic Thunder
",144,61,10
"
Metro Station
","
Metro Station
",174,39,31
"
A Lovely Way To Spend Christmas
","
Kristin Chenoweth
",165,163,3
"
Exclusive
","
Chris Brown
",151,4,55
"
Propiedad Privada
","
Los Tucanes de Tijuana
",-,-,-
"
Graffiti The World
","
Rehab
",153,90,19
"
Pocketful Of Sunshine
","
Natasha Bedingfield
",130,3,44
"
This Warm December: A Brushfire Holiday Vol. 1
","
Various Artists
",155,155,2
"
Greatest Hits
","
Enrique Iglesias
",80,80,2
"
Madagascar: Escape 2 Africa
","
Soundtrack
",148,148,2
"
Finding Beauty In Negative Spaces
","
Seether
",154,9,57
"
The Promise
","
Deborah Cox
",106,106,2
"
A Midwinter Night's Dream
","
Loreena McKennitt
",140,140,3
"
Kidz Bop 14
","
Kidz Bop Kids
",170,8,17
"
Perfect Symmetry
","
Keane
",158,7,6
"
Tis The Season: Santa Baby: A Romantic Christmas
","
Various Artists
",-,-,-
"
As I Am
","
Alicia Keys
",128,1,54
"
4:13 Dream
","
The Cure
",109,16,4
"
The Sound Of The Smiths
","
The Smiths
",98,98,2
"
A Celtic Family Christmas (EP)
","
 Celtic Woman Feat. The High Kings
",-,-,-
"
This Christmas
 ","
Aretha Franklin
",103,103,2
"
Kala
","
M.I.A.
",129,18,35
"
Souled Out
","
Hezekiah Walker & LFC
",122,55,3
"
Undeniable
","
Alvin And The Chipmunks
",152,78,3
"
Overcome
","
All That Remains
",179,16,10
"
A Twist In My Story
","
Secondhand Serenade
",150,44,22
"
 How You Live
","
Point Of Grace
",-,56,21
"
The Way Of The Fist
","
Five Finger Death Punch
",141,107,35
"
Joe Thomas, New Man
","
Joe
",182,8,9
"
The Way I See It
","
Raphael Saadiq
",168,19,10
"
Live At The Matrix 1967: San Francisco
","
The Doors
",-,-,-
"
Rise And Fall, Rage And Grace
","
The Offspring
",186,10,23
"
Pour My Love On You
","
Juanita Bynum
",137,137,2
"
Thirsty
","
Marvin Sapp
",191,28,66
"
Tis The Season: Jingle Bell Rock: 15 Christmas Classics From The Malt Shop
","
Various Artists
",-,-,-
"
Talento De Barrio (Soundtrack)
","
Daddy Yankee
",199,13,15
"
Greatest Hits
","
Keith Urban
",162,11,50
"
We Global
","
DJ Khaled
",-,7,9
"
La Borrachera
","
Los Inquietos del Norte
",-,-,-
"
The Hotel Cafe Presents: Winter Songs
","
Various Artists
",-,-,-
