Song, Artist, Last Week, Peak Position, Weeks on Chart
Blonde
","
Frank Ocean
",183,1,86
"
Sounds Of Summer:The Very Best Of The Beach Boys
","
The Beach Boys
",193,16,134
"
FUTURE
","
Future
",173,1,66
"
Mr. Davis
","
Gucci Mane
",178,2,32
"
Greatest Hits
","
Red Hot Chili Peppers
",186,18,170
"
Mothership
","
Led Zeppelin
",184,7,253
"
Greatest Hits: Decade #1
","
Carrie Underwood
",143,4,130
"
Islah
","
Kevin Gates
",195,2,107
"
Mantra
 ","
Sebastian Yatra
",-,-,-
"
Rebellion Rises
","
Ziggy Marley
",-,-,-
"
Here's To The Good Times
","
Florida Georgia Line
",188,4,246
"
Still Striving
","
A$AP Ferg
",175,12,40
"
All Time Greatest Hits
","
Lynyrd Skynyrd
",167,56,23
"
The Best Of 2Pac - Part 1: Thug
","
2Pac
",163,65,25
"
Strange Trails
","
Lord Huron
",-,23,11
"
Iration
","
Iration
",-,-,-
"
Quality Control: Control The Streets, Vol. 1
","
Various Artists
",-,5,23
