Song, Artist, Last Week, Peak Position, Weeks on Chart
"
Prisoner Of Conscious
","
Talib Kweli
",48,48,2
"
 Kidz Bop 23
","
Kidz Bop Kids
",133,2,18
"
Hard 2 Love
","
Lee Brice
",108,5,54
"
Lindsey Stirling
","
Lindsey Stirling
",113,79,27
"
Secondhand Rapture
","
MS MR
",-,-,-
"
Up All Night
","
One Direction
",118,1,62
"
Passione
","
Andrea Bocelli
",74,2,16
"
Halfway To Heaven
","
Brantley Gilbert
",136,4,92
"
Sports
","
Huey Lewis & The News
",-,1,159
"
Authentic
","
LL Cool J
",83,23,3
"
Global Warming
","
Pitbull
",132,14,26
"
The 2nd Law
","
Muse
",112,2,33
"
Just Feels Good
","
Thompson Square
",90,13,8
"
Megalithic Symphony
","
AWOLNATION
",104,84,80
"
Device
","
Device
",89,11,6
"
Mosquito
","
Yeah Yeah Yeahs
",122,5,5
"
Hell On Heels
","
Pistol Annies
",105,5,68
"
Michael Buble
","
Michael Buble
",88,47,78
"
Wolf
","
Tyler, The Creator
",126,3,7
"
 The Very Best Of The Eagles
","
Eagles
",124,3,91
"
I Love You.
","
The Neighbourhood
",148,39,4
"
The Strange Case Of...
","
Halestorm
",106,15,41
"
Set You Free
","
Gary Allan
",115,1,17
"
An Awesome Wave
","
alt-J
",163,80,23
"
Based On A T.R.U. Story
","
2 Chainz
",178,1,40
"
Loaded: The Best Of Blake Shelton
","
Blake Shelton
",129,18,95
"
Shake It Up: I <3 Dance
","
Soundtrack
",114,26,11
"
Juke Box Heroes
","
Foreigner
",188,129,5
"
Native
","
OneRepublic
",123,4,8
"
How Country Feels
","
Randy Houser
",173,11,14
"
Red River Blue
","
Blake Shelton
",144,1,96
"
2.0
","
98 Degrees
",65,65,2
"
Silence Yourself
","
Savages
",70,70,2
"
Up All Night
","
Kip Moore
",166,6,51
"
Reincarnated
","
Snoop Lion
",98,16,4
"
Trilogy
","
The Weeknd
",194,4,27
"
Take Care
","
Drake
",-,1,73
"
Trouble Man: Heavy Is The Head
","
T.I.
",152,2,22
"
Old Sock
","
 Eric Clapton
",117,7,10
"
Chronicle The 20 Greatest Hits
","
Creedence Clearwater Revival Feat. John Fogerty
",168,52,151
"
The Best Of Eric Clapton: 20th Century Masters The Millennium Collection
","
Eric Clapton
",149,66,85
"
Disarm The Descent
","
Killswitch Engage
",140,7,7
"
My Kinda Party
","
Jason Aldean
",164,2,132
"
The Best Of Lynyrd Skynyrd: 20th Century Masters The Millennium Collection
","
Lynyrd Skynyrd
",153,60,117
"
The Foundation
","
Zac Brown Band
",101,9,232
"
Give Up
","
The Postal Service
",121,45,37
"
Greatest Hits... So Far!!!
","
P!nk
",130,5,84
"
The Dark Side Of The Moon
","
Pink Floyd
",179,1,836
"
Miracle
","
Third Day
",157,10,22
"
Grace (EP)
","
Tasha Cobbs
",141,61,8
"
Ceremonials
","
Florence + The Machine
",193,6,75
"
NOW 44
","
Various Artists
",162,2,28
"
Trouble
","
Randy Rogers Band
",87,9,3
"
Sempiternal
","
Bring Me The Horizon
",186,11,7
"
Hits I Missed...And One I Didn't
","
George Jones
",147,79,11
"
Kings & Queens
","
Audio Adrenaline
",-,70,3
"
Cocky
","
Kid Rock
",146,3,120
"
The Piano Guys
","
The Piano Guys
 ",143,44,20
"
Delta Machine
","
Depeche Mode
",128,6,8
"
Burning Lights
","
Chris Tomlin
",91,1,19
"
Super Hits
","
Willie Nelson
",155,98,55
"
Sing To The Moon
","
Laura Mvula
",-,-,-
"
House Of Gold & Bones: Part 2
","
Stone Sour
",154,10,6
"
Halcyon
","
Ellie Goulding
",-,9,28
"
People, Hell And Angels
","
Jimi Hendrix
",182,2,11
"
2013 Grammy Nominees
","
Various Artists
",125,2,17
"
The Very Best Of Prince
","
Prince
",177,66,35
"
The Band Perry
","
The Band Perry
",-,4,127
"
GRRR!
","
The Rolling Stones
",185,19,16
"
The Next Day
","
David Bowie
",169,2,10
"
Believe
","
Justin Bieber
",191,1,48
"
Mothership
","
Led Zeppelin
",195,7,151
"
 Recovery
","
Eminem
",-,1,139
"
Bangarang (EP)
","
Skrillex
",-,14,64
"
A
","
Agnetha Faltskog
",-,-,-
"
Need You Now
","
Lady Antebellum
",156,1,129
"
Silver Side Up
","
Nickelback
",197,2,92
"
Licensed To Ill
","
Beastie Boys
",-,1,100
"
Warrior
","
Ke$ha
",199,6,20
"
The Life And Times Of Jonny Valiant
","
Rittz
",160,25,3
"
Beyond Hell/Above Heaven
","
Volbeat
",187,142,20
"
Ultimate Hits: Rock And Roll Never Forgets
","
Bob Seger & The Silver Bullet Band
",192,19,57
"
New Orleans
","
PJ Morton
",-,-,-
"
The Essential Michael Jackson
","
Michael Jackson
",-,53,68
"
Iron Man 3: Heroes Fall: Music Inspired By The Motion Picture
","
Soundtrack
",97,16,3
"
What About Now
","
Bon Jovi
",110,1,10
"
10
","
New Kids On The Block
",167,6,7
"
Scary Monsters And Nice Sprites (EP)
","
Skrillex
",-,49,93
"
Right Place Right Time
","
Olly Murs
",120,19,5
