Song, Artist, Last Week, Peak Position, Weeks on Chart
"
Both Sides Now
","
Joni Mitchell
",66,66,5
"
Shades Of Purple
","
M2M
",116,91,3
"
Radio Disney Jams Vol. 2
","
Various Artists
",114,92,8
"
Machina/The Machines Of God
","
The Smashing Pumpkins
",76,3,8
"
Spit
","
Kittie
",80,79,15
"
Monster Madness
","
Various Artists
",-,-,-
"
Ricky Martin
","
Ricky Martin
",94,1,50
"
The Road To El Dorado (Soundtrack)
","
Elton John
",79,63,6
"
How Do You Like Me Now?!
","
Toby Keith
",89,89,16
"
Figure 8
","
Elliott Smith
",-,-,-
"
Snoop Dogg Presents Tha Eastsidaz
","
Snoop Dogg & Tha Eastsidaz
",87,8,12
"
Heavy Metal 2000
","
Soundtrack
",-,-,-
"
She Rides Wild Horses
","
Kenny Rogers
",98,60,31
"
2Gether: Music From The MTV Original TV Movie
","
Soundtrack
",132,35,9
"
Mary
","
Mary J. Blige
",82,2,36
"
Back At One
","
Brian McKnight
",95,7,31
"
Dizzy Up The Girl
","
Goo Goo Dolls
",126,15,83
"
 Charlotte Church
","
Charlotte Church
",160,40,21
"
The Battle Of Los Angeles
","
Rage Against The Machine
",100,1,25
"
Who Needs Guitars Anyway?
","
Alice Deejay
",97,97,4
"
Jesus -- The Epic Mini-Series
","
Soundtrack
",117,110,4
"
Rainbow
","
Mariah Carey
",112,2,25
"
 S Club 7
","
S Club 7
",120,112,2
"
The Whole Shebang
","
SHeDAISY
",110,70,50
"
Willennium
","
Will Smith
",158,5,23
"
Love & Basketball
","
Soundtrack
",-,-,-
"
Dysfunction
","
Staind
",101,74,39
"
Let There Be... EVE--Ruff Ryders' First Lady
","
Eve
",93,1,32
"
Blaque
","
Blaque
",108,53,47
"
The Truth
","
Beanie Sigel
",77,5,8
"
LFO
","
LFO
",142,21,35
"
On The 6
","
Jennifer Lopez
",105,8,47
"
Guerra De Estados Pesados
","
Various Artists
",166,122,2
"
Fanmail
","
TLC
",124,1,61
"
Twenty Four Seven
","
Tina Turner
",103,21,12
"
Guerrilla Warfare
","
Hot Boys
",99,5,39
"
When I Look In Your Eyes
","
Diana Krall
",127,56,32
"
98 Degrees And Rising
","
98 Degrees
 ",173,14,78
"
Aquarius
","
Aqua
",107,82,5
"
Purpose By Design
","
Fred Hammond & Radical For Christ
",90,46,5
"
Pokemon: The First Movie
","
Soundtrack
",162,8,24
"
The Science Of Things
","
Bush
",123,11,26
"
Black Diamond
","
Angie Stone
",109,46,30
"
Blues At Sunrise
","
Stevie Ray Vaughan And Double Trouble
",92,80,3
"
Everywhere We Go
","
Kenny Chesney
",134,51,60
"
We Are The Streets
","
The Lox
",106,5,13
"
Nasty Little Thoughts
","
Stroke9
",129,83,21
"
Wisconsin Death Trip
","
Static-X
",131,107,35
"
Under The Influence
","
Alan Jackson
",121,9,26
"
Step One
","
Steps
",169,79,10
"
A Day In The Life
","
Eric Benet
",104,25,42
"
Mirrorball
","
Sarah McLachlan
",128,3,45
"
Emotion
","
Martina McBride
",156,19,32
"
Nastradamus
","
Nas
",115,7,22
"
System Of A Down
","
System Of A Down
",136,124,28
"
Let's Roll
","
Youngstown
",177,96,10
"
WoW 2000: The Year's 30 Top Christian Artists And Songs
","
Various Artists
",175,29,26
"
Permanently
","
Mark Wills
 ",145,23,15
"
No. 4
","
Stone Temple Pilots
",147,6,16
"
Tonight The Stars Revolt!
","
Powerman 5000
",151,29,40
"
Live, Laugh, Love
","
Clay Walker
",148,55,13
"
Latter Days: The Best Of Led Zeppelin Volume Two
","
Led Zeppelin
",133,81,5
"
The Sopranos
","
Soundtrack
",111,54,16
"
Tha G-Code
","
 Juvenile
",122,10,19
"
The Man Who
","
Travis
",135,135,3
"
There Is Nothing Left To Lose
","
Foo Fighters
",161,10,25
"
Early Days: The Best Of Led Zeppelin Volume One
","
Led Zeppelin
",155,71,22
"
So Good Together
","
Reba McEntire
",171,28,18
"
Scream 3 The Album
","
Soundtrack
",164,32,13
"
Still I Rise
","
2Pac + Outlawz
",125,6,18
"
Sacred Arias
","
Andrea Bocelli
",143,22,24
"
Supreme Clientele
","
Ghostface Killah
",159,7,11
"
The Screen Behind The Mirror
","
Enigma
",139,33,14
"
24/7
","
Kevon Edmonds
",149,77,24
"
Ultimate Country Party 2
","
Various Artists
",-,-,-
"
Get It On...Tonite
","
Montell Jordan
",140,32,24
"
Against Da Grain
","
YoungBloodZ
",150,92,15
"
Next Friday
","
Soundtrack
",138,19,19
"
Let's Get Free
","
dead prez
",130,73,6
"
...Hits
","
Phil Collins
",152,18,80
"
High Fidelity
 ","
Soundtrack
",141,135,3
"
Sogno
","
Andrea Bocelli
",154,4,56
"
14:59
","
Sugar Ray
",-,17,66
"
The Matrix
","
Soundtrack
",168,7,54
"
Title Of Record
","
Filter
",183,30,35
"
Loaded With Hits
","
Various Artists
",-,-,-
"
Three 6 Mafia Presents Hypnotize Camp Posse
","
Various Artists
",157,36,13
"
The '70s
","
Soundtrack
",-,-,-
"
The Lost Tapes
","
Tupac Shakur
",-,-,-
"
Ghost Dog: The Way Of The Samurai -- The Album
","
Soundtrack
",84,84,2
"
Westlife
","
Westlife
",-,-,-
"
The Crow -- Salvation
","
Soundtrack
",153,104,4
"
It's Dark And Hell Is Hot
","
DMX
",180,1,99
"
Ghetto Hymns
","
Dave Hollister
",146,34,28
"
Here And Now
","
The Wilkinsons
",172,114,3
"
My Love Is Your Love
","
Whitney Houston
",170,13,75
"
Listener Supported
","
Dave Matthews Band
",-,15,19
"
The Best Man
","
Soundtrack
 ",182,16,28
"
Follow The Leader
","
Korn
",200,1,88
"
Standing On The Shoulder Of Giants
","
Oasis
",144,24,8
"
Solid Gold Soul: Deep Soul
","
Various Artists
",113,94,3
"
Swimming In Champagne
","
Eric Heatherly
",-,-,-
"
Smoke Rings In The Dark
","
Gary Allan
",198,84,17
"
Born Again
","
The Notorious B.I.G.
",185,1,20
"
WoW Worship: Today's 30 Most Powerful Worship Songs
","
Various Artists
",199,70,45
"
Blackout!
","
Method Man & Redman
",174,3,30
"
You Won't Ever Be Lonely
","
Andy Griggs
",-,142,9
"
Clapton Chronicles: The Best Of Eric Clapton
","
Eric Clapton
",190,20,28
"
Believe
","
Cher
",196,4,76
"
Chant Down Babylon
","
Bob Marley
",178,60,23
"
Tha Block Is Hot
 ","
Lil Wayne
",184,3,25
