Song, Artist, Last Week, Peak Position, Weeks on Chart
"
R.O.O.T.S. (Route Of Overcoming The Struggle)
","
Flo Rida
",81,8,12
"
No Security
","
D-Block
",40,40,2
"
 A Different Me
","
Keyshia Cole
",98,2,27
"
David Garrett
","
David Garrett
",168,116,3
"
We Started Nothing
","
The Ting Tings
",105,78,45
"
Chris Botti: In Boston
","
Chris Botti
",109,13,12
"
Fantasy Ride
","
Ciara
",86,3,7
"
Indestructible
","
Disturbed
",113,1,55
"
The Way I See It
","
Raphael Saadiq
",147,19,35
"
Carolina
","
Eric Church
",132,17,13
"
Around The Well
","
Iron And Wine
",96,25,5
"
Freedom
","
Akon
",100,7,29
"
For Our Heroes
","
Montgomery Gentry
",59,11,4
"
Circus
","
Britney Spears
",110,1,29
"
In The Hands Of God
","
newsboys
",150,28,7
"
The Crow: New Songs For The Five-String Banjo
","
Steve Martin
",155,93,5
"
Roadsinger
","
Yusuf
",112,41,7
"
Day & Age
","
The Killers
",111,6,30
"
Sounds Of The Universe
","
Depeche Mode
",134,3,9
"
Nothing But The Best
","
Frank Sinatra
",162,2,58
"
99 Essential Chants
","
Various Artists
",-,-,-
"
Mamma Mia!
","
Soundtrack
",129,1,50
"
Hello Love
","
Chris Tomlin
",173,9,42
"
Abnormally Attracted To Sin
","
Tori Amos
",102,9,5
"
Collected: 1996-2005
","
The Wallflowers
",-,-,-
"
The Airborne Toxic Event
","
The Airborne Toxic Event
",130,108,18
"
35 Biggest Hits
","
Toby Keith
",177,2,59
"
Some Mad Hope
","
Matt Nathanson
",141,60,25
"
UltraHits
","
David Waxman
",75,75,2
"
It's Blitz!
","
Yeah Yeah Yeahs
",120,22,15
"
Asleep In The Bread Aisle
","
Asher Roth
",117,5,9
"
Lotus Flow3r/MPLSoUND/Elix3r
","
Prince/Bria Valente
",133,2,12
"
Slumdog Millionaire
","
Soundtrack
",124,4,26
"
True Blood: Music From The HBO Original Series
","
Soundtrack
",170,105,5
"
A Fine Mess
","
Kate Voegele
",108,10,5
"
Saving Abel
","
Saving Abel
",139,49,61
"
Revelation
","
Third Day
",-,6,46
"
10
","
MercyMe
",157,18,11
"
Over And Underneath
","
Tenth Avenue North
",165,130,16
"
Black Ice
","
AC/DC
 ",197,1,35
"
Lucky Old Sun
","
Kenny Chesney
",159,1,36
"
Working On A Dream
","
Bruce Springsteen
",-,1,18
"
Appeal To Reason
","
Rise Against
",138,3,37
"
Metamorphosis
","
Papa Roach
",151,8,13
"
Townes
","
Steve Earle
",145,19,6
"
All Hope Is Gone
","
Slipknot
",156,1,43
"
The Rock
","
Tracy Lawrence
",104,104,2
"
My Love: Essential Collection
","
Celine Dion
",-,8,25
"
Anything Goes
","
Randy Houser
",171,101,5
"
Year Of The Gentleman
","
Ne-Yo
",131,2,40
"
3 Doors Down
","
3 Doors Down
",158,1,56
"
Manners
","
Passion Pit
",148,51,5
"
That Don't Make Me A Bad Guy
","
Toby Keith
",-,5,32
"
Playing For Change: Songs Around The World
","
Various Artists
",135,10,8
"
Testimony: Vol. 2, Love & Politics
","
India.Arie
",149,3,19
"
A New Hallelujah
","
Michael W. Smith
",-,19,33
"
Guns Don't Kill People... Lazers Do
","
Major Lazer
",-,-,-
"
The Hangover
","
Soundtrack
",137,137,2
"
NOW 29
","
Various Artists
",142,3,32
"
My Paper Heart
","
Francesca Battistelli
",180,91,17
"
WOW Gospel 2009: 30 Of The Year's Top Gospel Artists And Songs
","
Various Artists
",189,27,21
"
High School Musical 3: Senior Year
","
Soundtrack
",191,2,35
"
White Lies For Dark Times
","
 Ben Harper And Relentless7
",160,9,7
"
It's Not Me, It's You
","
Lily Allen
",175,5,19
"
I Told You So: The Ultimate Hits Of Randy Travis
","
Randy Travis
",-,21,13
"
The Long Fall Back To Earth
","
Jars Of Clay
",-,29,8
"
Crime Pays
","
Cam'ron
",127,3,6
"
onmyradio
","
Musiq Soulchild
",169,11,28
"
Incanto
","
Andrea Bocelli
",-,8,22
"
Don't Forget
","
Demi Lovato
",174,2,37
"
With Roots Above And Branches Below
","
The Devil Wears Prada
",163,11,7
"
Adelphia
","
A Skylit Drive
",64,64,2
"
Halestorm
","
Halestorm
",-,40,4
"
Bible Belt
","
Diane Birch
",195,87,3
"
Best Night Of Our Lives
","
Everyday Sunday
",-,-,-
"
Next To Normal
","
Original Broadway Cast Recording
",103,103,3
"
Hombre Lobo: 12 Songs Of Desire
","
eels
",125,43,3
"
Murder Was The Case
","
Gucci Mane
",123,23,6
"
BlaQKout
","
DJ Quik & Kurupt
",61,61,2
"
The Recession
","
Young Jeezy
 ",164,1,42
"
El Patron
","
Tito "El Bambino" El Patron
",185,138,13
"
Ciclos
","
Luis Enrique
",-,126,3
"
Greatest Hits: Limited Edition
","
Tim McGraw
",-,10,49
"
Losing Sleep
","
Parachute
",179,40,6
"
Hit Man: David Foster & Friends
","
David Foster
",-,46,22
"
Approaching Normal
","
Blue October
",186,13,13
"
Innocence & Instinct
","
Red
",196,15,19
"
Breakout
","
Miley Cyrus
",199,1,43
