Song, Artist, Last Week, Peak Position, Weeks on Chart
"
The Ol' Razzle Dazzle
","
Missy Higgins
",-,-,-
"
Scary Monsters And Nice Sprites (EP)
","
Skrillex
",92,49,59
"
That's Why God Made The Radio
","
The Beach Boys
",78,3,7
"
10,000 Reasons
","
Matt Redman
",-,66,4
"
Greatest Hits
","
Queen
",59,11,243
"
Never Trust A Happy Song
","
Grouplove
",75,75,4
"
Live: Cornerstone
","
Hillsong Worship
",56,32,3
"
...Little Broken Hearts
","
Norah Jones
",83,2,12
"
Lights
","
Ellie Goulding
",104,21,25
"
Greatest Hits
","
Guns N' Roses
",65,3,246
"
Nothing But The Beat
","
David Guetta
",112,5,44
"
The Band Perry
","
The Band Perry
",64,4,93
"
Vans Warped Tour '12: 2012 Tour Compilation
","
Various Artists
",57,57,7
"
American Idol: Season 11: Highlights (EP)
","
Joshua Ledet
",74,59,3
"
Red River Blue
","
Blake Shelton
",50,1,54
"
Mylo Xyloto
","
Coldplay
",90,1,39
"
Strange Clouds
","
B.o.B
",99,5,12
"
Sorry For Party Rocking
","
LMFAO
",106,5,57
"
Brothers
","
The Black Keys
",89,3,113
"
Torches
","
Foster The People
",126,8,61
"
The Wanted
","
The Wanted
",122,7,13
"
Journey's Greatest Hits
","
Journey
",113,10,224
"
Speak Now
","
Taylor Swift
",77,1,91
"
Harakiri
","
Serj Tankian
",29,29,2
"
Oceania
","
The Smashing Pumpkins
",84,4,5
"
Licensed To Ill
","
Beastie Boys
",130,1,85
"
American Idol: Season 11: Highlights (EP)
","
Skylar Laine
",85,64,3
"
Americana
","
Neil Young With Crazy Horse
",94,4,7
"
Clancy's Tavern
","
Toby Keith
",69,5,39
"
Chronicle The 20 Greatest Hits
","
 Creedence Clearwater Revival Feat. John Fogerty
",120,67,120
"
Skelethon
","
Aesop Rock
",21,21,2
"
Pluto
","
Future
",132,8,14
"
Milo Greene
","
Milo Greene
",-,-,-
"
The Lateness Of The Hour
","
Alex Clare
",147,82,10
"
Home Again
","
Michael Kiwanuka
",-,117,2
"
30 Greatest Hits
","
Aretha Franklin
",-,-,-
"
Careless World: Rise Of The Last King
","
Tyga
",138,4,22
"
American Capitalist
","
Five Finger Death Punch
",141,3,41
"
The Best Of Sade
","
Sade
",-,9,94
"
Hands All Over
","
Maroon 5
",105,2,92
"
Lideres
","
Wisin & Yandel
",87,42,3
"
Curtain Call: The Hits
","
Eminem
",-,1,163
"
Intrinsic
","
The Contortionist
",-,-,-
"
Clear As Day
","
Scotty McCreery
",93,1,42
"
Triple F Life: Fans Friends & Family
","
Waka Flocka Flame
",96,10,6
"
Days Go By
","
The Offspring
",107,12,4
"
Hell On Heels
","
Pistol Annies
",101,5,48
"
Here And Now
","
Nickelback
",139,2,35
"
Born In The U.S.A.
","
Bruce Springsteen
",-,1,141
"
Slipstream
","
Bonnie Raitt
",97,6,15
"
Watch The Throne
 ","
Jay Z Kanye West
",131,1,50
"
Electra Heart
","
Marina And The Diamonds
",31,31,2
"
Portrait Of A Legend: 1951-1964
","
Sam Cooke
",-,-,-
"
Whitney: The Greatest Hits
","
Whitney Houston
",136,2,53
"
Edens Edge
","
Edens Edge
",88,51,6
"
Four The Record
","
Miranda Lambert
",117,3,38
"
The Hurt & The Healer
","
MercyMe
",140,7,9
"
The Best Of Donna Summer: 20th Century Masters: The Millennium Collection
","
Donna Summer
",114,101,6
"
Lungs
","
Florence + The Machine
",151,14,112
"
Home
","
Dierks Bentley
",118,7,24
"
Back In The Saddle
","
Chris Cagle
",116,27,4
"
Kidz Bop 21
","
Kidz Bop Kids
",102,2,27
"
Sounds Of Summer:The Very Best Of The Beach Boys
","
The Beach Boys
",134,16,120
"
Greatest Hits II
 ","
Kenny Chesney
",79,3,79
"
Bear Creek
","
Brandi Carlile
",123,10,7
"
Tha Carter IV
","
Lil Wayne
",149,1,47
"
Doin' My Thing
","
Luke Bryan
",119,6,85
"
Life At Best
","
Eli Young Band
",115,6,37
"
Come To The Well
","
Casting Crowns
",-,2,38
"
Thompson Square
","
Thompson Square
",82,15,30
"
Neon
","
Chris Young
",145,4,45
"
Recovery
","
Eminem
",156,1,109
"
NOW 41
","
Various Artists
",143,3,24
"
Analog Man
","
Joe Walsh
",157,12,7
"
And If Our God Is For Us...
","
Chris Tomlin
",-,17,37
"
Apocalyptic Love
","
Slash Feat. Myles Kennedy And The Conspirators
",160,4,9
"
Picture Show
","
Neon Trees
",164,17,14
"
Delayed Reaction
","
Soul Asylum
",-,-,-
"
Pisces Iscariot
","
The Smashing Pumpkins
",-,4,24
"
Barefoot Blue Jean Night
","
Jake Owen
",109,6,44
"
If You Were A Movie, This Would Be Your Soundtrack (EP)
","
Sleeping With Sirens
",199,17,4
"
Planet Pit
","
Pitbull
",168,7,57
"
American Idol: Season 11: Highlights (EP)
","
Jessica Sanchez
",128,77,3
"
Dr. Kokastien Hosted By DJ King Assassin
","
Dr. Kokastien
",-,-,-
"
Jana Kramer
","
Jana Kramer
",95,19,7
"
[Hybrid Theory]
","
Linkin Park
",192,2,112
"
TM:103: Hustlerz Ambition
","
Young Jeezy
",162,3,31
"
The Lion The Beast The Beat
","
Grace Potter & The Nocturnals
",172,17,6
"
Megalithic Symphony
","
AWOLNATION
",173,93,42
"
Mothership
","
Led Zeppelin
",148,7,133
"
The Head And The Heart
","
The Head And The Heart
",180,109,13
"
One Of The Boys
","
Katy Perry
",133,9,88
"
Rocket Man: Number Ones
","
Elton John
",-,9,58
"
Wasted Youth
","
For The Fallen Dreams
",-,-,-
"
Bloom
","
Beach House
",144,7,10
"
Go Get It (Soundtrack)
","
Mary Mary
",165,16,11
"
Barton Hollow
","
The Civil Wars
",167,10,76
"
Victorious: Victorious 2.0: More Music From The Hit TV Show (EP)
","
Soundtrack
",154,18,7
"
Fearless
","
Taylor Swift
",137,1,190
"
The Ultimate Collection
","
The Temptations
",-,137,2
"
THE FARM INC., Nashville, TN
","
THE FARM
",-,-,-
"
Rize Of The Fenix
","
Tenacious D
",159,4,10
"
The Strange Case Of...
","
Halestorm
",176,15,11
"
Trespassing
","
Adam Lambert
",171,1,10
"
Number One Hits
","
Tim McGraw
",177,27,70
"
Ronnie Dunn
","
Ronnie Dunn
",179,5,25
"
Legend: The Best Of...
","
Bob Marley And The Wailers
",183,26,232
"
The Ultimate Bee Gees
","
Bee Gees
",175,49,13
"
Ultimate Hits: Rock And Roll Never Forgets
","
Bob Seger & The Silver Bullet Band
",181,19,35
"
The Drug In Me Is You
","
Falling In Reverse
",163,19,6
"
Loaded: The Best Of Blake Shelton
","
Blake Shelton
",72,18,74
"
Beyond Hell/Above Heaven
","
Volbeat
",190,161,6
"
Precious Memories
","
Alan Jackson
",166,4,97
"
Live From The Underground
","
Big K.R.I.T.
",174,5,7
"
Emotional Traffic
","
Tim McGraw
",98,2,26
"
Hypnotic Nights
","
JEFF The Brotherhood
",-,-,-
"
Here
","
Edward Sharpe & The Magnetic Zeros
",153,5,8
"
Greatest Hits Volume 1
","
Rascal Flatts
",196,6,134
