Song, Artist, Last Week, Peak Position, Weeks on Chart
"
B.o.B Presents: The Adventures Of Bobby Ray
","
B.o.B
",111,1,34
"
The Sound Of Madness
","
Shinedown
",127,8,128
"
I Dreamed A Dream
","
Susan Boyle
",117,1,58
"
My World (EP)
","
Justin Bieber
",133,5,62
"
Move
","
Third Day
",87,9,14
"
Legend: The Best Of...
","
Bob Marley And The Wailers
",145,54,167
"
Back To Me
","
Fantasia
",141,2,22
"
All The Women I Am
","
Reba
",130,7,11
"
Easton Corbin
","
Easton Corbin
",164,10,41
"
...featuring
","
Norah Jones
",74,29,10
"
Wolfgang Amadeus Phoenix
","
Phoenix
",123,37,81
"
Prince Royce
","
Prince Royce
",140,140,11
"
The Best Of Simon & Garfunkel
","
Simon & Garfunkel
",-,129,3
"
The House You're Building
","
Audrey Assad
",-,-,-
"
The Guitar Song
","
Jamey Johnson
",134,4,19
"
Hits Collection: Volume One
","
JAY-Z
",131,43,9
"
Second Chance
","
El DeBarge
",138,57,8
"
God Willin' & The Creek Don't Rise
","
Ray Lamontagne And The Pariah Dogs
",135,3,20
"
The Hazards Of Love
","
The Decemberists
",-,14,14
"
Grace Potter & The Nocturnals
","
Grace Potter & The Nocturnals
",162,19,13
"
This Is War
","
Thirty Seconds To Mars
",143,19,46
"
The Union
","
Elton John / Leon Russell
",116,3,14
"
Greatest Hits
","
Guns N' Roses
",158,3,191
"
All I Want Is You
","
 Miguel
",198,109,3
"
Fly Me To The Moon... The Great American Songbook Volume V
","
Rod Stewart
",129,4,14
"
Rokstarr
","
Taio Cruz
",125,8,29
"
Bach: A Strange Beauty
","
 Simone Dinnerstein/Kammerorchester/Staatskapelle Berlin
",-,-,-
"
Dark Horse
 ","
Nickelback
",146,2,111
"
High Violet
","
The National
",149,3,21
"
The Marshall Mathers LP
","
Eminem
",183,1,79
"
Lost In Time
","
Eric Benet
",155,33,8
"
The Future Starts Here: The Essential Doors Hits
","
The Doors
",-,161,9
"
Glee: Season One: The Music Volume 2
","
Soundtrack
",147,3,59
"
Wide Open
","
Jason Aldean
",170,4,90
"
Let Freedom Reign
","
Chrisette Michele
",142,25,8
"
Basic Instinct
","
Ciara
",132,44,6
"
Rock N Roll Jesus
","
Kid Rock
",154,1,124
"
Guitar Heaven: The Greatest Guitar Classics Of All Time
","
Santana
",172,5,18
"
The Twilight Saga: Eclipse
","
Soundtrack
",136,2,25
"
Church Music
","
David Crowder Band
",166,11,15
"
Hi-Five Soup!
","
The Aquabats!
",-,-,-
"
Greatest Hits 1974-78
","
The Steve Miller Band
",152,18,21
"
Live It Up
","
Lee DeWyze
",122,19,10
"
Nothing But The Best
","
Frank Sinatra
",168,2,118
"
Waking Up
","
OneRepublic
",156,21,49
"
Only By The Night
","
Kings Of Leon
",157,4,116
"
Raymond V Raymond
","
Usher
",173,1,43
"
Kandi Koated
","
Kandi
",167,91,6
"
To The Sea
","
Jack Johnson
",150,1,31
"
Band Of Joy
","
Robert Plant
",181,5,16
"
Best Of Bowie
","
David Bowie
",190,70,20
"
We All Are One (Live In Detroit)
","
Donnie McClurkin
",-,26,10
"
Leave This Town
","
Daughtry
",175,1,76
"
Greatest Hits Volume 1
","
Rascal Flatts
",176,6,92
"
Tha Carter III
","
Lil Wayne
",185,1,122
"
Contra
","
Vampire Weekend
",144,1,41
"
Greatest Hits
","
Bob Seger & The Silver Bullet Band
",196,8,149
"
Habits
","
Neon Trees
",171,113,16
"
My Paper Heart
 ","
Francesca Battistelli
",192,35,47
"
Rehab
","
Lecrae
",139,17,12
