Song, Artist, Last Week, Peak Position, Weeks on Chart
"
Annie Up
","
Pistol Annies
",41,5,7
"
Pioneer
","
The Band Perry
",45,2,12
"
Doo-Wops & Hooligans
","
Bruno Mars
",94,3,140
"
Some Nights
","
fun.
",49,3,70
"
Excuse My French
","
French Montana
",55,4,5
"
 Feel
","
Sleeping With Sirens
",34,3,3
"
Side Effects Of You
","
Fantasia
",62,2,9
"
Wheelhouse
","
Brad Paisley
",50,2,11
"
The Devil Put Dinosaurs Here
","
 Alice In Chains
",35,2,4
"
The Voice: The Complete Season 4 Collection
","
Michelle Chamuel
",-,-,-
"
Born To Die
","
Lana Del Rey
",66,2,73
"
Unapologetic
","
Rihanna
",60,1,31
"
Chief
","
Eric Church
",51,1,100
"
Tornado
","
Little Big Town
",69,2,41
"
Trouble Will Find Me
","
The National
",48,3,5
"
Same Trailer Different Park
","
Kacey Musgraves
",61,2,14
"
Tailgates & Tanlines
","
Luke Bryan
",58,2,98
"
The Voice: The Complete Season 4 Collection
","
The Swon Brothers
",-,-,-
"
My Head Is An Animal
","
Of Monsters And Men
",68,6,64
"
 Magnetic
","
Goo Goo Dolls
",8,8,2
"
Southeastern
","
Jason Isbell
",23,23,2
"
+
","
Ed Sheeran
",67,5,54
"
Azusa: The Next Generation
","
Hezekiah Walker
",30,30,2
"
Spring Break... Here To Party
","
Luke Bryan
",57,1,16
"
Every Man Should Know
","
Harry Connick, Jr.
",33,33,2
"
Two Lanes Of Freedom
","
Tim McGraw
",52,2,20
"
Tomorrow's Harvest
","
Boards Of Canada
",13,13,2
"
Blown Away
","
Carrie Underwood
",74,1,60
"
The World From The Side Of The Moon
","
 Phillip Phillips
",75,4,31
"
Sigh No More
","
Mumford & Sons
",72,2,170
"
Volume 3
","
She & Him
",98,15,7
"
Take Me Home
","
One Direction
",91,1,32
"
Night Train
","
Jason Aldean
",71,1,36
"
Omens
","
3OH!3
",-,-,-
"
DNA
","
Little Mix
",59,4,4
"
Yessir Whatever
","
Quasimoto
",-,-,-
"
Super Collider
","
Megadeth
",39,6,3
"
Damage
","
Jimmy Eat World
",14,14,2
"
Legend: The Best Of...
","
Bob Marley And The Wailers
",108,18,273
"
The Legend Of Johnny Cash
","
Johnny Cash
",76,5,123
"
Vans Warped Tour '13: 2013 Tour Compilation
","
Various Artists
",115,63,3
"
Greatest Hits
","
 Tom Petty And The Heartbreakers
",53,5,167
"
Caught In The Act: Live
","
Eric Church
",79,5,11
"
The Dark Side Of The Moon
","
Pink Floyd
",64,1,841
"
Uncaged
","
Zac Brown Band
",89,1,50
"
Greatest Hits: Chapter One
","
Kelly Clarkson
",96,11,31
"
Chasing Down The Wind (EP)
","
Green River Ordinance
",-,-,-
"
IV Play
","
The-Dream
",88,16,4
"
El Camino
","
The Black Keys
",85,2,81
"
LoCash Cowboys
","
LoCash Cowboys
",-,-,-
"
Four The Record
","
Miranda Lambert
",92,3,84
"
NOW 45
","
Various Artists
",100,3,20
"
Long.Live.A$AP
","
A$AP Rocky
",112,1,23
"
Boys & Girls
","
Alabama Shakes
",106,6,60
"
Back In Black
","
AC/DC
",73,4,149
"
An Awesome Wave
","
alt-J
",102,80,28
"
The Love Club EP
","
Lorde
",191,104,2
"
Precious Memories: Volume II
","
Alan Jackson
",65,5,13
"
Kaleidoscope Dream
","
Miguel
",119,3,38
"
Hotel California
","
Tyga
",116,7,11
"
Global Warming
","
Pitbull
",146,14,31
"
Waiting For The Dawn
","
The Mowgli's
",-,-,-
"
Up All Night
","
One Direction
",125,1,67
"
How Country Feels
","
Randy Houser
",122,11,19
"
Sempiternal
","
Bring Me The Horizon
",137,11,12
"
God's Not Dead
","
newsboys
",82,45,39
"
The Very Best Of The Eagles
","
Eagles
",136,3,96
"
Paramore
","
Paramore
",124,1,11
"
Loaded: The Best Of Blake Shelton
","
Blake Shelton
",150,18,100
"
Rumours
","
Fleetwood Mac
",135,1,163
"
Barefoot Blue Jean Night
","
Jake Owen
",97,6,64
"
Best Days
","
Tamela Mann
",114,14,41
"
Chronicle The 20 Greatest Hits
","
Creedence Clearwater Revival Feat. John Fogerty
",120,52,156
"
Extended Play
","
Statik Selektah
",-,-,-
"
Wings Over America
","
Paul McCartney And Wings
",93,1,90
"
Ventura
","
Phish
 ",-,-,-
"
The Eminem Show
","
Eminem
",121,1,122
"
Indicud
","
Kid Cudi
",133,2,10
"
Journey's Greatest Hits
","
Journey
",83,10,266
"
Time
","
Rod Stewart
",86,7,7
"
The Best Of Eric Clapton: 20th Century Masters The Millennium Collection
","
Eric Clapton
",101,66,90
"
Opus Collection
","
The Band
",107,91,3
"
Reincarnated
","
Snoop Lion
",-,16,6
"
The Definitive Collection
","
Stevie Wonder
",77,35,53
"
Up All Night
","
Kip Moore
",151,6,56
"
How Mercy Looks From Here
","
Amy Grant
",132,12,6
"
Spitfire
","
LeAnn Rimes
",78,36,3
"
Their Greatest Hits 1971-1975
","
Eagles
 ",-,1,141
"
Kidz Bop 23
","
Kidz Bop Kids
",167,2,23
"
Super Hits
","
George Jones
",103,56,9
"
Bangarang (EP)
","
Skrillex
",-,14,68
"
Halfway To Heaven
","
Brantley Gilbert
",134,4,97
"
In Between Dreams
","
Jack Johnson
",90,2,107
"
The Best Of Lynyrd Skynyrd: 20th Century Masters The Millennium Collection
","
Lynyrd Skynyrd
",160,60,122
"
Clarity
","
Zedd
",-,38,3
"
Les Miserables
","
Soundtrack
",118,1,27
"
The Strange Case Of...
","
Halestorm
",157,15,46
"
The Foundation
","
Zac Brown Band
",140,9,237
"
Everblack
","
The Black Dahlia Murder
",32,32,2
"
Cocky
","
Kid Rock
",149,3,125
"
Love Lust Faith + Dreams
","
Thirty Seconds To Mars
",117,6,5
"
Warrior
","
Ke$ha
",169,6,25
"
NOW That's What I Call A Country Party
","
Various Artists
",123,31,7
"
Outlaw Gentlemen & Shady Ladies
","
Volbeat
",143,9,11
"
Lindsey Stirling
","
Lindsey Stirling
",173,79,32
"
Nashville: Season 1: Volume 2
","
Soundtrack
",105,13,7
"
Our Version Of Events
","
Emeli Sande
",147,28,32
"
Megalithic Symphony
","
AWOLNATION
",181,84,85
"
Wretched And Divine: The Story Of The Wild Ones
","
Black Veil Brides
",81,7,12
"
Fast & Furious 6
","
Soundtrack
",95,25,5
"
Give Up
","
The Postal Service
",-,45,39
"
Grinning Streak
","
Barenaked Ladies
",40,10,3
"
10
","
New Kids On The Block
",185,6,11
"
I Love You.
","
The Neighbourhood
",164,39,9
"
GRRR!
","
The Rolling Stones
",153,19,20
"
Red River Blue
","
Blake Shelton
",168,1,101
"
WOW Hits 2013
","
Various Artists
 ",144,35,39
"
The Piano Guys 2
","
The Piano Guys
",138,38,7
"
Dave Koz And Friends: Summer Horns
","
Dave Koz/Gerald Albright/Mindi Abair/Richard Elliot
",84,84,2
"
Super Hits
","
Willie Nelson
",186,98,60
"
My Kinda Party
","
Jason Aldean
",178,2,137
"
Trilogy
","
The Weeknd
",-,4,31
"
Hard 2 Love
","
Lee Brice
",158,5,59
"
Bankrupt!
","
Phoenix
",163,4,9
"
Blind, Crippled & Crazy
","
Delbert & Glen
",-,-,-
"
Extended Versions
","
Creedence Clearwater Revisited
",-,74,40
"
You Get What You Give
","
Zac Brown Band
",189,1,129
"
My Beautiful Dark Twisted Fantasy
","
Kanye West
",-,1,48
"
 Love Has Come For You
","
Steve Martin & Edie Brickell
",156,21,9
"
The Best Of Three Dog Night: 20th Century Masters...
","
Three Dog Night
",-,109,57
"
Passione
","
Andrea Bocelli
",87,2,21
"
Made In America (EP)
","
Cimorelli
",-,-,-
"
Girl On Fire
","
Alicia Keys
",166,1,30
"
Hello My Name Is...
","
Bridgit Mendler
",-,30,20
"
Set You Free
","
Gary Allan
",155,1,22
"
The Hurry And The Harm
","
City And Colour
",113,16,3
"
Human Nature
","
bwb
",-,-,-
"
Grace (EP)
","
Tasha Cobbs
",184,61,13
"
The Piano Guys
","
The Piano Guys
",129,44,23
"
18 Months
","
Calvin Harris
",-,19,17
"
Paradise (EP)
","
Lana Del Rey
",188,10,23
"
Evil Friends
","
Portugal. The Man
",126,28,3
"
Best Of The Temptations-The 60's: 20th Century Masters...
","
The Temptations
",-,73,50
"
Hardwell Presents: Revealed: Volume 4
","
Hardwell
",-,-,-
"
Michael Buble
","
Michael Buble
",177,47,83
"
The 2nd Law
","
Muse
",176,2,38
"
Zion
","
Hillsong UNITED
",161,5,10
"
The Essential Michael Jackson
","
 Michael Jackson
",-,53,71
"
The World Is A Beautiful Place & I Am No Longer Afraid To Die
","
Whenever, If Ever
",-,-,-
"
Curtain Call: The Hits
","
Eminem
",-,1,186
"
Mothership
","
Led Zeppelin
",187,7,156
"
All That Echoes
","
Josh Groban
",139,1,20
"
Recovery
","
Eminem
",-,1,143
