Song, Artist, Last Week, Peak Position, Weeks on Chart
"
The Last Five Years
","
Soundtrack
",50,50,2
"
Man Against Machine
","
Garth Brooks
",71,4,15
"
The Black Parade
","
My Chemical Romance
",138,2,64
"
Empire: Music From Our Dancing Days (EP)
","
Soundtrack
",-,-,-
"
The Best Of Foreigner 4 & More
","
Foreigner
",-,-,-
"
Dark Horse
","
Nickelback
",156,2,156
"
Oxymoron
","
ScHoolboy Q
",172,1,44
"
Into The Woods
","
Soundtrack
",81,8,10
"
Ibeyi
","
Ibeyi
",-,-,-
"
A.M.
","
Chris Young
",-,3,23
"
The Essential Billy Joel
","
Billy Joel
",158,15,29
"
The 1975
","
The 1975
",-,28,62
"
Graduation
","
Kanye West
",170,1,56
"
Get Rich Or Die Tryin'
","
50 Cent
",187,1,97
"
Testimony
","
August Alsina
",171,2,40
"
Under Pressure
","
Logic
",185,4,15
"
ShadyXV
","
Various Artists
",149,3,13
"
Magazines Or Novels
","
Andy Grammer
",166,27,3
"
Sex And Love
","
Enrique Iglesias
",-,8,40
"
1
","
The Beatles
",154,1,192
"
Sex Playlist
","
Omarion
",-,49,3
"
747
","
Lady Antebellum
",192,2,21
"
Partners
","
Barbra Streisand
",102,1,23
"
Frozen: The Songs
","
Soundtrack
",136,16,21
"
The College Dropout
","
Kanye West
",182,2,78
"
Tailgates & Tanlines
","
Luke Bryan
",190,2,178
"
WOW Hits 2015
","
Various Artists
",146,23,21
"
Chronicle The 20 Greatest Hits
","
Creedence Clearwater Revival Feat. John Fogerty
",181,22,216
"
Watch The Throne
","
Jay Z Kanye West
",193,1,65
"
Dr. Dre -- 2001
","
Dr. Dre
",189,2,119
"
Based On A True Story ...
","
Blake Shelton
",169,3,100
"
I Am...Sasha Fierce
","
Beyonce
",-,1,92
"
No Cities To Love
","
Sleater-Kinney
",184,18,5
"
Overexposed
","
Maroon 5
",-,2,88
"
Listen
","
David Guetta
",194,22,13
"
Bangerz
","
Miley Cyrus
",-,1,52
"
The Essential Paul Simon
","
Paul Simon
",-,42,5
"
Fearless
","
Taylor Swift
",200,1,229
"
The Dark Side Of The Moon
","
Pink Floyd
",-,1,897
"
Bring You Back
","
Brett Eldredge
",150,11,16
"
Rocket Man: Number Ones
","
Elton John
",-,9,71
"
Metallica
","
Metallica
",-,1,335
"
Greatest Hits
","
Foo Fighters
",199,11,87
