Song, Artist, Last Week, Peak Position, Weeks on Chart
"
Talking Dreams
","
Echosmith
",101,38,24
"
1000 Forms Of Fear
","
Sia
",29,1,34
"
good kid, m.A.A.d city
","
Kendrick Lamar
",72,2,125
"
FOUR
","
One Direction
",38,1,18
"
Motion
","
Calvin Harris
",43,5,20
"
Greatest Hits: Decade #1
","
Carrie Underwood
",35,4,15
"
Old Boots, New Dirt
","
Jason Aldean
",37,1,24
"
Reflection
","
Fifth Harmony
",39,5,7
"
Guardians Of The Galaxy: Awesome Mix Vol. 1
","
Soundtrack
",30,1,34
"
The Outsiders
","
Eric Church
",51,1,58
"
Kidz Bop 27
","
Kidz Bop Kids
",48,3,10
"
Non-Fiction
","
Ne-Yo
",26,5,8
"
Frozen
","
Soundtrack
",40,1,69
"
Crash My Party
","
Luke Bryan
",45,1,84
"
Saints And Sinners
","
Matt Maher
",-,-,-
"
Ignite The Night
","
Chase Rice
",49,3,29
"
Night Visions
","
Imagine Dragons
",46,2,133
"
Annie
","
Soundtrack
",-,12,14
"
Dream Your Life Away
","
Vance Joy
",56,17,28
"
Platinum
","
Miranda Lambert
",53,1,42
"
Native
","
OneRepublic
",57,4,104
"
The Firewatcher's Daughter
","
Brandi Carlile
",32,9,3
"
Lead Us Back: Songs Of Worship
","
Third Day
",41,20,3
"
+
","
Ed Sheeran
",54,5,136
"
Magazines Or Novels
","
Andy Grammer
",105,27,7
"
Glee, Season Six: Dreams Come True (EP)
","
Soundtrack
",-,-,-
"
Here's To The Good Times
","
Florida Georgia Line
",71,4,120
"
PRISM
","
Katy Perry
",63,1,73
"
Wanted On Voyage
","
George Ezra
",78,19,8
"
Doo-Wops & Hooligans
","
Bruno Mars
",59,3,218
"
 Beyonce
","
Beyonce
",64,1,67
"
Cole Swindell
","
Cole Swindell
",66,3,55
"
Sweet Talker
","
Jessie J
",47,10,21
"
2015 Grammy Nominees
","
Various Artists
",58,9,9
"
Greatest Hits So Far...
","
Zac Brown Band
",61,20,19
"
Born To Die
","
Lana Del Rey
",65,2,164
"
Journey's Greatest Hits
","
Journey
",79,10,348
"
Greatest Hits
","
Fleetwood Mac
",70,14,77
"
Legend: The Best Of...
","
Bob Marley And The Wailers
",81,5,357
"
Insurgent: The Divergent Series
","
Soundtrack
",-,-,-
"
These Things Happen
","
G-Eazy
",50,3,36
"
Nothing Was The Same
","
Drake
",77,1,75
"
Pain Killer
","
Little Big Town
",96,7,22
"
X
","
Chris Brown
",85,2,27
"
The Eminem Show
","
Eminem
",90,1,207
"
AM
","
Arctic Monkeys
",83,6,80
"
Love Stuff
","
Elle King
",-,45,2
"
Reclassified
","
Iggy Azalea
",-,16,13
"
Physical Graffiti
","
Led Zeppelin
",62,1,46
"
Trilogy
","
The Weeknd
",95,4,55
"
Bombs Away
","
Sheppard
",31,31,2
"
Shadows In The Night
","
Bob Dylan
",89,7,7
"
Any Given Sunday
","
Charles Jenkins & Fellowship Chicago
",-,-,-
"
I Will Follow
","
Jeremy Camp
",73,25,7
"
The Marshall Mathers LP 2
","
Eminem
",91,1,72
"
Take Care
","
Drake
",93,1,107
"
Skrillex And Diplo Present Jack U
","
Skrillex & Diplo
",69,26,4
"
Save Rock And Roll
","
Fall Out Boy
",76,1,100
"
Goon
","
Tobias Jesso Jr.
",-,-,-
"
Cinderella
","
Soundtrack
",60,60,2
"
Unorthodox Jukebox
","
Bruno Mars
",98,1,112
"
21
","
Adele
",109,1,213
"
 Prayer
","
Robin Schulz
",84,42,15
"
Love In The Future
","
John Legend
",97,4,79
"
Black Messiah
","
D'Angelo And The Vanguard
",33,5,14
"
Because The Internet
","
Childish Gambino
",36,7,64
"
Songs About Jane
","
Maroon 5
",102,6,141
"
Blacc Hollywood
","
Wiz Khalifa
",92,1,31
"
Halcyon
","
Ellie Goulding
",86,9,86
"
Listen
","
David Guetta
",166,22,16
"
Greatest Hits: We Will Rock You
","
Queen
",100,42,34
"
 I Dont Dance
","
Lee Brice
",106,5,28
"
Greatest Hits
","
Guns N' Roses
",112,3,307
"
Playlist: The Offspring Greatest Hits
","
The Offspring
",-,8,17
"
BRINGING BACK THE SUNSHINE
","
Blake Shelton
",99,1,25
"
The Beast (EP)
","
G Unit
",87,27,3
"
Sundown Heaven Town
","
Tim McGraw
",117,3,27
"
Chronicle The 20 Greatest Hits
","
Creedence Clearwater Revival Feat. John Fogerty
",167,22,220
"
Pure Heroine
","
Lorde
",110,3,77
"
The Very Best Of The Eagles
","
Eagles
",150,3,140
"
Little Neon Limelight
","
Houndmouth.
",-,-,-
"
Sadnecessary
","
Milky Chance
",131,17,22
"
Riser
","
Dierks Bentley
",135,6,53
"
5 Seconds Of Summer
","
5 Seconds Of Summer
",122,1,35
"
The Big Revival
","
Kenny Chesney
",136,2,26
"
Y & Y EP
","
Years & Years
",-,-,-
"
Chapter One
","
Ella Henderson
",104,11,10
"
Curtain Call: The Hits
","
Eminem
",103,1,233
"
G I R L
","
Pharrell Williams
",111,2,53
"
Greatest Hits
","
2Pac
",188,3,88
"
Greatest Hits
","
Foo Fighters
",-,11,88
"
Glorious Day: Hymns Of Faith
","
Casting Crowns
",80,52,3
"
Back In Black
","
AC/DC
",127,4,209
"
Wallflower
","
Diana Krall
",68,10,7
"
Another Eternity
","
Purity Ring
",94,26,3
"
RUN WILD. LIVE FREE. LOVE STRONG.
","
for KING & COUNTRY
",82,13,16
"
Teenage Dream
","
Katy Perry
",124,1,203
"
Just As I Am
","
Brantley Gilbert
",128,2,44
"
The Hunger Games: Mockingjay, Part I
","
Soundtrack
",75,18,18
"
Seth Avett & Jessica Lea Mayfield Sing Elliott Smith
","
Seth Avett & Jessica Lea Mayfield
",-,-,-
"
Trigga
","
Trey Songz
",125,1,38
"
Number Ones
","
Michael Jackson
",133,13,203
"
The Legend Of Johnny Cash
","
Johnny Cash
",134,5,210
"
Tailgates & Tanlines
","
Luke Bryan
",132,2,182
"
Melophobia
","
Cage The Elephant
",-,15,12
"
 Los Duo
","
Juan Gabriel
",121,25,6
"
Overexposed
","
Maroon 5
",153,2,92
"
Goddess
","
Banks
",-,12,12
"
 Vessel
","
twenty one pilots
",-,58,32
"
Luca Brasi 2: A Gangsta Grillz Special Edition
","
Kevin Gates
",140,38,14
"
The Sound Of Music
","
Soundtrack
",-,1,238
"
2112
","
Rush
",-,61,36
"
Based On A True Story ...
","
Blake Shelton
",139,3,104
"
Thrive
","
Casting Crowns
",148,6,56
"
Talk Dirty
","
Jason Derulo
",141,4,47
"
Master Of Puppets
","
Metallica
",130,29,75
"
The Dark Side Of The Moon
","
Pink Floyd
",163,1,900
"
Sex Playlist
","
Omarion
",191,49,5
"
The Wrong Side Of Heaven...Volume 1
","
Five Finger Death Punch
",158,2,59
"
Creo En Mi
","
Natalia Jimenez
",-,-,-
"
Love Ran Red
","
Chris Tomlin
",157,8,16
"
Red
","
Taylor Swift
",151,1,101
"
Full Speed
","
Kid Ink
",119,14,7
"
A.M.
","
Chris Young
",179,3,27
"
Pitch Perfect
","
Soundtrack
",126,3,110
"
Oxymoron
 ","
ScHoolboy Q
",107,1,48
"
It Goes Like This
","
Thomas Rhett
",144,6,46
"
Rock Or Bust
","
AC/DC
",138,3,16
"
The Lumineers
","
The Lumineers
",-,2,109
"
Greatest Hits
","
Red Hot Chili Peppers
",-,18,63
"
Metallica
","
Metallica
",187,1,339
"
Just Like You
","
Falling In Reverse
",137,21,4
"
Number One Hits
","
Tim McGraw
",169,27,98
"
Ultimate Hits: Rock And Roll Never Forgets
","
Bob Seger & The Silver Bullet Band
",181,19,92
"
Bad
","
Michael Jackson
",155,1,108
"
Red River Blue
","
Blake Shelton
",174,1,149
"
Ultraviolence
","
Lana Del Rey
",173,1,40
"
Eclipse
","
Twin Shadow
",-,-,-
"
NOW 52
","
Various Artists
",118,2,21
"
Recovery
","
Eminem
",172,1,182
"
For You
","
Selena Gomez
",146,24,17
"
Family
","
Lynyrd Skynyrd
",178,154,24
"
Liv And Maddie (Soundtrack)
","
Dove Cameron
",-,-,-
"
No Fixed Address
","
Nickelback
",143,4,18
"
The Very Best Of Travis Tritt
","
Travis Tritt
",176,124,14
"
Morning Phase
","
Beck
",67,3,34
"
Still The One: Live From Las Vegas
","
Shania Twain
",55,55,3
"
Devil Without A Cause
","
Kid Rock
",165,4,103
"
Bad Blood
","
Bastille
",156,11,81
"
Greatest Hits 1970-2002
","
Elton John
",161,12,76
"
The Best Of Foreigner 4 & More
","
Foreigner
",-,162,3
"
Dark Horse
","
Nickelback
",160,2,160
"
Our Own House
","
MisterWives
",195,31,4
"
B4.Da.$$
","
Joey Bada$$
",-,5,6
"
1
","
The Beatles
",200,1,194
"
Unapologetic
","
Rihanna
",-,1,62
"
The Essential Michael Jackson
","
Michael Jackson
",-,53,126
"
Of Beauty And Rage
","
Red
",115,14,4
"
Strange Desire
","
Bleachers
",-,11,11
"
The Definitive Collection
","
Stevie Wonder
",185,35,58
"
WOW Hits 2015
","
Various Artists
",192,23,24
"
Boys & Girls
 ","
Alabama Shakes
",-,6,73
"
In Return
","
ODESZA
",-,42,3
