Song, Artist, Last Week, Peak Position, Weeks on Chart
"
BareNaked
","
Jennifer Love Hewitt
",37,37,2
"
Lizzie McGuire
","
Soundtrack
",107,97,10
"
Gotta Get Thru This
","
Daniel Bedingfield
",101,41,8
"
Diamond Princess
","
Trina
",88,14,8
"
This Side
","
Nickel Creek
",104,18,10
"
Quizas
","
Enrique Iglesias
",96,12,5
"
Forgive
","
Rebecca Lynn Howard
",125,29,6
"
Greatest Hits
","
Tim McGraw
",120,4,100
"
Inside Wants Out (EP)
","
John Mayer
",121,22,5
"
Sticks And Stones
","
New Found Glory
",102,4,19
"
My Town
","
Montgomery Gentry
",115,26,8
"
Is This It
","
The Strokes
",108,33,54
"
Disneymania: Superstar Artists Sing Disney ...Their Way!
","
Various Artists
",112,61,5
"
 The Naked Ride Home
","
Jackson Browne
",100,36,4
"
WOW Christmas (Red)
","
Various Artists
",118,118,3
"
Mis Boleros Favoritos
","
Luis Miguel
",-,-,-
"
P. Diddy & Bad Boy Records Present... We Invented The Remix
","
Various Artists
",119,1,23
"
Rise And Shine
","
Randy Travis
",-,-,-
"
White Blood Cells
","
The White Stripes
",113,61,33
"
Revolucion De Amor
","
Mana
",124,22,9
"
Bleed America
","
Jimmy Eat World
",123,31,55
"
Another Earthquake
","
Aaron Carter
",122,18,7
"
Encore
","
Russell Watson
",114,114,3
"
Totally Hits 2002
","
Various Artists
",132,2,20
"
Moulin Rouge
","
Soundtrack
",136,3,70
"
In Search Of...
","
N*E*R*D
",142,56,32
"
Ben Folds Live
","
Ben Folds
",60,60,2
"
Hoobastank
","
Hoobastank
",130,25,48
"
Imagine
","
Eva Cassidy
",135,32,9
"
Now 9
","
Various Artists
",143,1,31
"
A Walk To Remember
","
Soundtrack
",141,34,27
"
The Road Less Traveled
","
George Strait
",148,9,25
"
Something Worth Leaving Behind
","
Lee Ann Womack
",138,16,9
"
Reggae Gold 2002
","
Various Artists
",137,112,18
"
The Best Of INXS
","
INXS
",-,-,-
"
Speak Those Things: POL Chapter 3
","
Fred Hammond
",131,38,6
"
Demolition
","
Ryan Adams
",128,28,4
"
Down The Old Plank Road/The Nashville Sessions
","
The Chieftains
",168,91,5
"
The Very Best Of Rod Stewart
","
Rod Stewart
",144,40,40
"
Scooby-Doo
","
Soundtrack
",-,28,12
"
 Thug Misses
","
Khia Feat. DSD
",133,33,23
"
The Very Best Of Prince
","
Prince
",151,66,23
"
A Gangster And A Gentleman
","
Styles
",127,6,15
"
Incredible
","
 Mary Mary
",129,20,14
"
500 Degreez
","
Lil Wayne
",163,6,13
"
Disclaimer
","
Seether
",167,92,9
"
Un Dia Normal
","
Juanes
",178,127,5
"
The Rebirth Of Kirk Franklin
","
Kirk Franklin
",154,4,35
"
Aaliyah
","
Aaliyah
",161,1,66
"
Room To Breathe
","
Delbert McClinton
",134,84,4
"
Hard Candy
","
Counting Crows
",147,5,15
"
Rebirth
","
Keith Sweat
",145,14,10
"
Double Dose
","
Tela
",116,116,2
"
A Day Without Rain
","
Enya
",171,2,100
"
Heaven
","
DJ Sammy
",159,67,11
"
Will The Circle Be Unbroken, Volume III
","
Nitty Gritty Dirt Band
",156,134,3
"
Animal House
","
Angie Martinez
",146,11,9
"
Almost There
","
MercyMe
",152,67,45
"
Songs For A Purpose Driven Life
","
Various Artists
",182,168,2
"
Let Freedom Ring: Live From Carnegie Hall
","
Bill & Gloria Gaither And Their Homecoming Friends
",-,35,4
"
Monsta Jamz
","
Various Artists
",160,22,13
"
Get With Me
","
3rd Storee
",166,91,3
"
Pure Moods IV
","
Various Artists
",149,138,3
"
Silence
","
Blindside
",183,83,9
"
Ones
","
Selena
",188,162,3
"
Sean-Nos Nua
","
Sinead O'Connor
",139,139,2
"
Fever
","
Kylie Minogue
",164,3,34
"
All The Time In The World
","
Jump5
",191,86,10
"
Rollin' Stoned
","
Kottonmouth Kings
",51,51,2
"
Theory Of A Deadman
","
Theory Of A Deadman
",187,85,5
"
Acoustic Soul
","
India.Arie
",174,10,75
"
Buffy The Vampire Slayer: "Once More, With Feeling"
","
Soundtrack
",140,49,4
"
Layin Da Smack Down
","
Project Pat
",150,12,11
"
Britney
","
Britney Spears
",179,1,50
"
Tropical Storm
","
Beenie Man
",157,18,9
"
Radio Disney Jams: Vol. 5
","
Various Artists
",165,122,6
"
Disney's Lilo & Stitch
","
Soundtrack
",177,11,19
"
Parachutes
 ","
Coldplay
",185,51,76
"
Queen Of The Damned
","
Soundtrack
",-,28,19
"
Lost In Space
","
Aimee Mann
",158,35,8
"
Woven & Spun
","
Nichole Nordeman
",176,136,4
"
B2K
","
B2K
",189,2,32
"
Pull My Chain
","
Toby Keith
",-,9,59
"
God Bless America: Live From Carnegie Hall
","
Bill & Gloria Gaither And Their Homecoming Friends
",-,44,3
"
Spider-Man
","
Soundtrack
",-,4,24
"
Jackass
","
Soundtrack
",-,-,-
"
Bunkka
","
Oakenfold
",-,65,8
"
Shrek
","
Soundtrack
",198,28,75
"
Big Idea's Jonah -- A Veggietales Movie
","
Soundtrack
",162,162,2
"
Irv Gotti Presents The Inc
","
Various Artists
",180,3,16
"
Ecstasy
","
Avant
",173,6,30
