Song, Artist, Last Week, Peak Position, Weeks on Chart
"
Barefoot Blue Jean Night
","
Jake Owen
",63,6,8
"
 Recovery
","
Eminem
",78,1,70
"
Need You Now
","
Lady Antebellum
",60,1,91
"
Chickenfoot III
","
Chickenfoot
",56,9,4
"
 My Worlds Acoustic
","
Justin Bieber
",76,7,42
"
Nothing But The Beat
","
David Guetta
",73,5,8
"
Kidz Bop 20
","
Kidz Bop Kids
",83,2,14
"
This Is Country Music
","
Brad Paisley
",75,2,22
"
1
","
The Beatles
",72,1,120
"
Staind
","
 Staind
",68,5,6
"
Finally Famous
","
Big Sean
",90,3,17
"
The Best Of Lynyrd Skynyrd: 20th Century Masters The Millennium Collection
","
Lynyrd Skynyrd
",80,60,63
"
Lungs
","
Florence + The Machine
",103,14,73
"
Let Them Talk
","
Hugh Laurie
",69,16,7
"
SuperHeavy
","
SuperHeavy
",178,26,5
"
New Blood
","
Peter Gabriel
",30,30,2
"
NOW That's What I Call Country: Volume 4
","
Various Artists
",82,14,19
"
Planet Pit
","
Pitbull
",97,7,18
"
The Best Of Eric Clapton: 20th Century Masters The Millennium Collection
","
Eric Clapton
",84,66,39
"
My World 2.0
","
Justin Bieber
",115,1,83
"
NOW 38
","
Various Artists
",89,2,25
"
It's Only Natural
","
The Oak Ridge Boys
",91,70,5
"
Invisible Empires
","
Sara Groves
",-,-,-
"
Young Love
","
Mat Kearney
",-,4,10
"
Third Power
","
DJ Drama
",42,42,2
"
Neon
","
Chris Young
",110,4,15
"
F.A.M.E.
","
Chris Brown
",88,1,31
"
The Foundation
","
Zac Brown Band
",107,9,153
"
Footloose
","
Soundtrack
",-,1,62
"
Shake It Up: Break It Down
","
Soundtrack
",99,22,15
"
Best Of 25 Years
","
Sting
",-,-,-
"
From The Heart
","
Jessica Reedy
",111,43,4
"
Monster Mash And Other Terrifying Tunes
","
Countdown Singers & Orchestra
",-,-,-
"
Femme Fatale
","
Britney Spears
",188,1,29
"
Rolling Papers
","
Wiz Khalifa
",101,2,30
"
Wasting Light
","
Foo Fighters
",98,1,28
"
Courageous
","
Soundtrack
",-,-,-
"
The Light Meets The Dark
","
Tenth Avenue North
",94,15,21
"
Drive
","
Soundtrack
",86,31,6
"
The Hunter
","
Mastodon
",79,10,4
"
Burlesque
","
Soundtrack
",185,18,47
"
Glory In The Highest: Christmas Songs Of Worship
","
Chris Tomlin
",-,19,21
"
How Do You Do
","
Mayer Hawthorne
",55,52,3
"
Life At Best
","
Eli Young Band
",108,6,10
"
The Song Lives On: Gospel Classics And Church Favorites
","
Jason Crabb
",-,-,-
"
Victorious: Music From The Hit TV Show
","
Soundtrack
",95,5,12
"
Nevermind
","
Nirvana
",70,1,258
"
The Best Of Boyz II Men: 20th Century Masters The Millennium Collection
","
Boyz II Men
",109,70,25
"
Fastlife
","
Joe Jonas
",15,15,2
"
Play The Blues: Live From Jazz At Lincoln Center
","
Wynton Marsalis & Eric Clapton
",93,31,6
"
An Afternoon In The Garden
","
Elvis Presley
",123,85,27
"
Sweeter
","
Gavin DeGraw
",102,8,5
"
The Truth Is...
","
Theory Of A Deadman
",104,8,15
"
Nothing Like This
","
Rascal Flatts
",112,6,49
"
The R.E.D. Album
","
The Game
",100,1,9
"
Thank Me Later
","
Drake
",148,1,69
"
Supremo
","
Chino & Nacho
",-,-,-
"
Back To Black
","
Amy Winehouse
",119,2,92
"
Hemingway's Whiskey
","
Kenny Chesney
",124,1,56
"
The Light Of The Sun
","
Jill Scott
",117,1,18
"
The Reckoning
","
NEEDTOBREATHE
",92,6,5
"
The Best Of Three Dog Night: 20th Century Masters...
","
Three Dog Night
",116,109,22
"
Megalithic Symphony
","
AWOLNATION
",142,112,10
"
Science & Faith
","
The Script
",136,3,35
"
The Best Of Barry White: 20th Century Masters The Millennium Collection
","
Barry White
",129,100,30
"
Coast To Coast (EP)
","
Cody Simpson
",96,12,5
"
Barton Hollow
","
The Civil Wars
",139,12,38
"
Il Volo
","
Il Volo
",130,10,23
"
The Wall
","
Pink Floyd
",126,1,129
"
The Best Of Aerosmith: 20th Century Masters...
 ","
Aerosmith
",118,67,27
"
iTunes Session (EP)
","
The Gaslight Anthem
",-,-,-
"
The Fame
","
Lady Gaga
",145,2,156
"
Fearless
","
Taylor Swift
",157,1,154
"
What Matters Most
","
Barbra Streisand
",105,4,9
"
Tron: Legacy (Soundtrack)
","
Daft Punk
",190,4,30
"
Greatest Hits
","
Bob Seger & The Silver Bullet Band
",140,8,186
"
What If We Were Real
","
Mandisa
",-,66,8
"
TKOL RMX 1 2 3 4 5 6 7
","
Radiohead
",50,50,2
"
The Best Of Lionel Richie: 20th Century Masters The Millennium Collection
","
Lionel Richie
",146,127,17
"
Greatest Hits, Vol. 1
","
Hank Williams Jr.
",138,101,20
"
When Folk Meets Rock
","
Various Artists
",120,102,3
"
The Lost Notebooks Of Hank Williams
","
Various Artists
",71,42,3
"
Here I Am
","
Kelly Rowland
",149,3,13
"
Greatest Hits... So Far!!!
","
P!nk
",151,5,49
"
Young The Giant
","
Young The Giant
",-,42,7
"
Mockingbird Time
","
The Jayhawks
",181,38,5
"
Christmas Symphony
","
Mannheim Steamroller With Members Of The Czech Philharmonic Orchestra
",-,-,-
"
Best Of The Temptations-The 60's: 20th Century Masters...
","
The Temptations
",154,132,12
"
Extended Versions
","
Creedence Clearwater Revisited
",143,74,24
"
Country Strong
","
Soundtrack
",173,6,42
"
Awake
","
Skillet
",168,2,113
"
Journey's Greatest Hits
","
Journey
",144,10,191
"
Viva La Vida or Death And All His Friends
","
Coldplay
",-,1,76
"
Fallen
","
Evanescence
",81,3,108
"
Super Hits
","
Willie Nelson
",135,125,20
"
Revelation Road
","
Shelby Lynne
",-,-,-
"
Pieces Of Me
","
Ledisi
",158,8,19
"
 War Is The Answer
","
Five Finger Death Punch
",128,7,95
"
Extended Versions
","
Bad Company
",160,82,18
"
Number Ones
","
Michael Jackson
",169,13,132
"
lovestrong.
","
Christina Perri
",194,4,24
"
Mayday Parade
","
Mayday Parade
",77,12,3
"
Bon Iver
","
Bon Iver
",152,2,18
"
Independiente
","
Ricardo Arjona
",133,65,3
"
Revolution
","
Miranda Lambert
",-,8,106
"
Duets: An American Classic
 ","
Tony Bennett
",134,3,49
"
Worship Music
","
Anthrax
",150,12,6
"
The Best Of George Strait: 20th Century Masters The Millennium Collection
","
George Strait
",165,76,41
"
Icon: George Strait
","
George Strait
",170,62,6
"
4X4=12
","
deadmau5
",171,47,41
"
All Of You
","
Colbie Caillat
",180,6,15
"
Hello Fear
","
Kirk Franklin
",162,5,31
"
Future History
","
Jason Derulo
",127,29,4
"
Brothers
","
The Black Keys
",182,3,75
"
All I Want Is You
","
Miguel
",176,37,42
"
VH1 Storytellers
","
Johnny Cash & Willie Nelson
",-,56,30
"
Master Of Ceremonies
","
Styles P
",106,33,3
"
Nothing But The Best
","
Frank Sinatra
",195,2,133
"
Rio
","
Soundtrack
",-,70,10
"
Waking Up
","
OneRepublic
",177,21,73
"
The Sea Of Memories
","
Bush
",198,18,6
"
Number One Hits
","
Tim McGraw
",172,27,46
"
Super Hits
","
Janis Joplin
",156,113,12
"
Wild Flag
","
Wild Flag
",-,53,3
"
B In The Mix: The Remixes: Vol. 2
","
Britney Spears
",47,47,2
"
WOW Christmas: 32 Christian Artists And Holiday Songs
","
Various Artists
",-,-,-
"
Entre Dios y El Diablo
","
Gerardo Ortiz
",184,24,7
