Song, Artist, Last Week, Peak Position, Weeks on Chart
Luther Vandross
","
Luther Vandross
",91,6,18
"
Prophet Jones
","
Prophet Jones
",89,86,5
"
Everyday
","
Dave Matthews Band
",96,1,34
"
Chrome
","
Trace Adkins
",59,59,2
"
Simple Things
","
Jim Brickman
",94,54,4
"
White Ladder
","
David Gray
",92,35,62
"
A Billy Graham Music Homecoming, Volume One
","
Bill & Gloria Gaither Presents Their Homecoming Friends
",87,87,2
"
A Billy Graham Homecoming Volume Two
","
Bill & Gloria Gaither Presents Their Homecoming Friends
",97,97,2
"
Alright Guy
","
Gary Allan
",80,39,3
"
Parachutes
","
Coldplay
",135,51,45
"
[Ghetto Love]
","
Jaheim
",137,9,32
"
No Name Face
","
Lifehouse
",104,6,51
"
I'm Already There
","
Lonestar
",106,9,17
"
Take Off Your Pants And Jacket
","
Blink-182
",102,1,19
"
City High
","
City High
",103,34,22
"
Every Six Seconds
","
Saliva
",131,56,30
"
Lateralus
","
Tool
",105,1,23
"
Greatest Hits
","
Tim McGraw
",117,4,48
"
The Grand Pecking Order
","
Oysterhead
",88,48,3
"
tp-2.com
","
R. Kelly
",110,1,50
"
New Favorite
","
Alison Krauss + Union Station
",108,35,10
"
Something Like Human
","
Fuel
",109,17,57
"
7even Year Itch: Greatest Hits 1994--2001
","
Collective Soul
",107,50,5
"
O-Town
","
O-Town
",101,5,39
"
Disturbed
","
Coo Coo Cal
",61,45,5
"
Shrek
","
Soundtrack
",129,28,23
"
Now 6
","
Various Artists
",112,1,29
"
Serendipity
","
Soundtrack
",111,111,3
"
Double Wide
","
Uncle Kracker
",113,7,42
"
Hardball
","
Soundtrack
",93,55,6
"
Acoustic Soul
","
India.Arie
",125,10,30
"
WWF: Tough Enough
","
Soundtrack
",99,46,5
"
Red Star Sounds -- Volume One: Soul Searching
","
Various Artists
",145,129,2
"
Who Is Jill Scott? Words And Sounds Vol. 1
","
Jill Scott
",116,17,66
"
I Hope You Dance
","
Lee Ann Womack
",124,16,74
"
When Somebody Loves You
","
Alan Jackson
",141,15,36
"
Hotshot
","
Shaggy
",119,1,63
"
Free City
","
St. Lunatics
",121,3,20
"
Fly
","
 Dixie Chicks
",127,1,112
"
The Source Hip-Hop Music Awards 2001
","
Various Artists
",122,28,10
"
A Knight's Tale
","
Soundtrack
",144,42,12
"
God Bless America: United We Stand!
","
Various Artists
",128,128,2
"
Amigo
","
David Ball
",120,120,3
"
Kidz Bop
","
Kidz Bop Kids
",76,76,2
"
Gold
","
Ryan Adams
",134,59,4
"
Classical Hits
","
Various Artists
",126,60,6
"
1
","
The Beatles
",136,1,49
"
Greatest Hits
","
Lenny Kravitz
",158,2,52
"
Vespertine
","
Bjork
",139,19,8
"
Steers & Stripes
","
Brooks & Dunn
",154,4,27
"
Live In London And More...
","
Donnie McClurkin
",133,69,55
"
2000 Watts
","
Tyrese
",132,10,22
"
The Better Life
","
3 Doors Down
",152,7,89
"
I'm Serious
","
T.I.
",98,98,2
"
The Argument
","
Fugazi
",-,-,-
"
Mad Season
","
matchbox twenty
",168,3,74
"
Comfort Eagle
","
Cake
",148,13,13
"
Zoolander
","
Soundtrack
",118,82,4
"
Duces 'N Trayz--The Old Fashioned Way
","
Snoop Dogg Presents Tha Eastsidaz
",114,4,12
"
Save The Last Dance
","
Soundtrack
",155,3,43
"
My World
","
Cyndi Thomson
",163,81,12
"
Lil' Romeo
","
Lil' Romeo
",140,6,16
"
God Bless America
","
LeAnn Rimes
",-,-,-
"
 Moulin Rouge
","
Soundtrack
",153,3,24
"
Trick Pony
","
Trick Pony
",173,91,21
"
The Very Best Of The Doors
","
 The Doors
",142,92,5
"
Aaron's Party (Come Get It)
","
Aaron Carter
",161,4,56
"
Bandits
","
Soundtrack
",-,-,-
"
Down The Road I Go
","
Travis Tritt
",165,51,54
"
Talk About It
","
Nicole C. Mullen
",130,123,8
"
Billy Joel: Fantasies & Delusions
","
Richard Joo
",146,83,3
"
Digital Bullet
","
RZA As Bobby Digital
",115,24,8
"
Room With A View
","
Carolyn Dawn Johnson
",172,87,11
"
Rockin' The Suburbs
 ","
Ben Folds
",162,42,6
"
Bridget Jones's Diary
","
Soundtrack
",-,36,13
"
The Complete Greatest Hits
","
America
",177,152,5
"
Ten New Songs
","
Leonard Cohen
",143,143,2
"
The Princess Diaries
","
Soundtrack
",151,41,13
"
A Funk Odyssey
","
Jamiroquai
 ",150,44,6
"
Three Chord Opera
","
Neil Diamond
",164,15,13
"
Blake Shelton
","
Blake Shelton
",169,45,12
"
Awake
","
Godsmack
",181,5,51
"
Born To Fly
","
Sara Evans
",174,55,54
"
Rule 3:36
","
Ja Rule
",167,1,54
"
American Pie 2
","
Soundtrack
",147,7,12
"
Breathe
","
Faith Hill
",185,1,102
"
Baldhead Slick & Da Click
","
Baldhead Slick & Da Click
",138,122,4
"
Back For The First Time
","
Ludacris
",182,4,53
"
Oops!...I Did It Again
","
Britney Spears
",191,1,75
"
In The Company Of Angels -- A Call To Worship
","
Caedmon's Call
",156,72,4
"
Lovers Rock
 ","
Sade
",176,3,49
"
Hidden Stash II: The Kream Of The Krop
","
Kottonmouth Kings
",100,100,2
"
Sugar Ray
","
Sugar Ray
",178,6,19
"
God Hates Us All
","
Slayer
",159,28,6
"
The Golden Road (1965-1973)
","
Grateful Dead
",-,-,-
"
Classic Yo-Yo
","
Yo-Yo Ma
",189,180,4
"
musicforthemorningafter
","
Pete Yorn
",196,139,17
"
Money & Muscle
","
The Click
",149,99,4
"
The 41st Side
","
Various Artists
",157,97,6
"
Life Is Good
","
LFO
",180,75,17
"
CeCe Winans
","
CeCe Winans
",-,116,17
"
Have I Ever Told You
","
FFH
",171,119,9
"
Scorpion
","
Eve
",188,4,33
"
Alice @ 97.3: This Is Alice Music Volume 5
","
Various Artists
",-,-,-
