Song, Artist, Last Week, Peak Position, Weeks on Chart
"
Echoes: The Best Of Pink Floyd
","
Pink Floyd
",53,2,15
"
Set This Circus Down
","
Tim McGraw
",58,2,43
"
Aaliyah
","
Aaliyah
",50,1,31
"
Infamy
","
Mobb Deep
",48,22,10
"
 The Fallout
","
Default
",59,52,15
"
... All This Time
","
Sting
",67,32,13
"
The Very Best Of Rod Stewart
","
Rod Stewart
",56,40,14
"
Blue Moon
","
Steve Holy
",73,63,9
"
The Great Depression
","
DMX
",55,1,17
"
Celebrity
","
'N Sync
",61,1,30
"
J.Lo
","
Jennifer Lopez
",62,1,56
"
J.O.S.E. : Jealous Ones Still Envy
","
Fat Joe
",77,37,11
"
Better Days
","
Joe
",60,32,10
"
WOW Gospel 2002
","
Various Artists
",46,46,2
"
Rascal Flatts
","
Rascal Flatts
",72,70,48
"
The Sinister Urge
","
Rob Zombie
",78,8,14
"
Josh Groban
","
Josh Groban
",74,41,10
"
Everyday
","
Dave Matthews Band
",97,1,51
"
Greatest Hits
","
Martina McBride
",89,5,22
"
Game Face
","
Master P
",63,53,9
"
Whoa, Nelly!
","
Nelly Furtado
",88,24,60
"
Is This It
","
The Strokes
",65,33,19
"
Diary Of A Sinner: 1st Entry
","
Petey Pablo
",68,13,15
"
The Lord Of The Rings: The Fellowship Of The Ring
","
Soundtrack
",87,29,13
"
Coyote Ugly
","
Soundtrack
",80,10,81
"
Believe
","
Yolanda Adams
",64,42,11
"
ANThology
","
Alien Ant Farm
",76,11,50
"
Worship
","
Michael W. Smith
",84,20,23
"
Almost There
","
MercyMe
",92,84,10
"
The Spirit Room
","
Michelle Branch
",99,64,27
"
The Sickness
","
Disturbed
",86,29,95
"
The Great Divide
","
Willie Nelson
",90,43,5
"
Ali
","
Soundtrack
",85,61,12
"
MTV Unplugged
","
JAY-Z
",69,31,9
"
Totally Hits 2001
","
Various Artists
",79,3,21
"
The Source Presents Hip Hop Hits -- Volume 5
","
Various Artists
",71,47,9
"
Bleed America
","
Jimmy Eat World
",93,54,20
"
Denials Delusions And Decisions
","
Jaguar Wright
",82,56,3
"
Ghetto Fabolous
","
Fabolous
",96,4,23
"
The Hits -- Chapter One
","
Backstreet Boys
",91,4,16
"
Come With Us
","
The Chemical Brothers
",66,32,3
"
All For You
","
Janet
",105,1,43
"
American Journey
","
John Williams
",146,98,2
"
Ryde Or Die Vol. III: In The "R" We Trust
","
Various Artists
",70,34,9
"
Steers & Stripes
","
Brooks & Dunn
",106,4,44
"
Speaking Of Now
","
Pat Metheny Group
",-,-,-
"
1
","
The Beatles
",110,1,66
"
Mahogany Soul
","
Angie Stone
",98,22,15
"
Barricades & Brickwalls
","
Kasey Chambers
",-,-,-
"
Adema
","
Adema
",119,27,21
"
Songs 4 Worship: Shout To The Lord
","
Various Artists
",95,51,52
"
WOW Hits 2002
","
Various Artists
",117,52,17
"
Now
","
Maxwell
",103,1,26
"
The Blueprint
","
JAY-Z
",100,1,23
"
The Road Less Traveled
","
George Strait
",128,9,15
"
GHV2: Greatest Hits Volume 2
","
Madonna
",104,7,14
"
All Killer No Filler
","
Sum 41
",115,13,41
"
Take Off Your Pants And Jacket
","
Blink-182
",120,1,36
"
Their Greatest Hits--The Record
","
Bee Gees
",125,49,13
"
Down To Earth
","
Ozzy Osbourne
",114,4,18
"
And All That Could Have Been, Live
","
Nine Inch Nails
",101,37,4
"
New Favorite
","
Alison Krauss + Union Station
",-,35,21
"
The Fast And The Furious
","
Soundtrack
",107,7,26
"
How High
","
Soundtrack
",102,38,10
"
Parachutes
","
Coldplay
",111,51,62
"
Superhero
","
Brian McKnight
",124,7,25
"
Gorillaz
 ","
Gorillaz
",116,14,35
"
Jagged Little Thrill
","
Jagged Edge
",112,3,34
"
Greatest Hits
","
Tim McGraw
",140,4,65
"
Greatest Hits
","
Kenny Chesney
",132,13,73
"
Burn
","
Jo Dee Messina
",138,19,47
"
New Old Songs (Re-Mix)
","
 Limp Bizkit
",113,26,11
"
Experience: Jill Scott 826+
","
Jill Scott
",121,38,13
"
Survivor
","
Destiny's Child
",109,1,42
"
Iron Flag
","
Wu-Tang Clan
",108,32,9
"
Drops Of Jupiter
","
Train
",162,6,47
"
Now 7
","
Various Artists
",118,1,29
"
Country Grammar
","
Nelly
",122,1,86
"
Instructions
","
Jermaine Dupri
",123,15,16
"
Fly
","
Dixie Chicks
",144,1,129
"
Tantric
","
Tantric
",149,71,42
"
No Name Face
","
Lifehouse
",143,6,68
"
Greatest Hits
","
Lenny Kravitz
",136,2,69
"
Come Together
","
Third Day
",163,31,15
"
Oh Aaron
","
Aaron Carter
",147,7,28
"
The Princess Diaries
","
Soundtrack
",157,41,25
"
America: A Tribute To Heroes
","
Various Artists
",127,17,11
"
Greatest Hits: HIStory -- Volume 1
","
Michael Jackson
",141,85,13
"
Elva
","
Unwritten Law
",130,73,3
"
Room For Squares
","
John Mayer
",154,145,8
"
Luther Vandross
","
Luther Vandross
",153,6,31
"
Woman Thou Art Loosed: Worship 2002 -- Run To The Water... The River Within
","
Bishop T.D. Jakes
",83,83,3
"
Enchantment
","
Charlotte Church
",-,15,18
"
Down The Road I Go
","
Travis Tritt
",175,51,62
"
Classics
","
Sarah Brightman
",126,66,13
"
Gold
","
Linda Eder
",-,-,-
"
Body + Soul: No Control
","
Various Artists
",152,129,5
"
Kidz Bop
","
Kidz Bop Kids
",150,76,18
"
 Hotshot
","
Shaggy
",137,1,80
"
Brushfire Fairytales
","
Jack Johnson
",159,155,2
"
Lovers Rock
","
Sade
",179,3,55
"
Eternal
","
The Isley Brothers Feat. Ronald Isley
",131,3,27
"
International Superhits!
","
Green Day
",151,40,14
"
The Spirit Of America
","
Daniel Rodriguez
",-,-,-
"
I'm Already There
","
Lonestar
",167,9,34
"
The Fast And The Furious: More Fast And Furious
","
Soundtrack
",139,122,7
"
Songs From The West Coast
","
Elton John
",189,15,20
"
The Process Of Belief
","
Bad Religion
",133,49,4
"
Disc One 1991-2001: All Their Greatest Hits
","
Barenaked Ladies
",181,38,14
"
City High
","
City High
",161,34,39
"
The Life
","
Ginuwine
",142,3,46
"
Jimmy Neutron Boy Genius
","
Soundtrack
",160,84,11
"
Greatest Hits
","
Ice Cube
",135,54,11
"
Lenny
 ","
Lenny Kravitz
",185,12,16
"
White Ladder
","
David Gray
",188,35,79
"
Live In London And More...
","
Donnie McClurkin
",155,69,66
"
Nickel Creek
","
Nickel Creek
",178,136,34
"
Born To Fly
","
Sara Evans
",169,55,71
"
Elvis: The Very Best Of Love
","
Elvis Presley
",-,-,-
"
Declaration
","
Steven Curtis Chapman
",-,14,17
"
Legacy: The Greatest Hits Collection
","
Boyz II Men
",195,89,14
"
My World
","
Cyndi Thomson
 ",197,81,19
"
IMX
","
IMx
",199,178,4
"
Music & Me
","
Nate Dogg
",148,32,11
"
America Town
","
Five For Fighting
 ",184,54,30
"
Bang Or Ball
","
Mack 10
",145,48,11
"
The Essential Neil Diamond
","
Neil Diamond
",180,90,11
"
Libre
","
Marc Anthony
",-,57,12
"
Dirty Money
","
UGK
",174,18,13
"
Miss E ...So Addictive
","
Missy "Misdemeanor" Elliott
",156,2,40
"
Orange County
","
Soundtrack
",158,62,8
"
Greatest Hits
","
Mariah Carey
",164,52,11
"
Play It Loud
","
Chris Cagle
",200,166,9
"
Mis Romances
","
Luis Miguel
",-,115,7
"
LSD: Love Sensuality Devotion--The Greatest Hits
","
Enigma
",193,29,17
"
Love And Theft
","
Bob Dylan
",-,5,22
"
musicforthemorningafter
","
Pete Yorn
",196,131,28
"
Chocolate Starfish And The Hot Dog Flavored Water
","
Limp Bizkit
",194,1,70
"
{Rotten Apples} Greatest Hits
","
The Smashing Pumpkins
",183,31,13
"
tp-2.com
","
R. Kelly
",177,1,57
"
American Pie 2
","
Soundtrack
",190,7,17
"
Storm
","
Fernando Ortega
",-,-,-
"
Almost Famous
","
8Ball
",170,47,12
"
Indecent Proposal
","
Timbaland & Magoo
",166,29,13
"
Pulse
","
Various Artists
",191,43,19
