Song, Artist, Last Week, Peak Position, Weeks on Chart
"
Maybach Music Group Presents: Self Made: Vol. I
","
Various Artists
",93,5,9
"
Fly From Here
","
 Yes
",36,36,2
"
The Black Crown
","
Suicide Silence
",28,28,2
"
Save Me, San Francisco
","
Train
",109,17,89
"
Journey's Greatest Hits
","
Journey
",95,10,178
"
Codes And Keys
","
Death Cab For Cutie
",99,3,8
"
Just Me
","
Brian McKnight
",39,39,2
"
American Idol Season 10 Highlights: Haley Reinhart (EP)
","
Haley Reinhart
",70,37,4
"
Revelator
","
Tedeschi Trucks Band
",114,12,7
"
All Things Bright And Beautiful
","
 Owl City
",111,6,6
"
Waking Up
","
OneRepublic
",102,21,60
"
Where Country Grows
","
Ashton Shepherd
",37,37,2
"
Mayhem
","
Imelda May
",-,-,-
"
American Idol Season 10 Highlights: Lauren Alaina (EP)
","
Lauren Alaina
",74,24,4
"
American Tragedy
","
Hollywood Undead
",121,4,16
"
VH1 Storytellers
","
 Johnny Cash & Willie Nelson
",119,56,19
"
The Beginning
","
The Black Eyed Peas
",112,6,34
"
Mud Digger: Volume 2
","
Various Artists
",-,-,-
"
The Ultimate Collection
","
Sade
",105,7,12
"
Kidz Bop 19
","
Kidz Bop Kids
",86,2,27
"
I Am Not A Human Being
","
Lil Wayne
",116,1,43
"
Number One Hits
","
Tim McGraw
",110,27,34
"
NOW 37
","
Various Artists
",103,1,24
"
Glee: The Music, Season Two Volume 6
","
Soundtrack
",118,4,9
"
Barton Hollow
","
The Civil Wars
",98,12,25
"
Legend: The Best Of...
","
Bob Marley And The Wailers
",117,26,193
"
Late Nights & Early Mornings
","
Marsha Ambrosius
",91,2,21
"
Alpocalypse
","
"Weird Al" Yankovic
",101,9,5
"
Awake
","
Skillet
",125,2,100
"
Mothership
","
Led Zeppelin
",130,7,120
"
Lasers
","
Lupe Fiasco
",113,1,20
"
A Thousand Suns
","
Linkin Park
",-,1,38
"
NKOTBSB
","
NKOTBSB
",148,7,9
"
Better Day
","
Dolly Parton
",122,51,4
"
The Lady Killer
","
Cee Lo Green
",154,9,37
"
Nightmare
","
Avenged Sevenfold
",142,1,52
"
Chronicle The 20 Greatest Hits
","
Creedence Clearwater Revival Feat. John Fogerty
",134,67,79
"
Enjoy Yourself
","
Billy Currington
",127,9,44
"
Sucker Punch
","
Soundtrack
",108,22,10
"
A Year Without Rain
","
Selena Gomez & The Scene
",129,4,44
"
Circuital
","
My Morning Jacket
",115,5,8
"
Fearless
","
Taylor Swift
",145,1,141
"
Turtleneck & Chain
","
The Lonely Island
",126,3,11
"
The Best Of Lynyrd Skynyrd: 20th Century Masters The Millennium Collection
","
Lynyrd Skynyrd
",179,60,50
"
In A Bossa Nova Mood
","
Various Artists
",107,69,4
"
Greatest Hits
","
Bob Seger & The Silver Bullet Band
",166,8,174
"
Gold Cobra
","
Limp Bizkit
",106,16,4
"
Scary Monsters And Nice Sprites (EP)
","
Skrillex
",124,124,7
"
Goodbye Lullaby
","
Avril Lavigne
",149,4,20
"
Grace Potter & The Nocturnals
","
Grace Potter & The Nocturnals
",184,19,19
"
Curtain Call: The Hits
","
Eminem
",152,1,127
"
Greatest Hits
","
Foo Fighters
",139,11,39
"
Blessings
","
Laura Story
",141,102,15
"
War Paint
","
The Dangerous Summer
",-,-,-
"
The Very Best Of The Eagles
","
Eagles
",137,3,71
"
Paper Airplane
","
Alison Krauss + Union Station
",140,3,15
"
Back To Black: B-Sides (EP)
","
Amy Winehouse
",-,-,-
"
Thank Me Later
","
Drake
",150,1,56
"
 The Incredible Machine
","
Sugarland
",162,1,40
"
The Best Of Aerosmith: 20th Century Masters...
","
Aerosmith
",147,67,16
"
Greatest Hits: The Ultimate Collection
","
Bon Jovi
",167,5,37
"
The Marshall Mathers LP
","
Eminem
",157,1,105
"
Get Closer
","
Keith Urban
",156,7,31
"
My Worlds Acoustic
","
Justin Bieber
",135,7,34
"
Still Pimping
","
Pimp C
",72,72,2
"
Taylor Swift
","
Taylor Swift
",164,5,241
"
Rumours
","
Fleetwood Mac
",-,1,141
"
Charleston, SC 1966
","
Darius Rucker
",163,2,36
"
Dark Horse
","
Nickelback
",175,2,137
"
I Remember Me
","
Jennifer Hudson
",161,2,18
"
Carolina
","
Eric Church
",165,17,82
"
4X4=12
","
deadmau5
",183,47,30
"
Every Chance I Get
","
Colt Ford
",146,26,12
"
Mirrorball: Live & More
","
Def Leppard
",136,16,7
"
Town Line (EP)
","
Aaron Lewis
",160,7,21
"
My Beautiful Dark Twisted Fantasy
","
Kanye West
",173,1,35
"
Escape
","
Journey
",171,1,150
"
Number Ones
","
Michael Jackson
",144,13,119
"
Science & Faith
","
The Script
",-,3,23
"
Prince Royce
","
Prince Royce
",-,77,36
"
Hell Is What You Make It
","
Breathe Carolina
",42,42,2
"
An Afternoon In The Garden
","
Elvis Presley
",-,85,14
"
The Best Of Eric Clapton: 20th Century Masters The Millennium Collection
","
Eric Clapton
",170,66,29
"
Who You Are
","
Jessie J
",132,11,14
"
The Book Of Mormon
","
Original Broadway Cast Recording
",158,3,9
"
 Set The World On Fire
","
Black Veil Brides
",155,17,6
"
So Beautiful Or So What
","
Paul Simon
",174,4,15
"
The Best Of Three Dog Night: 20th Century Masters...
","
Three Dog Night
",-,126,9
"
Greatest Hits Volume 1
","
Rascal Flatts
",181,6,116
"
My World (EP)
","
Justin Bieber
",178,5,87
"
Thompson Square
","
Thompson Square
",128,15,24
"
Tha Carter III
","
Lil Wayne
",198,1,138
"
Wide Open
","
Jason Aldean
",188,4,104
"
 Greatest Hits
","
Red Hot Chili Peppers
",-,18,38
"
Greatest Hits
","
Motley Crue
",180,94,44
"
The King Of Limbs
","
Radiohead
",-,3,12
"
Extended Versions
","
Bad Company
",-,82,13
"
Glee: The Music Presents: The Warblers
","
Soundtrack
",194,2,14
"
And If Our God Is For Us...
","
Chris Tomlin
",169,17,34
"
Extended Versions
","
Creedence Clearwater Revisited
",187,74,20
"
The King Is Dead
","
The Decemberists
",-,1,19
"
Earnestly Yours
","
Earnest Pugh
",100,51,4
"
The E.N.D.
","
The Black Eyed Peas
",200,1,111
"
Leveler
","
August Burns Red
",151,11,5
"
Animal
","
Ke$ha
",177,1,81
