Song, Artist, Last Week, Peak Position, Weeks on Chart
"
Escape
","
Enrique Iglesias
",58,2,47
"
O, Yeah! Ultimate Aerosmith Hits
","
Aerosmith
",47,4,12
"
The Lonely Position Of Neutral
","
TRUSTcompany
",57,11,9
"
Greatest Hits
","
Martina McBride
",59,5,53
"
Another Earthquake
","
Aaron Carter
",40,18,3
"
A New Day Has Come
","
Celine Dion
",55,1,26
"
Untouchables
","
Korn
",56,2,15
"
Kidz Bop 2
","
Kidz Bop Kids
",60,37,5
"
Disneymania: Superstar Artists Sing Disney ...Their Way!
","
Various Artists
",-,-,-
"
 Something Worth Leaving Behind
","
Lee Ann Womack
",50,16,5
"
Imagine
","
Eva Cassidy
",52,32,5
"
Mario
","
Mario
",53,9,9
"
This Side
","
Nickel Creek
",61,18,6
"
Hood Rich
","
Big Tymers
",67,1,21
"
Silver Side Up
","
Nickelback
",74,2,54
"
Gotta Get Thru This
","
Daniel Bedingfield
",72,41,4
"
Stone Sour
","
Stone Sour
",76,46,4
"
A Gangster And A Gentleman
","
Styles
",65,6,11
"
Completely
","
Diamond Rio
",66,23,5
"
All I Have
","
Amerie
",63,9,8
"
Juslisen (Just Listen)
","
Musiq
",83,1,20
"
Play (EP)
","
Play
",86,74,13
"
P. Diddy & Bad Boy Records Present... We Invented The Remix
","
Various Artists
",73,1,19
"
Speak Those Things: POL Chapter 3
","
Fred Hammond
",38,38,2
"
Word Of Mouf
","
Ludacris
",69,3,43
"
[Hybrid Theory]
","
Linkin Park
",78,2,100
"
The Very Best Of Chicago: Only The Beginning
","
Chicago
",64,38,12
"
Revolucion De Amor
","
Mana
",75,22,5
"
 Bleed America
","
Jimmy Eat World
",81,31,51
"
Sticks And Stones
","
New Found Glory
",87,4,15
"
Rebirth
","
Keith Sweat
",71,14,6
"
So Much Shouting/So Much Laughter
","
Ani DiFranco
",32,32,2
"
Theory Of A Deadman
","
Theory Of A Deadman
",-,-,-
"
Forgive
","
Rebecca Lynn Howard
",29,29,2
"
Cocky
","
Kid Rock
",101,7,44
"
A Walk To Remember
","
Soundtrack
",80,34,23
"
Totally Hits 2002
","
Various Artists
",84,2,16
"
Trinity (Past, Present And Future)
","
Slum Village
",77,20,6
"
Down The Old Plank Road/The Nashville Sessions
","
The Chieftains
",-,-,-
"
My Town
","
Montgomery Gentry
",79,26,4
"
Worship
","
Michael W. Smith
",68,20,54
"
White Blood Cells
","
The White Stripes
",82,61,29
"
Thug Misses
","
Khia Feat. DSD
",91,33,19
"
Incredible
","
Mary Mary
",88,20,10
"
Lizzie McGuire
","
Soundtrack
",108,97,6
"
Let Freedom Ring: Live From Carnegie Hall
","
Bill & Gloria Gaither And Their Homecoming Friends
",35,35,2
"
Monsta Jamz
","
Various Artists
",92,22,9
"
Lost In Space
","
Aimee Mann
",85,35,4
"
 Snoop Dogg Presents... Doggy Style Allstars, Welcome To Tha House, Vol. 1
","
Various Artists
",96,19,6
"
Mended
","
Marc Anthony
",123,3,18
"
Hoobastank
","
Hoobastank
",103,25,44
"
Fever
","
Kylie Minogue
",97,3,30
"
God Bless America: Live From Carnegie Hall
","
Bill & Gloria Gaither And Their Homecoming Friends
",44,44,2
"
Layin Da Smack Down
","
Project Pat
",90,12,7
"
OK Go
","
OK Go
",-,-,-
"
Greatest Hits
","
Tim McGraw
",111,4,96
"
Veni Vidi Vicious
","
The Hives
",95,63,22
"
Irv Gotti Presents The Inc
","
 Various Artists
",98,3,12
"
Disney's Lilo & Stitch
","
Soundtrack
",102,11,15
"
The Bathroom Wall
","
Jimmy Fallon
",89,47,4
"
500 Degreez
","
Lil Wayne
",94,6,9
"
Now 9
","
Various Artists
",106,1,27
"
Hard Candy
","
Counting Crows
",104,5,11
"
Heaven
","
DJ Sammy
",107,67,7
"
Dirty Vegas
","
Dirty Vegas
",117,7,16
"
Full Circle
","
Boyz II Men
",99,10,9
"
In Search Of...
","
N*E*R*D
",100,56,28
"
Reggae Gold 2002
 ","
Various Artists
",112,112,14
"
God's Favorite
","
N.O.R.E.
",109,3,13
"
Radio Disney Jams: Vol. 5
","
Various Artists
",137,122,2
"
The Very Best Of Rod Stewart
","
Rod Stewart
",194,40,36
"
Just Trying Ta Live
","
Devin The Dude
",93,61,4
"
Morning View
","
Incubus
",113,2,48
"
1
","
The Beatles
",110,1,97
"
Un Dia Normal
","
Juanes
",-,-,-
"
Acoustic Soul
","
India.Arie
",129,10,71
"
A Day Without Rain
","
Enya
",115,2,96
"
The Rebirth Of Kirk Franklin
","
Kirk Franklin
",127,4,31
"
I Miss My Friend
","
Darryl Worley
",120,21,10
"
Britney
","
Britney Spears
",121,1,46
"
Songs In A Minor
","
Alicia Keys
",134,1,65
"
Into Your Head
","
BBMak
",105,25,4
"
Greatest Hits
","
Kenny Chesney
",126,13,104
"
Disclaimer
","
Seether
",136,92,5
"
All I Got
","
Al Jarreau
",-,-,-
"
Aaliyah
","
Aaliyah
",128,1,62
"
Is This It
","
The Strokes
",122,33,50
"
Lovehatetragedy
","
Papa Roach
",125,2,14
"
B2K
","
B2K
",135,2,28
"
Parachutes
","
Coldplay
",138,51,72
"
The Kiss
","
Trin-i-tee 5:7
",119,85,7
"
Almost There
","
MercyMe
",116,67,41
"
Queen Of The Damned
","
Soundtrack
",131,28,16
"
Spider-Man
","
Soundtrack
",124,4,21
"
Silence
","
Blindside
",153,83,5
"
Pull My Chain
","
Toby Keith
",132,9,56
"
Life Goes On
","
Donell Jones
",133,3,16
"
The Very Best Of Kiss
","
KISS
",130,52,4
"
Stars & Stripes
","
Aaron Tippin
 ",62,62,2
"
Shrek
","
Soundtrack
",149,28,71
"
Perdoname Mi Amor
","
Conjunto Primavera
",-,117,4
"
Full Moon
","
Brandy
",143,2,29
"
Love Songs & Lullabies
","
Jim Brickman
",152,73,7
"
Ecstasy
","
Avant
",139,6,26
"
I Am Sam
","
Soundtrack
",140,20,37
"
Turn On The Bright Lights
","
Interpol
",187,158,2
"
Moulin Rouge
","
Soundtrack
",160,3,66
"
The Fallout
","
Default
 ",142,51,46
"
Truthfully Speaking
","
Truth Hurts
",170,5,13
"
Pain Is Love
","
Ja Rule
",144,1,51
"
Set This Circus Down
","
Tim McGraw
",154,2,74
"
Blessed
","
Various Artists
",-,-,-
"
Yoshimi Battles The Pink Robots
","
The Flaming Lips
",158,50,10
"
The Road Less Traveled
","
George Strait
",-,9,21
"
X
","
Def Leppard
",147,11,8
"
All The Time In The World
","
Jump5
",145,86,6
"
Gutterflower
","
Goo Goo Dolls
",157,4,24
"
8701
","
Usher
",166,4,59
"
Masquerade
","
Wyclef Jean
",148,6,14
"
The Best Of Anita Baker
","
Anita Baker
",178,118,14
"
In The Sun
","
Jane Monheit
",-,-,-
"
Blake Shelton
","
Blake Shelton
",150,45,29
"
Break The Cycle
","
Staind
",176,1,70
"
Ultimate Manilow
","
Barry Manilow
",171,3,33
"
Now You Know
","
Doug Martsch
",-,-,-
"
30 Seconds To Mars
","
Thirty Seconds To Mars
",164,107,4
"
No More Drama (2002)
","
Mary J. Blige
",168,14,33
"
Ozzfest Live 2002
","
Various Artists
",118,82,3
"
2002 Latin Grammy Nominees
","
Various Artists
",-,-,-
"
Part II
","
Brad Paisley
",175,31,37
"
Man With A Memory
","
Joe Nichols
",191,107,9
"
The Look Of Love
","
Diana Krall
",186,9,53
"
Viceversa
","
Gilberto Santa Rosa
",181,181,3
"
Family Affair II: Live At Radio City Music Hall
","
Hezekiah Walker & The Love Fellowship Crusade Choir
",159,127,5
"
Born To Do It
","
Craig David
",156,11,62
"
Mamma Mia!
","
Original Cast Recording
",184,169,20
"
Legacy...Hymns & Faith
","
Amy Grant
",162,21,18
"
Box Car Racer
","
Box Car Racer
",-,12,17
"
Daylight
","
Duncan Sheik
",183,110,4
"
Maladroit
","
Weezer
",165,3,19
"
New Favorite
","
Alison Krauss + Union Station
",198,35,52
"
J To Tha L-O! The Remixes
","
Jennifer Lopez
",192,1,33
"
From Chaos
","
311
",173,10,29
"
Down The Road I Go
","
Travis Tritt
",167,51,88
"
The Places You Have Come To Fear The Most
","
Dashboard Confessional
",172,108,27
"
Elvis: The Very Best Of Love
","
Elvis Presley
",188,81,8
"
Girls Of Grace
","
Point Of Grace
",174,150,5
"
 Songs 4 Worship: Shout To The Lord
","
Various Artists
",-,51,79
