Song, Artist, Last Week, Peak Position, Weeks on Chart
"
I Am
","
Chrisette Michele
",72,29,9
"
Vans Warped Tour: 2007 Tour Compilation
","
Various Artists
",56,31,11
"
Corinne Bailey Rae
","
Corinne Bailey Rae
",77,4,61
"
Loose
","
Nelly Furtado
",79,1,61
"
The Road And The Radio
","
Kenny Chesney
",93,1,91
"
Halfway To Hazard
","
Halfway To Hazard
",-,-,-
"
The Black Parade
","
My Chemical Romance
",98,2,43
"
Elliott Yamin
","
Elliott Yamin
",82,3,22
"
Rockstar Mentality
","
Shop Boyz
 ",71,11,9
"
Greatest Hits Vol 2: Reflected
","
Tim McGraw
",80,2,73
"
Strength & Loyalty
","
Bone Thugs-N-Harmony
",76,2,15
"
Love, Pain & The Whole Crazy Thing
","
Keith Urban
",90,3,41
"
If You're Going Through Hell
","
Rodney Atkins
",86,3,57
"
Black Rain
","
Ozzy Osbourne
",87,3,13
"
One Cell In The Sea
","
A Fine Frenzy
",131,96,4
"
Bucky Covington
","
Bucky Covington
",97,4,18
"
Angels & Devils
","
Fuel
",42,42,2
"
The Reminder
","
Feist
",95,16,16
"
Our Love To Admire
","
Interpol
",85,4,6
"
Love
","
The Beatles
",101,4,39
"
Paper Walls
","
Yellowcard
",92,13,5
"
Monsters Of Rock: Platinum Edition
","
Various Artists
",91,77,4
"
Memory Almost Full
","
Paul McCartney
",94,3,11
"
The Con
","
Tegan And Sara
",96,34,4
"
The Traveling Wilburys Collection
","
Traveling Wilburys
",103,9,10
"
Insomniac
","
Enrique Iglesias
",110,17,10
"
Full Circle
","
Drowning Pool
",64,64,2
"
Unglamorous
","
Lori McKenna
",-,-,-
"
15
","
Buckcherry
",117,41,71
"
The Paramour Sessions
","
Papa Roach
",108,16,31
"
Chronology, Volume Two: 2001-2006
","
Third Day
",73,73,2
"
Chronchitis
","
Slightly Stoopid
",55,55,2
"
Love Letters From Ella
","
Ella Fitzgerald
",102,97,3
"
In Between
","
Paul Van Dyk
",-,-,-
"
The Distant Future (EP)
","
Flight Of The Conchords
",126,116,2
"
The Police
","
The Police
",106,11,11
"
Wild Hope
","
Mandy Moore
",-,30,6
"
Don't You Fake It
","
The Red Jumpsuit Apparatus
",116,25,57
"
Life In Cartoon Motion
","
MIKA
",115,29,21
"
Transformers: The Album
","
Soundtrack
",99,21,7
"
True Beauty
","
Mandisa
",88,43,3
"
They Can't Deport Us All
","
Chingo Bling
",-,-,-
"
NOW 24
","
Various Artists
",107,1,21
"
Direction
","
The Starting Line
",89,30,3
"
Alright, Still...
","
Lily Allen
",140,20,29
"
Ms. Kelly
","
Kelly Rowland
",104,6,7
"
Headstrong
","
Ashley Tisdale
",127,5,19
"
For The Love
","
Tracy Lawrence
",122,53,29
"
El Regrso De Los Reyes
","
Martinez Cruz Presenta Los Super Reyes
 ",-,-,-
"
9 Lives
","
Kat DeLuna
",58,58,2
"
Phobia
","
Breaking Benjamin
",134,2,54
"
Introducing Joss Stone
","
Joss Stone
",129,2,22
"
Easy Tiger
 ","
Ryan Adams
",109,7,8
"
Come Now Sleep
","
As Cities Burn
",-,-,-
"
How To Save A Life
","
The Fray
",132,14,85
"
Cold Summer: The Authorized Mixtape
","
Young Jeezy Presents U.S.D.A.
",125,4,13
"
As Cruel As School Children
","
Gym Class Heroes
",114,35,36
"
Worse Than A Fairy Tale
","
Drop Dead, Gorgeous
",-,-,-
"
Small Town Girl
","
Kellie Pickler
",118,9,42
"
The Road To Here
","
Little Big Town
",112,51,94
"
Rocket Man: Number Ones
","
Elton John
",141,9,21
"
Agarrese!
","
Grupo Montez de Durango
",123,41,7
"
Lies For The Liars
","
The Used
",133,5,13
"
Long Trip Alone
","
Dierks Bentley
",153,5,44
"
The Essential Elvis Presley
","
Elvis Presley
",-,72,5
"
 How Can We Be Silent
","
BarlowGirl
",120,40,4
"
The Stage Names
","
Okkervil River
",62,62,2
"
Light Grenades
","
Incubus
",138,1,38
"
K.O.B.: Live
","
Aventura
",150,124,33
"
Sex Love & Pain
","
Tank
",124,2,14
"
A New Journey
","
Celtic Woman
",158,4,27
"
Crazy Ex-Girlfriend
","
Miranda Lambert
",148,6,16
"
Almost Famous: The Sexy Lady EP
","
Yung Berg
",113,32,4
"
Your Man
","
Josh Turner
",143,2,82
"
We Were Dead Before The Ship Even Sank
","
 Modest Mouse
",146,1,22
"
The Last Kind Words
","
DevilDriver
",111,48,3
"
Luvanmusiq
","
Musiq Soulchild
",142,1,23
"
The Mix-Up
","
Beastie Boys
",136,15,8
"
Bratz
","
Soundtrack
",83,83,3
"
HellYeah
","
HellYeah
",149,9,19
"
Eat Me, Drink Me
","
Marilyn Manson
",135,8,11
"
We The Best
","
DJ Khaled
",137,8,10
"
Waking Up Laughing
","
Martina McBride
",121,4,20
"
Jersey Boys
","
Original Broadway Cast Recording
",157,85,29
"
A Beautiful Lie
","
Thirty Seconds To Mars
",154,36,70
"
El Cartel: The Big Boss
","
Daddy Yankee
",139,9,11
"
Another Side
","
Corbin Bleu
",145,36,12
"
Pure BS
","
Blake Shelton
",160,8,16
"
Southern Weather
","
The Almost
",159,39,20
"
(portable sounds)
","
tobyMac
",151,10,26
"
 U218: Singles
","
U2
",179,12,35
"
Doin' Somethin' Right
","
Billy Currington
",166,11,70
"
Ali & Gipp Present: Kinfolk
","
Ali & Gipp
",-,-,-
"
The Story
","
Brandi Carlile
",173,41,20
"
Historia De Un Idolo
","
Vicente Fernandez
",170,81,20
"
Some People Change
","
Montgomery Gentry
",167,23,24
"
Duets: An American Classic
","
Tony Bennett
",-,3,41
"
Waitin' In The Country
","
Jason Michael Carroll
",176,8,28
"
Ciara: The Evolution
","
Ciara
",175,1,37
"
Venom & Tears
","
Throwdown
",81,81,2
"
Do You Feel
","
The Rocket Summer
",165,44,5
"
Street Love
","
Lloyd
",163,2,23
"
Sky Blue Sky
","
Wilco
",174,4,14
"
An Other Cup
","
Yusuf
",-,52,11
"
Amore
","
Andrea Bocelli
",183,3,59
"
La Mejor... Coleccion
","
Marco Antonio Solis
 ",182,114,14
"
The Pursuit Begins When This Portrayal Of Life Ends
","
Evans Blue
",152,44,4
"
El Cantante: The Originals
","
Hector Lavoe
",144,144,3
"
Arrivals & Departures
","
Silverstein
 ",171,25,7
"
These Streets
","
Paolo Nutini
",164,48,19
"
Thirsty
","
Marvin Sapp
",-,112,5
"
Fantasia
","
Fantasia
",184,19,36
"
Precious Memories
","
Alan Jackson
",198,4,76
"
Lifesong
","
Casting Crowns
",200,9,75
"
Instant Karma: The Amnesty International Campaign To Save Darfur
","
Various Artists
",162,15,10
"
16 Biggest Hits
","
Alan Jackson
",147,147,2
"
Constantine
","
Constantine
",75,75,2
"
High School Musical: The Concert
 ","
Various Artists
",-,28,12
"
Los Vaqueros: Wild Wild Mixes
","
Various Artists
",178,104,4
