Song, Artist, Last Week, Peak Position, Weeks on Chart
"
Exile On Mainstream
","
matchbox twenty
",63,3,12
"
Italia
","
Chris Botti
",71,27,13
"
5th Gear
","
Brad Paisley
",70,3,27
"
American Man: Greatest Hits Volume II
","
Trace Adkins
",52,22,3
"
Stockings By The Fire
","
Various Artists
",46,34,7
"
Echoes, Silence, Patience & Grace
","
Foo Fighters
",61,3,13
"
Christmastime In Larryland
","
Larry The Cable Guy
",55,42,8
"
Back Of My Lac'
","
J. Holiday
 ",80,5,12
"
A Toby Keith Classic Christmas: Volumes One & Two
","
Toby Keith
",44,23,10
"
One Chance
","
Paul Potts
",73,23,14
"
High School Musical: Hits Remixed (EP)
","
Various Artists
",42,42,2
"
World Wrestling Entertainment Presents: Raw Greatest Hits: The Music
","
Soundtrack
",-,-,-
"
The Altar And The Door
","
Casting Crowns
",64,2,17
"
Back To Black
","
Amy Winehouse
",66,6,41
"
Lost Highway
","
Bon Jovi
",69,1,27
"
The Reminder
","
Feist
",85,16,34
"
The Best Damn Thing
","
Avril Lavigne
",74,1,36
"
Go
","
Mario
",21,21,2
"
WOW Hits 2008
","
Various Artists
",65,56,12
"
Disney Channel Holiday
","
Various Artists
",51,32,9
"
I'm Not Dead
","
P!nk
",86,6,75
"
Timbaland Presents Shock Value
","
Timbaland
",79,5,38
"
Love/Hate
","
The-Dream
",30,30,2
"
Good Girl Gone Bad
","
Rihanna
 ",78,2,29
"
Greatest Hits, Volume One: The Singles
","
Goo Goo Dolls
",97,33,6
"
8 Diagrams
","
Wu-Tang Clan
",25,25,2
"
Good Times, Bad Times...Ten Years Of Godsmack
","
Godsmack
",75,35,3
"
Hate It Or Love It
","
Chingy
",-,-,-
"
Complete Clapton
","
Eric Clapton
",84,14,11
"
Them Vs. You Vs. Me
","
Finger Eleven
",89,31,42
"
Ultimate Santana
","
Santana
",93,8,10
"
Finding Beauty In Negative Spaces
","
Seether
",95,9,9
"
Sawdust
","
The Killers
",87,12,6
"
Motown: A Journey Through Hitsville USA
","
Boyz II Men
",90,27,6
"
All That Is Within Me
","
MercyMe
",83,15,5
"
Enchanted
","
Soundtrack
",72,39,5
"
The Naked Brothers Band (Soundtrack)
","
The Naked Brothers Band
",94,23,11
"
Carnival Vol. II: Memories Of An Immigrant
","
Wyclef Jean
",82,28,3
"
Awake
","
Josh Groban
",104,2,56
"
Me And My Gang
","
Rascal Flatts
",106,1,90
"
Boys Like Girls
","
Boys Like Girls
",98,55,36
"
Little Voice
","
Sara Bareilles
",116,45,12
"
All The Lost Souls
","
James Blunt
",100,7,14
"
Living Hard
","
Gary Allan
",107,3,9
"
This Christmas
","
Soundtrack
",77,53,5
"
Family
","
LeAnn Rimes
",96,4,11
"
Avenged Sevenfold
","
Avenged Sevenfold
",108,4,8
"
Curtis
","
50 Cent
",99,2,15
"
Continuum
","
John Mayer
",110,2,67
"
B'Day
","
Beyonce
",103,1,63
"
Let It Go
","
Tim McGraw
",109,1,39
"
Infinity On High
","
Fall Out Boy
",105,1,46
"
NOW 25
","
Various Artists
",111,1,23
"
Disney's Karaoke Series: Hannah Montana
","
Various Artists
",92,84,10
"
The Real Thing: Words And Sounds Vol. 3
","
Jill Scott
",123,4,13
"
Kidz Bop 12
","
Kidz Bop Kids
",102,7,20
"
Home At Last
","
Billy Ray Cyrus
",135,20,16
"
One - X
","
Three Days Grace
",121,5,80
"
The Greatest Songs Of The Seventies
","
Barry Manilow
",117,4,14
"
Sean Kingston
","
Sean Kingston
",131,6,21
"
Greatest Hits
","
Sara Evans
",127,8,11
"
August Rush
","
Soundtrack
",119,99,5
"
If You're Going Through Hell
","
Rodney Atkins
",133,3,75
"
The Hits
","
Faith Hill
",124,12,12
"
Across The Universe: Deluxe Edition
","
Soundtrack
",130,24,15
"
Once
","
Soundtrack
",-,60,21
"
15
 ","
Buckcherry
",152,41,88
"
The Coolest Kidz Bop Christmas Ever!
","
Kidz Bop Kids
",88,57,7
"
Revival
","
John Fogerty
",134,14,12
"
Home For The Holidays
","
Elvis Presley
",113,81,8
"
It's A Wonderful Christmas
","
Michael W. Smith
",81,59,10
"
Cowboy Town
","
Brooks & Dunn
",147,13,12
"
Greatest Hits Vol 2: Reflected
","
Tim McGraw
",149,2,91
"
Made
","
Scarface
",76,17,3
"
Big Dog Daddy
","
Toby Keith
",155,1,27
"
NOW Party Hits!
","
Various Artists
",128,60,6
"
The Solution
","
Beanie Sigel
",37,37,2
"
Relentless
","
Jason Aldean
",160,4,30
"
Headstrong
","
Ashley Tisdale
",136,5,27
"
Elect The Dead
","
Serj Tankian
",141,4,9
"
 A Hundred Miles Or More: A Collection
","
Alison Krauss
",143,10,38
"
Into The Wild (Soundtrack)
","
Eddie Vedder
",144,11,14
"
Flyleaf
","
Flyleaf
",145,57,92
"
A Place To Land
","
 Little Big Town
",157,24,7
"
The Very Best Of Diana Krall
","
Diana Krall
",125,19,14
"
Heaven, Heartache And The Power Of Love
","
Trisha Yearwood
",138,30,6
"
Back To The Traphouse
","
Gucci Mane
",57,57,2
"
Disney's Karaoke Series: High School Musical 2
","
Various Artists
",118,98,10
"
Love
","
The Beatles
",192,4,55
"
Gangsta Grillz: The Album
","
Drama
",91,26,3
"
A New Journey
","
Celtic Woman
",137,4,36
"
I Am
","
Chrisette Michele
",190,29,27
"
Little Bit Of Life
","
Craig Morgan
",162,57,13
"
Still On Top - The Greatest Hits
","
Van Morrison
",154,48,7
"
Every Second Counts
","
Plain White T's
",169,10,43
"
It Just Comes Natural
","
George Strait
",176,3,57
"
Some People Change
","
Montgomery Gentry
",178,23,41
"
The Best Of 2Pac - Part 1: Thug
","
2Pac
",126,65,3
"
Shine
","
Joni Mitchell
",170,14,13
"
Trans-Siberian Orchestra (EP)
","
Trans-Siberian Orchestra
",122,90,8
"
Hairspray: Collector's Edition
","
Soundtrack
",163,90,5
"
Icky Thump
","
The White Stripes
",199,2,23
"
System
","
Seal
",140,35,6
"
Konvicted
","
Akon
",181,2,58
"
How You Live
","
Point Of Grace
",142,56,17
"
Jewels In The Crown: Duets With The Queen
","
Aretha Franklin
",161,54,6
"
Alone: The Home Recordings Of Rivers Cuomo
","
Rivers Cuomo
",-,-,-
"
La Vida... Es Un Ratico
","
Juanes
",179,13,9
"
Chrome Dreams II
","
Neil Young
",167,11,9
"
Wisin Vs. Yandel: Los Extraterrestres
","
Wisin & Yandel
",159,14,7
"
Crazy Ex-Girlfriend
","
Miranda Lambert
",186,6,34
"
Disney's Karaoke Series: High School Musical
","
Various Artists
",151,127,8
"
Small Town Girl
","
Kellie Pickler
",200,9,51
"
Jimmy Buffett Live In Anguilla
","
Jimmy Buffett
",184,54,6
"
 Christmas: Traditions
","
Mannheim Steamroller
",120,92,7
"
I-Empire
","
Angels & Airwaves
",175,9,7
"
Let It Snow Baby... Let It Reindeer
","
Relient K
",132,96,8
"
Hear Something Country: Christmas
","
Various Artists
",112,82,5
"
Untitled
","
Korn
",-,2,17
"
See The Morning
","
Chris Tomlin
",156,15,48
"
Frank
","
Amy Winehouse
",164,61,5
"
Capaz De Todo Por Ti
","
K-Paz De La Sierra
",114,93,4
"
Real
","
Ednita Nazario
",101,101,2
"
Trav'lin' Light
","
Queen Latifah
",185,11,13
"
Disney's Holiday Celebration 2007
","
Various Artists
",146,125,6
"
The Real Testament
","
Plies
",182,2,20
"
The Best Of 2Pac - Part 2: Life
","
2Pac
",158,77,3
"
 Across The Universe
","
Soundtrack
",-,36,13
"
Greatest Hits
","
David Gray
",174,96,5
"
Between Raising Hell And Amazing Grace
","
Big & Rich
",196,6,28
"
Sight & Sound Collection
","
AC/DC
",-,73,3
"
Who We Are
","
Lifehouse
",187,14,26
"
(portable sounds)
","
tobyMac
",168,10,34
"
Fall
","
Clay Walker
",-,15,22
"
Girls And Boys
","
Ingrid Michaelson
",-,109,4
"
Precious Memories
","
Alan Jackson
",188,4,82
"
This Moment
","
Steven Curtis Chapman
",165,47,7
"
Famous
","
Puddle Of Mudd
",-,27,7
"
Your Man
","
Josh Turner
",-,2,92
"
WOW Gospel Christmas
","
Various Artists
",153,78,6
"
Drastic Fantastic
","
KT Tunstall
",191,9,13
"
Pure BS
","
Blake Shelton
",-,8,22
"
Trey Day
","
Trey Songz
",-,11,11
"
T.I. Vs T.I.P.
","
T.I.
",-,1,24
