Song, Artist, Last Week, Peak Position, Weeks on Chart
"
Wrapped In Red
","
Kelly Clarkson
",90,3,31
"
Christmas Together
","
The Piano Guys
",86,27,6
"
Abbey Road
","
The Beatles
",99,1,247
"
1989
","
Taylor Swift
",91,1,158
"
Everybody
","
Logic
",67,1,33
"
Odisea
","
Ozuna
",92,22,17
"
Brett Young
","
Brett Young
",94,18,45
"
Christmas Together
","
Garth Brooks & Trisha Yearwood
",93,7,11
"
NOW That's What I Call Merry Christmas (2017)
","
Various Artists
",77,65,6
"
There's Really A Wolf
","
Russ
",80,7,33
"
Take Care
","
Drake
",89,1,251
"
25
","
Adele
",126,1,109
"
Behold: A Christmas Collection
","
Lauren Daigle
",79,29,15
"
Legend: The Best Of...
","
Bob Marley And The Wailers
",170,5,501
"
The Fate Of The Furious: The Album
","
Soundtrack
",84,10,36
"
Rumours
","
Fleetwood Mac
",124,1,249
"
Catch These Vibes
","
PnB Rock
",76,17,5
"
Dua Lipa
","
Dua Lipa
",87,57,25
"
Greatest Hits: God's Favorite Band
","
Green Day
",122,39,5
"
Ripcord
","
Keith Urban
",131,4,85
"
Classic Christmas Album
","
Andy Williams
",108,108,7
"
good kid, m.A.A.d city
","
Kendrick Lamar
",112,2,269
"
Thriller
","
Michael Jackson
",159,1,314
"
GEMINI
","
Macklemore
",101,2,13
"
Rudolph The Red-Nosed Reindeer
","
Burl Ives
",100,92,29
"
Rainbow
","
Kesha
",106,1,19
"
Christmas Portrait
","
Carpenters
",102,93,44
"
PTXmas (EP)
","
Pentatonix
",103,7,30
"
Concrete And Gold
","
Foo Fighters
",-,1,12
"
Night Visions
","
Imagine Dragons
",139,2,273
"
Hotel California
","
Eagles
",132,1,112
"
The Classic Christmas Album
","
Elvis Presley
",120,90,32
"
The Dark Side Of The Moon
","
Pink Floyd
",196,1,935
"
2014 Forest Hills Drive
","
J. Cole
",116,1,159
"
Flower Boy
","
Tyler, The Creator
",104,2,22
"
That's Christmas To Me / PTXmas: Deluxe
","
Pentatonix
",74,64,7
"
Greatest Hits
","
2Pac
",174,3,222
"
All Your Fault, Pt. 2 (EP)
","
Bebe Rexha
",110,69,14
"
Woodstock
","
Portugal. The Man
",105,32,27
"
Live In No Shoes Nation
","
Kenny Chesney
",146,1,8
"
Super Slimey
","
Future & Young Thug
",97,2,9
"
Jesu, Joy Of Man's Desiring: Christmas With The Dominican Sisters Of Mary
","
Dominican Sisters Of Mary - Mother Of The Eucharist
",123,123,2
"
Morning After
","
dvsn
",-,38,3
"
The Voice: The Complete Season 13 Collection
","
Red Marlow
",-,-,-
"
Kidz Bop 36
","
Kidz Bop Kids
",175,119,6
"
Sweet Southern Sugar
","
Kid Rock
",166,8,7
"
Love Yourself: Her
","
BTS
",114,7,11
"
A Love Letter To You
","
Trippie Redd
",109,84,18
"
Death Of A Bachelor
","
Panic! At The Disco
",140,1,101
"
Elvis Christmas With The Royal Philharmonic Orchestra
","
Elvis Presley With The Royal Philharmonic Orchestra
",150,73,4
"
Metallica
","
Metallica
",157,1,462
"
Illuminate
","
Shawn Mendes
",125,1,64
"
Greatest Hits I II & III: The Platinum Collection
","
Queen
",141,48,104
"
Mothership
","
Led Zeppelin
",-,7,235
"
Under The Mistletoe
","
Justin Bieber
",113,1,39
"
Chronicle The 20 Greatest Hits
","
Creedence Clearwater Revival Feat. John Fogerty
",163,22,346
"
Journey's Greatest Hits
","
Journey
",164,10,491
"
Coco
","
Soundtrack
",119,55,4
"
21
","
Adele
",169,1,356
"
Home For Christmas
","
'N Sync
",129,7,28
"
Unapologetically
","
Kelsea Ballerini
",172,7,7
"
Pretty Girls Like Trap Music
","
2 Chainz
",117,2,27
"
AI YoungBoy
","
YoungBoy Never Broke Again
",135,24,20
"
Memories...Do Not Open
","
The Chainsmokers
",137,1,37
"
ANTI
","
Rihanna
 ",115,1,100
"
Christmas Songs By Sinatra
","
Frank Sinatra
",153,71,36
"
Disney Karaoke Series: Frozen (EP)
","
Various Artists
",199,17,48
"
Cleopatra
","
The Lumineers
",154,1,89
"
+
","
Ed Sheeran
",183,5,229
"
The Dean Martin Christmas Album
","
Dean Martin
",156,156,3
"
Coloring Book
","
Chance The Rapper
",121,8,84
"
The Space Between
","
Majid Jordan
",-,74,2
"
California Sunrise
","
Jon Pardi
",151,11,77
"
boom.
","
Walker Hayes
",37,37,2
"
The Voice: The Complete Season 13 Collection
","
Brooke Simpson
",-,-,-
"
Beauty Behind The Madness
","
The Weeknd
",133,1,121
"
The Ultimate Hits
","
Garth Brooks
",193,3,138
"
SYRE
","
Jaden Smith
",136,24,5
"
Witness
","
Katy Perry
",-,1,20
"
digital druglord
","
blackbear
",128,14,35
"
1
","
The Beatles
",-,1,296
"
Grateful
","
DJ Khaled
",130,1,26
"
Montevallo
","
Sam Hunt
",161,3,165
"
FUTURE
","
Future
",143,1,44
"
Descendants 2
","
Soundtrack
",-,6,19
"
Trip
","
Jhene Aiko
",147,5,13
"
Playboi Carti
","
Playboi Carti
",148,12,36
"
Gold: A 50th Anniversary Christmas Celebration
","
Johnny Mathis
",177,104,26
"
On Air
","
The Rolling Stones
",107,47,3
"
Fed Baby's
","
Moneybagg Yo & YoungBoy Never Broke Again
",111,21,5
"
All My Friends, We're Glorious: Death Of A Bachelor Tour Live
","
Panic! At The Disco
",-,-,-
"
T R A P S O U L
","
Bryson Tiller
",144,8,117
"
I Knew You When
","
Bob Seger
",-,25,4
"
From The Fires
","
Greta Van Fleet
",195,36,6
"
Greatest Hits
","
Guns N' Roses
",-,3,424
"
Nevermind
","
Nirvana
",-,1,381
"
H.E.R.
","
H.E.R.
",138,99,9
"
Come Over When You're Sober (EP)
 ","
Lil Peep
",142,38,6
"
Master Of Puppets
","
Metallica
",-,29,136
"
Wins And Losses
","
Meek Mill
",127,3,22
"
Back In Black
","
AC/DC
",-,4,301
"
Badlands
","
Halsey
",182,2,121
"
Funk Wav Bounces Vol. 1
","
Calvin Harris
",149,2,25
"
Rockin' Around The Christmas Tree: The Decca Christmas Recordings
","
Brenda Lee
",-,-,-
"
The Christmas Records
","
The Beatles
",-,-,-
"
The Essential Michael Jackson
","
Michael Jackson
",-,46,216
