Song, Artist, Last Week, Peak Position, Weeks on Chart
"
Monkey Business
","
The Black Eyed Peas
",103,2,63
"
The Sufferer & The Witness
","
 Rise Against
",89,10,7
"
IV
","
Godsmack
",99,1,17
"
Pimpalation
","
Pimp C
",81,3,6
"
We Don't Need To Whisper
","
Angels & Airwaves
",92,4,13
"
Startin' With Me
","
Jake Owen
",90,31,4
"
III: In The Eyes Of Fire
","
Unearth
",35,35,2
"
Broken Boy Soldiers
","
The Raconteurs
",94,7,14
"
G. Love's Lemonade
","
G. Love
",71,39,3
"
See You On The Other Side
","
Korn
",102,3,37
"
Under The Iron Sea
","
Keane
",98,4,9
"
Wolfmother
","
Wolfmother
",95,22,16
"
Curious George (Soundtrack)
","
Jack Johnson
",105,1,28
"
(ONe)
","
The Panic Channel
",-,-,-
"
Woman To Woman: Songs Of Life
","
Vickie Winans
",87,87,2
"
What's Left Of Me
","
Nick Lachey
",104,2,15
"
Louder Now
","
Taking Back Sunday
",101,2,17
"
Define The Great Line
","
Underoath
",93,2,9
"
Greatest Hits 2
","
Toby Keith
",113,3,93
"
Twice The Speed Of Life
","
Sugarland
",107,16,83
"
King Of Kings
","
Don Omar
",96,7,13
"
Buzz Ballads
","
Various Artists
",109,77,4
"
Comin' To Your City
","
Big & Rich
",111,7,33
"
Pirates Of The Caribbean: Dead Man's Chest
","
Soundtrack
",100,22,7
"
Lifesong
","
Casting Crowns
",115,9,51
"
Tough All Over
","
Gary Allan
",117,3,39
"
Greatest Hits
","
Creed
",116,15,64
"
Fireflies
","
Faith Hill
",126,1,55
"
Ten Thousand Fists
","
Disturbed
",112,1,48
"
The Way It Is
","
Keyshia Cole
",128,6,61
"
Disneymania 4: Music Stars Sing Disney ...Their Way!
","
Various Artists
",108,15,20
"
Songs About Me
","
Trace Adkins
",110,11,74
"
Journey Of A Gemini
","
 Donell Jones
",141,15,9
"
Sigo Siendo Yo
","
Marc Anthony
",119,101,6
"
Unwritten
","
Natasha Bedingfield
",130,26,44
"
I'm Not Dead
","
P!nk
",123,6,20
"
Walk The Line
","
Soundtrack
",132,9,40
"
All The Roadrunning
","
Mark Knopfler And Emmylou Harris
",139,17,17
"
Baby Makin' Music
","
The Isley Brothers Feat. Ronald Isley
",122,5,15
"
Curtain Call: The Hits
","
Eminem
",131,1,37
"
Sinners Like Me
","
Eric Church
",120,29,5
"
 Let Love In
","
Goo Goo Dolls
",125,9,17
"
Greatest Hits Volume 1
","
Phil Vassar
",129,10,16
"
Most Known Unknown
","
Three 6 Mafia
",127,3,46
"
From Under The Cork Tree
","
Fall Out Boy
",133,9,68
"
Daniel Powter
","
Daniel Powter
",118,9,19
"
The Day Has Come
","
Cheyenne Kimball
",121,15,6
"
We Shall Overcome: The Seeger Sessions
","
Bruce Springsteen
",136,3,17
"
Masterpiece: Nuestra Obra Maestra
","
RKM & Ken-Y
",177,101,13
"
Give It Away
","
Gaither Vocal Band
",-,129,5
"
Hero
","
Kirk Franklin
",143,13,46
"
Teenage Graffiti
","
The Pink Spiders
",114,84,3
"
Director
","
Avant
",135,4,17
"
Tha Carter II
","
Lil Wayne
",151,2,37
"
Chroma
","
Cartel
",140,140,10
"
Jason Aldean
","
Jason Aldean
",165,37,56
"
Greatest Hits
","
Bone Thugs-N-Harmony
",149,95,65
"
Block Music
","
Shawnna
",124,13,8
"
The Definitive Collection
","
Steely Dan
",152,92,3
"
Prepare The Masses
","
A Change Of Pace
",-,-,-
"
Under The Influence Of Giants
","
Under The Influence Of Giants
",134,134,2
"
Best Of Chris Isaak
","
Chris Isaak
",138,54,14
"
Plans
","
Death Cab For Cutie
",162,4,44
"
Demon Days
","
Gorillaz
",153,6,65
"
City Of Evil
","
Avenged Sevenfold
",160,30,57
"
The Best Of Poison: 20 Years Of Rock
","
Poison
",147,17,20
"
WOW Worship (Aqua)
","
Various Artists
",150,75,20
"
 The Emancipation Of Mimi
","
Mariah Carey
",168,1,71
"
Where The Past Meets Today
","
Sarah Kelly
",-,-,-
"
Greatest Hits
","
Huey Lewis & The News
",145,70,13
"
X&Y
","
Coldplay
",156,1,63
"
Pa'l Mundo
","
Wisin & Yandel
",175,30,33
"
50 Number Ones
","
George Strait
",169,1,77
"
Pure '80s: #1s
","
Various Artists
",184,160,7
"
Pearl Jam
","
Pearl Jam
",157,2,16
"
Barrio Fino: En Directo
","
Daddy Yankee
",155,24,36
"
Vans Warped Tour 2006 Compilation
","
Various Artists
",106,27,11
"
Light Poles And Pine Trees
","
Field Mob
",142,7,9
"
Victory Live!
","
Tye Tribbett & G.A.
",188,64,13
"
Coming Up To Breathe
","
MercyMe
",171,13,17
"
Jersey Boys
","
Original Broadway Cast Recording
",154,85,11
"
The Living Room Tour
","
Carole King
",158,17,15
"
The Long Road Home: The Ultimate John Fogerty-Creedence Collection
","
John Fogerty
",182,13,19
"
Number Ones
","
Bee Gees
",163,23,59
"
Gargolas The Next Generation
","
Various Artists
",-,-,-
"
American Idol Season 5: Encores
","
Soundtrack
",174,3,13
"
American Idiot
","
Green Day
",181,1,100
"
Doin' Somethin' Right
","
Billy Currington
",172,11,44
"
Liberation Transmission
","
Lostprophets
",164,33,8
"
Inhuman Rampage
","
DragonForce
",197,103,9
"
Men & Mascara
","
Julie Roberts
",170,25,8
"
Miami Vice
","
Soundtrack
",144,104,4
"
One Cold Night
","
Seether
",161,50,6
"
Wherever You Are
","
Third Day
",199,8,35
"
The Last Kiss
","
Soundtrack
",-,-,-
"
Greatest Hits
","
Neil Young
",-,27,17
"
Greatest Hits 1970-1978
","
Black Sabbath
",179,96,10
"
Mary Mary
","
Mary Mary
",185,8,42
"
As Cruel As School Children
","
Gym Class Heroes
",183,93,4
"
Bolton Swings Sinatra: The Second Time Around
","
Michael Bolton
",-,51,11
"
The Rising Tied
","
Fort Minor
",178,51,23
"
Welcome To Jamrock
","
Damian "Jr. Gong" Marley
",-,7,34
"
Whiskey On A Sunday
","
Flogging Molly
",167,67,4
"
NOW Latino
","
Various Artists
",194,36,22
