Song, Artist, Last Week, Peak Position, Weeks on Chart
"Suicide Squad: The Album","Soundtrack",-,1,2
"
Views
","
Drake
",2,1,16
"
PARTYNEXTDOOR 3 (P3)
","
PARTYNEXTDOOR
",-,-,-
"
Kinda Don't Care
","
 Justin Moore
",-,-,-
"
Blurryface
","
twenty one pilots
",6,1,66
"
Major Key
","
DJ Khaled
",7,1,3
"
Sremmlife 2
","
Rae Sremmurd
",-,-,-
"
25
","
Adele
",10,1,39
"
ANTI
","
Rihanna
",9,1,30
"
NOW 59
","
Various Artists
",5,5,2
"
 Hamilton: An American Musical
","
Original Broadway Cast Recording
",12,3,47
"
Home Of The Strange
","
Young The Giant
",-,-,-
"
If I'm Honest
","
Blake Shelton
",4,3,13
"
Dangerous Woman
","
Ariana Grande
",13,2,13
"
Lemonade
","
Beyonce
",15,1,17
"
Thank You
","
Meghan Trainor
",14,3,14
"
Traveller
","
Chris Stapleton
",16,1,49
"
Encore
","
DJ Snake
",8,8,2
"
T R A P S O U L
","
Bryson Tiller
",18,8,47
"
This Is Acting
","
Sia
",20,4,29
"
Islah
","
Kevin Gates
",21,2,29
"
Fishing Blues
","
Atmosphere
",-,-,-
"
Immortalized
","
Disturbed
",17,1,52
"
Stranger Things, Volume One
","
Soundtrack
",-,-,-
"
Unleashed
","
Skillet
",3,3,2
"
This Could Be Heartbreak
","
The Amity Affliction
",-,-,-
"
Purpose
","
Justin Bieber
",23,1,40
"
The Life Of Pablo
","
Kanye West
",26,1,20
"
When It's Dark Out
","
G-Eazy
",22,5,37
"
Badlands
","
Halsey
",29,2,51
"
Everybody Looking
","
Gucci Mane
",19,2,4
"
7/27
","
Fifth Harmony
",25,4,12
"
Vessel
","
twenty one pilots
",30,21,105
"
Nine Track Mind
","
Charlie Puth
",35,6,29
"
Coloring Book
","
Chance The Rapper
",36,8,14
"
Skin
","
Flume
",38,8,12
"
Mr. Misunderstood
","
Eric Church
",81,2,42
"
Montevallo
","
Sam Hunt
",33,3,95
"
I'm Not The Devil
","
Cody Jinks
",-,-,-
"
A Head Full Of Dreams
","
Coldplay
",32,2,37
"
Death Of A Bachelor
","
Panic! At The Disco
",24,1,31
"
Ripcord
","
Keith Urban
",61,4,15
"
Beauty Behind The Madness
","
The Weeknd
",27,1,51
"
The RCA-List
","
Various Artists
",-,-,-
"
Tangled Up
","
Thomas Rhett
",37,6,47
"
Dylan Scott
","
Dylan Scott
",-,-,-
"
Lukas Graham
","
Lukas Graham
",59,3,20
"
Black
","
Dierks Bentley
",44,2,12
"
Low Kii Savage (EP)
","
Kiiara
",48,48,19
"
Blank Face LP
 ","
ScHoolboy Q
",39,2,6
"
California
","
Blink-182
",40,1,7
"
Cry Baby
","
Melanie Martinez
",46,6,53
"
Google Play: Live At The Milk Jamroom (EP)
","
D.R.A.M.
",56,53,3
"
The Eminem Show
","
Eminem
",47,1,281
"
2014 Forest Hills Drive
","
J. Cole
",52,1,89
"
Revival
 ","
Selena Gomez
",45,1,45
"
DS2
","
Future
",53,1,57
"
Kill The Lights
","
Luke Bryan
",42,1,54
"
Love Remains
 ","
Hillary Scott & The Scott Family
",28,7,3
"
Kidz Bop 32
","
Kidz Bop Kids
",41,9,5
"
Bobby Tarantino
","
Logic
",43,12,7
"
What A Time To Be Alive
","
Drake & Future
",54,1,48
"
If You're Reading This It's Too Late
","
Drake
",58,1,80
"
Epic AF
","
Various Artists
",49,5,9
"
EVOL
","
Future
",51,1,28
"
Fetty Wap
","
Fetty Wap
",57,1,47
"
Daya (EP)
","
Daya
",105,67,41
"
The Perfect LUV Tape
","
Lil Uzi Vert
",-,-,-
"
Take Care
","
Drake
",64,1,181
"
us (EP)
","
gnash
",68,58,18
"
21
","
Adele
",69,1,287
"
Cleopatra
","
The Lumineers
",62,1,19
"
Journey's Greatest Hits
","
Journey
",92,10,422
"
VHS
","
X Ambassadors
",67,7,60
"
x
","
Ed Sheeran
",70,1,113
"
Nothing Was The Same
","
Drake
",73,1,149
"
Curtain Call: The Hits
","
Eminem
",63,1,303
"
The First Time
","
Kelsea Ballerini
",74,31,57
"
And Then Like Lions
","
Blind Pilot
",-,-,-
"
You Should Be Here
","
Cole Swindell
",75,6,15
"
Know-It-All
","
Alessia Cara
",76,9,40
"
Their Greatest Hits 1971-1975
","
Eagles
",196,1,204
"
California Sunrise
","
Jon Pardi
",99,11,9
"
Handwritten
","
Shawn Mendes
",86,1,71
"
Metallica
","
Metallica
",93,1,392
"
good kid, m.A.A.d city
","
Kendrick Lamar
",85,2,199
"
1989
","
Taylor Swift
",78,1,95
"
Greatest Hits I II & III: The Platinum Collection
","
Queen
",82,48,51
"
The Getaway
","
Red Hot Chili Peppers
",71,2,9
"
Meat And Candy
","
Old Dominion
",98,16,41
"
Swaay (EP)
","
DNCE
",60,39,36
"
Legend: The Best Of...
","
Bob Marley And The Wailers
",94,5,431
"
Savage Mode
","
21 Savage & Metro Boomin
",97,44,5
"
Greatest Hits
","
Guns N' Roses
",84,3,366
"
New English
","
Desiigner
",87,22,7
"
Hero
","
Maren Morris
",77,5,11
"
Beyonce
","
Beyonce
",96,1,136
"
Reloaded: 20 #1 Hits
","
Blake Shelton
",80,5,43
"
Title
","
Meghan Trainor
",88,1,84
"
Lil Uzi Vert Vs. The World
","
Lil Uzi Vert
",90,81,12
"
 Storyteller
","
Carrie Underwood
",83,2,43
"
Late Nights: The Album
","
Jeremih
",100,42,37
"
How Can It Be
","
Lauren Daigle
",91,30,67
"
Last Year Was Complicated
","
Nick Jonas
",101,2,10
"
These Things Happen
","
G-Eazy
",102,3,110
"
Housefires III
","
Housefires
",-,-,-
"
In The Lonely Hour
","
Sam Smith
",108,2,114
"
Still Brazy
","
YG
",122,6,9
"
Night Visions
","
Imagine Dragons
",119,2,207
"
The Definition Of...
","
Fantasia
",66,6,3
"
Obsessed
","
Dan + Shay
",132,8,11
"
American Love
","
Jake Owen
",50,4,3
"
1
","
The Beatles
",173,1,238
"
Greatest Hits So Far...
","
Zac Brown Band
",115,20,86
"
The Essential Michael Jackson
","
Michael Jackson
",-,46,169
"
JEKYLL + HYDE
","
Zac Brown Band
",120,1,69
"
The Marshall Mathers LP 2
","
Eminem
",111,1,142
"
Greatest Hits
","
2Pac
",116,3,155
"
At Night, Alone.
","
Mike Posner
",109,12,15
"
The Very Best Of Prince
","
Prince
",146,1,57
"
Blue Neighbourhood
","
Troye Sivan
",112,7,37
"
Here's To The Good Times
","
Florida Georgia Line
",106,4,190
"
Chaos And The Calm
","
James Bay
",113,15,74
"
The Pinkprint
","
Nicki Minaj
",124,2,88
"
Greatest Hits
","
The Notorious B.I.G.
",187,1,64
"
SremmLife
","
Rae Sremmurd
",152,5,85
"
Born To Die
","
Lana Del Rey
",127,2,238
"
 Greatest Hits
","
Fleetwood Mac
",-,14,132
"
Crash My Party
","
Luke Bryan
",130,1,158
"
Made In The A.M.
","
One Direction
",118,2,40
"
Mind Of Mine
","
Zayn
",126,1,21
"
I Like It When You Sleep, For You Are So Beautiful Yet So Unaware Of It
","
The 1975
",134,1,25
"
Hozier
","
Hozier
",141,2,98
"
FMA
","
Grace
",114,34,4
"
Peace Is The Mission
","
Major Lazer
",110,12,63
"
Recovery
","
Eminem
",123,1,246
"
A / B
","
Kaleo
",150,16,10
"
HARD LOVE
","
NEEDTOBREATHE
",128,2,5
"
To Pimp A Butterfly
","
Kendrick Lamar
",137,1,75
"
Greatest Hits
","
Blink-182
",138,6,37
"
Dr. Dre -- 2001
","
Dr. Dre
",125,2,155
"
Channel Orange
","
Frank Ocean
",89,2,45
"
Wildfire
","
Rachel Platten
",129,5,33
"
Chronicle The 20 Greatest Hits
","
Creedence Clearwater Revival Feat. John Fogerty
",139,22,282
"
Bouquet (EP)
","
The Chainsmokers
",163,31,41
"
Greatest Hits: Decade #1
","
Carrie Underwood
",135,4,89
"
My House (EP)
","
Flo Rida
",136,14,72
"
A Moon Shaped Pool
","
Radiohead
",107,3,14
"
Greatest Hits
","
Red Hot Chili Peppers
",142,18,97
"
Dark Sky Paradise
","
Big Sean
",157,1,78
"
 Damn Country Music
","
Tim McGraw
",147,5,37
"
Simon And Garfunkel's Greatest Hits
","
Simon & Garfunkel
",159,5,142
"
Platinum Hits
","
Jason Derulo
",133,83,3
"
Royalty
","
Chris Brown
",158,3,35
"
NOW That's What I Call Party Anthems 3
","
Various Artists
",65,65,2
"
The Essential Billy Joel
","
Billy Joel
",-,15,74
"
American Beauty / American Psycho
","
Fall Out Boy
",162,1,83
"
Professional Rapper
","
Lil Dicky
",156,7,42
"
Graduation
","
Kanye West
",154,1,93
"
The Legend Of Johnny Cash
","
Johnny Cash
",176,5,236
"
Trilogy
","
The Weeknd
",164,4,129
"
Anything Goes
","
Florida Georgia Line
",144,1,97
"
1000 Forms Of Fear
","
Sia
",155,1,106
"
Good Times!
","
The Monkees
",-,14,4
"
 Born Sinner
","
J. Cole
",171,1,77
"
twenty one pilots
","
twenty one pilots
",161,141,11
"
blackSUMMERS'night
","
Maxwell
",103,3,7
"
Straight Outta Compton
","
N.W.A
",117,4,110
"
The Incredible True Story
","
Logic
",160,3,40
"
NOW That's What I Call Country, Volume 9
","
Various Artists
",151,29,10
"
Under Pressure
","
Logic
",166,4,39
"
I Am...Sasha Fierce
","
Beyonce
",170,1,123
"
I'm Comin' Over
","
Chris Young
",140,5,40
"
Nevermind
","
Nirvana
",193,1,332
"
My Beautiful Dark Twisted Fantasy
","
Kanye West
",191,1,71
"
Groovy People (EP)
","
Marc E. Bassy
",148,148,2
"
V
","
Maroon 5
",165,1,103
"
Back In Black
","
AC/DC
",178,4,276
"
AT.LONG.LAST.A$AP
","
A$AP Rocky
",180,1,63
"
Too Weird To Live, Too Rare To Die!
","
Panic! At The Disco
",174,2,85
"
The Essential Dixie Chicks
","
Dixie Chicks
",-,179,2
"
Bury Me In My Boots
 ","
The Cadillac Three
",34,34,2
"
Family
","
Lynyrd Skynyrd
",-,142,46
"
Best Of Bowie
","
David Bowie
",186,4,55
"
Got Your Six
","
Five Finger Death Punch
",183,2,45
"
The Get Down
","
Soundtrack
",-,-,-
"
Aerosmith's Greatest Hits
","
Aerosmith
",-,43,58
"
Girl Problems
","
Chris Lane
",55,55,2
"
Man On The Moon: The End Of Day
","
Kid Cudi
",-,4,98
"
Dress To Impress
","
Keith Sweat
",145,34,4
"
Greatest Hits 1970-2002
","
Elton John
",188,12,121
"
Gotta Be Me
","
Cody Johnson
",11,11,2
"
Native
","
OneRepublic
",-,4,143
"
Doo-Wops & Hooligans
","
Bruno Mars
",182,3,289
"
Teenage Dream
","
Katy Perry
",192,1,232
"
Lil' Boat
","
Lil Yachty
",195,113,5
"
Long.Live.A$AP
","
A$AP Rocky
",-,1,78
"
Illinois
","
Brett Eldredge
",167,3,35
"
Elv1s: 30 #1 Hits
","
Elvis Presley
",-,1,109
"
 19
","
Adele
",-,4,217
