Song, Artist, Last Week, Peak Position, Weeks on Chart
"
Time Well Wasted
 ","
Brad Paisley
",66,2,19
"
The Long Road Home: The Ultimate John Fogerty-Creedence Collection
","
John Fogerty
",56,13,8
"
In Between Dreams
","
Jack Johnson
",74,2,43
"
The Sound Of Revenge
","
Chamillionaire
",67,10,5
"
Down For Life
","
D4L
",88,22,7
"
Wildflower
","
Sheryl Crow
",73,2,13
"
Move Along
","
The All-American Rejects
",69,6,24
"
Honkytonk University
","
Toby Keith
",68,2,32
"
Wanted
","
Bow Wow
",92,3,24
"
Switch
","
INXS
",71,17,4
"
The Way It Is
","
Keyshia Cole
",81,6,27
"
Here For The Party
","
Gretchen Wilson
",78,2,85
"
Kidz Bop 8
","
Kidz Bop Kids
",82,6,21
"
Real Fine Place
","
Sara Evans
",79,3,12
"
Wherever You Are
","
Third Day
",77,8,8
"
Greatest Hits
","
Blink-182
",80,6,8
"
Rent: Selections From The Original Motion Picture
","
Soundtrack
",64,43,6
"
Plans
","
Death Cab For Cutie
",83,4,17
"
Rent
","
Soundtrack
",72,40,10
"
Retaliation
","
Dane Cook
",96,4,22
"
Beautiful Soul
","
Jesse McCartney
",75,15,64
"
Hero
","
Kirk Franklin
",102,13,12
"
Hot Fuss
","
The Killers
",95,7,80
"
Prairie Wind
","
Neil Young
",115,11,13
"
Greatest Hits 2
","
Toby Keith
",85,3,59
"
Kerosene
","
Miranda Lambert
",84,18,37
"
Try! Live in Concert
","
John Mayer Trio
",107,34,5
"
Make Believe
","
Weezer
",93,2,33
"
Extraordinary Machine
","
Fiona Apple
",112,7,12
"
Live At Stubb's
","
Matisyahu
",126,96,7
"
Three Cheers For Sweet Revenge
","
My Chemical Romance
",106,28,68
"
Caught In The Act
","
Michael Buble
",108,82,5
"
Into The Rush
","
Aly & AJ
",89,36,19
"
III
","
Joe Nichols
",87,7,9
"
Born To Run: 30th Anniversary Edition
","
Bruce Springsteen
",91,18,6
"
Something To Be Proud Of: The Best Of 1999-2005
","
Montgomery Gentry
",124,20,8
"
Greatest Hits
","
Guns N' Roses
",100,3,92
"
Most Known Unknown
","
Three 6 Mafia
",111,3,13
"
Lifesong
","
Casting Crowns
",99,9,17
"
Il Divo
","
Il Divo
",86,4,36
"
The Road To Here
","
Little Big Town
",90,90,12
"
Mezmerize
","
System Of A Down
",117,1,32
"
Weekend On The Rocks
","
Dave Matthews Band
",114,37,4
"
Rappa Ternt Sanga
","
T-Pain
",94,40,3
"
Ev'rybody Know Me
","
YoungBloodZ
",44,44,2
"
Chaos And Creation In The Backyard
","
Paul McCartney
",105,6,15
"
The Trinity
","
Sean Paul
",121,7,13
"
Celtic Woman
","
Celtic Woman
",97,75,39
"
City Of Evil
","
Avenged Sevenfold
",120,30,29
"
Tough All Over
","
Gary Allan
",110,3,11
"
Nothing Is Sound
 ","
Switchfoot
",118,3,15
"
Horse Of A Different Color
","
Big & Rich
",113,6,86
"
In Your Honor
","
Foo Fighters
",123,2,28
"
A Time To Love
","
Stevie Wonder
",132,5,10
"
Guilty Pleasures
","
Barbra Streisand
",122,5,14
"
Dig That Crazy Christmas
","
The Brian Setzer Orchestra
",101,56,7
"
40 Years: A Charlie Brown Christmas
","
Various Artists
",98,66,6
"
...Something To Be
","
Rob Thomas
",128,1,35
"
The Massacre
","
50 Cent
",127,1,43
"
Live Like You Were Dying
","
Tim McGraw
",129,1,66
"
The Silence In Black And White
","
Hawthorne Heights
",136,56,53
"
A Bigger Bang
","
The Rolling Stones
",135,3,16
"
At Carnegie Hall
","
Thelonious Monk Quartet With John Coltrane
",145,107,10
"
Out Of Exile
","
Audioslave
",130,1,31
"
The Peoples Champ
","
Paul Wall
",134,1,15
"
Raydiation
","
Ray J
",150,48,14
"
To Love Again: The Duets
","
Chris Botti
",104,18,10
"
Lifehouse
","
Lifehouse
",137,10,40
"
Chapter V
","
Staind
",131,1,20
"
Flo' Ology
","
Floetry
",158,7,7
"
Collectables By Ashanti
","
Ashanti
",143,59,3
"
The Greatest Holiday Classics
","
Kenny G
",76,39,8
"
Da Hitman Presents Reggaeton Latino
","
Don Omar
",116,61,3
"
 Goodies
","
Ciara
",138,3,65
"
Get Behind Me Satan
","
The White Stripes
",142,3,25
"
Sliver: The Best Of The Box
","
Nirvana
",152,21,8
"
Playing The Angel
","
Depeche Mode
",141,7,10
"
29
","
Ryan Adams
",-,-,-
"
The Christmas Sessions
","
MercyMe
",109,64,7
"
Back Home
","
Eric Clapton
",140,13,14
"
How To Dismantle An Atomic Bomb
","
U2
",156,1,45
"
Somewhere Down In Texas
","
George Strait
",154,1,24
"
Fijacion Oral: Vol. 1
","
Shakira
",147,4,29
"
Music Of The Sun
","
Rihanna
",161,10,17
"
Souls Alike
","
Bonnie Raitt
",149,19,14
"
Glamorest Life
","
Trina
",177,11,12
"
Welcome To Jamrock
","
Damian "Jr. Gong" Marley
",172,7,15
"
Us And Them
","
Shinedown
",151,23,12
"
Jasper County
","
Trisha Yearwood
",155,4,15
"
Cheetah-licious Christmas
","
The Cheetah Girls
",119,74,7
"
Solid Gold Hits
","
Beastie Boys
",195,42,7
"
Life In Slow Motion
","
David Gray
",187,16,15
"
Libra
","
Toni Braxton
",-,4,12
"
Inspired By The Chronicles Of Narnia: The Lion, The Witch And The Wardrobe
","
Various Artists
",125,110,7
"
 Rock Angelz
","
Bratz
",139,79,20
"
Greatest Hits
","
Shania Twain
",162,2,59
"
Trill
","
Bun-B
",173,6,10
"
Anywhere But Here
","
Chris Cagle
",144,24,12
"
You Could Have It So Much Better
","
Franz Ferdinand
",189,8,12
"
WOW Christmas (Green)
","
Various Artists
",103,54,8
"
Greatest Hits: The Road Less Traveled
","
Melissa Etheridge
",157,14,12
"
Life
","
Ricky Martin
",197,6,9
"
Bluestars
","
Pretty Ricky
",186,16,31
"
Jason Aldean
","
Jason Aldean
",153,37,22
"
Bette Midler Sings The Peggy Lee Songbook
","
Bette Midler
",133,10,9
"
Dark Light
","
HIM
",165,18,13
"
Jump Back: The Best Of The Rolling Stones: '71-'93
","
The Rolling Stones
",192,30,57
"
9.0: Live
","
Slipknot
",193,17,8
"
50 Number Ones
","
George Strait
",167,1,55
"
The Collection
","
Alanis Morissette
",159,51,6
"
Greetings From Imrie House
","
The Click Five
",148,15,18
"
Confessions
","
Usher
",169,1,85
"
MMHMM
","
Relient K
",179,15,42
"
Back II Da Basics
","
Ginuwine
",190,12,6
"
When The Sun Goes Down
","
Kenny Chesney
",175,1,94
"
Live At Fenway Park
","
Jimmy Buffett
",164,41,6
"
Lyfe 268-192
","
Lyfe Jennings
",-,39,52
"
Good Apollo I'm Burning Star IV...
","
Coheed And Cambria
",176,7,13
"
A Fever You Can't Sweat Out
","
Panic! At The Disco
",182,112,3
"
Money Is Still A Major Issue
","
Pitbull
",170,25,6
"
Live: The Beautiful Soul Tour
","
Jesse McCartney
",160,153,6
"
Chicken Little
","
Soundtrack
",163,57,8
"
DisneyRemixMania
","
Various Artists
",180,146,8
"
The Right To Bare Arms
 ","
Larry The Cable Guy
",188,7,26
"
No Direction Home: The Soundtrack -- The Bootleg Series Vol. 7
","
Bob Dylan
",-,16,11
"
I Gotta Make It
","
Trey Songz
",-,20,19
"
Live--Unplugged: Franklin, TN
","
Jeremy Camp
",-,111,5
"
The Day After
","
Twista
 ",-,2,11
"
Possibilities
","
Herbie Hancock
",-,22,13
"
Who Is Mike Jones?
","
Mike Jones
",-,3,35
"
Madagascar
","
Soundtrack
",181,36,19
"
Christmas Fantasy
","
Anita Baker
",171,120,5
"
Nuestro Amor
","
RBD
",-,88,10
"
Rarities 1971-2003
","
The Rolling Stones
",-,76,4
