Song, Artist, Last Week, Peak Position, Weeks on Chart
"
The Great Gatsby: Music From Baz Luhrmann's Film
","
Soundtrack
",45,2,16
"
good kid, m.A.A.d city
","
Kendrick Lamar
",36,2,44
"
Red
","
Taylor Swift
",43,1,44
"
The Gifted
","
Wale
",42,1,9
"
Save Rock And Roll
","
Fall Out Boy
",71,1,19
"
Overexposed
","
Maroon 5
",46,2,61
"
Yeezus
","
Kanye West
",61,1,10
"
Greater Than
","
Tye Tribbett
",27,9,3
"
Take Me Home
","
One Direction
",47,1,41
"
Rebel Soul
","
Kid Rock
",54,5,31
"
The World From The Side Of The Moon
","
Phillip Phillips
",59,4,40
"
21
","
Adele
",51,1,131
"
Didn't It Rain
","
Hugh Laurie
",37,21,3
"
Something Else
","
Tech N9ne
",33,4,4
"
Native
 ","
OneRepublic
",67,4,22
"
Bring You Back
","
Brett Eldredge
",29,11,3
"
In A World Like This
","
Backstreet Boys
",40,5,4
"
 Doo-Wops & Hooligans
","
Bruno Mars
",69,3,149
"
To Be Loved
","
Michael Buble
",48,1,18
"
Chief
","
 Eric Church
",68,1,109
"
Rise
","
Skillet
",60,4,9
"
Rubberband
","
Charlie Worsham
",-,-,-
"
+
","
Ed Sheeran
",70,5,63
"
Golden
","
Lady Antebellum
",50,1,16
"
NOW 46
","
Various Artists
",56,3,16
"
Downtown: Life Under The Gun (EP)
","
August Alsina
",-,-,-
"
From Death To Destiny
","
Asking Alexandria
",32,5,3
"
Modern Vampires Of The City
","
Vampire Weekend
",75,1,15
"
Some Nights
","
fun.
",95,3,79
"
Tornado
","
Little Big Town
",49,2,50
"
Paracosm
","
Washed Out
",21,21,2
"
I Hate Music
","
Superchunk
",-,-,-
"
Mater Eucharistiae (Mother Of The Eucharist)
","
Dominican Sisters Of Mary
",81,75,2
"
 Pioneer
","
The Band Perry
",57,2,21
"
Hawai'i 13
","
The Green
",-,-,-
"
My Head Is An Animal
","
Of Monsters And Men
",62,6,73
"
Demi
","
Demi Lovato
",77,3,15
"
Sigh No More
","
Mumford & Sons
",66,2,179
"
Blown Away
","
Carrie Underwood
",44,1,69
"
Life On A Rock
","
Kenny Chesney
",63,1,17
"
I Love You.
","
The Neighbourhood
",78,39,18
"
13
","
Black Sabbath
",64,1,11
"
Spring Break... Here To Party
","
Luke Bryan
",38,1,25
"
NOW That's What I Call Country: Volume 6
","
Various Artists
",55,16,11
"
The Eminem Show
","
Eminem
",72,1,131
"
Paramore
","
Paramore
",88,1,20
"
Uncaged
","
Zac Brown Band
",98,1,59
"
Two Lanes Of Freedom
","
Tim McGraw
",65,2,29
"
Love Is Everything
","
George Strait
",74,2,15
"
Licensed To Ill
","
Beastie Boys
",84,1,111
"
Best Days
","
Tamela Mann
",87,14,50
"
Up All Night
","
One Direction
",90,1,76
"
Ciara
","
Ciara
",80,2,7
"
I Am Not A Human Being II
","
Lil Wayne
",83,2,22
"
Teenage Dream
","
Katy Perry
",101,1,147
"
Unapologetic
","
Rihanna
",102,1,40
"
Paradise (EP)
","
Lana Del Rey
",107,10,31
"
Where You Stand
","
Travis
",-,-,-
"
Pushin' Against A Stone
","
Valerie June
",41,41,2
"
All The Little Lights
","
Passenger
",124,102,4
"
In A Tidal Wave Of Mystery
","
Capital Cities
",118,66,11
"
Same Trailer Different Park
","
Kacey Musgraves
",79,2,23
"
White Lighter
","
Typhoon
",-,-,-
"
Megalithic Symphony
","
AWOLNATION
",111,84,94
"
Nothing To Lose
","
 Emblem3
",58,7,4
"
...Like Clockwork
","
Queens Of The Stone Age
",129,1,12
"
Rich Gang
","
Various Artists
",82,9,5
"
Los Psychos del Corrido Los Psicopatas
","
Los Inquietos del Norte
",-,-,-
"
Legend: The Best Of...
","
Bob Marley And The Wailers
",97,18,282
"
Talk A Good Game
","
Kelly Rowland
",86,4,10
"
Greatest Hits: Chapter One
","
Kelly Clarkson
",99,11,40
"
An Awesome Wave
","
alt-J
",123,80,37
"
Caught In The Act: Live
","
Eric Church
",93,5,20
"
Frames
","
 Lee DeWyze
",-,-,-
"
Greatest Hits
 ","
'N Sync
",-,47,6
"
Bakersfield
","
Vince Gill & Paul Franklin
",92,25,4
"
Watching Movies With The Sound Off
","
Mac Miller
",104,3,10
"
Black Bear
","
Andrew Belle
",-,-,-
"
Long.Live.A$AP
","
A$AP Rocky
",120,1,32
"
Clarity
","
Zedd
",-,38,10
"
The Struggle
","
Tenth Avenue North
",128,9,17
"
Headlights, Taillights And Radios
","
Tracy Lawrence
",-,-,-
"
Gracias Por Creer
","
La Arrolladora Banda el Limon de Rene Camacho
",94,48,3
"
Hard 2 Love
","
Lee Brice
",96,5,68
"
The Best Of Eric Clapton: 20th Century Masters The Millennium Collection
","
Eric Clapton
",115,66,99
"
El Camino
","
The Black Keys
",158,2,90
"
 My Kinda Party
","
Jason Aldean
",103,2,146
"
Journey's Greatest Hits
","
Journey
",119,10,275
"
Born And Raised
","
John Mayer
",197,1,28
"
The Very Best Of The Eagles
","
Eagles
",108,3,105
"
American Dream (EP)
","
Woe, Is Me
",-,-,-
"
Four The Record
","
Miranda Lambert
",106,3,93
"
Overnight
","
Parachute
",15,15,2
"
Doubleback: Evolution Of R&B
","
Joe
",116,6,8
"
Rhythm & Blues
","
Buddy Guy
",91,27,4
"
Trouble Will Find Me
","
The National
",130,3,14
"
Halcyon
","
Ellie Goulding
",150,9,38
"
18 Months
","
Calvin Harris
",-,19,19
"
Whole
","
Soil
",-,-,-
"
How Country Feels
","
Randy Houser
",105,11,28
"
Up All Night
","
Kip Moore
",85,6,65
"
Sempiternal
","
Bring Me The Horizon
",140,11,21
"
Irremplazable
","
El Trono de Mexico
",-,-,-
"
Continuum
","
John Mayer
",-,2,124
"
Juke Box Heroes
","
Foreigner
",152,109,15
"
Annie Up
","
Pistol Annies
",114,5,16
"
Sergio George Presents: Salsa Giants
","
Various Artists
",-,126,6
"
The Legend Of Johnny Cash
","
Johnny Cash
",112,5,132
"
The Devil Put Dinosaurs Here
","
Alice In Chains
",173,2,13
"
FutureSex/LoveSounds
","
Justin Timberlake
",-,1,93
"
Amaryllis
","
Shinedown
",153,4,40
"
The Strange Case Of...
","
Halestorm
",139,15,55
"
Side Effects Of You
","
Fantasia
",125,2,18
"
Genuine & Counterfeit
","
William Beckett
",-,-,-
"
Trials & Tribulations
","
Ace Hood
",126,4,6
"
The Wild Hunt
","
Watain
",-,-,-
"
Sound City -- Real To Reel
","
Soundtrack
",-,8,7
"
Wheelhouse
","
Brad Paisley
",133,2,20
"
Lindsey Stirling
","
Lindsey Stirling
",144,79,41
"
The Dark Side Of The Moon
","
Pink Floyd
",117,1,849
"
Chronicle The 20 Greatest Hits
","
 Creedence Clearwater Revival Feat. John Fogerty
",135,22,165
"
Super Hits
","
Willie Nelson
",145,98,69
"
Greatest Hits II
","
Kenny Chesney
",-,3,93
"
 Outlaw Gentlemen & Shady Ladies
","
Volbeat
",-,9,18
"
Doin' My Thing
","
Luke Bryan
",73,6,102
"
Hits Of The 90's
","
Various Artists
",-,137,4
"
Mothership
","
Led Zeppelin
",164,7,164
"
California 37
","
Train
",157,4,55
"
Grace (EP)
","
Tasha Cobbs
",110,61,22
"
The Foundation
","
Zac Brown Band
",134,9,246
"
Halfway To Heaven
","
Brantley Gilbert
",143,4,106
"
Speak Now
","
Taylor Swift
",-,1,123
"
WOW Hits 2013
","
Various Artists
",155,35,48
"
Kaleidoscope Dream
","
Miguel
",163,3,47
"
Extended Versions
","
Creedence Clearwater Revisited
",156,74,49
"
1
","
The Beatles
",160,1,150
"
Loaded: The Best Of Blake Shelton
","
Blake Shelton
",141,18,109
"
Take Care
","
Drake
",198,1,81
"
Thriller
","
Michael Jackson
",113,1,191
"
Hello My Name Is...
","
Bridgit Mendler
",-,30,22
"
Better
","
Chrisette Michele
",151,12,11
"
The Death Card
","
Sworn In
",-,-,-
"
Fearless
","
Taylor Swift
",-,1,217
"
Recovery
","
Eminem
",185,1,148
"
SongVersation
","
India.Arie
",127,7,9
"
Indicud
","
Kid Cudi
",-,2,13
"
Michael Buble
","
Michael Buble
",-,47,84
"
The Best Of Lynyrd Skynyrd: 20th Century Masters The Millennium Collection
","
Lynyrd Skynyrd
",166,60,131
"
Feel
","
Sleeping With Sirens
",170,3,12
"
The Essential Michael Jackson
","
Michael Jackson
",149,53,80
"
Rumours
","
Fleetwood Mac
",132,1,165
"
Greatest Hits
","
Bob Seger & The Silver Bullet Band
",171,8,203
"
Our Version Of Events
","
Emeli Sande
",147,28,39
"
Curtain Call: The Hits
","
Eminem
",180,1,195
"
The Best Of Three Dog Night: 20th Century Masters...
","
Three Dog Night
",167,109,66
"
When I Said I Do
","
Clint Black
",162,162,3
"
Cocky
","
Kid Rock
",146,3,134
"
All-Time Greatest Hits
","
The Drifters
",-,166,10
