Song, Artist, Last Week, Peak Position, Weeks on Chart
"
Wild Ones
","
Flo Rida
",75,14,12
"
Brothers
","
The Black Keys
",132,3,122
"
Dustin Lynch
","
Dustin Lynch
",57,13,5
"
The Experience
","
Le'Andria Johnson
",-,-,-
"
Perfectly Imperfect
","
Elle Varner
",67,4,7
"
Changed
","
Rascal Flatts
",85,3,25
"
Welcome To: Our House
","
Slaughterhouse
",51,2,4
"
Pink Friday: Roman Reloaded
","
Nicki Minaj
 ",78,1,25
"
Born And Raised
","
John Mayer
",59,1,18
"
Boys & Girls
","
Alabama Shakes
",82,8,25
"
Megalithic Symphony
","
AWOLNATION
",97,87,51
"
And If Our God Is For Us...
","
Chris Tomlin
",38,17,42
"
MDNA
","
Madonna
",140,1,11
"
Live In New York City
","
Paul Simon
",-,-,-
"
Take Care
","
Drake
",77,1,45
"
Hard 2 Love
","
Lee Brice
",76,5,22
"
Pluto
","
Future
",87,8,23
"
Blood
","
In This Moment
",79,15,6
"
Legend: The Best Of...
","
Bob Marley And The Wailers
",74,18,241
"
Bangarang (EP)
","
Skrillex
",88,14,39
"
Making Mirrors
","
Gotye
",90,6,38
"
Nothing But The Beat
","
David Guetta
",69,5,53
"
Stronger
","
Kelly Clarkson
",89,2,48
"
Epicloud
","
 The Devin Townsend Project
",-,-,-
"
Havoc And Bright Lights
","
Alanis Morissette
",61,5,4
"
Greatest Hits... So Far!!!
","
P!nk
",143,5,60
"
The Midsummer Station
","
Owl City
",100,7,5
"
The Struggle
 ","
Tenth Avenue North
",95,9,5
"
Kiss The Ring
","
DJ Khaled
",70,4,5
"
Own The Night
","
Lady Antebellum
",104,1,54
"
Somethin' 'Bout Kreay
","
Kreayshawn
",-,-,-
"
Talk That Talk
","
Rihanna
",86,3,44
"
Hands All Over
","
Maroon 5
",109,2,101
"
Scary Monsters And Nice Sprites (EP)
","
Skrillex
",96,49,68
"
Last Of A Dyin' Breed
","
Lynyrd Skynyrd
",81,14,5
"
Clockwork Angels
","
Rush
",99,2,15
"
Watch The Throne
","
Jay Z Kanye West
",160,1,59
"
Beacon
","
Two Door Cinema Club
",68,17,3
"
Prestige
","
Daddy Yankee
",39,39,2
"
NOW 42
","
Various Artists
",84,3,21
"
10,000 Reasons
","
Matt Redman
",125,66,13
"
4th Street Feeling
","
Melissa Etheridge
",62,18,3
"
Write Me Back
","
R. Kelly
",93,5,13
"
Picture Show
","
Neon Trees
",116,17,23
"
Licensed To Ill
","
Beastie Boys
",146,1,94
"
Chronicle The 20 Greatest Hits
","
Creedence Clearwater Revival Feat. John Fogerty
",102,52,129
"
Created4This
","
VaShawn Mitchell
",117,46,4
"
Rumours
","
Fleetwood Mac
",-,1,150
"
Funhouse
","
P!nk
",-,2,109
"
The Strange Case Of...
","
Halestorm
",111,15,19
"
Kisses On The Bottom
","
Paul McCartney
",105,5,14
"
Up All Night
 ","
Kip Moore
",118,6,22
"
An Awesome Wave
","
alt-J
",-,-,-
"
Centipede Hz
","
Animal Collective
",73,16,3
"
NOW That's What I Call Country: Volume 5
","
Various Artists
",94,13,15
"
Red River Blue
","
Blake Shelton
",134,1,63
"
New To This Town
","
Kix Brooks
",53,53,2
"
The Foundation
","
Zac Brown Band
",127,9,200
"
Lungs
","
Florence + The Machine
",130,14,121
"
Speak Now
","
Taylor Swift
",113,1,100
"
Jesus At The Center: Live
","
Israel & New Breed
",91,32,6
"
Wrecking Ball
","
Bruce Springsteen
",120,1,26
"
Hell On Heels
","
Pistol Annies
",129,5,57
"
Unbroken
","
Demi Lovato
",121,4,38
"
American Capitalist
","
Five Finger Death Punch
",122,3,50
"
Gossamer
","
Passion Pit
",108,4,9
"
Tuskegee
","
Lionel Richie
",115,1,26
"
Music @ The Speed Of Life
","
Mint Condition
",60,60,2
"
Moms
","
Menomena
",-,-,-
"
Blunderbuss
","
Jack White
",48,1,22
"
Simon And Garfunkel's Greatest Hits
","
Simon & Garfunkel
",-,5,129
"
Punching Bag
","
Josh Turner
",133,4,15
"
Theatre Is Evil
","
Amanda Palmer & The Grand Theft Orchestra
",10,10,2
"
 Exiliados Es La Bahia: Lo Mejor de Mana
","
Mana
",128,80,4
"
Doo-Wops & Hooligans
","
Bruno Mars
",150,3,101
"
Spring 1990: So Glad You Made It
","
Grateful Dead
",-,-,-
"
Thirty Miles West
","
Alan Jackson
",119,2,16
"
xx
","
The xx
",107,92,43
"
Maybach Music Group Presents: Self Made 2
","
Various Artists
",124,4,13
"
Beautiful Surprise
","
Tamia
",112,23,4
"
You Get What You Give
","
Zac Brown Band
",136,1,105
"
Four The Record
","
Miranda Lambert
",157,3,47
"
Amaryllis
","
Shinedown
",103,4,26
"
Barton Hollow
","
The Civil Wars
",153,10,85
"
NOW That's What I Call Party Anthems
","
Various Artists
",126,34,7
"
Esprit de Four
","
Fourplay
",-,-,-
"
Tha Carter IV
","
Lil Wayne
",145,1,56
"
The Idler Wheel Is Wiser Than...
","
 Fiona Apple
",171,3,14
"
Doin' My Thing
","
Luke Bryan
",152,6,94
"
Algiers
","
Calexico
",72,72,2
"
Lights
","
Ellie Goulding
",141,21,34
"
Slipstream
","
Bonnie Raitt
",158,6,24
"
Cinematics
","
Set It Off
",-,-,-
"
Recovery
","
Eminem
",147,1,118
"
 Songs About Jane
","
Maroon 5
",-,6,115
"
Barefoot Blue Jean Night
","
Jake Owen
",166,6,53
"
Shake It Up: Live 2 Dance: Music From The Disney Channel Series
","
Soundtrack
",149,13,22
"
 The Band Perry
","
The Band Perry
",156,4,102
"
The Hurt & The Healer
","
MercyMe
",168,7,18
"
Mylo Xyloto
","
Coldplay
",139,1,48
"
Aftermath Of The Lowdown
","
Richie Sambora
",-,-,-
"
Self/Entitled
","
NOFX
",42,42,2
"
Outlaws Like Me
","
Justin Moore
",167,5,52
"
...Little Broken Hearts
","
Norah Jones
",92,2,21
"
Live: Cornerstone
","
Hillsong Worship
",-,32,7
"
Americana
","
Neil Young With Crazy Horse
",-,4,13
"
Curtain Call: The Hits
","
Eminem
",175,1,171
"
Torches
","
Foster The People
",174,8,70
"
The Devil You Know
","
Rickie Lee Jones
",-,-,-
"
What If We Were Real
","
Mandisa
",169,66,23
"
Project X
","
Soundtrack
",154,12,21
"
Fearless
","
Taylor Swift
",165,1,196
"
Mothership
","
Led Zeppelin
",200,7,138
"
Synthetica
","
Metric
",181,12,9
"
It'z Just What We Do (EP)
","
Florida Georgia Line
",-,-,-
"
Elysium
","
Pet Shop Boys
",44,44,2
"
Reach The Sky
","
Marlene Brehm
",-,-,-
"
Monster Mash And Other Terrifying Tunes
","
Countdown Singers & Orchestra
",189,99,4
"
American Idol: Season 11: Highlights (EP)
","
Phillip Phillips
",155,25,12
