Song, Artist, Last Week, Peak Position, Weeks on Chart
Have You Forgotten?
","
Darryl Worley
",155,4,19
"
Mutant Mindframe
","
Big Gipp
",161,161,2
"
Hits Mix
","
Celia Cruz
",143,106,6
"
What A Girl Wants
","
Soundtrack
",128,106,8
"
Limelite, Luv & Niteclubz
","
Da Brat
",149,17,6
"
Places For Breathing
","
Revis
",171,115,11
"
Drive-thru Invasion Tour Compilation
","
Various Artists
",-,-,-
"
The End Of All Things To Come
","
Mudvayne
",170,17,39
"
Elv1s: 30 #1 Hits
","
Elvis Presley
",181,1,44
"
How To Lose A Guy In 10 Days
","
Soundtrack
",174,96,15
"
The Big Zane Theory
","
Zane
",-,-,-
"
Offerings II: All I Have To Give
","
Third Day
",156,18,25
"
Earthquake Glue
","
Guided By Voices
",-,-,-
"
Floetic
","
Floetry
",157,19,41
"
D-D-Don't Don't Stop The Beat
","
Junior Senior
",186,94,3
"
La Historia
","
Control
",-,-,-
"
This Is Me...Then
","
Jennifer Lopez
",182,2,39
"
8 Mile
","
Soundtrack
",180,1,43
"
Lizzie McGuire
","
Soundtrack
",179,31,54
"
The Trouble With Being Myself
","
Macy Gray
",153,44,6
