Song, Artist, Last Week, Peak Position, Weeks on Chart
"
Here's To The Mourning
","
Unwritten Law
",104,51,3
"
Jump Back: The Best Of The Rolling Stones: '71-'93
","
The Rolling Stones
",148,30,26
"
As Time Goes By ... The Great American Songbook Vol. II
","
Rod Stewart
",117,2,57
"
In Love And Death
","
The Used
",128,6,21
"
Miracle
","
Celine Dion
",102,4,19
"
Trouble
","
Akon
",146,38,34
"
D.O.D.
","
Do Or Die
",101,40,3
"
Casting Crowns
","
Casting Crowns
",121,59,61
"
Stop All The World Now
","
Howie Day
",132,46,12
"
Lyfe 268-192
","
Lyfe Jennings
",173,130,10
"
Now 16
","
Various Artists
",125,1,30
"
Love Songs
","
Chicago
",90,57,4
"
Comin' From Where I'm From
","
Anthony Hamilton
",141,33,73
"
One Tree Hill
","
Soundtrack
",97,51,4
"
eMOTIVe
","
A Perfect Circle
",165,2,16
"
Twice The Speed Of Life
","
Sugarland
",140,136,5
"
The Very Best Of Sheryl Crow
","
Sheryl Crow
",136,2,68
"
License To Chill
","
Jimmy Buffett
",160,1,32
"
Powerballin'
","
Chingy
",124,10,15
"
Best: 1991 - 2004
","
Seal
",134,47,15
"
Three Days Grace
","
Three Days Grace
",147,69,72
"
Greatest Hits
","
Tracy Byrd
",61,61,2
"
Tha Carter
","
Lil Wayne
",158,5,34
"
Chosen Few: El Documental
","
Various Artists
",200,129,7
"
Futures
","
Jimmy Eat World
",145,6,18
"
I Need An Angel
","
Ruben Studdard
",123,20,13
"
Mi Sangre
","
Juanes
",164,33,16
"
Motown Two
","
Michael McDonald
",138,9,17
"
Shall We Dance?
","
Soundtrack
",131,116,9
"
Absolution
","
Muse
",139,107,25
"
Greatest Hits
","
Bone Thugs-N-Harmony
",186,142,9
"
Chariot - Stripped
","
Gavin DeGraw
",129,56,30
"
Knuckle Down
","
Ani DiFranco
",142,49,4
"
Universal Smash Hits 3
","
Various Artists
",118,118,2
"
Real Talk
","
Fabolous
",151,6,15
"
A Hangover You Don't Deserve
","
Bowling For Soup
",168,37,23
"
Final Straw
","
Snow Patrol
",180,91,26
"
You Do Your Thing
","
Montgomery Gentry
",166,10,34
"
Greatest Hits 1994-2004
","
Terri Clark
",197,14,27
"
Anywhere But Home
","
Evanescence
",154,39,13
"
The 5 Browns
","
The 5 Browns
",122,122,2
"
Words & Music: John Mellencamp's Greatest Hits
","
John Mellencamp
",181,13,18
"
R.U.L.E.
","
Ja Rule
",161,7,15
"
rearviewmirror: Greatest Hits 1991-2003
","
Pearl Jam
",157,16,14
"
Beautifully Human: Words And Sounds Vol. 2
","
Jill Scott
",162,3,25
"
Straight Outta Ca$hville
","
Young Buck
",163,3,26
"
Gemini: Good Vs. Evil
","
Krayzie Bone
",69,69,2
"
Josh Gracin
","
Josh Gracin
",156,11,16
"
Blake Shelton's Barn & Grill
","
Blake Shelton
",144,20,17
"
Off To Join The World
","
Blaine Larsen
",152,79,4
"
Chuck
","
Sum 41
",175,10,19
"
This Type Of Thinking (Could Do Us In)
","
Chevelle
",159,8,22
"
Greatest Hits
","
Neil Young
",167,27,14
"
Blue Collar Comedy Tour Rides Again
","
Soundtrack
",150,50,13
"
Vol. 3: (The Subliminal Verses)
","
Slipknot
",177,2,39
"
Live At The Greek
","
Josh Groban
 ",149,24,12
"
Lest We Forget: The Best Of
","
Marilyn Manson
",176,9,21
"
The Silence In Black And White
","
Hawthorne Heights
",195,120,9
"
Love, Elvis
 ","
Elvis Presley
",120,120,4
"
Dino: The Essential Dean Martin
","
Dean Martin
",187,28,38
"
What I Do
","
Alan Jackson
",153,1,24
"
Ocean Avenue
","
Yellowcard
",183,23,80
"
Restored
","
Jeremy Camp
",178,45,14
"
The Long Road
","
Nickelback
",169,6,74
"
Give Up
","
The Postal Service
",191,114,26
"
All Of Me
","
Anne Murray
",155,66,4
"
Careless Love
","
Madeleine Peyroux
",174,124,6
"
Heart & Soul
","
Joe Cocker
",126,61,3
"
M.I.A.M.I. (Money Is A Major Issue)
","
Pitbull
",192,14,22
"
The Soul Sessions (EP)
","
Joss Stone
",-,39,44
"
My Everything
","
Anita Baker
",185,4,20
"
The Hunger For More
","
Lloyd Banks
",182,1,34
"
Cronica De Dos Grandes: Recuerdos Con Amor
","
Bronco/Los Bukis
",137,120,4
"
My Brother & Me
","
Ying Yang Twins
",199,12,16
"
Antics
","
Interpol
",194,15,18
"
The Black Album
","
JAY-Z
 ",-,1,58
"
Metamorphosis
","
Hilary Duff
",-,1,71
"
Reflections: Carly Simon's Greatest Hits
","
Carly Simon
",-,22,17
"
Burning In The Sun
","
Blue Merle
",-,-,-
"
The Best Of Keith Sweat: Make You Sweat
","
Keith Sweat
",-,31,24
