Song, Artist, Last Week, Peak Position, Weeks on Chart
"
Greatest Hits 2
","
Toby Keith
",55,3,37
"
Vans Warped Tour '05: 2005 Tour Compilation
","
Various Artists
",57,13,7
"
The Silence In Black And White
 ","
Hawthorne Heights
",60,56,31
"
I'm A Hustla
","
Cassidy
",44,5,4
"
Soulife
","
Anthony Hamilton
",66,12,4
"
 Here For The Party
","
Gretchen Wilson
",71,2,63
"
Ardientes
","
Beto y Sus Canarios
",-,-,-
"
El Sexto Sentido
","
Thalia
",-,-,-
"
Seventeen Days
","
3 Doors Down
",67,1,24
"
Still Not Getting Any...
","
Simple Plan
",69,3,39
"
Crossfade
","
Crossfade
",68,41,54
"
The Art Of Breaking
","
Thousand Foot Krutch
",-,-,-
"
Greatest Hits
","
Guns N' Roses
",63,3,70
"
The One
","
Frankie J
",54,3,18
"
Disturbing Tha Peace Presents Bobby Valentino
","
Bobby Valentino
",58,3,13
"
Destiny Fulfilled
","
Destiny's Child
",59,2,37
"
MMHMM
","
Relient K
",74,15,27
"
Now 18
","
Various Artists
",47,2,19
"
Diplomats & DukeDaGod Present: More Than Music, Vol. 1
","
Dipset
",22,22,2
"
When The Sun Goes Down
","
Kenny Chesney
",75,1,77
"
Charlie And The Chocolate Factory
","
Soundtrack
",143,76,2
"
The Red Light District
","
Ludacris
",84,1,33
"
Listen To Your Heart
","
D.H.T. Feat. Edmee
",-,-,-
"
With Teeth
","
Nine Inch Nails
",72,1,12
"
The Way It Is
","
Keyshia Cole
",61,6,5
"
Countryman
","
Willie Nelson
",46,46,2
"
Horse Of A Different Color
","
Big & Rich
",77,6,64
"
The Very Best Of The Eagles
","
Eagles
",88,3,50
"
Zucchero & Co.
","
Zucchero
",85,84,2
"
Lost And Found
","
Will Smith
",56,6,17
"
Slow Motion
","
Various Artists
",65,37,4
"
The Documentary
","
The Game
",70,1,27
"
Encore
","
Eminem
",82,1,37
"
Rock Of Ages: The Definitive Collection
","
Def Leppard
",76,10,10
"
Barrio Fino
","
Daddy Yankee
",81,26,37
"
Trouble
","
Akon
",73,18,56
"
The Best Of Guy Penrod
","
Guy Penrod
",-,-,-
"
Lost And Found
","
Mudvayne
",87,2,15
"
Guero
","
Beck
",91,2,17
"
Beautiful Soul
","
Jesse McCartney
",83,15,43
"
Blake Shelton's Barn & Grill
","
Blake Shelton
",103,20,39
"
Live Like You Were Dying
","
Tim McGraw
",92,1,48
"
All Or Nothing
","
Fat Joe
",80,6,6
"
Three Chord Country And American Rock & Roll
","
Keith Anderson
",93,71,12
"
Greatest Hits
","
Pat Benatar
",108,47,7
"
Get Lifted
","
John Legend
",78,4,30
"
Stop All The World Now
","
Howie Day
",79,46,34
"
Mind Body & Soul
","
Joss Stone
",90,11,43
"
Greatest Hits
","
Shania Twain
",102,2,37
"
50 Number Ones
","
George Strait
",111,1,42
"
The Right To Bare Arms
","
Larry The Cable Guy
",94,7,17
"
 Naked
","
Marques Houston
",99,13,9
"
Chariot - Stripped
","
Gavin DeGraw
",98,56,52
"
Totally Country Vol. 4
","
Various Artists
",105,5,24
"
Free Yourself
","
 Fantasia
",106,8,35
"
The Phantom Of The Opera
","
Soundtrack
",101,16,35
"
Get Right With The Man
","
Van Zant
",109,21,11
"
Herbie: Fully Loaded
 ","
Soundtrack
",86,73,5
"
Kidz Bop 7
","
Kidz Bop Kids
",100,7,22
"
Celtic Woman
","
Celtic Woman
",129,98,17
"
Modern Day Drifter
","
Dierks Bentley
",113,6,11
"
Garden State
","
Soundtrack
",132,20,50
"
Madagascar
","
Soundtrack
",96,36,9
"
Urban Legend
","
T.I.
 ",119,7,34
"
Loco Motive
","
Cowboy Troy
",115,15,10
"
Hot Apple Pie
","
Hot Apple Pie
",122,60,4
"
 You Do Your Thing
","
Montgomery Gentry
",136,10,56
"
Paso A Paso
","
Luis Fonsi
",62,62,2
"
Magic Time
","
Van Morrison
",120,25,10
"
Vivian
","
Vivian Green
",97,18,4
"
Fast Money
","
Birdman
",95,9,5
"
Disneymania 3: Music Stars Sing Disney ...Their Way!
","
Various Artists
",127,30,23
"
The Essential Michael Jackson
","
Michael Jackson
",-,-,-
"
Confessions
","
Usher
",121,1,70
"
Greatest Hits: Back To The Start
","
Megadeth
",133,65,4
"
Haunted Cities
","
Transplants
",116,28,5
"
An Answer Can Be Found
 ","
CKY
",110,35,4
"
The Very Best Of Emmylou Harris: Heartaches & Highways
","
Emmylou Harris
",-,-,-
"
The Longest Yard
","
Soundtrack
",104,11,9
"
Classic Moments
","
Patti LaBelle
",114,24,5
"
House Of Fatty Koo
","
Fatty Koo
",64,64,2
"
Room To Breathe
","
Reba McEntire
",135,25,29
"
Wicked
","
Original Broadway Cast Recording
",148,138,15
"
The Bravery
","
The Bravery
",145,18,17
"
Be As You Are: Songs From An Old Blue Chair
","
Kenny Chesney
",154,1,26
"
Shadows Are Security
","
As I Lay Dying
",130,35,6
"
O
","
Omarion
",125,1,22
"
WOW #1s
","
Various Artists
",141,58,16
"
Fantastic Four: The Album
","
Soundtrack
",107,77,3
"
You Can't See Me
","
John Cena & Tha Trademarc
",131,15,11
"
Tyler Perry's Diary Of A Mad Black Woman
","
Soundtrack
",126,19,12
"
Psalms, Hymns & Spiritual Songs
","
Donnie McClurkin
",139,12,16
"
Totally Hits 2005
","
Various Artists
",112,20,10
"
Put The O Back In Country
","
Shooter Jennings
",147,124,7
"
Greatest Hits
","
Bone Thugs-N-Harmony
",161,95,31
"
Awaken
","
Natalie Grant
",174,151,5
"
We Are Not Alone
","
Breaking Benjamin
",157,20,56
"
Crunk Juice
","
Lil Jon & The East Side Boyz
",144,3,37
"
Siren Song Of The Counter Culture
","
Rise Against
",164,136,10
"
Songs About Me
","
Trace Adkins
",142,11,18
"
This Woman
","
LeAnn Rimes
",165,3,26
"
Delicious Surprise
","
Jo Dee Messina
",153,7,13
"
The Love Experience
","
Raheem DeVaughn
",146,46,4
"
Natalie
","
Natalie
",140,16,10
"
Number Ones
","
Bee Gees
",158,23,37
"
American Idol Season 4: The Showstoppers
","
Soundtrack
",138,6,10
"
Kerosene
","
Miranda Lambert
",184,18,19
"
The Warrior's Code
","
Dropkick Murphys
",160,48,5
"
Ironia
","
Andy Andy
",186,164,4
"
Heavier Things
","
John Mayer
",151,1,96
"
Got Hits 2: More Perfect Pop!
","
Various Artists
",128,110,3
"
More Than 50 Most Loved Hymns
","
Various Artists
",190,106,8
"
Touch
","
Amerie
",149,5,13
"
Disney Girlz Rock
","
Various Artists
",152,145,7
"
Worship Jamz
","
Various Artists
",134,116,4
"
Jump Back: The Best Of The Rolling Stones: '71-'93
","
The Rolling Stones
",-,30,47
"
Illinois
","
Sufjan Stevens
",-,121,2
"
Vol. 3: (The Subliminal Verses)
","
Slipknot
",178,2,61
"
Start A War
","
Static-X
",155,29,6
"
Casting Crowns
","
Casting Crowns
",182,59,83
"
City Of Evil
","
Avenged Sevenfold
",168,30,7
"
Past, Present & Future
","
Rob Zombie
",-,11,22
"
My Kind Of Livin'
","
Craig Morgan
",181,40,13
"
Genius Loves Company
","
Ray Charles
",180,1,47
"
Devils & Dust
","
Bruce Springsteen
",172,1,13
"
Okemah And The Melody Of Riot
","
Son Volt
",89,89,2
"
Erika Jo
","
Erika Jo
",150,27,6
"
Back To The Future: The Very Best Of Jodeci
 ","
Jodeci
",169,27,7
"
Rebelde
","
RBD
",187,184,2
"
Me Being Me
","
Frayser Boy
",124,124,2
"
Los Lonely Boys
","
Los Lonely Boys
",163,9,74
"
How To Dismantle An Atomic Bomb
","
U2
",166,1,35
"
Under My Skin
","
Avril Lavigne
",179,1,61
"
Closer
","
Josh Groban
",175,1,89
"
La Historia Continua... Parte II
","
Marco Antonio Solis
",173,92,9
"
Chosen Few: El Documental
","
Various Artists
",183,65,27
"
Now & Forever: The Hits
 ","
TLC
",156,53,5
"
Pleasure & Pain
","
112
",162,4,17
"
Blame The Vain
","
Dwight Yoakam
",159,54,6
"
WOW Hits 2005
","
Various Artists
",200,39,40
"
A Hangover You Don't Deserve
","
Bowling For Soup
",189,37,45
"
Covering The Bases
","
Bronson Arroyo
",123,123,2
"
Mi Sangre
","
Juanes
",193,33,37
"
Undone
","
MercyMe
",-,12,30
"
Josh Gracin
","
Josh Gracin
",194,11,32
