Song, Artist, Last Week, Peak Position, Weeks on Chart
"
Ready (EP)
","
Ella Mai
",77,29,17
"
Birds In The Trap Sing McKnight
","
Travis Scott
",93,1,103
"
Death Of A Bachelor
","
Panic! At The Disco
",94,1,136
"
 Beauty Behind The Madness
","
The Weeknd
",95,1,156
"
I met you when I was 18. (the playlist)
","
Lauv
",139,50,12
"
Drip Season 3
","
Gunna
",108,55,29
"
My Dear Melancholy, (EP)
","
The Weeknd
",102,1,21
"
What Makes You Country
","
Luke Bryan
",86,1,37
"
In The Lonely Hour
","
Sam Smith
",109,2,219
"
Dua Lipa
","
Dua Lipa
",96,27,60
"
The Mountain
","
Dierks Bentley
",137,3,11
"
California Sunrise
","
Jon Pardi
",92,11,112
"
The Beautiful & Damned
","
G-Eazy
",99,3,36
"
1989
","
Taylor Swift
",88,1,193
"
hopeless fountain kingdom
","
Halsey
",100,1,64
"
Dangerous Woman
","
Ariana Grande
",163,2,111
"
The Thrill Of It All
","
Sam Smith
",118,1,42
"
2014 Forest Hills Drive
","
J. Cole
",112,1,194
"
Greatest Hits So Far...
","
Zac Brown Band
",91,20,178
"
Freudian
 ","
Daniel Caesar
",110,25,50
"
Trolls
","
Soundtrack
",106,3,100
"
ANTI
","
Rihanna
",114,1,135
"
Greatest Hits
","
Bob Seger & The Silver Bullet Band
",116,8,239
"
Montevallo
","
Sam Hunt
",105,3,200
"
Redemption
","
Jay Rock
",98,13,10
"
Love, Simon
","
Soundtrack
",111,37,23
"
NOW 67
","
Various Artists
",59,19,3
"
Queen Naija (EP)
","
Queen Naija
",103,26,4
"
Tell Me You Love Me
","
Demi Lovato
",107,3,47
"
good kid, m.A.A.d city
","
 Kendrick Lamar
",120,2,304
"
Happy Endings
","
Old Dominion
",115,7,48
"
Metallica
","
Metallica
",123,1,497
"
Real Hasta La Muerte
","
Anuel AA
",119,42,6
"
Appetite For Destruction
","
Guns N' Roses
",113,1,195
"
And Justice For None
","
Five Finger Death Punch
",104,4,14
"
1
","
 The Beatles
",142,1,331
"
A Decade Of Destruction
","
Five Finger Death Punch
",121,29,38
"
Mamma Mia!
","
Soundtrack
",89,1,70
"
Dig Your Roots
","
Florida Georgia Line
",117,2,103
"
Thriller
","
Michael Jackson
",-,1,334
"
Nothing Was The Same
","
Drake
",134,1,251
"
Back In Black
","
AC/DC
",129,4,322
"
Their Greatest Hits: Volumes 1 & 2
","
Eagles
",157,86,16
"
Revenge
","
XXXTENTACION
",141,28,39
"
Simi
","
BlocBoy JB
",126,28,16
"
Culture
","
Migos
",133,1,82
"
From A Room: Volume 1
","
Chris Stapleton
",122,2,68
"
Greatest Hits
","
The Notorious B.I.G.
",132,1,142
"
Hot August Night III: Recorded Live At The Greek Theatre, Los Angeles
","
Neil Diamond
",-,-,-
"
Aretha's Best
","
Aretha Franklin
",-,-,-
"
Illuminate
","
Shawn Mendes
",138,1,99
"
Tangled Up
","
Thomas Rhett
",131,6,146
"
Without Warning
","
21 Savage, Offset & Metro Boomin
",143,4,43
"
Doo-Wops & Hooligans
","
Bruno Mars
",136,3,389
"
Reloaded: 20 #1 Hits
","
Blake Shelton
",140,5,125
"
There's Really A Wolf
","
Russ
",151,7,68
"
Blonde
","
Frank Ocean
",160,1,97
"
Bobby Tarantino II
","
Logic
",144,1,24
"
Sounds Of Summer:The Very Best Of The Beach Boys
","
The Beach Boys
",135,16,147
"
Where No One Stands Alone
","
Elvis Presley
",22,22,2
"
Vibras
","
J Balvin
",158,15,13
"
Mothership
","
Led Zeppelin
",154,7,266
"
25
","
Adele
",149,1,144
"
How Can It Be
","
Lauren Daigle
",188,28,110
"
Abbey Road
","
The Beatles
",148,1,271
"
Too Hard
","
Lil Baby
",159,80,36
"
Gold
","
Marvin Gaye
",-,147,3
"
Reckless
","
NAV
",153,8,14
"
Flower Boy
","
Tyler, The Creator
",145,2,53
"
T R A P S O U L
","
Bryson Tiller
",167,8,152
"
Hot Rocks 1964-1971
","
The Rolling Stones
",156,4,278
"
Swervo
","
G Herbo & Southside
",130,15,4
"
Beautiful Trauma
","
P!nk
",200,1,45
"
21
","
Adele
",164,1,378
"
I Can Only Imagine: The Very Best Of MercyMe
","
MercyMe
",179,23,25
"
KIDS SEE GHOSTS
","
KIDS SEE GHOSTS
",147,2,11
"
Legends Of The Summer (EP)
","
Meek Mill
",155,9,7
"
[Hybrid Theory]
","
Linkin Park
",162,2,222
"
Here's To The Good Times
","
Florida Georgia Line
",161,4,259
"
Memories...Do Not Open
","
The Chainsmokers
",166,1,72
"
Purpose
","
Justin Bieber
",171,1,144
"
Trip
","
Jhene Aiko
",170,5,48
"
Coloring Book
","
Chance The Rapper
",174,8,119
"
Smoke + Mirrors
","
Imagine Dragons
",165,1,116
"
If You're Reading This It's Too Late
","
Drake
",189,1,183
"
Woodstock
","
Portugal. The Man
",176,32,62
"
Greatest Hits: Decade #1
","
Carrie Underwood
",178,4,139
"
Greatest Hits: The Ultimate Collection
","
Bon Jovi
",175,5,107
"
The Life Of Pablo
","
Kanye West
",187,1,121
"
Lil Boat 2
","
Lil Yachty
",182,2,23
"
The Hits
","
Billy Joel
",173,34,24
"
I Am...Sasha Fierce
","
Beyonce
",180,1,181
"
Ultimate Sinatra
","
Frank Sinatra
",181,32,52
"
Simon And Garfunkel's Greatest Hits
","
Simon & Garfunkel
",199,5,173
"
Elv1s: 30 #1 Hits
","
Elvis Presley
",194,1,115
"
The Best Of 2Pac - Part 1: Thug
","
2Pac
",193,65,32
"
Greatest Hits
","
Foo Fighters
",183,11,145
"
Cleopatra
","
The Lumineers
",184,1,112
"
Number One Hits
","
Tim McGraw
",185,27,124
"
Hozier
","
Hozier
",196,2,160
"
The Very Best Of Daryl Hall John Oates
","
Daryl Hall John Oates
",192,34,40
"
Crash My Party
","
Luke Bryan
",195,1,232
"
Love Yourself: Her
","
BTS
",169,7,44
"
My Beautiful Dark Twisted Fantasy
","
Kanye West
",-,1,113
"
Ripcord
","
Keith Urban
",177,4,115
