Song, Artist, Last Week, Peak Position, Weeks on Chart
"
Everything You Want
","
Vertical Horizon
",40,40,11
"
The Better Life
","
3 Doors Down
",64,42,6
"
400 Degreez
","
Juvenile
",41,9,72
"
Twenty Four Seven
","
Tina Turner
",57,21,7
"
Brand New Day
","
Sting
",52,15,25
"
A Little Bit Of Mambo
","
Lou Bega
",49,3,30
"
Tarzan
 ","
Soundtrack
",50,5,42
"
Godsmack
","
Godsmack
",55,22,63
"
Blue
","
Third Eye Blind
",51,40,17
"
So Real
","
Mandy Moore
",48,31,15
"
Totally Hits
","
Various Artists
",44,14,19
"
We Are The Streets
","
The Lox
",47,5,8
"
Mary
","
Mary J. Blige
",45,2,31
"
The Slim Shady LP
","
Eminem
",60,2,56
"
Sweet Kisses
","
Jessica Simpson
",68,52,17
"
S & M
","
Metallica With Michael Kamen Conducting The San Francisco Symphony Orchestra
",56,2,17
"
Back At One
","
Brian McKnight
",53,7,26
"
Telling Stories
","
Tracy Chapman
",54,33,5
"
Wide Open Spaces
","
Dixie Chicks
",61,4,112
"
Play
","
Moby
",67,60,32
"
The Fundamental Elements Of Southtown
","
P.O.D.
",82,61,11
"
Slipknot
","
Slipknot
",71,62,36
"
A Place In The Sun
","
Tim McGraw
",62,1,46
"
Next Friday
","
Soundtrack
",58,19,14
"
Book Of Thugs: Chapter A.K., Verse 47
","
Trick Daddy
",59,26,5
"
 Enrique
","
Enrique Iglesias
",73,33,17
"
The Wood
","
Soundtrack
",77,16,19
"
Ricky Martin
","
Ricky Martin
",63,1,45
"
2Gether: Music From The MTV Original TV Movie
","
Soundtrack
",43,35,4
"
The Next Best Thing
","
Soundtrack
",46,34,4
"
Guerrilla Warfare
","
Hot Boys
",72,5,34
"
'N Sync
","
'N Sync
",88,2,104
"
Let's Get Free
","
dead prez
",-,-,-
"
Blaque
","
Blaque
",79,53,42
"
Astro Lounge
","
Smash Mouth
",74,6,41
"
Hear My Cry
","
Sonique
",76,76,5
"
Black Diamond
","
Angie Stone
",66,46,25
"
Tha G-Code
","
Juvenile
",65,10,14
"
Still I Rise
","
2Pac + Outlawz
",69,6,13
"
Where I Wanna Be
","
Donell Jones
",92,35,23
"
On The 6
","
Jennifer Lopez
",85,8,42
"
The Whole Shebang
","
SHeDAISY
",78,70,45
"
Fanmail
","
TLC
",81,1,56
"
Rainbow
","
Mariah Carey
",75,2,20
"
Scream 3 The Album
","
Soundtrack
",80,32,8
"
From The Bottom To The Top
","
Sammie
",-,-,-
"
Supreme Clientele
","
Ghostface Killah
",70,7,6
"
Make Yourself
","
Incubus
",96,80,16
"
When I Look In Your Eyes
","
Diana Krall
",87,56,27
"
Engines Of Creation
","
Joe Satriani
",-,-,-
"
The Battle Of Los Angeles
","
Rage Against The Machine
",89,1,20
"
 Willennium
","
Will Smith
",83,5,18
"
Nastradamus
","
Nas
",94,7,17
"
Permanently
","
Mark Wills
",90,23,10
"
The Sopranos
","
Soundtrack
",99,54,11
"
Water From The Well
","
The Chieftains
",131,96,3
"
Spit
","
Kittie
",95,95,10
"
The Screen Behind The Mirror
","
Enigma
",91,33,9
"
5
","
Lenny Kravitz
",103,28,97
"
The Best Man
","
Soundtrack
",101,16,23
"
Under The Influence
","
Alan Jackson
",105,9,21
"
Bloodflowers
","
The Cure
",86,16,5
"
Born Again
","
The Notorious B.I.G.
",98,1,15
"
The Million Dollar Hotel
","
Soundtrack
",-,-,-
"
The Road To El Dorado (Soundtrack)
","
Elton John
",-,-,-
"
Nasty Little Thoughts
","
Stroke9
",113,83,16
"
LFO
","
LFO
",111,21,30
"
How Do You Like Me Now?!
","
Toby Keith
",104,104,11
"
My Love Is Your Love
","
Whitney Houston
",97,13,70
"
Dysfunction
","
Staind
",120,74,34
"
Voice Of An Angel
","
Charlotte Church
",143,28,53
"
Ghetto Hymns
","
Dave Hollister
",118,34,23
"
Blackout!
","
Method Man & Redman
",107,3,25
"
The Science Of Things
","
Bush
",116,11,21
"
Sacred Arias
","
Andrea Bocelli
",119,22,19
"
Sogno
","
Andrea Bocelli
",129,4,51
"
III
","
Guy
",102,13,8
"
Step One
","
Steps
",100,79,5
"
Get It On...Tonite
","
Montell Jordan
",121,32,19
"
Tha Block Is Hot
","
Lil Wayne
",110,3,20
"
She Rides Wild Horses
","
Kenny Rogers
",117,60,26
"
The Irish Tenors: Live In Belfast
","
Anthony Kearns/Ronan Tynan/Finbar Wright
",189,122,2
"
The Best Of Santana
","
Santana
",114,82,20
"
Mirrorball
","
Sarah McLachlan
",115,3,40
"
My Soul, My Life
","
J-Shin
",93,71,3
"
Chant Down Babylon
","
Bob Marley
",109,60,18
"
Tonight The Stars Revolt!
","
Powerman 5000
",123,29,35
"
Standing On The Shoulder Of Giants
","
Oasis
",84,24,3
"
Title Of Record
","
Filter
",112,30,30
"
Magnolia
","
Soundtrack
",139,58,11
"
 Crack A Smile... And More!
","
Poison
",-,-,-
"
Radio Disney Jams Vol. 2
","
Various Artists
",125,117,3
"
Three 6 Mafia Presents Hypnotize Camp Posse
","
Various Artists
",124,36,8
"
Emotion
","
Martina McBride
",126,19,27
"
Lay It Down
","
Jennifer Knapp
",108,77,3
"
A Place In The Sun
","
Lit
",136,31,53
"
Everywhere We Go
","
Kenny Chesney
",132,51,55
"
Tomorrow Today
","
Al Jarreau
",137,137,2
"
Passion: The Road To One Day
","
Passion Worship Band
",-,-,-
"
Luke's Freak Fest 2000
","
Luke
",-,-,-
"
Runaway Bride
","
Soundtrack
",168,4,30
"
Against Da Grain
","
YoungBloodZ
",146,92,10
"
This Desert Life
","
Counting Crows
",130,8,20
"
WOW Gospel 2000
","
Various Artists
",140,93,6
"
 The Source Presents Hip-Hop Hits -- Volume 3
","
Various Artists
",134,45,16
"
Let's Roll
","
Youngstown
",127,96,5
"
Wisconsin Death Trip
","
Static-X
",144,107,30
"
System Of A Down
","
 System Of A Down
",151,125,23
"
There Is Nothing Left To Lose
","
Foo Fighters
",135,10,20
"
En La Madrugada Se Fue
","
Los Temerarios
",122,75,3
"
Infinite Possibilites
","
Amel Larrieux
",133,79,5
"
World Wrestling Federation: WWF The Music Volume 4
","
Jim Johnston
",145,4,20
"
A Day In The Life
","
Eric Benet
",180,25,37
"
MTV Unplugged
","
Shakira
",147,124,3
"
Early Days: The Best Of Led Zeppelin Volume One
","
Led Zeppelin
",155,71,17
"
14:59
","
Sugar Ray
",142,17,62
"
Amplified
","
 Q-Tip
",128,28,16
"
WoW Worship: Today's 30 Most Powerful Worship Songs
","
Various Artists
",157,70,40
"
98 Degrees And Rising
","
98 Degrees
",150,14,73
"
Clapton Chronicles: The Best Of Eric Clapton
","
Eric Clapton
",156,20,23
"
Monsters Of Rock Volume 2
","
Various Artists
",152,145,4
"
Believe
","
Cher
",148,4,71
"
Methods Of Mayhem
","
Methods Of Mayhem
",141,71,15
"
100% Ginuwine
","
Ginuwine
",138,5,53
"
Charlotte Church
","
Charlotte Church
",176,40,18
"
 All My Hits -- Todos Mis Exitos Vol. 2
","
Selena
",149,149,3
"
...Hits
","
Phil Collins
",167,18,75
"
Dizzy Up The Girl
","
Goo Goo Dolls
",161,15,78
"
Monster Ballads
","
Various Artists
",159,27,38
"
It's Dark And Hell Is Hot
","
DMX
",165,1,94
"
The Greatest Hits Volume 1: 20 Good Vibrations
","
The Beach Boys
",153,95,3
"
WoW 2000: The Year's 30 Top Christian Artists And Songs
","
Various Artists
",199,29,21
"
Pokemon: The First Movie
","
Soundtrack
",179,8,19
"
24/7
","
Kevon Edmonds
",181,77,19
"
The Distance To Here
","
Live
",160,4,24
"
Sittin' Fat Down South
","
Lil Troy
",164,20,49
"
Found A Place
","
FFH
",154,154,2
"
Listener Supported
","
Dave Matthews Band
",162,15,17
"
Follow The Leader
","
Korn
",178,1,83
"
When The Pawn...
","
Fiona Apple
",163,13,19
"
Monster '80s
","
Various Artists
",175,171,4
"
Midnite Vultures
","
Beck
",166,34,17
"
 LeAnn Rimes
","
LeAnn Rimes
",169,8,21
"
The Irish Tenors
","
John McDermott/Anthony Kearns/Ronan Tynan
",-,151,10
"
Greatest Hits
","
2Pac
",183,3,63
"
Wonder Boys
 ","
Soundtrack
",170,155,4
"
The Tunnel
","
Funkmaster Flex & Big Kap
",173,35,15
"
Beastie Boys Anthology: The Sounds Of Science
","
Beastie Boys
",171,19,17
"
Desde Un Principio -- From The Beginning
","
Marc Anthony
",182,151,17
"
Spiritual Love
","
Trin-i-tee 5:7
",186,174,9
"
New Day Dawning
","
Wynonna
",158,40,7
"
Da Real World
","
Missy "Misdemeanor" Elliott
",172,10,38
"
A Farewell Celebration
","
The Cathedrals
",-,93,4
"
It's No Secret Anymore
","
Linda Eder
",184,184,2
"
Nobody's Angel
","
Nobody's Angel
",-,-,-
"
The Matrix
","
Soundtrack
",193,7,51
"
N***a Please
","
Ol' Dirty Bastard
",185,10,27
"
Faith
","
Faith Hill
",194,7,99
"
Live, Laugh, Love
","
Clay Walker
",-,55,8
"
I'm Diggin' It
","
Alecia Elliott
",187,172,5
