Song, Artist, Last Week, Peak Position, Weeks on Chart
"
Feel That Fire
","
Dierks Bentley
",117,3,11
"
Mamma Mia!
","
Soundtrack
",69,1,41
"
Carolina
","
Eric Church
",110,17,4
"
Back To Tennessee
","
Billy Ray Cyrus
",41,41,2
"
Approaching Normal
","
Blue October
",96,13,4
"
Live In London
","
Leonard Cohen
",108,76,3
"
onmyradio
","
Musiq Soulchild
",120,11,19
"
WOW Hits 2009
","
Various Artists
",92,31,28
"
Raising Sand
","
Robert Plant / Alison Krauss
",100,2,71
"
The Power Of One
","
Israel Houghton
",83,34,4
"
We Started Nothing
","
The Ting Tings
",139,78,36
"
My Paper Heart
","
Francesca Battistelli
",104,99,8
"
The Point Of It All
","
Anthony Hamilton
",126,12,18
"
Indestructible
","
Disturbed
",119,1,46
"
Good Girl Gone Bad
","
Rihanna
",98,2,98
"
Oracular Spectacular
","
MGMT
",133,38,59
"
High School Musical 3: Senior Year
","
Soundtrack
",57,2,26
"
American Soldier
","
Queensryche
",102,25,3
"
Working On A Dream
","
Bruce Springsteen
",88,1,12
"
Live
","
Smokie Norful
",55,55,2
"
The Airborne Toxic Event
","
The Airborne Toxic Event
 ",180,108,9
"
Hello Love
","
Chris Tomlin
",90,9,33
"
I Told You So: The Ultimate Hits Of Randy Travis
","
Randy Travis
",109,21,5
"
All Hope Is Gone
","
Slipknot
",124,1,34
"
A New Hallelujah
","
Michael W. Smith
",111,19,25
"
Day & Age
","
The Killers
",118,6,21
"
WOW Gospel 2009: 30 Of The Year's Top Gospel Artists And Songs
","
Various Artists
",135,27,12
"
Saving Abel
","
Saving Abel
",137,49,52
"
Fast & Furious
","
Soundtrack
",123,116,3
"
Easy Star's Lonely Hearts Dub Band
","
Easy Star All-Stars
",-,-,-
"
Twilight: The Score (Carter Burwell)
","
Soundtrack
",128,65,16
"
Departure
","
Jesse McCartney
",80,14,22
"
Troubadour
","
George Strait
",81,1,55
"
Feel Me Or Kill Me
","
Pastor Troy
",-,-,-
"
Guilt
","
Mims
",53,53,2
"
The 3D Concert Experience (Soundtrack)
","
Jonas Brothers
",43,3,8
"
Round 2
","
J. Holiday
 ",129,4,6
"
Innocence & Instinct
","
Red
",132,15,10
"
Revelation
","
Third Day
",131,6,38
"
A Shipwreck In The Sand
","
Silverstein
",106,33,3
"
Spirit
","
Leona Lewis
",130,1,54
"
Kidz Bop 15
","
Kidz Bop Kids
",29,7,11
"
King Baby
","
Jim Gaffigan
",105,56,3
"
Kellie Pickler
","
Kellie Pickler
",114,9,18
"
Breakout
","
Miley Cyrus
",82,1,39
"
Fearless
","
Jazmine Sullivan
",146,6,30
"
Wrath
","
Lamb Of God
",138,2,8
"
The Recession
","
Young Jeezy
",150,1,33
"
Noble Beast
","
Andrew Bird
",151,12,13
"
The Script
","
The Script
",179,91,5
"
Free
","
Gavin DeGraw
",97,19,3
"
Mothership
","
Led Zeppelin
",158,7,75
"
Black Ice
","
AC/DC
",113,1,26
"
Over And Underneath
","
Tenth Avenue North
",143,130,7
"
The Way I See It
","
Raphael Saadiq
",183,19,26
"
Living Thing
","
Peter Bjorn And John
",192,92,3
"
Voices: The Ultimate Gospel Collection
","
Various Artists
",-,127,11
"
Poseidon And The Bitter Bug
","
Indigo Girls
",163,29,4
"
Kingdom Of Rust
","
Doves
",89,89,2
"
Punk Goes Pop Volume Two
","
Various Artists
",154,15,6
"
Coming To Terms
","
Carolina Liar
",-,-,-
"
Folie A Deux
 ","
Fall Out Boy
",142,8,18
"
Mas Adelante
","
La Arrolladora Banda el Limon de Rene Camacho
",153,66,4
"
The Promise
","
Il Divo
",156,5,22
"
To Terrapin: Hartford '77
","
Grateful Dead
",59,59,2
"
El Patron
","
Tito "El Bambino" El Patron
",174,138,4
"
A Woman A Man Walked By
","
PJ Harvey & John Parish
",185,80,3
"
The Ultimate Hits
","
Garth Brooks
",165,3,76
"
The Law Of Confession, Part I
","
Donald Lawrence & Co.
",-,72,10
"
Walt Disney Records Presents: Radio Disney Jams 11
","
Various Artists
",47,41,12
"
Celebracion De La Ciudad Natal (EP)
","
My Morning Jacket
",-,-,-
"
Speaking Louder Than Before
","
Jeremy Camp
",152,38,21
"
Daughtry
","
Daughtry
",162,1,126
"
Avenged Sevenfold
","
Avenged Sevenfold
",167,4,72
"
Appeal To Reason
","
Rise Against
",169,3,28
"
Theater Of The Mind
","
Ludacris
",164,5,21
"
Other Covers (EP)
","
James Taylor
",122,122,2
"
Gossip In The Grain
","
Ray LaMontagne
",188,3,27
"
Some Mad Hope
","
Matt Nathanson
",187,60,16
"
Da REAList
","
Plies
",178,14,18
"
Evolver
","
John Legend
",157,4,25
"
Easy Does It
","
Jake Owen
",166,13,8
"
Doll Domination
 ","
The Pussycat Dolls
",159,4,30
"
Cage The Elephant
","
Cage The Elephant
",-,-,-
"
That Don't Make Me A Bad Guy
","
Toby Keith
",144,5,25
"
Fleet Foxes
","
Fleet Foxes
 ",-,36,39
"
Homesick
","
A Day To Remember
",195,21,11
"
35 Biggest Hits
","
Toby Keith
",172,2,50
"
3D
","
 I See Stars
",-,-,-
"
Cult Of Static
","
Static-X
",171,16,5
"
Moving Forward
","
Bernie Williams
",-,-,-
"
Thriving Ivory
","
Thriving Ivory
",-,102,14
"
Hello, Tomorrow (Live EP)
","
O.A.R.
",-,-,-
"
Freedom
","
Mandisa
",155,83,4
"
X: Ten
","
Trace Adkins
",125,32,18
"
David Archuleta
","
David Archuleta
",134,2,23
"
3 Doors Down
","
3 Doors Down
",175,1,48
"
Palabras Del Silencio
","
Luis Fonsi
",-,15,14
"
Two Suns
","
Bat For Lashes
",141,141,2
"
Souled Out
","
Hezekiah Walker & LFC
",-,55,14
"
Ryan Leslie
","
Ryan Leslie
",189,35,10
"
Pocketful Of Sunshine
","
Natasha Bedingfield
",-,3,58
"
The Life Of A Song
","
Joey + Rory
",161,61,24
"
A New Tide
","
Gomez
",168,60,3
"
Nothing But The Best
","
Frank Sinatra
",186,2,49
"
Walk This Way
","
The White Tie Affair
",-,168,2
"
Goodbye To The Machine
","
Hurt
",112,112,2
"
 Merriweather Post Pavilion
","
Animal Collective
",-,13,11
"
Genius: The Ultimate Ray Charles Collection
","
Ray Charles
",91,91,2
"
Take It To The Limit
","
Hinder
",181,4,24
"
Born Like This.
","
DOOM
",196,52,4
"
Live Revelations: On Stage * Off Stage * Backstage
","
Third Day
",145,145,2
"
While I'm Waiting
","
John Waller
",-,-,-
