Song, Artist, Last Week, Peak Position, Weeks on Chart
"
Konvicted
","
Akon
",41,2,36
"
Do You Feel
","
The Rocket Summer
",-,-,-
"
The Sweet Escape
","
Gwen Stefani
",45,3,33
"
RIOT!
","
Paramore
",52,20,6
"
Me And My Gang
","
Rascal Flatts
",51,1,68
"
Rockstar Mentality
","
Shop Boyz
",42,11,5
"
Misery Loves Kompany
 ","
Tech N9ne Collabos
",-,-,-
"
Relentless
","
Jason Aldean
",44,4,8
"
Infinity On High
","
Fall Out Boy
",48,1,24
"
High School Musical
","
Soundtrack
",80,1,80
"
Continuum
","
John Mayer
",68,2,45
"
The Evolution Of Robin Thicke
","
Robin Thicke
",50,5,42
"
Boys Like Girls
","
Boys Like Girls
",65,55,14
"
Vans Warped Tour: 2007 Tour Compilation
","
Various Artists
",66,31,7
"
Who We Are
","
Lifehouse
",53,14,5
"
B'Day
","
Beyonce
",54,1,46
"
Easy Tiger
","
Ryan Adams
",49,7,4
"
Harry Potter And The Order Of The Phoenix
","
Soundtrack
",43,43,2
"
Extreme Behavior
","
Hinder
",62,6,77
"
NOW 24
","
Various Artists
",38,1,17
"
Corinne Bailey Rae
","
Corinne Bailey Rae
",55,4,57
"
Strength & Loyalty
","
Bone Thugs-N-Harmony
",60,2,11
"
We Are The Night
","
The Chemical Brothers
",-,-,-
"
Black Rain
","
Ozzy Osbourne
",67,3,9
"
I'm Not Dead
","
P!nk
",71,6,53
"
Agarrese!
","
Grupo Montez de Durango
",61,41,3
"
The Mix-Up
","
Beastie Boys
",59,15,4
"
Insomniac
","
Enrique Iglesias
",84,17,6
"
If You're Going Through Hell
","
Rodney Atkins
",97,3,53
"
I Am
","
Chrisette Michele
",58,29,5
"
New Maps Of Hell
","
Bad Religion
",35,35,2
"
El Cartel: The Big Boss
","
Daddy Yankee
",72,9,7
"
Loose
","
Nelly Furtado
",69,1,57
"
Secret Weapon
","
MxPx
",-,-,-
"
Enjoy The Ride
","
Sugarland
",70,4,37
"
The Traveling Wilburys Collection
","
Traveling Wilburys
",64,9,6
"
One - X
","
Three Days Grace
",78,5,58
"
Love, Pain & The Whole Crazy Thing
","
Keith Urban
",75,3,37
"
 Elliott Yamin
","
Elliott Yamin
",77,3,18
"
We The Best
","
DJ Khaled
",63,8,6
"
Bucky Covington
","
Bucky Covington
",81,4,14
"
The Reminder
","
Feist
",91,16,12
"
The Paramour Sessions
","
Papa Roach
",90,16,27
"
Legally Blonde: The Musical
","
Original Broadway Cast Recording
",-,-,-
"
 Flyleaf
","
Flyleaf
",96,60,70
"
Once
","
Soundtrack
",79,71,8
"
Cold Summer: The Authorized Mixtape
","
Young Jeezy Presents U.S.D.A.
",85,4,9
"
Greatest Hits Vol 2: Reflected
","
Tim McGraw
",92,2,69
"
Them Vs. You Vs. Me
","
Finger Eleven
",104,31,20
"
Arrivals & Departures
","
Silverstein
",56,25,3
"
Little Voice
","
Sara Bareilles
",47,45,3
"
Eat Me, Drink Me
","
Marilyn Manson
",82,8,7
"
A Hundred Miles Or More: A Collection
","
Alison Krauss
",83,10,16
"
Love
","
The Beatles
",94,4,35
"
Sex Love & Pain
","
Tank
",87,2,10
"
As Cruel As School Children
","
Gym Class Heroes
",88,35,32
"
Instant Karma: The Amnesty International Campaign To Save Darfur
","
Various Artists
",74,15,6
"
Better Questions
","
Todd Agnew
",-,-,-
"
Introducing Joss Stone
","
Joss Stone
",76,2,18
"
How To Save A Life
","
The Fray
",86,14,81
"
Lies For The Liars
","
The Used
",89,5,9
"
Time On Earth
","
Crowded House
",46,46,2
"
Begin To Hope
","
Regina Spektor
",184,20,33
"
The Road To Here
","
Little Big Town
",117,51,90
"
For The Love
","
Tracy Lawrence
",98,53,25
"
Don't You Fake It
","
The Red Jumpsuit Apparatus
",103,25,53
"
15
","
Buckcherry
",111,41,67
"
Alright, Still...
","
Lily Allen
",95,20,25
"
The Black Parade
","
My Chemical Romance
",107,2,39
"
Luvanmusiq
","
Musiq Soulchild
",99,1,19
"
Another Side
","
Corbin Bleu
",141,36,8
"
Rocket Man: Number Ones
","
Elton John
",73,9,17
"
Street Love
","
Lloyd
",109,2,19
"
Waking Up Laughing
","
Martina McBride
",108,4,16
"
An End Has A Start
","
Editors
",-,-,-
"
Eye To The Telescope
","
KT Tunstall
",101,33,74
"
Not Too Late
","
Norah Jones
",102,1,25
"
Phobia
","
Breaking Benjamin
",116,2,50
"
Sky Blue Sky
","
Wilco
",112,4,10
"
Todo Cambio
","
Camila
",-,-,-
"
Wonderful World
","
Israel "IZ" Kamakawiwo'Ole
",93,44,4
"
Dignity
 ","
Hilary Duff
",122,3,16
"
Fantasia
","
Fantasia
",130,19,32
"
The Story
","
Brandi Carlile
",100,41,16
"
 Headstrong
","
Ashley Tisdale
",135,5,15
"
The Definition Of X: Pick Of The Litter
","
DMX
",132,26,6
"
Beauty & Crime
","
Suzanne Vega
",-,-,-
"
A Beautiful Lie
","
Thirty Seconds To Mars
",124,36,66
"
Light Grenades
","
Incubus
",139,1,34
"
Era Vulgaris
","
Queens Of The Stone Age
",105,14,6
"
Southern Weather
","
The Almost
",125,39,16
"
Year Zero
","
Nine Inch Nails
",121,2,14
"
Crazy Ex-Girlfriend
","
Miranda Lambert
",120,6,12
"
El Indomable
","
Cristian Castro
",153,114,4
"
Doin' Somethin' Right
","
Billy Currington
",126,11,66
"
Insomnia
","
(hed) p.e.
",-,-,-
"
K.O.B.: Live
","
Aventura
",171,124,29
"
Your Man
","
Josh Turner
",128,2,78
"
Small Town Girl
","
Kellie Pickler
",157,9,38
"
Historia De Un Idolo
","
Vicente Fernandez
",140,81,16
"
(portable sounds)
","
tobyMac
",133,10,22
"
We Were Dead Before The Ship Even Sank
","
Modest Mouse
",136,1,18
"
Viento A Favor
","
Alejandro Fernandez
",159,73,4
"
Special Occasion
","
Bobby Valentino
",134,3,11
"
Pure BS
","
Blake Shelton
",144,8,12
"
These Streets
","
Paolo Nutini
",127,48,15
"
The Apostasy
","
Behemoth
",-,-,-
"
One Cell In The Sea
","
A Fine Frenzy
",-,-,-
"
Time Well Wasted
","
Brad Paisley
",138,2,101
"
Ciara: The Evolution
 ","
Ciara
",151,1,33
"
Sinners Like Me
","
Eric Church
",149,29,17
"
Snakes & Arrows
","
Rush
",131,3,12
"
Te Va A Gustar
","
El Chapo de Sinaloa
 ",114,95,4
"
Long Trip Alone
","
Dierks Bentley
",155,5,40
"
Wild Hope
","
Mandy Moore
",113,30,5
"
Thirsty
","
Marvin Sapp
",162,112,3
"
Notebook Paper
","
Huey
",123,26,5
"
New Wave
","
Against Me!
",57,57,2
"
Greatest Hits
","
Gary Allan
",152,5,20
"
Ithyphallic
","
Nile
",-,-,-
"
Music Is My Savior
","
Mims
",147,4,17
"
Stadium Arcadium
","
Red Hot Chili Peppers
",160,1,63
"
La Mejor... Coleccion
","
Marco Antonio Solis
",173,114,10
"
It Just Comes Natural
","
George Strait
",150,3,42
"
Kidz Bop 11
","
Kidz Bop Kids
",146,4,18
"
HellYeah
","
HellYeah
",156,9,15
"
Jason Aldean
","
Jason Aldean
",167,37,104
"
Jersey Boys
","
Original Broadway Cast Recording
",169,85,25
"
Awake
","
Josh Groban
",185,2,37
"
U218: Singles
","
U2
",172,12,31
"
Life In Cartoon Motion
","
MIKA
",174,29,17
"
Survival Of The Fittest
","
Lil Boosie, Webbie & Foxx
",158,17,9
"
The Road And The Radio
","
Kenny Chesney
",194,1,87
"
PCD
","
The Pussycat Dolls
",170,5,97
"
Sam's Town
","
The Killers
",186,2,42
"
Dangerous Man
","
Trace Adkins
",179,3,49
"
Some People Change
","
Montgomery Gentry
",166,23,20
"
Eyes Open
","
Snow Patrol
",180,27,63
"
Waitin' In The Country
","
Jason Michael Carroll
",181,8,24
"
Five Score And Seven Years Ago
","
Relient K
",-,6,19
"
Collie Buddz
","
Collie Buddz
",119,68,3
"
Writer's Block
","
Peter Bjorn And John
",168,155,14
"
The Open Door
","
Evanescence
",177,1,42
"
The Essential Paul Simon
","
Paul Simon
",143,42,4
"
Disneymania 5: Music Stars Sing Disney... Their Way!
","
Various Artists
",189,14,17
"
Like Father, Like Son
","
Birdman & Lil Wayne
",175,3,37
"
One Of The Boys
","
Gretchen Wilson
",154,5,10
"
La Historia
","
Menudo
",-,-,-
"
The Poison
","
Bullet For My Valentine
",188,128,28
"
Startin' With Me
","
Jake Owen
",178,31,13
"
Celestial
","
RBD
",192,15,18
"
Pirates Of The Caribbean: At World's End
","
Soundtrack
",165,14,9
"
A New Journey
 ","
Celtic Woman
",195,4,25
"
Buck The World
","
Young Buck
",-,3,16
"
Taking The Long Way
","
Dixie Chicks
",199,1,61
"
Deliver Us
","
Darkest Hour
",110,110,2
"
The Else
","
They Might Be Giants
",118,118,2
"
Tool Muziq
","
Pastor Troy
",148,91,3
