Song, Artist, Last Week, Peak Position, Weeks on Chart
"
Greatest Hits
","
Pat Benatar
",47,47,2
"
Totally Hits 2005
","
Various Artists
",68,20,5
"
You Can't See Me
","
John Cena & Tha Trademarc
",64,15,6
"
Greatest Hits
","
Shania Twain
",95,2,32
"
Crossfade
","
Crossfade
",89,41,49
"
Stop All The World Now
","
Howie Day
",90,46,29
"
Destiny Fulfilled
","
Destiny's Child
",94,2,32
"
 Still Not Getting Any...
","
Simple Plan
",91,3,34
"
Elephunk
","
The Black Eyed Peas
",62,14,104
"
Natalie
","
Natalie
",74,16,5
"
Star Wars Episode III: Revenge Of The Sith (Soundtrack)
","
The London Symphony Orchestra And London Voices (John Williams)
",66,6,7
"
Delicious Surprise
","
Jo Dee Messina
",71,7,8
"
Get Lifted
","
John Legend
",60,4,25
"
Beautiful Soul
","
Jesse McCartney
",88,15,38
"
Back To The Future: The Very Best Of Jodeci
","
Jodeci
",27,27,2
"
City Of Evil
","
Avenged Sevenfold
",30,30,2
"
 Be As You Are: Songs From An Old Blue Chair
","
Kenny Chesney
",98,1,21
"
Naked
","
Marques Houston
",80,13,4
"
Celtic Woman
","
Celtic Woman
",107,98,12
"
Genius Loves Company
","
Ray Charles
",119,1,42
"
Say Hello To Sunshine
","
Finch
",24,24,2
"
Blake Shelton's Barn & Grill
","
Blake Shelton
",113,20,34
"
Los Lonely Boys
","
Los Lonely Boys
",133,9,69
"
Twelve Year Silence
","
Dark New Day
",-,-,-
"
Chariot - Stripped
","
Gavin DeGraw
",101,56,47
"
50 Number Ones
","
George Strait
",118,1,37
"
How To Dismantle An Atomic Bomb
","
U2
",109,1,30
"
Confessions
","
Usher
",96,1,65
"
The Heart Of Tha Streetz
","
B.G.
",86,21,4
"
La Historia Continua... Parte II
","
 Marco Antonio Solis
",100,92,4
"
Three Chord Country And American Rock & Roll
","
Keith Anderson
",123,71,7
"
Pleasure & Pain
","
112
",102,4,12
"
The Bravery
","
The Bravery
",82,18,12
"
Urban Legend
","
T.I.
",110,7,29
"
WOW #1s
","
Various Artists
",129,58,11
"
Songs About Me
","
Trace Adkins
",125,11,13
"
Touch
","
Amerie
",105,5,8
"
You Do Your Thing
","
Montgomery Gentry
",135,10,51
"
Garden State
","
Soundtrack
",130,20,45
"
Punk O Rama 10
","
Various Artists
",93,93,2
"
Number Ones
","
Bee Gees
",149,23,32
"
Hopes And Fears
","
Keane
",108,45,49
"
Closer
 ","
Josh Groban
",132,1,84
"
Monty Python's Spamalot
","
Original Broadway Cast Recording
",112,69,7
"
Room To Breathe
","
Reba McEntire
",141,25,24
"
Psalms, Hymns & Spiritual Songs
","
Donnie McClurkin
",131,12,11
"
MMHMM
","
Relient K
",104,15,22
"
Crunk Juice
","
Lil Jon & The East Side Boyz
",116,3,32
"
Heavier Things
","
John Mayer
",145,1,91
"
O
","
Omarion
",115,1,17
"
 Rock Swings
","
Paul Anka
",120,120,2
"
Dino: The Essential Dean Martin
","
Dean Martin
",153,28,45
"
Jump Back: The Best Of The Rolling Stones: '71-'93
","
The Rolling Stones
",169,30,43
"
Mud On The Tires
","
Brad Paisley
",142,8,100
"
Number Ones
","
Michael Jackson
",-,13,27
"
Octavarium
","
Dream Theater
",36,36,2
"
Elvis By The Presleys (Soundtrack)
","
Elvis Presley
",126,15,7
"
Patriotic Country 2
","
Various Artists
",-,-,-
"
Rock Of Ages... Hymns & Faith
","
Amy Grant
",190,42,7
"
Hours
","
Funeral For A Friend
",-,-,-
"
Kidz Bop 7
","
Kidz Bop Kids
",136,7,17
"
We Are Not Alone
","
Breaking Benjamin
",124,20,51
"
Trap House
","
Gucci Mane
",127,101,4
"
Brothers From Another
","
Young Gunz
",97,15,4
"
Crimson
","
Alkaline Trio
",111,25,4
"
534
","
Memphis Bleek
",106,11,5
"
Commit This To Memory
","
Motion City Soundtrack
",72,72,2
"
Broken Valley
","
Life Of Agony
",-,-,-
"
 Amos Lee
","
Amos Lee
",138,113,14
"
Chavez Ravine
","
Ry Cooder
",-,-,-
"
The First Lady
","
Faith Evans
",137,2,11
"
Casting Crowns
","
Casting Crowns
",172,59,78
"
Panic
","
MxPx
",77,77,2
"
Kerosene
","
Miranda Lambert
",158,18,14
"
 Ray (Soundtrack)
","
Ray Charles
",-,9,34
"
Disneymania 3: Music Stars Sing Disney ...Their Way!
","
Various Artists
",167,30,18
"
Greatest Hits
","
Bone Thugs-N-Harmony
",157,95,26
"
The Beautiful Letdown
","
Switchfoot
",165,16,116
"
Frances The Mute
","
The Mars Volta
",148,4,16
"
Rarities
","
Indigo Girls
",-,-,-
"
Mighty Rearranger
","
Robert Plant And The Strange Sensation
",146,22,6
"
Rebirth
","
Jennifer Lopez
",151,2,16
"
Under My Skin
","
 Avril Lavigne
",152,1,56
"
This Woman
","
LeAnn Rimes
",162,3,21
"
Island Def Jam Recording Presents #1 Def Jam Spot
","
Various Artists
",-,-,-
"
Lords Of Dogtown
","
Soundtrack
",99,99,3
"
The Battle For Everything
 ","
Five For Fighting
",184,20,42
"
WOW Hits 2005
","
Various Artists
",177,39,37
"
Vol. 3: (The Subliminal Verses)
","
Slipknot
 ",154,2,56
"
Bleed Like Me
","
Garbage
",140,4,10
"
Batman Begins
","
Soundtrack
",-,-,-
"
The Phantom Of The Opera (Special Edition)
","
Soundtrack
",173,71,19
"
Turning Point
","
Mario
",150,13,28
"
Lonely Runs Both Ways
","
Alison Krauss + Union Station
",-,29,29
"
The Diary Of Alicia Keys
","
Alicia Keys
",170,1,81
"
Silent Alarm
","
Bloc Party
",143,114,13
"
Chosen Few: El Documental
","
Various Artists
",147,65,23
"
Songs For Silverman
","
Ben Folds
",144,13,8
"
The B. Coming
 ","
Beanie Sigel
",139,3,12
"
Before The Robots
","
Better Than Ezra
",121,84,3
"
Red, White & Crue
","
Motley Crue
",166,6,19
"
Thyrty: 30th Anniversary Collection (Limited Edition)
","
Lynyrd Skynyrd
",-,16,16
"
Wicked
","
Original Broadway Cast Recording
",171,140,10
"
Fair & Square
","
John Prine
",196,55,8
"
Mi Sangre
","
Juanes
",160,33,33
"
Put The O Back In Country
","
Shooter Jennings
",-,167,2
"
Rebel, Sweetheart
 ","
The Wallflowers
",128,40,4
"
Divinas
","
Patrulla 81
",156,54,9
"
R&G (Rhythm & Gangsta): The Masterpiece
","
Snoop Dogg
",155,6,31
"
A Hangover You Don't Deserve
","
Bowling For Soup
",179,37,40
"
The Greatest Hits Collection II
","
Brooks & Dunn
",-,7,34
"
Feels Like Home
","
Norah Jones
",186,1,71
"
M.I.A.M.I. (Money Is A Major Issue)
","
Pitbull
",176,14,38
"
Thug Matrimony: Married To The Streets
","
Trick Daddy
",161,2,34
"
Songs
","
Willie Nelson
",-,64,13
"
The Sisterhood Of The Traveling Pants
","
Soundtrack
",164,164,2
"
Mas Flow 2
","
Luny Tunes & Baby Ranks
",178,68,14
"
Redemption Songs
","
Jars Of Clay
",-,71,9
"
Disney Girlz Rock
","
Various Artists
",180,180,2
"
Careless Love
","
Madeleine Peyroux
",181,71,18
"
Now 17
","
 Various Artists
",182,1,33
