Song, Artist, Last Week, Peak Position, Weeks on Chart
"
Weapons Of Mass Destruction
","
Xzibit
",-,-,-
"
Closer
","
Josh Groban
",44,1,58
"
The Beautiful Letdown
 ","
Switchfoot
",47,16,91
"
Urban Legend
","
T.I.
",28,7,3
"
Lonely Runs Both Ways
","
Alison Krauss + Union Station
",45,29,4
"
When The Sun Goes Down
","
Kenny Chesney
",50,1,46
"
JoJo
","
JoJo
",51,4,26
"
Miracle
","
Celine Dion
",58,4,10
"
Sweat
","
Nelly
",57,2,14
"
The Chronicles Of Life And Death
","
Good Charlotte
",49,3,11
"
Contraband
","
Velvet Revolver
",48,1,28
"
Greatest Hits
","
Neil Young
",76,27,5
"
With The Lights Out
","
Nirvana
",46,19,4
"
Street's Disciple
","
Nas
",37,5,3
"
Feels Like Home
","
Norah Jones
",63,1,45
"
 Be Here
","
Keith Urban
",65,3,13
"
Purple Haze
","
Cam'ron
",20,20,2
"
Los Lonely Boys
","
Los Lonely Boys
",59,9,43
"
Greatest Hits
","
Guns N' Roses
",68,3,39
"
Hot Fuss
","
The Killers
",55,26,27
"
Now 16
","
Various Artists
",56,1,21
"
WOW Hits 2005
","
Various Artists
",54,39,11
"
Heavier Things
","
John Mayer
",73,1,65
"
Mud On The Tires
","
Brad Paisley
",66,8,74
"
I Need An Angel
","
Ruben Studdard
",67,20,4
"
Powerballin'
","
Chingy
",62,10,6
"
Greatest Hits Vol. I
","
Korn
",61,4,11
"
At Last... The Duets Album
","
Kenny G
",60,40,4
"
The Diary Of Alicia Keys
","
Alicia Keys
",69,1,55
"
The Polar Express
","
Soundtrack
",64,46,7
"
Elephunk
","
The Black Eyed Peas
",74,14,78
"
Ocean Avenue
","
Yellowcard
",81,23,71
"
Take It All Away
","
Ryan Cabrera
",80,8,18
"
Anywhere But Home
","
Evanescence
",75,39,4
"
rearviewmirror: Greatest Hits 1991-2003
","
Pearl Jam
",71,16,5
"
R.U.L.E.
","
Ja Rule
",53,7,6
"
Number Ones
","
Bee Gees
",70,23,6
"
What I Do
","
Alan Jackson
",78,1,15
"
License To Chill
","
Jimmy Buffett
",83,1,23
"
Shrek 2
","
Soundtrack
",77,8,32
"
The Greatest Hits Collection II
","
Brooks & Dunn
",72,7,9
"
Motown Two
","
Michael McDonald
",95,9,8
"
Meteora
","
Linkin Park
",88,1,91
"
Beautiful Soul
","
 Jesse McCartney
",93,50,12
"
Come Away With Me
","
Norah Jones
",89,1,147
"
The SpongeBob SquarePants Movie
","
Soundtrack
",85,76,6
"
When I Fall In Love
","
Chris Botti
",84,37,11
"
The Princess Diaries 2: Royal Engagement
","
Soundtrack
",96,15,20
"
Words & Music: John Mellencamp's Greatest Hits
","
John Mellencamp
",91,13,9
"
Blue Collar Comedy Tour Rides Again
","
Soundtrack
",82,50,4
"
Shock'n Y'All
","
Toby Keith
",111,1,59
"
In This Skin
","
Jessica Simpson
",98,2,70
"
As Time Goes By ... The Great American Songbook Vol. II
","
Rod Stewart
",94,2,48
"
Healing Rain
","
Michael W. Smith
",92,11,8
"
Thug Matrimony: Married To The Streets
","
Trick Daddy
",86,2,8
"
Futures
","
Jimmy Eat World
",99,6,9
"
We Are Not Alone
","
Breaking Benjamin
",97,20,25
"
Fallen
","
Evanescence
",105,3,94
"
Martina
","
Martina McBride
",108,7,64
"
Barenaked For The Holidays
","
Barenaked Ladies
",79,64,6
"
Blue Skies
","
Diana DeGarmo
",52,52,2
"
Peachtree Road
","
Elton John
",102,17,6
"
Chariot - Stripped
","
Gavin DeGraw
",107,56,21
"
The Dana Owens Album
","
Queen Latifah
",117,16,12
"
MMHMM
","
Relient K
",110,15,7
"
Good News For People Who Love Bad News
","
Modest Mouse
",116,18,37
"
Blake Shelton's Barn & Grill
","
Blake Shelton
",106,20,8
"
The Capitol Albums Vol. 1
","
The Beatles
",104,35,5
"
Restless
","
Sara Evans
",114,20,41
"
Kidz Bop 6
","
Kidz Bop Kids
",115,23,19
"
Three Cheers For Sweet Revenge
","
My Chemical Romance
",118,99,15
"
The Christmas Collection
","
Frank Sinatra
",87,87,6
"
Dino: The Essential Dean Martin
","
Dean Martin
",103,28,29
"
The Reason
 ","
Hoobastank
",124,3,54
"
Metamorphosis
","
Hilary Duff
",112,1,68
"
Real Talk
","
Fabolous
",101,6,6
"
Jump Back: The Best Of The Rolling Stones: '71-'93
","
The Rolling Stones
",122,30,17
"
This Type Of Thinking (Could Do Us In)
","
Chevelle
",130,8,13
"
Sounds Of Summer:The Very Best Of The Beach Boys
","
The Beach Boys
",129,16,80
"
A Hangover You Don't Deserve
","
Bowling For Soup
",119,37,14
"
Let's Be Us Again
","
Lonestar
",121,14,30
"
Restored
","
Jeremy Camp
",127,45,5
"
Dangerously In Love
","
Beyonce
",138,1,78
"
Franz Ferdinand
","
Franz Ferdinand
",120,32,39
"
Mind Body & Soul
","
Joss Stone
",113,11,12
"
eMOTIVe
","
A Perfect Circle
",123,2,7
"
Best: 1991 - 2004
","
Seal
",125,47,6
"
1.22.03.Acoustic (EP)
","
Maroon 5
",142,42,25
"
Crossfade
","
Crossfade
",133,109,23
"
Hopes And Fears
","
Keane
",132,53,23
"
Casting Crowns
","
Casting Crowns
",126,59,52
"
Getting Away With Murder
 ","
Papa Roach
",140,17,16
"
Chuck
","
Sum 41
",131,10,10
"
Welcome To Diverse City
","
tobyMac
",134,54,11
"
Lest We Forget: The Best Of
","
Marilyn Manson
",137,9,12
"
Do I Speak For The World
","
Gerald Levert
",100,29,3
"
Baptism
","
Lenny Kravitz
",145,14,25
"
A Very Larry Christmas
","
Larry The Cable Guy
",90,43,5
"
Greatest Hits Volume II
 ","
Alan Jackson
",143,19,53
"
Get Born
","
Jet
",156,26,63
"
Garden State
","
Soundtrack
 ",144,20,19
"
Chris Isaak Christmas
","
Chris Isaak
",109,109,5
"
The Cheetah Girls (EP)
","
Soundtrack
",141,33,62
"
A Cinderella Story
","
Soundtrack
",136,9,23
"
The Phantom Of The Opera
","
Soundtrack
",168,125,4
"
The Long Road
","
Nickelback
",169,6,65
"
In Love And Death
","
The Used
",157,6,12
"
This Is My Time
","
Raven-Symone
",146,51,12
"
All Things New
","
Steven Curtis Chapman
",148,22,13
"
Three Days Grace
","
Three Days Grace
",155,69,63
"
Dierks Bentley
","
Dierks Bentley
",170,26,69
"
Straight Outta Ca$hville
","
Young Buck
",135,3,17
"
The College Dropout
","
Kanye West
",159,2,43
"
Devotion
","
newsboys
",149,56,7
"
Leave A Whisper
","
Shinedown
",162,53,37
"
My Everything
","
Anita Baker
",165,4,15
"
SMiLE
","
Brian Wilson
",167,13,12
"
The DEFinition
","
LL Cool J
",147,4,16
"
Silver & Gold
","
Vanessa Williams
",128,120,5
"
Blue Collar Comedy Tour: The Movie
","
Soundtrack
",-,104,31
"
Unfinished Business
","
R. Kelly & Jay-Z
",150,1,8
"
Greatest Hits 1994-2004
","
Terri Clark
",163,14,21
"
My Brother & Me
","
Ying Yang Twins
",153,12,7
"
Vol. 3: (The Subliminal Verses)
","
Slipknot
",188,2,30
"
 Sweet Right Here
","
SHeDAISY
",192,16,25
"
Have A Fun Christmas
","
Various Artists
",151,134,5
"
Trouble
","
Akon
",186,38,25
"
 The Rat Pack: Boys Night Out
","
Frank Sinatra, Dean Martin & Sammy Davis Jr
",178,49,6
"
The Very Best Of Sheryl Crow
","
Sheryl Crow
",182,2,59
"
Tha Carter
","
Lil Wayne
",160,5,25
"
Dora The Explorer
","
Soundtrack
",197,133,10
"
Disney Channel Hits: Take 1
","
Various Artists
",177,174,5
"
Where You Want To Be
","
Taking Back Sunday
",174,3,21
"
Acoustic
","
John Lennon
",171,31,7
"
Room To Breathe
","
Reba McEntire
",-,25,16
"
Sessions For Robert J
","
Eric Clapton
",172,172,2
"
Beautifully Human: Words And Sounds Vol. 2
","
Jill Scott
",199,3,16
"
Comin' From Where I'm From
","
Anthony Hamilton
",161,33,64
"
That's So Raven
","
Soundtrack
",181,44,22
"
Barrio Fino
","
Daddy Yankee
",200,67,6
"
The OC: Music From: Mix 2
","
Soundtrack
",196,90,7
"
Disclaimer II
","
Seether
",185,53,27
"
Afterglow Live
","
Sarah McLachlan
",190,107,4
"
The Girl In The Other Room
","
Diana Krall
",-,4,24
"
Meet Me In Margaritaville: Jimmy Buffett The Ultimate Collection
","
Jimmy Buffett
",195,9,45
"
Harmonium
","
Vanessa Carlton
",180,33,6
"
50 Years Of Hits
","
George Jones
",-,118,3
"
The Hunger For More
","
Lloyd Banks
",194,1,25
"
Big & Rich's Super Galactic Fan Pak (EP)
","
Big & Rich
",198,90,7
"
Mexico En La Piel
","
Luis Miguel
",173,37,6
"
 You Do Your Thing
","
Montgomery Gentry
",-,10,27
"
See If I Care
","
Gary Allan
",-,17,41
"
Comin' On Strong
","
 Trace Adkins
",-,31,53
"
Undone
","
MercyMe
",-,12,27
"
Mi Sangre
","
Juanes
",-,33,10
"
100,000,000 Bon Jovi Fans Can't Be Wrong...
","
Bon Jovi
",175,53,5
"
Totally Hits 2004 Vol. 2
","
Various Artists
",189,19,11
"
Astronaut
","
Duran Duran
",-,17,7
