Song, Artist, Last Week, Peak Position, Weeks on Chart
"
El Camino
","
The Black Keys
",117,2,85
"
Four The Record
","
Miranda Lambert
",96,3,88
"
Lo Mejor de Roberto Tapia
","
Roberto Tapia
",-,-,-
"
The Very Best Of The Eagles
","
Eagles
",95,3,100
"
Sempiternal
","
Bring Me The Horizon
",124,11,16
"
 The Devil Put Dinosaurs Here
","
Alice In Chains
",90,2,8
"
How Country Feels
","
Randy Houser
",107,11,23
"
The Legend Of Korra: Original Music From Book One
","
Soundtrack
",-,-,-
"
Paramore
","
Paramore
",106,1,15
"
Licensed To Ill
","
Beastie Boys
",93,1,106
"
Reset
","
Isaac Carree
",127,41,4
"
NOW 45
","
Various Artists
",97,3,24
"
An Awesome Wave
","
alt-J
",110,80,32
"
Caught In The Act: Live
","
Eric Church
",105,5,15
"
Deceiver Of The Gods
","
Amon Amarth
",94,19,4
"
California 37
","
Train
",171,4,50
"
Rebel Soul
","
Kid Rock
",61,5,27
"
Pitch Perfect: More From Pitch Perfect (EP)
","
Soundtrack
",99,99,4
"
1
","
The Beatles
",115,1,145
"
The Foundation
","
Zac Brown Band
",131,9,241
"
Halcyon
","
Ellie Goulding
",55,9,33
"
Boys & Girls
","
Alabama Shakes
",130,6,64
"
The Best Of Eric Clapton: 20th Century Masters The Millennium Collection
","
Eric Clapton
",119,66,94
"
Journey's Greatest Hits
","
Journey
",120,10,270
"
Number Ones
","
Michael Jackson
",-,13,162
"
DNA
","
Little Mix
",113,4,8
"
My Kinda Party
","
Jason Aldean
",114,2,141
"
The Essential Michael Jackson
","
Michael Jackson
",104,53,75
"
Live (EP)
","
Tig Notaro
",-,-,-
"
Megalithic Symphony
","
AWOLNATION
",125,84,89
"
Loaded: The Best Of Blake Shelton
","
Blake Shelton
",122,18,104
"
Trouble Will Find Me
","
The National
",100,3,9
"
Lickety Split
","
Robert Randolph & The Family Band
",-,-,-
"
The Strange Case Of...
","
Halestorm
",123,15,50
"
Long.Live.A$AP
","
A$AP Rocky
",128,1,27
"
Excuse My French
","
French Montana
",78,4,9
"
Kaleidoscope Dream
","
Miguel
",98,3,42
"
Mud Digger 4
","
Various Artists
",88,39,3
"
Kidz Bop 23
","
Kidz Bop Kids
",73,2,27
"
That's It!
","
Preservation Hall Jazz Band
",103,103,2
"
Lindsey Stirling
","
Lindsey Stirling
",149,79,36
"
Chronicle The 20 Greatest Hits
","
Creedence Clearwater Revival Feat. John Fogerty
",126,52,160
"
Pacific Rim
","
Soundtrack
",199,145,2
"
...Hits
","
Phil Collins
",181,6,111
"
Trilogy
","
The Weeknd
",101,4,34
"
Love Lust Faith + Dreams
","
Thirty Seconds To Mars
",172,6,9
"
Halfway To Heaven
","
Brantley Gilbert
",139,4,101
"
Cocky
","
Kid Rock
",135,3,129
"
Clarity
","
Zedd
",132,38,7
"
Up All Night
","
Kip Moore
",141,6,60
"
Rescue & Restore
","
August Burns Red
",79,9,4
"
Hard 2 Love
","
Lee Brice
",136,5,63
"
Juke Box Heroes
","
Foreigner
",162,109,10
"
Awake
","
Skillet
",163,2,140
"
Super Hits
","
Willie Nelson
",138,98,64
"
WOW Hits 2013
 ","
Various Artists
",143,35,43
"
Fashionably Late
","
Falling In Reverse
",118,17,5
"
You Get What You Give
","
Zac Brown Band
",161,1,133
"
Set You Free
","
Gary Allan
",168,1,26
"
Believe
","
Justin Bieber
",133,1,54
"
The Weatherman
","
Gregory Alan Isakov
",102,102,2
"
Reincarnated
","
Snoop Lion
",129,16,10
"
Extended Versions
","
Creedence Clearwater Revisited
",156,74,44
"
Joey + Rory Inspired: Songs Of Faith & Family
","
Joey + Rory
",-,-,-
"
God's Not Dead
","
newsboys
",121,45,43
"
Nothing But The Beat
","
David Guetta
",-,5,73
"
The Best Of Lynyrd Skynyrd: 20th Century Masters The Millennium Collection
","
Lynyrd Skynyrd
",150,60,126
"
Precious Memories: Volume II
","
Alan Jackson
",145,5,17
"
Global Warming
","
Pitbull
",167,14,35
"
All That Echoes
","
Josh Groban
",148,1,22
"
Thriller
","
Michael Jackson
",137,1,187
"
Grace (EP)
","
Tasha Cobbs
",170,61,17
"
Outlaw Gentlemen & Shady Ladies
","
Volbeat
",165,9,15
"
The Best Of Three Dog Night: 20th Century Masters...
","
Three Dog Night
",173,109,61
"
Warrior
","
Ke$ha
",182,6,29
"
Venomous Rat Regeneration Vendor
","
Rob Zombie
",188,7,10
"
Super Hits
","
George Jones
",147,56,13
"
Born And Raised
","
John Mayer
",153,1,26
"
Their Greatest Hits 1971-1975
","
Eagles
",146,1,145
"
Continuum
","
John Mayer
",-,2,122
"
Curtain Call: The Hits
","
Eminem
",144,1,190
"
Paradise (EP)
","
Lana Del Rey
",185,10,26
"
Greatest Hits: The Ultimate Collection
","
Bon Jovi
",-,5,54
"
The Eminem Show
","
Eminem
",151,1,126
"
How Mercy Looks From Here
","
Amy Grant
",169,12,10
"
Ask Me About My New God!
","
Maria Bamford
",-,-,-
"
Wretched And Divine: The Story Of The Wild Ones
","
Black Veil Brides
",176,7,15
"
Mothership
","
Led Zeppelin
",194,7,159
"
Songs You Know By Heart: Jimmy Buffett's Greatest Hit(s)
","
Jimmy Buffett
",-,100,31
"
Sergio George Presents: Salsa Giants
","
Various Artists
",177,126,4
"
The Very Best Of Neil Diamond: The Studio Recordings
","
Neil Diamond
",-,45,37
"
Red River Blue
","
Blake Shelton
",-,1,102
"
Everfound
","
Everfound
",-,-,-
"
 Greatest Hits
","
Fleetwood Mac
",-,14,45
"
Collide With The Sky
","
Pierce The Veil
",-,12,10
"
The Struggle
","
Tenth Avenue North
",-,9,12
"
Greatest Hits, Vol. 1
","
Hank Williams Jr.
",-,101,24
"
No End In Sight: The Very Best Of Foreigner
","
Foreigner
",-,132,11
