Song, Artist, Last Week, Peak Position, Weeks on Chart
"
My Kinda Party
","
Jason Aldean
",90,2,107
"
New Horizons
","
Flyleaf
",50,16,3
"
Glad Rag Doll
","
Diana Krall
",66,6,7
"
Cee Lo's Magic Moment
 ","
Cee Lo Green
",111,67,3
"
California 37
","
Train
",102,4,31
"
Do You Hear What I Hear?: Women Of Christmas
","
Various Artists
",125,118,9
"
This Is Christmas
","
Katherine Jenkins
",176,119,3
"
God Forgives, I Don't
","
Rick Ross
",82,1,16
"
Hard 2 Love
","
Lee Brice
",96,5,30
"
Christmas In Diverse City
","
tobyMac
",-,84,9
"
Fortune
","
Chris Brown
",103,1,20
"
And If Our God Is For Us...
","
Chris Tomlin
",188,17,45
"
 Lace Up
","
MGK
",75,4,6
"
NOW That's What I Call Christmas! 4
","
Various Artists
",171,28,20
"
Holiday Collection
","
Kenny G
",141,85,21
"
The Classic Christmas Album
","
Kenny G
",144,128,2
"
Living Things
","
Linkin Park
",109,1,21
"
 Living For A Song: A Tribute to Hank Cochran
","
Jamey Johnson
",107,5,5
"
Chipmunks Christmas
","
Alvin And The Chipmunks
",168,131,2
"
Christmas Songs By Sinatra
","
Frank Sinatra
",127,127,4
"
Adventus
","
The Departed
",-,-,-
"
The Christmas Attic
","
Trans-Siberian Orchestra
",165,83,18
"
Monster
","
KISS
",80,3,6
"
The Carpenter
","
The Avett Brothers
",88,4,10
"
Once Upon A Christmas
","
Kenny Rogers & Dolly Parton
",148,31,16
"
Rock Of Ages
 ","
Soundtrack
",85,5,17
"
10,000 Reasons
","
Matt Redman
",-,66,19
"
Best Days
","
Tamela Mann
",104,14,14
"
Doo-Wops & Hooligans
 ","
Bruno Mars
",112,3,109
"
Hello My Name Is...
","
Bridgit Mendler
",129,30,4
"
The Greatest Of Baroque
","
London Symphony Orchestra
",-,-,-
"
Ahoy! (EP)
","
Punch Brothers
",-,-,-
"
Greatest Hits
","
The Notorious B.I.G.
",-,1,20
"
Four The Record
","
Miranda Lambert
",59,3,53
"
Sticks & Stones
","
Cher Lloyd
",114,9,7
"
North
","
matchbox twenty
",136,1,11
"
Ceremonials
","
Florence + The Machine
",153,6,55
"
Elf
","
Soundtrack
",187,81,15
"
Red River Blue
","
Blake Shelton
",83,1,70
"
The Classic Christmas Album
","
Elvis Presley
",174,152,2
"
Push And Shove
","
No Doubt
",108,3,8
"
Tempest
","
Bob Dylan
",126,3,10
"
19
","
Adele
",133,4,161
"
Up All Night
","
Kip Moore
",115,6,30
"
Release Me
","
Barbra Streisand
",99,7,6
"
Personal Christmas Collection
","
Andy Williams
",139,139,2
"
One Song At A Time
","
Jamie Grace
",190,84,12
"
Changed
","
Rascal Flatts
",140,3,33
"
The Beatles In Stereo
","
The Beatles
",-,15,18
"
Merry Christmas
","
Mariah Carey
",-,3,31
"
The Foundation
","
Zac Brown Band
",122,9,208
"
Album Title Goes Here
","
deadmau5
",124,6,8
"
Hands All Over
","
Maroon 5
",156,2,109
"
The Best Of Bing Crosby: 20th Century Masters: The Christmas Collection
","
Bing Crosby
",169,166,2
"
Megalithic Symphony
","
AWOLNATION
",147,87,59
"
Fearless
","
Taylor Swift
",110,1,204
"
Blood
","
In This Moment
",131,15,14
"
The Lateness Of The Hour
","
Alex Clare
",138,48,27
"
What Christmas Means
","
Kem
",-,147,3
"
iTunes Session
","
Crowder
",-,-,-
"
God's Not Dead
","
newsboys
",-,45,33
"
Miracles: The Holiday Album
","
Kenny G
",186,1,16
"
Austin & Ally (Soundtrack)
","
Ross Lynch
",119,27,10
"
The Twilight Saga: Breaking Dawn: Part 1
","
Soundtrack
",-,4,28
"
Outlaws Like Me
","
Justin Moore
",132,5,60
"
It's Christmas: Christmas Angel Edition
","
Mandisa
",-,-,-
"
A Charlie Brown Christmas (Soundtrack)
","
Vince Guaraldi Trio
",-,23,23
"
It'z Just What We Do (EP)
","
Florida Georgia Line
",150,105,9
"
 Talk That Talk
","
Rihanna
",166,3,52
"
Coexist
","
The xx
",123,5,10
"
A Christmas Album
","
Barbra Streisand
",195,108,11
"
Until Now
","
Swedish House Mafia
",128,14,4
"
The King Stays King: Sold Out At Madison Square Garden
","
Romeo Santos
",65,65,2
"
Christmas With The Chipmunks: Vol. 1
 ","
The Chipmunks
",-,-,-
"
Elvis: Prince from Another Planet: As Recorded at Madison Square Garden
","
Elvis Presley
",-,-,-
"
Honky Tonk Christmas
","
Alan Jackson
",-,42,17
"
Take Care
","
Drake
",146,1,53
"
Greatest Hits
","
 Foo Fighters
",-,11,59
"
The Invitation Narrated By Lee Strobel
","
Lee Strobel
",181,142,7
"
You Get What You Give
","
Zac Brown Band
",149,1,111
"
18 Months
","
Calvin Harris
",78,19,3
"
Indigo
","
Never Shout Never
",-,-,-
"
Barton Hollow
","
The Civil Wars
",118,10,93
"
Sublime
","
Sublime
",-,13,114
"
The Coolest Kidz Bop Christmas Ever!
","
Kidz Bop Kids
",-,57,9
"
Journey's Greatest Hits
","
Journey
",67,10,241
"
Lonerism
","
Tame Impala
",198,34,6
"
The Legend Of Johnny Cash
","
Johnny Cash
",137,5,92
