Song, Artist, Last Week, Peak Position, Weeks on Chart
"
Wins And Losses
","
Meek Mill
",57,3,13
"
Coloring Book
","
Chance The Rapper
",64,8,75
"
Greatest Hits
","
Fleetwood Mac
",-,14,138
"
From A Room: Volume 1
","
Chris Stapleton
",78,2,24
"
True View
","
Stick To Your Guns
",-,-,-
"
The Eminem Show
","
Eminem
",69,1,342
"
Memories...Do Not Open
","
The Chainsmokers
",67,1,28
"
Perfect Timing
","
NAV And Metro Boomin
",71,13,13
"
ANTI
","
Rihanna
",79,1,91
"
Dig Your Roots
","
Florida Georgia Line
 ",82,2,60
"
Curtain Call: The Hits
","
Eminem
",81,1,363
"
A Love Letter To You 2
","
Trippie Redd
",34,34,2
"
Younger Now
","
Miley Cyrus
",36,5,3
"
Blurryface
","
twenty one pilots
",73,1,127
"
Funk Wav Bounces Vol. 1
","
Calvin Harris
",66,2,16
"
The Essential Michael Jackson
","
Michael Jackson
",144,46,213
"
Beauty Behind The Madness
","
The Weeknd
",85,1,112
"
Heaven Upside Down
","
Marilyn Manson
",8,8,2
"
Concrete And Gold
","
Foo Fighters
",55,1,5
"
Love Yourself: Her
","
BTS
",15,7,5
"
Night Visions
","
Imagine Dragons
",89,2,264
"
California Sunrise
","
Jon Pardi
",84,11,68
"
1989
","
Taylor Swift
",83,1,149
"
Painting Pictures
","
Kodak Black
",80,3,29
"
Cozy Tapes, Vol. 2: Too Cozy
","
A$AP Mob
",76,6,8
"
Montevallo
","
Sam Hunt
",86,3,156
"
AI YoungBoy
","
YoungBoy Never Broke Again
",77,24,11
"
T R A P S O U L
","
Bryson Tiller
",96,8,108
"
Greatest Hits I II & III: The Platinum Collection
","
Queen
",95,48,96
"
The Fate Of The Furious: The Album
","
Soundtrack
",94,10,27
"
A Love Letter To You
","
Trippie Redd
",90,90,9
"
4:44
","
JAY-Z
",72,1,15
"
good kid, m.A.A.d city
","
Kendrick Lamar
",98,2,260
"
2014 Forest Hills Drive
","
J. Cole
",99,1,150
"
Melodrama
","
Lorde
",97,1,18
"
BEAUTIFUL THUGGER GIRLS
","
Young Thug
",87,8,18
"
25
","
Adele
",106,1,100
"
FREE 6LACK
","
6LACK
",104,34,44
"
I Decided.
","
Big Sean
",100,1,37
"
Current Mood
","
Dustin Lynch
",91,7,6
"
Greatest Hits
","
2Pac
",102,3,213
"
HNDRXX
","
Future
",101,1,34
"
Flower Boy
","
Tyler, The Creator
",93,2,13
"
Ripcord
","
Keith Urban
",107,4,76
"
Deadstar
","
Smokepurpp
",70,42,3
"
The Life Of Pablo
","
Kanye West
",110,1,80
"
Harry Styles
","
Harry Styles
",112,1,23
"
The OOZ
","
King Krule
",-,-,-
"
Wildflowers
","
Tom Petty
",60,8,56
"
Nothing Was The Same
","
Drake
",114,1,209
"
True To Self
 ","
Bryson Tiller
",109,1,21
"
4 Your Eyez Only
","
J. Cole
",108,1,45
"
Kidz Bop 36
","
Kidz Bop Kids
",-,-,-
"
Freudian
","
Daniel Caesar
",119,25,8
"
Precious Memories Collection
","
Alan Jackson
",88,88,4
"
Greatest Hits... So Far!!!
","
P!nk
",173,5,118
"
Badlands
","
Halsey
",129,2,112
"
Add Violence (EP)
","
Nine Inch Nails
",-,17,2
"
Metallica
","
Metallica
",132,1,453
"
Death Of A Bachelor
","
Panic! At The Disco
",118,1,92
"
All Things Work Together
","
Lecrae
",92,11,4
"
One More Light
","
Linkin Park
",167,1,21
"
If You're Reading This It's Too Late
","
Drake
",123,1,141
"
Lil Uzi Vert Vs. The World
","
Lil Uzi Vert
",122,37,73
"
"Awaken, My Love!"
","
Childish Gambino
",121,5,46
"
Tangled Up
","
Thomas Rhett
",126,6,108
"
Joanne
","
Lady Gaga
",103,1,44
"
Doo-Wops & Hooligans
","
Bruno Mars
",133,3,346
"
Back From The Edge
","
James Arthur
",117,39,50
"
Legend: The Best Of...
","
Bob Marley And The Wailers
",131,5,492
"
Guardians Of The Galaxy, Vol. 2: Awesome Mix Vol. 2
","
Soundtrack
",125,4,26
"
Dangerous Woman
","
Ariana Grande
",149,2,74
"
The Essential Billy Joel
","
Billy Joel
",146,15,95
"
Journey's Greatest Hits
","
Journey
",141,10,483
"
Chronicle The 20 Greatest Hits
","
Creedence Clearwater Revival Feat. John Fogerty
",139,22,337
"
Purpose
","
Justin Bieber
",143,1,101
"
Good For You
","
Amine
",185,31,12
"
Mothership
","
Led Zeppelin
",-,7,230
"
Cleopatra
","
The Lumineers
",150,1,80
"
Stargazing (EP)
","
Kygo
",137,137,4
"
Judas
","
Fozzy
",-,-,-
"
NAV
","
NAV
",152,24,34
"
DS2
","
Future
",155,1,118
"
NOW 63
","
Various Artists
",138,5,11
"
Wonderful Wonderful
","
The Killers
",74,1,4
"
Descendants 2
","
Soundtrack
",120,6,13
"
Greatest Hits
","
The Notorious B.I.G.
",145,1,103
"
[Hybrid Theory]
","
Linkin Park
",187,2,183
"
Blonde
","
Frank Ocean
",156,1,61
"
My Moment
","
Tee Grizzley
",140,44,28
"
Appetite For Destruction
","
Guns N' Roses
",-,1,177
"
They Don't Know
","
Jason Aldean
",127,1,58
"
At What Cost
","
GoldLink
",157,127,14
"
Recovery
","
Eminem
",165,1,300
"
Humble Beast
","
G Herbo
",116,21,4
"
Savage
","
Tank
",105,24,3
"
Nine Track Mind
","
Charlie Puth
",160,6,86
"
Lust For Life
","
Lana Del Rey
",134,1,13
"
Suicide Squad: The Album
","
Soundtrack
",159,1,63
"
Gossip Columns
 ","
Marc E. Bassy
",-,-,-
"
All Time Greatest Hits
","
Lynyrd Skynyrd
",-,56,14
"
Mr. Misunderstood
","
Eric Church
",136,2,99
"
Islah
","
Kevin Gates
",170,2,90
"
Savage Mode
","
21 Savage & Metro Boomin
",163,23,66
"
The Marshall Mathers LP 2
","
Eminem
",181,1,186
"
Sing
","
Soundtrack
",154,8,44
"
I Believe In You
","
Dolly Parton
",-,-,-
"
Greatest Hits So Far...
","
Zac Brown Band
",148,20,141
"
Kill The Lights
","
Luke Bryan
",162,1,115
"
Happy Endings
","
Old Dominion
",164,7,8
"
Cry Baby
","
Melanie Martinez
",151,6,114
"
Federal 3X
","
Moneybagg Yo
",153,5,10
"
Sremmlife 2
","
Rae Sremmurd
",171,4,62
"
Scream
","
Michael Jackson
",124,33,3
"
21
","
Adele
",174,1,348
"
All Your Fault, Pt. 2 (EP)
","
Bebe Rexha
",178,69,5
"
Ogilala
","
William Patrick Corgan
",-,-,-
"
Artist
","
A Boogie Wit da Hoodie
",166,70,54
"
Dont Smile At Me
","
Billie Eilish
",-,-,-
"
Collage (EP)
","
The Chainsmokers
",172,6,50
"
Trilogy
","
The Weeknd
",180,4,186
"
Hero
","
Maren Morris
",142,5,72
"
On The Rocks
","
Midland
",161,20,4
"
Smoke + Mirrors
","
Imagine Dragons
",186,1,89
"
GTTM: Goin Thru The Motions
","
PnB Rock
",168,28,40
"
Greatest Hits
","
Foo Fighters
",199,11,132
"
1
","
The Beatles
",182,1,295
"
WOW Hits 2018
","
Various Artists
",113,113,2
"
Unorthodox Jukebox
","
Bruno Mars
",189,1,191
"
A Moment Apart
","
 ODESZA
",191,3,6
"
The Perfect LUV Tape
","
Lil Uzi Vert
",175,55,62
"
Hozier
","
Hozier
",188,2,144
"
Abbey Road
","
The Beatles
",184,1,238
"
Greatest Hits
","
Red Hot Chili Peppers
",194,18,149
