Song, Artist, Last Week, Peak Position, Weeks on Chart
"
The Outsiders
","
Eric Church
",37,1,67
"
Dark Sky Paradise
","
Big Sean
",33,1,13
"
BUSH
","
Snoop Dogg
",14,14,2
"
The Voice: The Complete Season 8 Collection
","
Meghan Linsey
",-,-,-
"
Empire: Original Soundtrack From Season 1
","
Soundtrack
",34,1,11
"
Special Effects
","
Tech N9ne
",20,4,3
"
Anything Goes
","
Florida Georgia Line
",36,1,32
"
Skrillex And Diplo Present Jack U
","
Skrillex & Diplo
",47,26,13
"
Pitch Perfect
","
Soundtrack
",32,3,118
"
Uptown Special.
","
Mark Ronson
",40,5,19
"
Intermission I & II
","
Trey Songz
",-,-,-
"
Nick Jonas
","
Nick Jonas
",44,6,28
"
Handwritten
","
Shawn Mendes
",50,1,6
"
BRINGING BACK THE SUNSHINE
","
Blake Shelton
",45,1,34
"
Greatest Hits
","
Foo Fighters
",141,11,93
"
SremmLife
","
Rae Sremmurd
",29,5,20
"
The Voice: The Complete Season 8 Collection
","
Joshua Davis
",-,-,-
"
Old Boots, New Dirt
","
Jason Aldean
",48,1,33
"
Wanted On Voyage
","
George Ezra
",60,19,17
"
Spring Break... Checkin' Out
","
Luke Bryan
",62,3,11
"
 Fight Song (EP)
","
Rachel Platten
",41,41,2
"
+
","
Ed Sheeran
",98,5,145
"
My House (EP)
","
Flo Rida
",43,14,7
"
 Greatest Hits: Decade #1
","
Carrie Underwood
",57,4,24
"
Smoke + Mirrors
","
Imagine Dragons
",51,1,14
"
Guardians Of The Galaxy: Awesome Mix Vol. 1
","
Soundtrack
",52,1,43
"
Crash My Party
","
Luke Bryan
",68,1,93
"
You Were Never Alone
","
Emery
",-,-,-
"
Talking Dreams
","
Echosmith
",55,38,33
"
Suffer In Peace
","
Tyler Farr
",46,4,4
"
Love Story
","
YelaWolf
",61,3,5
"
Love Somebody
","
Reba
",53,3,6
"
Born To Die
","
Lana Del Rey
",73,2,173
"
Vessel
","
twenty one pilots
",88,58,40
"
Here's To The Good Times
","
Florida Georgia Line
",74,4,129
"
Night Visions
","
Imagine Dragons
",76,2,142
"
At Your Service
","
Sammy Hagar & The Circle
",-,-,-
"
Greatest Hits So Far...
","
Zac Brown Band
",80,20,28
"
The Album About Nothing
","
Wale
",71,1,8
"
Dream Your Life Away
","
Vance Joy
",70,17,37
"
Rivals
","
Coal Chamber
",-,-,-
"
Journey's Greatest Hits
","
Journey
",72,10,357
"
Legend: The Best Of...
","
Bob Marley And The Wailers
",87,5,366
"
The Voice: The Complete Season 8 Collection
","
Koryn Hawthorne
",-,-,-
"
Motion
","
Calvin Harris
",81,5,29
"
The Purple Album
","
Whitesnake
",-,-,-
"
FOUR
","
One Direction
",77,1,27
"
Club Life, Vol. 4: New York City
","
Tiesto
",-,-,-
"
It's Personal
","
Tina Campbell
",-,-,-
"
good kid, m.A.A.d city
","
Kendrick Lamar
 ",54,2,134
"
NOW 53
","
Various Artists
",83,2,16
"
Cole Swindell
","
Cole Swindell
",84,3,64
"
Have A Nice Life
","
Murs
",-,-,-
"
Piece By Piece
","
Kelly Clarkson
",115,1,12
"
Jackie
","
Ciara
",64,17,3
"
MTV Unplugged In New York
","
Nirvana
",79,1,85
"
Doo-Wops & Hooligans
","
Bruno Mars
",86,3,227
"
The Eminem Show
","
Eminem
",93,1,216
"
Beyonce
","
Beyonce
",101,1,76
"
Chronicle The 20 Greatest Hits
","
Creedence Clearwater Revival Feat. John Fogerty
",146,22,229
"
Nevermind
","
Nirvana
",63,1,296
"
Why Make Sense?
","
Hot Chip
",-,-,-
"
Number Ones
","
Michael Jackson
",130,13,211
"
Coward
","
Haste The Day
",-,-,-
"
Fan Of A Fan: The Album
","
Chris Brown & Tyga
",90,7,13
"
Red
","
Taylor Swift
",157,1,110
"
Traveller
","
Chris Stapleton
",38,14,3
"
Trust Fall (Side A) (EP)
","
Incubus
",6,6,2
"
Ignite The Night
","
Chase Rice
",95,3,38
"
Urban Flora
","
Alina Baraz & Galimatias
",-,-,-
"
Southern Style
","
Darius Rucker
",89,7,8
"
Get Lost Find Yourself
","
Chunk! No, Captain Chunk!
",-,-,-
"
Native
","
OneRepublic
",108,4,113
"
Nothing Was The Same
","
Drake
",103,1,84
"
Kidz Bop 28
","
Kidz Bop Kids
",91,10,9
"
Save Rock And Roll
","
Fall Out Boy
",122,1,109
"
Greatest Hits: We Will Rock You
","
Queen
",97,42,43
"
Chaos And The Calm
","
James Bay
",124,15,9
"
21
","
Adele
",99,1,222
"
Into The Wild Life
","
Halestorm
",102,5,6
"
 Greatest Hits
","
Guns N' Roses
",109,3,314
"
The Waterfall
","
My Morning Jacket
",65,11,3
"
Frozen
","
Soundtrack
",107,1,78
"
The Marshall Mathers LP 2
","
Eminem
 ",82,1,81
"
NOW That's What I Call #1's
","
Various Artists
",85,34,3
"
These Things Happen
","
G-Eazy
",120,3,45
"
Platinum
","
Miranda Lambert
",96,1,51
"
Ultimate Sinatra
","
Frank Sinatra
",92,32,5
"
Blacc Hollywood
","
Wiz Khalifa
",117,1,40
"
The Big Revival
","
Kenny Chesney
 ",111,2,35
"
Sex Playlist
","
Omarion
",112,49,14
"
PRISM
","
Katy Perry
",121,1,82
"
Curtain Call: The Hits
","
Eminem
",128,1,242
"
 Trilogy
","
The Weeknd
",110,4,64
"
Take Care
","
Drake
",132,1,116
"
AM
","
Arctic Monkeys
",129,6,89
"
Their Greatest Hits 1971-1975
","
Eagles
",-,1,166
"
Mad Max: Fury Road (Soundtrack)
","
Junkie XL
",134,134,2
"
Sundown Heaven Town
","
Tim McGraw
",105,3,35
"
Reclassified
","
Iggy Azalea
",113,16,22
"
Welcome To The New
","
MercyMe
",131,4,38
"
Simon And Garfunkel's Greatest Hits
","
Simon & Garfunkel
",-,5,133
"
Greatest Hits
","
James Taylor
",-,15,64
"
Talk Dirty
","
Jason Derulo
",164,4,56
"
The Who Hits 50!
","
The Who
",191,93,4
"
Greatest Hits
","
Fleetwood Mac
",119,14,86
"
Live+
","
Jeff Beck
",-,-,-
"
Tailgates & Tanlines
","
Luke Bryan
",153,2,190
"
Greatest Hits
","
2Pac
",-,3,95
"
Fuse
","
Keith Urban
",94,1,60
"
 Luca Brasi 2: A Gangsta Grillz Special Edition
","
Kevin Gates
",147,38,23
"
Unorthodox Jukebox
","
Bruno Mars
",133,1,121
"
Love In The Future
","
John Legend
",137,4,88
"
Human
","
Three Days Grace
",127,16,8
"
Ultimate Hits: Rock And Roll Never Forgets
","
Bob Seger & The Silver Bullet Band
",152,19,95
"
I Dont Dance
","
Lee Brice
",126,5,37
"
Fearless
","
Taylor Swift
",-,1,231
"
Back In Black
","
AC/DC
",151,4,218
"
Bombs Away
","
Sheppard
",116,31,11
"
Sweet Talker
","
Jessie J
",197,10,28
"
Future Hearts
","
All Time Low
",106,2,7
"
Ultraviolence
","
Lana Del Rey
 ",170,1,47
"
Trouble
","
Ray LaMontagne
",-,164,5
"
Based On A True Story ...
","
Blake Shelton
",138,3,113
"
The Wrong Side Of Heaven...Volume 1
","
Five Finger Death Punch
",159,2,68
"
Full Speed
","
Kid Ink
",165,14,16
"
X
","
Chris Brown
",150,2,36
"
Mothership
","
Led Zeppelin
",142,7,198
"
Number One Hits
","
Tim McGraw
",163,27,107
"
Chief
","
Eric Church
",179,1,146
"
Master Of Puppets
","
Metallica
 ",149,29,84
"
Pure Heroine
","
Lorde
",166,3,86
"
Non-Fiction
","
Ne-Yo
",144,5,17
"
TTLO (Turn The Lights On)
","
Rico Love
",-,-,-
"
Teenage Dream
","
Katy Perry
",169,1,212
"
Nashville: The Music Of, Season 3 : Volume 2
","
Soundtrack
",28,28,2
"
The Essential Michael Jackson
","
Michael Jackson
",187,53,130
"
Hot Rocks 1964-1971
","
The Rolling Stones
",-,4,252
"
Greatest Hits
","
The Notorious B.I.G.
",-,1,36
"
I Am...Sasha Fierce
","
Beyonce
",-,1,93
"
Family
","
Lynyrd Skynyrd
",178,154,32
"
Red River Blue
","
Blake Shelton
",-,1,155
"
Songs About Jane
","
Maroon 5
",182,6,150
"
Greatest Hits 1970-2002
","
Elton John
",162,12,84
"
Barter 6
","
Young Thug
",161,22,6
"
Because The Internet
","
Childish Gambino
",184,7,73
"
Slippery When Wet
","
Bon Jovi
",123,1,106
"
Gold
","
B.B. King
",-,-,-
"
Babel
","
Mumford & Sons
",125,1,105
"
Continuum
 ","
John Mayer
",-,2,125
"
Metallica
","
Metallica
",185,1,348
"
First Kiss
","
Kid Rock
",154,2,13
"
G I R L
","
Pharrell Williams
",-,2,59
"
Aerosmith's Greatest Hits
","
Aerosmith
",168,43,48
"
Sadnecessary
","
Milky Chance
",172,17,31
"
Greatest Hits
","
Red Hot Chili Peppers
",189,18,66
"
Recovery
","
Eminem
",183,1,191
"
Riser
","
Dierks Bentley
",143,6,62
"
Too Weird To Live, Too Rare To Die!
","
Panic! At The Disco
",181,2,48
