Song, Artist, Last Week, Peak Position, Weeks on Chart
"
Double Or Nothing
","
Big Sean & Metro Boomin
",58,6,7
"
Beauty Behind The Madness
","
The Weeknd
",92,1,126
"
The Fate Of The Furious: The Album
","
Soundtrack
",63,10,41
"
Good News
","
Rend Collective
",-,-,-
"
Brett Young
","
Brett Young
",62,18,50
"
A Decade Of Destruction
","
 Five Finger Death Punch
",61,29,8
"
Everybody
","
Logic
",65,1,38
"
From A Room: Volume 1
","
Chris Stapleton
",68,2,38
"
Diamonds
","
Elton John
",89,23,11
"
Trolls
","
Soundtrack
",66,3,70
"
AI YoungBoy
","
YoungBoy Never Broke Again
",75,24,25
"
Greatest Hits
","
Tom Petty And The Heartbreakers
",81,2,251
"
Vault: Greatest Hits 1980-1995
","
Def Leppard
",-,15,67
"
H.E.R.
","
H.E.R.
",79,78,14
"
Stars: The Best Of 1992-2002
","
The Cranberries
",16,16,2
"
GEMINI
","
Macklemore
",69,2,18
"
good kid, m.A.A.d city
","
Kendrick Lamar
",73,2,274
"
ANTI
","
Rihanna
",84,1,105
"
Blurryface
","
twenty one pilots
",77,1,141
"
All-Time Greatest Hits
","
Neil Diamond
",-,15,44
"
Memories...Do Not Open
","
The Chainsmokers
",85,1,42
"
Woodstock
","
Portugal. The Man
 ",74,32,32
"
Flower Boy
","
Tyler, The Creator
",104,2,27
"
Love Yourself: Her
","
BTS
",82,7,16
"
Coloring Book
","
Chance The Rapper
",91,8,89
"
2014 Forest Hills Drive
","
J. Cole
",90,1,164
"
Flicker
","
Niall Horan
",71,1,14
"
Illuminate
","
Shawn Mendes
",83,1,69
"
1989
 ","
Taylor Swift
",80,1,163
"
Pretty Girls Like Trap Music
","
2 Chainz
",94,2,32
"
Greatest Hits I II & III: The Platinum Collection
","
Queen
",88,48,109
"
T R A P S O U L
","
Bryson Tiller
",96,8,122
"
FUTURE
","
Future
",93,1,49
"
Nothing Was The Same
","
Drake
",115,1,221
"
Trip
","
Jhene Aiko
",116,5,18
"
If You're Reading This It's Too Late
","
Drake
",130,1,153
"
Freudian
","
Daniel Caesar
",109,25,20
"
Grateful
","
DJ Khaled
",103,1,31
"
California Sunrise
","
Jon Pardi
",124,11,82
"
Playboi Carti
 ","
Playboi Carti
",101,12,41
"
Catch These Vibes
","
PnB Rock
",87,17,10
"
I Like Fun
","
They Might Be Giants
",-,-,-
"
Montevallo
","
Sam Hunt
",105,3,170
"
The Life Of Pablo
","
Kanye West
",111,1,92
"
Too Hard
","
Lil Baby
",118,80,6
"
"Awaken, My Love!"
","
Childish Gambino
",164,5,58
"
Thriller
","
Michael Jackson
",159,1,318
"
Dig Your Roots
","
Florida Georgia Line
",136,2,73
"
Come Over When You're Sober (EP)
","
Lil Peep
",100,38,11
"
Super Slimey
","
Future & Young Thug
",102,2,14
"
FREE 6LACK
","
6LACK
",112,34,56
"
No_One Ever Really Dies
","
N*E*R*D
",98,31,6
"
Greatest Hits
","
2Pac
",-,3,226
"
digital druglord
","
blackbear
",106,14,40
"
Badlands
","
Halsey
",110,2,126
"
Sweet Southern Sugar
","
Kid Rock
",-,8,9
"
Painting Pictures
","
Kodak Black
",119,3,42
"
Rumours
","
Fleetwood Mac
",107,1,254
"
The Essential Billy Joel
","
Billy Joel
",129,15,104
"
NOW 64
","
Various Artists
",99,12,12
"
Rainbow
","
Kesha
",122,1,24
"
Journey's Greatest Hits
","
Journey
",143,10,496
"
Funk Wav Bounces Vol. 1
","
Calvin Harris
",108,2,30
"
Death Of A Bachelor
","
Panic! At The Disco
",121,1,106
"
25
","
Adele
",117,1,114
"
Fleetwood Mac
","
Fleetwood Mac
",-,1,168
"
Legend: The Best Of...
","
Bob Marley And The Wailers
",113,5,506
"
I Decided.
","
Big Sean
",133,1,49
"
Bright: The Album
","
Soundtrack
",95,48,6
"
Purpose
","
Justin Bieber
",123,1,114
"
Wins And Losses
","
Meek Mill
",141,3,26
"
+
","
Ed Sheeran
",138,5,234
"
Chronicle The 20 Greatest Hits
","
Creedence Clearwater Revival Feat. John Fogerty
",128,22,351
"
Cleopatra
","
The Lumineers
",120,1,94
"
Collateral
","
Phillip Phillips
",-,-,-
"
Perfect Timing
","
NAV And Metro Boomin
",134,13,25
"
Blonde
","
Frank Ocean
",142,1,69
"
Happy Endings
","
Old Dominion
",156,7,18
"
Doo-Wops & Hooligans
","
Bruno Mars
",127,3,359
"
Pyromania
","
Def Leppard
",-,2,123
"
Greatest Hits
","
Guns N' Roses
",148,3,429
"
Ripcord
","
Keith Urban
",154,4,90
"
Jungle Rules
","
French Montana
",147,3,26
"
Precious Memories Collection
","
Alan Jackson
",86,33,17
"
Metallica
","
Metallica
",145,1,467
"
Melodrama
","
Lorde
",157,1,30
"
Lil Uzi Vert Vs. The World
","
Lil Uzi Vert
",137,37,82
"
Dont Smile At Me
","
Billie Eilish
",126,126,5
"
#SANTANAWORLD (+)
","
Tay-K
",131,128,4
"
Pitch Perfect 3
","
Soundtrack
",97,20,6
"
Mr. Misunderstood
","
Eric Church
",170,2,107
"
From The Fires
","
Greta Van Fleet
",179,36,9
"
SYRE
","
Jaden Smith
",135,24,10
"
Unorthodox Jukebox
","
Bruno Mars
",177,1,196
"
Born To Die
","
Lana Del Rey
",139,2,302
"
21
","
Adele
",152,1,361
"
I Still Am
","
Yo Gotti
",146,6,12
"
Greatest Hits
","
The Notorious B.I.G.
",161,1,112
"
4 Your Eyez Only
","
J. Cole
",150,1,57
"
Dangerous Woman
","
Ariana Grande
",158,2,83
"
HNDRXX
 ","
Future
",162,1,43
"
1
","
The Beatles
",114,1,301
"
Live In No Shoes Nation
","
Kenny Chesney
",-,1,12
"
Collage (EP)
","
The Chainsmokers
",167,6,57
"
The Rest Of Our Life
","
Tim McGraw & Faith Hill
",181,2,10
"
Nine Track Mind
","
Charlie Puth
",163,6,94
"
Beyonce
","
Beyonce
",-,1,182
"
Beach House 3
","
Ty Dolla $ign
",174,11,10
"
Islah
","
Kevin Gates
",166,2,97
"
boom.
","
Walker Hayes
",173,37,6
"
Poet / Artist
 ","
JONGHYUN
",-,-,-
"
Greatest Hits: The Ultimate Collection
","
Bon Jovi
",195,5,81
"
Tangled Up
","
Thomas Rhett
",155,6,116
"
DS2
","
Future
",172,1,127
"
Greatest Hits So Far...
","
Zac Brown Band
",168,20,148
"
NAV
","
NAV
",171,24,43
"
Your Great Name
","
Todd Dulaney
",-,-,-
"
Hozier
","
Hozier
",180,2,151
"
Fed Baby's
","
Moneybagg Yo & YoungBoy Never Broke Again
",175,21,9
"
Abbey Road
","
The Beatles
",-,1,250
"
Greatest Hits
","
Red Hot Chili Peppers
",187,18,154
"
Bad
","
Michael Jackson
",-,1,167
"
My Beautiful Dark Twisted Fantasy
","
Kanye West
",199,1,100
"
Harry Styles
","
Harry Styles
",149,1,37
"
[Hybrid Theory]
","
Linkin Park
",185,2,193
"
Back From The Edge
","
James Arthur
",178,39,58
"
Losing Sleep
","
Chris Young
",60,5,10
"
Recovery
","
Eminem
",198,1,307
"
Revenge
","
XXXTENTACION
",189,44,24
"
When It's Dark Out
","
G-Eazy
",184,5,97
"
Lust For Life
","
Lana Del Rey
",160,1,19
"
Hero
","
Maren Morris
",200,5,77
"
I Am...Sasha Fierce
","
Beyonce
",191,1,160
"
Worship
","
Caleb + Kelsey
",-,-,-
