Song, Artist, Last Week, Peak Position, Weeks on Chart
"
I Am Sam
","
Soundtrack
",189,20,24
"
The Scorpion King
 ","
Soundtrack
",101,5,13
"
Vapor Trails
","
Rush
",77,6,6
"
Is This It
","
The Strokes
",118,33,37
"
Someone To Love You
","
Ruff Endz
",105,27,6
"
The Best Of Anita Baker
","
Anita Baker
",-,-,-
"
When You Lie Next To Me
","
Kellie Coffey
",123,54,7
"
Bad Company
","
Soundtrack
",102,98,3
"
Camino Palmero
","
The Calling
",119,36,34
"
Yankee Hotel Foxtrot
","
Wilco
",109,13,9
"
Moulin Rouge
","
Soundtrack
",114,3,53
"
The Private Press
","
DJ Shadow
",97,44,3
"
The Best Of Both Worlds
","
R. Kelly & Jay-Z
",122,2,14
"
I'm Already There
","
Lonestar
",120,9,52
"
The Places You Have Come To Fear The Most
","
Dashboard Confessional
",158,119,14
"
Never A Dull Moment
","
Tommy Lee
",110,39,5
"
Cee-Lo... Cee-Lo Green And His Perfect Imperfections
","
Cee-Lo
",125,11,9
"
 Trick Pony
","
Trick Pony
",112,91,34
"
Star Wars Episode II: Attack Of The Clones
","
London Symphony Orchestra (Williams)
",95,6,9
"
Coyote Ugly
","
Soundtrack
",131,10,99
"
 Fever
","
Kylie Minogue
",135,3,17
"
Aaliyah
","
Aaliyah
",137,1,49
"
All That You Can't Leave Behind
","
U2
",117,3,86
"
Heart To Yours
","
Michelle Williams
",186,57,8
"
Elva
","
Unwritten Law
",145,69,21
"
Totally Country
","
Various Artists
",115,12,20
"
Mr. Deeds
","
Soundtrack
",133,133,2
"
Mahogany Soul
","
Angie Stone
",128,22,33
"
[Ghetto Love]
","
Jaheim
",132,9,63
"
Country Grammar
 ","
Nelly
",156,1,104
"
1
","
The Beatles
",121,1,84
"
Doggy Bag
","
Lil Bow Wow
",155,11,27
"
Sevas Tra
","
Otep
",-,-,-
"
Everyday
 ","
Dave Matthews Band
",130,1,69
"
The Look Of Love
","
Diana Krall
",129,9,40
"
Louie DeVito's Dance Factory
","
Louie DeVito
",141,92,9
"
From Chaos
","
311
",159,10,16
"
Wild Gremlinz
","
Nature
",-,-,-
"
J.Lo
","
Jennifer Lopez
",150,1,74
"
Genesis
","
Busta Rhymes
",142,7,30
"
VH1 Music First Presents: The Corrs -- Live In Dublin
","
The Corrs
",136,52,15
"
Good Morning Aztlan
","
Los Lobos
",106,82,3
"
Down The Road I Go
","
Travis Tritt
",111,51,80
"
The Way I Feel
","
Remy Shand
",149,39,15
"
Believe
","
Yolanda Adams
",165,42,29
"
RL:Ements
","
RL
",151,53,9
"
Living Proof
","
Cher
 ",161,9,17
"
Universal Truths And Cycles
","
Guided By Voices
",-,-,-
"
Cookie: The Anthropological Mixtape
","
MeShell Ndegeocello
",124,67,3
"
New Favorite
","
Alison Krauss + Union Station
",126,35,39
"
Take Off Your Pants And Jacket
","
Blink-182
",153,1,54
"
{Sensual Journey}
","
Will Downing
",180,90,7
"
The Last Broadcast
","
Doves
",138,83,3
"
Welcome To The Dope House
","
The Dayton Family
",183,107,5
"
Triple 6 Mafia Presents DJ Paul -- Underground Vol. 16: For Da Summa
","
DJ Paul
",162,127,4
"
Now Again
","
The Flatlanders
",-,-,-
"
Big Boi & Dre Present... OutKast
","
OutKast
",164,18,29
"
International Superhits!
","
Green Day
",148,40,29
"
Blake Shelton
","
Blake Shelton
",160,45,16
"
Through The Eyes
","
Flaw
",172,119,18
"
Now 8
","
Various Artists
",173,2,31
"
Songs 4 Worship: Shout To The Lord
","
Various Artists
",147,51,70
"
Far Side Of The World
","
Jimmy Buffett
",116,5,14
"
Reggae Gold 2002
","
Various Artists
",194,146,5
"
WWF: Forceable Entry
","
Various Artists
",154,3,13
"
When I Was Cruel
","
Elvis Costello
",144,20,9
"
The Sinister Urge
","
Rob Zombie
",181,8,32
"
Cieli Di Toscana
","
Andrea Bocelli
",127,11,34
"
Mamma Mia!
","
Original Cast Recording
",-,169,7
"
 Lost Angel
","
3rd Strike
",171,72,6
"
World Outside My Window
","
Glenn Lewis
",182,4,14
"
This Way
","
Jewel
",170,9,32
"
Blazing Arrow
","
Blackalicious
",184,49,8
"
Dove Hits 2002
","
Various Artists
",157,74,10
"
Tarantula
","
Mystikal
",-,25,26
"
12 Stones
","
12 Stones
",-,154,4
"
Born To Fly
","
Sara Evans
",174,55,76
"
The Great Divide
","
Willie Nelson
",146,43,23
"
Whoa, Nelly!
","
Nelly Furtado
",192,24,78
"
The Very Best Of Prince
","
Prince
",178,66,19
"
The Very Best Of Rod Stewart
","
Rod Stewart
",168,40,32
"
 Burn
","
Jo Dee Messina
",185,19,63
"
Complete Greatest Hits
","
Foreigner
",177,80,7
"
Come Together
","
Third Day
",188,31,32
"
Play It Loud
","
Chris Cagle
",197,164,24
"
Luther Vandross
","
Luther Vandross
",-,6,41
"
Sinner
","
Drowning Pool
",200,14,45
"
Live In The Classic City
","
Widespread Panic
",99,99,2
