Song, Artist, Last Week, Peak Position, Weeks on Chart
",-,12,142
"
Good For You
","
Amine
",154,31,8
"
Pawn Shop
","
Brothers Osborne
",161,17,29
"
The Perfect LUV Tape
","
Lil Uzi Vert
",157,55,58
"
21
","
Adele
",160,1,344
"
El Dorado
","
Shakira
",-,15,13
"
Artist
","
A Boogie Wit da Hoodie
",156,70,50
"
They Don't Know
","
Jason Aldean
",167,1,54
"
Cry Baby
","
Melanie Martinez
",174,6,110
"
Walk Into A Storm
","
The Lone Bellow
",-,-,-
"
Mothership
","
Led Zeppelin
",165,7,228
"
 1
","
The Beatles
",176,1,291
"
Rumours
","
Fleetwood Mac
",164,1,238
"
AVICI (01) (EP)
","
Avicii
",186,70,6
"
Reloaded: 20 #1 Hits
","
Blake Shelton
",169,5,96
"
Greatest Hits
","
Foo Fighters
",-,11,129
"
Thriller
","
Michael Jackson
 ",173,1,306
"
Long Live Nut
","
YFN Lucci
",168,27,25
"
Graduation
","
Kanye West
",118,1,129
"
Trilogy
","
The Weeknd
",171,4,182
"
TrapXficante
","
Farruko
",-,-,-
"
American Idiot
","
Green Day
",-,1,143
"
Abbey Road
","
The Beatles
",180,1,234
"
All-Time Greatest Hits
","
Neil Diamond
",198,15,42
"
Mr. Misunderstood
","
Eric Church
",197,2,95
"
Nine Track Mind
","
Charlie Puth
",181,6,83
"
After Laughter
","
Paramore
",125,6,13
"
Recovery
","
Eminem
",159,1,297
"
Vessel
","
twenty one pilots
",184,21,162
"
Dedicated To Bobby Jameson
","
Ariel Pink
",-,-,-
"
Hozier
","
Hozier
",189,2,140
"
Teenage Emotions
","
Lil Yachty
",170,5,17
"
 The Eminem Show
","
Eminem
",177,1,338
"
Unorthodox Jukebox
","
Bruno Mars
",-,1,189
"
Here's To The Good Times
","
Florida Georgia Line
",185,4,241
"
Ultimate Sinatra
","
Frank Sinatra
",-,32,42
"
When It's Dark Out
","
G-Eazy
",187,5,93
