Song, Artist, Last Week, Peak Position, Weeks on Chart
"
Minutes To Midnight
","
Linkin Park
",47,1,27
"
 I-Empire
","
Angels & Airwaves
",9,9,2
"
Jewels In The Crown: Duets With The Queen
","
Aretha Franklin
",-,-,-
"
Ultimate Santana
","
Santana
",42,8,5
"
Finding Beauty In Negative Spaces
","
Seether
",39,9,4
"
The Real Thing: Words And Sounds Vol. 3
","
Jill Scott
",41,4,8
"
Avenged Sevenfold
","
Avenged Sevenfold
",29,4,3
"
Christmastime In Larryland
","
Larry The Cable Guy
",73,59,3
"
NOW Party Hits!
","
Various Artists
",-,-,-
"
Lost Highway
","
Bon Jovi
",65,1,22
"
B.A.R.S. The Barry Adrian Reese Story
","
Cassidy
",10,10,2
"
Echoes, Silence, Patience & Grace
","
Foo Fighters
",50,3,8
"
The Altar And The Door
","
Casting Crowns
",52,2,12
"
The Black And White Album
","
The Hives
",-,-,-
"
Curtis
","
50 Cent
",49,2,10
"
Still On Top - The Greatest Hits
","
Van Morrison
",48,48,2
"
It Won't Be Soon Before Long
","
Maroon 5
",68,1,26
"
Family
","
LeAnn Rimes
",53,4,6
"
RIOT!
","
Paramore
",59,15,23
"
Call Me Irresponsible
","
Michael Buble
",70,1,29
"
Some Hearts
","
Carrie Underwood
",55,2,105
"
T.H.U.G.S.
","
Bone Thugs-N-Harmony
",-,-,-
"
Living Hard
","
Gary Allan
",44,3,4
"
A Place To Land
","
Little Big Town
",24,24,2
"
Good Girl Gone Bad
","
Rihanna
",61,2,24
"
Hairspray
","
Soundtrack
",94,2,19
"
WOW Hits 2008
","
Various Artists
",77,60,7
"
Across The Universe: Deluxe Edition
","
Soundtrack
",56,24,10
"
Complete Clapton
","
Eric Clapton
",63,14,6
"
5th Gear
","
Brad Paisley
",67,3,22
"
 The Reminder
","
Feist
",64,16,29
"
Elect The Dead
","
Serj Tankian
",51,4,4
"
It's A Wonderful Christmas
","
Michael W. Smith
",91,78,5
"
FutureSex/LoveSounds
","
Justin Timberlake
",71,1,62
"
Back To Black
","
Amy Winehouse
",87,6,36
"
The Coolest Kidz Bop Christmas Ever!
","
Kidz Bop Kids
",161,87,2
"
Chrome Dreams II
","
Neil Young
",66,11,4
"
La Vida... Es Un Ratico
","
Juanes
",57,13,4
"
Them Vs. You Vs. Me
","
Finger Eleven
",86,31,37
"
The Best Damn Thing
","
Avril Lavigne
",100,1,31
"
Italia
","
Chris Botti
",92,27,8
"
Marie Osmond's Magic Of Christmas
","
Marie Osmond
",126,93,2
"
Greatest Hits
","
Sara Evans
",75,8,6
"
The Naked Brothers Band (Soundtrack)
","
The Naked Brothers Band
",95,23,6
"
Greatest Hits
","
David Gray
",-,-,-
"
Kings Of Bachata: Sold Out At Madison Square Garden
","
Aventura
",-,-,-
"
 All The Lost Souls
","
James Blunt
",115,7,9
"
Finding Forever
","
Common
",81,1,16
"
Love, Pain & The Whole Crazy Thing
","
Keith Urban
",96,3,54
"
Unbreakable
","
Backstreet Boys
",40,7,3
"
Into The Wild (Soundtrack)
","
Eddie Vedder
",93,11,9
"
NOW 25
","
Various Artists
",69,1,18
"
I'm Not Dead
","
P!nk
",111,6,70
"
Flyleaf
","
Flyleaf
",88,57,87
"
The Art Of Love & War
","
Angie Stone
",101,11,5
"
 Revival
","
John Fogerty
",83,14,7
"
The Real Testament
","
Plies
",84,2,15
"
I Am
","
Chrisette Michele
",110,29,22
"
Cowboy Town
","
Brooks & Dunn
",76,13,7
"
Shine
","
Joni Mitchell
",72,14,8
"
Me And My Gang
","
Rascal Flatts
",104,1,85
"
Trey Day
","
 Trey Songz
",89,11,7
"
Trav'lin' Light
","
Queen Latifah
",117,11,8
"
If You're Going Through Hell
","
Rodney Atkins
",113,3,70
"
No World For Tomorrow
","
Coheed And Cambria
",74,6,4
"
American Gangster
","
Soundtrack
",36,36,2
"
Dwight Sings Buck
","
Dwight Yoakam
",99,42,4
"
Christmas: Traditions
","
Mannheim Steamroller
",133,119,2
"
The Very Best Of Diana Krall
","
Diana Krall
",106,19,9
"
The Dethalbum (Soundtrack)
","
Dethklok
",102,21,8
"
It Just Comes Natural
","
George Strait
",78,3,52
"
Cyclone
","
Baby Bash
",80,30,3
"
One - X
","
Three Days Grace
",116,5,75
"
Blackbird
","
Alter Bridge
",121,13,6
"
Disney's Holiday Celebration 2007
","
Various Artists
",-,-,-
"
Home For The Holidays
","
Elvis Presley
",131,127,3
"
Chase This Light
","
Jimmy Eat World
",98,5,5
"
Love's Holiday: A Gospel Christmas
","
Various Artists
",-,-,-
"
A Hundred Miles Or More: A Collection
","
Alison Krauss
",109,10,33
"
Jimmy Buffett Live In Anguilla
","
Jimmy Buffett
",54,54,2
"
Across The Universe
","
Soundtrack
",105,36,10
"
I Heard A Voice: Live From Long Beach Arena
","
AFI
",-,-,-
"
How You Live
","
Point Of Grace
",177,56,12
"
Let It Go
","
Tim McGraw
",108,1,34
"
Disney's Karaoke Series: Hannah Montana
","
Various Artists
",159,136,5
"
The Hits
","
Faith Hill
",123,12,7
"
Supply & Demand
","
Playaz Circle
",79,27,3
"
Songs Of Mass Destruction
","
Annie Lennox
",103,9,7
"
Infinity On High
","
Fall Out Boy
",139,1,41
"
T.I. Vs T.I.P.
","
T.I.
",112,1,20
"
Ire Works
","
The Dillinger Escape Plan
",-,-,-
"
Trans-Siberian Orchestra (EP)
","
Trans-Siberian Orchestra
",90,90,3
"
Sean Kingston
","
Sean Kingston
",142,6,16
"
Let It Snow Baby... Let It Reindeer
","
 Relient K
",184,145,3
"
Kidz Bop 12
","
Kidz Bop Kids
",174,7,15
"
51/50 Ratchet
","
Hurricane Chris
",107,24,4
"
Disney's Karaoke Series: High School Musical 2
","
Various Artists
",169,148,5
"
Hvarf / Heim
","
Sigur Ros
",58,58,2
"
Todo Cambio
","
Camila
",128,76,18
"
Drastic Fantastic
","
KT Tunstall
",148,9,9
"
Boys Like Girls
","
Boys Like Girls
",186,55,31
"
Continuum
","
John Mayer
",144,2,62
"
Somewhere In The Between
","
Streetlight Manifesto
",-,-,-
"
Brave
","
Jennifer Lopez
",119,12,6
"
Funk This
","
Chaka Khan
",152,15,8
"
After Tonight
","
Will Downing
",114,37,3
"
Songs 4 Worship: Country
","
Various Artists
",-,119,4
"
Dylan
","
Bob Dylan
",97,17,22
"
See The Morning
","
Chris Tomlin
",138,15,43
"
V Is For Vagina
","
Puscifer
",82,25,3
"
Between Raising Hell And Amazing Grace
","
Big & Rich
",122,6,24
"
The Greatest Songs Of The Seventies
","
Barry Manilow
",146,4,9
"
This Moment
","
Steven Curtis Chapman
",125,47,4
"
Thirsty
","
Marvin Sapp
",149,112,17
"
Homecoming
","
Jim Brickman
",-,96,2
"
Love
","
The Beatles
",168,4,52
"
Para Siempre
","
Vicente Fernandez
",132,78,8
"
Every Second Counts
","
Plain White T's
",164,10,38
"
Crazy Ex-Girlfriend
","
Miranda Lambert
",130,6,29
"
Little Bit Of Life
","
Craig Morgan
",170,57,8
"
Who We Are
","
Lifehouse
",157,14,22
"
Take Cover
","
Queensryche
",-,-,-
"
Baby Makin' Project
","
Jagged Edge
",127,8,8
"
Konvicted
","
Akon
",134,2,53
"
La Mejor... Coleccion
","
Marco Antonio Solis
",155,92,27
"
Greatest Hits Vol 2: Reflected
","
Tim McGraw
",147,2,86
"
Relentless
","
Jason Aldean
",160,4,25
"
Famous
","
Puddle Of Mudd
",137,27,6
"
Some People Change
","
Montgomery Gentry
",143,23,37
"
Fall
","
Clay Walker
",167,15,20
"
Remedy
","
David Crowder Band
",154,22,7
"
Epiphany
","
T-Pain
",140,1,24
"
Una Navidad A Mi Estilo
","
Victor Manuelle
",-,-,-
"
Small Town Girl
","
Kellie Pickler
",145,9,47
"
We The Best
","
DJ Khaled
",166,8,23
"
NOW Latino 3
","
Various Artists
",150,89,6
"
Awake
","
Josh Groban
",-,2,51
"
Little Voice
","
Sara Bareilles
",-,45,9
"
Songs Of The Season
","
Randy Travis
",173,173,2
"
Untitled
","
Korn
",176,2,16
"
WOW Gospel Christmas
","
Various Artists
",-,-,-
"
15
","
Buckcherry
",182,41,84
"
I'm Not There
","
Soundtrack
",135,95,3
"
The Sweet Escape
","
Gwen Stefani
 ",175,3,50
"
Dirt Farmer
","
Levon Helm
",153,102,3
"
Because Of You
","
Ne-Yo
",185,1,29
"
A New Journey
","
Celtic Woman
",-,4,32
"
Your Man
","
Josh Turner
",156,2,91
"
Lo Mejor De Andrea Bocelli: Vivere
","
Andrea Bocelli
",196,196,2
