Song, Artist, Last Week, Peak Position, Weeks on Chart
"
Enjoy The Ride
","
Sugarland
",62,4,15
"
Hip Hop Is Dead
","
Nas
",53,1,9
"
Begin To Hope
","
Regina Spektor
",60,20,15
"
U218: Singles
","
U2
",78,12,13
"
Jill Scott Collaborations
","
Jill Scott
",50,12,3
"
Children Running Through
","
Patty Griffin
",34,34,2
"
Kingdom Come
","
JAY-Z
",56,1,13
"
A Weekend In The City
","
Bloc Party
",12,12,2
"
As Cruel As School Children
","
Gym Class Heroes
",55,55,10
"
Like Father, Like Son
","
Birdman & Lil Wayne
",54,3,16
"
21
","
Omarion
",61,1,8
"
It Just Comes Natural
","
George Strait
",81,3,20
"
Tha Blue Carpet Treatment
","
Snoop Dogg
",59,5,13
"
Foiled
","
Blue October
",77,29,46
"
High School Musical
","
Soundtrack
",67,1,58
"
Doctor's Advocate
","
The Game
",79,1,14
"
Under The Desert Sky
","
Andrea Bocelli
",97,11,15
"
One - X
","
Three Days Grace
",68,5,36
"
Vencedor
","
Valentin Elizalde
",88,70,4
"
Chris Brown
","
Chris Brown
",89,2,64
"
Don't You Fake It
","
The Red Jumpsuit Apparatus
",82,25,31
"
Sam's Town
","
The Killers
",83,2,20
"
Greatest Hits Vol 2: Reflected
","
Tim McGraw
",90,2,47
"
Diplomat Records And DukeDaGod Present: Writer's Block 4
","
JR Writer
",-,-,-
"
Alter Ego
","
Tyrese (AKA Black-Ty)
",80,23,10
"
The Price Of Fame
","
Bow Wow
",86,6,9
"
Hillbilly Deluxe
","
Brooks & Dunn
",93,3,77
"
Eyes Open
","
Snow Patrol
",91,27,41
"
Face The Promise
","
Bob Seger
",92,4,23
"
Into White
","
Carly Simon
 ",63,13,7
"
Siempre
","
Il Divo
",69,6,13
"
Eye To The Telescope
","
KT Tunstall
",85,33,54
"
Small Town Girl
","
Kellie Pickler
",84,9,16
"
V
","
Vanessa Hudgens
",99,24,21
"
Zombies! Aliens! Vampires! Dinosaurs!
","
Hellogoodbye
",98,13,26
"
Taylor Hicks
","
Taylor Hicks
",87,2,10
"
Light Grenades
","
Incubus
",94,1,12
"
Dangerous Man
","
Trace Adkins
",100,3,27
"
The Confessions Tour
","
Madonna
",66,15,3
"
Press Play
","
 Diddy
",118,1,18
"
Romance: Songs From The Heart
","
Frank Sinatra
",105,36,5
"
Move Along
","
The All-American Rejects
",96,6,84
"
Long Trip Alone
","
Dierks Bentley
",113,5,18
"
WOW Hits 2007
","
Various Artists
",107,38,20
"
PCD
","
The Pussycat Dolls
",103,5,75
"
Lobo Domesticado
","
Valentin Elizalde
",74,44,3
"
Stand Still, Look Pretty
","
The Wreckers
",106,14,39
"
Recio, Recio Mis Creadorez
 ","
Los Creadorez del Pasito Duranguense de Alfredo Ramirez
",73,31,3
"
Celtic Woman
","
Celtic Woman
",104,53,82
"
Blood Stained Love Story
","
Saliva
",76,19,4
"
Music And Lyrics
","
Soundtrack
",-,-,-
"
Broken Bridges
","
Soundtrack
",101,35,18
"
The Road To Escondido
","
J.J. Cale & Eric Clapton
",114,23,15
"
Like Red On A Rose
","
Alan Jackson
",139,4,21
"
Jason Aldean
","
Jason Aldean
",120,37,82
"
I'm In The Mood For Love...The Most Romantic Melodies Of All Time
","
Kenny G
",123,37,14
"
Fantasia
","
Fantasia
",110,19,10
"
The Cheetah Girls 2
","
Soundtrack
",116,5,27
"
Dreamgirls: Deluxe Edition
","
Soundtrack
",115,39,11
"
Still The Same... Great Rock Classics Of Our Time
","
Rod Stewart
",131,1,19
"
Cars
","
Soundtrack
",126,6,37
"
The Road To Here
","
Little Big Town
",125,51,72
"
Coming Home
","
Lionel Richie
",185,6,23
"
Come What(ever) May
","
Stone Sour
",121,4,29
"
Bred 2 Die - Born 2 Live
","
Lil Scrappy
 ",122,24,11
"
Phobia
","
Breaking Benjamin
",137,2,28
"
The Legend Of Johnny Cash
","
Johnny Cash
",128,5,69
"
Modern Times
","
Bob Dylan
",156,1,25
"
15
","
Buckcherry
",127,41,45
"
Paula DeAnda
","
Paula DeAnda
",129,54,11
"
Ten
","
Brian McKnight
",150,32,11
"
Back By Thug Demand
","
Trick Daddy
",112,48,9
"
Amar Es Combatir
","
Mana
",173,4,22
"
No Ordinary Girl
","
Jordan Pruitt
",64,64,2
"
III
","
Joe Nichols
",124,7,43
"
These Days
","
Vince Gill
",161,17,18
"
King
","
T.I.
",152,1,43
"
The Definitive Greatest Hits
","
Al Green
",133,46,5
"
Precious Memories
","
Alan Jackson
",138,4,51
"
Black Holes And Revelations
","
Muse
",154,9,21
"
At The Movies
","
Dave Koz
",144,86,3
"
Hustler's P.O.M.E. (Product Of My Environment)
","
Jim Jones
",132,6,15
"
Celestial
","
RBD
",140,15,13
"
Oral Fixation Vol. 2
","
Shakira
",-,5,55
"
K.O.B.: Live
","
Aventura
",151,127,9
"
That's How They Do It In Dixie: The Essential Collection
","
Hank Williams Jr.
",155,16,28
"
Jibbs Feat. Jibbs
","
Jibbs
",141,11,17
"
Grey's Anatomy: Volume 2
","
Soundtrack
",200,14,23
"
For The Love
","
Tracy Lawrence
",119,53,3
"
Te Voy A Mostrar
","
Diana Reyes
",130,94,3
"
Carnavas
","
Silversun Pickups
",148,148,5
"
All The Stars And Boulevards
","
Augustana
",143,96,8
"
10,000 Days
","
Tool
",157,1,42
"
These Streets
","
Paolo Nutini
",109,48,3
"
Il Divo
","
Il Divo
",146,4,81
"
Lifesong
 ","
Casting Crowns
",-,9,64
"
A Fever You Can't Sweat Out
","
Panic! At The Disco
",145,13,63
"
Amore
","
Andrea Bocelli
",136,3,55
"
Pac's Life
","
2Pac
",142,9,13
"
The Good, The Bad & The Queen
","
The Good, The Bad & The Queen
",134,49,4
"
Appassionato
","
Yo-Yo Ma
",-,79,5
"
Oh! Gravity
","
Switchfoot
",162,18,8
"
The Crane Wife
","
The Decemberists
",147,35,16
"
I'm Not Dead
","
P!nk
",178,6,31
"
The Information
","
Beck
",193,7,20
"
See The Morning
","
Chris Tomlin
",184,15,20
"
A Girl Like Me
","
Rihanna
 ",179,5,43
"
Hero
","
Kirk Franklin
",176,13,55
"
Straight Outta Lynwood
","
"Weird Al" Yankovic
",163,10,21
"
Walk The Line
","
Soundtrack
",177,9,64
"
The Road And The Radio
","
Kenny Chesney
",191,1,65
"
Retaliation
","
Dane Cook
",189,4,82
"
El Amor Que Nunca Fue
","
Conjunto Primavera
",135,89,3
"
La Historia... Lo Mas Chulo, Chulo, Chulo
","
Los Caminantes
",117,117,2
"
Flyleaf
","
Flyleaf
",167,60,52
"
Barenaked Ladies Are Men
","
Barenaked Ladies
",102,102,2
"
Curtain Call: The Hits
","
Eminem
",180,1,63
"
Three Wooden Crosses
","
Various Artists
",160,74,25
"
The Walking Wounded
","
Bayside
",75,75,2
"
El Papa De Los Pollitos
","
Los Tucanes de Tijuana
",-,118,3
"
Country Is My Rock
","
Trent Tomlinson
",170,95,10
"
In Between Dreams
","
Jack Johnson
",198,2,101
"
Rebels
","
RBD
",166,40,9
"
Speak For Yourself
","
Imogen Heap
",-,145,9
"
Ten Thousand Fists
","
Disturbed
",183,1,73
"
The High Road
","
JoJo
",174,3,18
"
I Love You
","
Diana Ross
",165,32,5
"
Nothing Left To Lose
","
Mat Kearney
",-,135,11
"
As Daylight Dies
","
Killswitch Engage
",186,32,13
"
Goin' South: Platinum Edition
","
Various Artists
",153,145,3
"
9
","
Damien Rice
",171,22,14
"
Kidz Bop 10
","
Kidz Bop Kids
",190,3,28
"
Coming Up To Breathe
","
MercyMe
 ",-,13,20
"
Decemberunderground
","
AFI
",187,1,37
"
Beyond Measure
","
Jeremy Camp
",-,29,9
"
Happy Feet
","
Soundtrack
",175,51,15
"
The Sufferer & The Witness
","
Rise Against
",182,10,19
"
Go
","
newsboys
",-,51,9
"
Between Friends
","
Tamia
",196,66,10
"
Bad Azz
","
Lil' Boosie
",-,18,13
