Song, Artist, Last Week, Peak Position, Weeks on Chart
"
Gemini
","
Brian McKnight
",69,4,6
"
The Phantom Of The Opera
","
Soundtrack
",61,16,17
"
Martina
","
Martina McBride
",66,7,77
"
Angel Of Retribution
","
Judas Priest
",47,13,3
"
Still Not Getting Any...
","
Simple Plan
",73,3,21
"
Lyfe 268-192
","
Lyfe Jennings
",90,80,14
"
Be Here
","
Keith Urban
",76,3,26
"
WOW Hits 2005
","
Various Artists
",81,39,24
"
Autobiography
","
Ashlee Simpson
",77,1,35
"
Casting Crowns
","
Casting Crowns
",93,59,65
"
The King Of Crunk & BME Recordings Present
","
Lil Scrappy/Trillville
",82,12,51
"
Employment
","
Kaiser Chiefs
",-,-,-
"
Contraband
","
Velvet Revolver
",83,1,41
"
WOW Gospel 2005
","
Various Artists
",75,29,8
"
The Beautiful Letdown
","
Switchfoot
",86,16,104
"
Under My Skin
","
Avril Lavigne
",84,1,43
"
I'm Wide Awake, It's Morning
","
Bright Eyes
",80,10,8
"
This Woman
","
LeAnn Rimes
",70,3,8
"
The College Dropout
","
Kanye West
",104,2,56
"
Elephunk
","
The Black Eyed Peas
",88,14,91
"
 In Love And Death
","
The Used
",95,6,25
"
The Ultimate Collection
","
B.B. King
",-,-,-
"
Greatest Hits
","
Creed
",85,15,17
"
Human After All
","
Daft Punk
",-,-,-
"
Greatest Hits Vol. I
","
Korn
",89,4,24
"
Loyal To The Game
","
2Pac
",79,1,14
"
The Sweet James Jones Stories
","
Pimp C
",65,50,3
"
Get Born
","
Jet
",105,26,76
"
Feels Like Home
","
Norah Jones
",87,1,58
"
Ahora Le Toca Al Cangri! Live
","
Daddy Yankee
",-,-,-
"
Stardust... The Great American Songbook Vol. III
","
Rod Stewart
",96,1,22
"
Chosen Few: El Documental
","
Various Artists
",122,106,11
"
Take It All Away
","
Ryan Cabrera
",92,8,31
"
Aha Shake Heartbreak
","
Kings Of Leon
",101,55,4
"
Hilary Duff
","
Hilary Duff
",99,2,25
"
Lonely Runs Both Ways
","
Alison Krauss + Union Station
",111,29,17
"
More Than 50 Most Loved Hymns
","
Various Artists
",-,-,-
"
Y Seguimos Con Duranguense!!!
","
Los Horoscopos de Durango
",78,78,3
"
Celtic Woman
","
Celtic Woman
",-,-,-
"
The Greatest Hits Collection II
","
Brooks & Dunn
",116,7,22
"
Stop All The World Now
","
Howie Day
",112,46,16
"
Leave A Whisper
","
Shinedown
",106,53,50
"
Greatest Hits
","
Bone Thugs-N-Harmony
",103,103,13
"
You Do Your Thing
","
Montgomery Gentry
",126,10,38
"
The Dana Owens Album
","
Queen Latifah
",98,16,25
"
X
","
Intocable
",97,62,5
"
Josh Gracin
","
Josh Gracin
",117,11,20
"
Greatest Hits: My Prerogative
","
Britney Spears
",119,4,19
"
Speak
","
Lindsay Lohan
",118,4,15
"
Arriving
","
Chris Tomlin
",133,39,10
"
Sounds Of Summer:The Very Best Of The Beach Boys
","
The Beach Boys
",107,16,93
"
Strong Tower
","
Kutless
",114,87,3
"
Room To Breathe
","
ZOEgirl
",-,-,-
"
Y Sigue La Mata Dando
","
Grupo Montez de Durango
",109,34,7
"
eMOTIVe
","
A Perfect Circle
",125,2,20
"
Dangerously In Love
","
Beyonce
",108,1,91
"
Meteora
","
Linkin Park
",124,1,104
"
Concrete Rose
","
Ashanti
",113,7,14
"
Ice Princess
","
Soundtrack
",-,-,-
"
Street's Disciple
","
Nas
",115,5,16
"
On And On
","
Jack Johnson
",162,3,49
"
Amos Lee
","
Amos Lee
",158,136,3
"
Blake Shelton's Barn & Grill
","
Blake Shelton
",130,20,21
"
License To Chill
","
Jimmy Buffett
",102,1,36
"
The Chronicles Of Life And Death
","
Good Charlotte
",128,3,24
"
Brave
","
Jamie O'Neal
",91,40,3
"
A Hangover You Don't Deserve
","
Bowling For Soup
",143,37,27
"
Vol. 3: (The Subliminal Verses)
","
Slipknot
",142,2,43
"
Number Ones
","
Bee Gees
",129,23,19
"
Fired Up! 2
","
Various Artists
",127,48,6
"
Mi Sangre
","
Juanes
",138,33,20
"
Restored
","
Jeremy Camp
",159,45,18
"
Chariot - Stripped
","
Gavin DeGraw
",148,56,34
"
Hitch
","
Soundtrack
",132,90,5
"
Ray: More Music From (Soundtrack)
","
Ray Charles
",100,46,7
"
Jump Back: The Best Of The Rolling Stones: '71-'93
","
The Rolling Stones
",131,30,30
"
Ascendancy
","
Trivium
",-,-,-
"
Three Days Grace
","
Three Days Grace
",144,69,76
"
Kasabian
","
Kasabian
",94,94,2
"
Off To Join The World
","
Blaine Larsen
",154,79,8
"
Futures
","
Jimmy Eat World
",145,6,22
"
Songs
","
Willie Nelson
",134,64,5
"
Good News For People Who Love Bad News
","
Modest Mouse
",141,18,50
"
Greatest Hits 1994-2004
","
Terri Clark
",164,14,31
"
Napoleon Dynamite
","
Soundtrack
",-,159,3
"
Give Up
","
The Postal Service
",157,114,29
"
Chuck
","
Sum 41
",167,10,23
"
JoJo
","
JoJo
",155,4,39
"
Live At The Fillmore
","
Los Lonely Boys
",135,69,4
"
Digital Ash In A Digital Urn
","
Bright Eyes
",140,15,8
"
Israel Homecoming
","
Bill & Gloria Gaither And Their Homecoming Friends
",120,85,3
"
Shark Tale
","
Soundtrack
",165,31,17
"
1.22.03.Acoustic (EP)
","
Maroon 5
",172,42,38
"
The Silence In Black And White
","
Hawthorne Heights
",177,120,13
"
This Type Of Thinking (Could Do Us In)
 ","
Chevelle
",171,8,26
"
Andrea
","
Andrea Bocelli
",182,16,19
"
When I Fall In Love
","
Chris Botti
 ",163,37,24
"
The Reason
","
Hoobastank
",178,3,67
"
Final Straw
","
Snow Patrol
",160,91,30
"
The SpongeBob SquarePants Movie
","
Soundtrack
",186,76,13
"
All My Life: Their Greatest Hits
","
K-Ci & JoJo
",136,52,6
"
Antics
","
Interpol
",176,15,22
"
Jerusalem
","
Bill & Gloria Gaither And Their Homecoming Friends
",123,86,3
"
Here's To The Mourning
","
Unwritten Law
",153,51,7
"
Origin Vol. I
","
The Soundtrack Of Our Lives
",-,-,-
"
Ronan
","
Ronan Tynan
",149,149,2
"
Atticus: Dragging The Lake 3
","
Various Artists
",161,63,4
"
At Last... The Duets Album
","
Kenny G
",170,40,17
"
Cosmic Game
","
Thievery Corporation
",151,94,4
"
Dora The Explorer
","
Soundtrack
",-,133,12
"
Now 16
","
 Various Artists
",146,1,34
"
Dino: The Essential Dean Martin
","
Dean Martin
",195,28,42
"
The End Of Heartache
","
Killswitch Engage
",169,21,11
"
M.I.A.M.I. (Money Is A Major Issue)
","
Pitbull
",190,14,26
"
The Foundation
","
Geto Boys
",139,19,8
"
All Of Me
","
Anne Murray
",-,66,7
"
Lest We Forget: The Best Of
","
Marilyn Manson
",189,9,25
"
Metamorphosis
","
Hilary Duff
",196,1,75
"
As Time Goes By ... The Great American Songbook Vol. II
","
Rod Stewart
",175,2,61
"
The Source Presents Hip-Hop Hits Volume 9
","
Various Artists
",156,75,13
"
O
","
Damien Rice
",166,133,19
"
Funeral
","
Arcade Fire
",180,131,7
"
The Very Best Of Sheryl Crow
","
Sheryl Crow
",184,2,72
"
rearviewmirror: Greatest Hits 1991-2003
","
Pearl Jam
",192,16,18
"
The Phantom Of The Opera (Special Edition)
","
Soundtrack
",173,71,12
"
Franz Ferdinand
","
Franz Ferdinand
",174,32,52
