Song, Artist, Last Week, Peak Position, Weeks on Chart
"
The Skinny
","
Slimm Calhoun
",78,78,2
"
L.D. 50
","
Mudvayne
",99,85,14
"
The Sickness
","
Disturbed
",94,29,52
"
American Hi-Fi
 ","
American Hi-Fi
",81,81,8
"
Music
","
Madonna
",84,1,31
"
Greatest Hits
","
Kenny Chesney
",88,13,30
"
In Blue
","
The Corrs
",86,21,32
"
Black & Blue
","
Backstreet Boys
",58,1,22
"
7
","
S Club 7
",69,69,23
"
The Better Life
","
3 Doors Down
",82,7,63
"
My Name Is Joe
","
Joe
",95,2,53
"
Oops!...I Did It Again
","
Britney Spears
",70,1,49
"
I Need You
","
LeAnn Rimes
",87,10,12
"
 World Wrestling Federation: WWF The Music Volume 5
","
Jim Johnston
",57,2,9
"
No Strings Attached
","
'N Sync
",66,1,57
"
Charlie's Angels
","
Soundtrack
",80,7,26
"
Monster Booty
","
 Various Artists
",105,95,3
"
Crown Royal
","
Run-D.M.C.
",83,37,3
"
Down The Road I Go
","
Travis Tritt
",101,51,28
"
The Marshall Mathers LP
","
Eminem
",103,1,48
"
Almost Famous
","
Soundtrack
",100,43,17
"
Thug Lord: The New Testament
","
Yukmouth
",115,71,3
"
My World, My Way
","
Silkk The Shocker
",113,12,8
"
Teen Spirit
","
A*Teens
",63,50,8
"
The Writing's On The Wall
","
Destiny's Child
",75,5,91
"
Let's Get Ready
","
Mystikal
",104,1,30
"
Arrival
","
Journey
",102,56,3
"
The Dynasty Roc La Familia (2000 -- )
","
JAY-Z
",110,1,25
"
Born
","
Bond
",108,108,3
"
WOW Worship Green: Today's 30 Most Powerful Worship Songs
","
Various Artists
",96,78,5
"
I Finally Found Someone
","
Lorrie Morgan & Sammy Kershaw
",-,-,-
"
Mutter
","
Rammstein
",114,77,3
"
The Voice
","
Russell Watson
",-,-,-
"
Can't Take Me Home
","
P!nk
",106,26,55
"
New Found Glory
","
New Found Glory
",107,107,8
"
J.E. Heartbreak
","
Jagged Edge
",118,8,66
"
Tantric
","
Tantric
",148,120,10
"
Infest
","
Papa Roach
",122,5,52
"
Smoke Rings In The Dark
","
Gary Allan
",139,84,33
"
The Storm Is Over
","
Bishop T.D. Jakes And The Potter's House Mass Choir
",155,56,6
"
Live From Mars
","
Ben Harper And The Innocent Criminals
",128,70,4
"
Crush
","
Bon Jovi
",121,9,45
"
Essential Spring Break -- Summer 2001
","
DJ Skribble
",151,126,2
"
Renaissance
","
Lionel Richie
",123,62,5
"
Who Let The Dogs Out
","
Baha Men
",97,5,37
"
How Do You Like Me Now?!
","
Toby Keith
",109,78,68
"
On Broadway
","
Mark Lowry
",-,-,-
"
The Pimp & Da Gangsta
","
Dirty
",135,88,8
"
JP
 ","
Jesse Powell
",124,71,4
"
ANThology
","
Alien Ant Farm
",126,105,7
"
Restless
","
Xzibit
",134,12,19
"
One More Day
","
Diamond Rio
",125,36,11
"
 Significant Other
","
Limp Bizkit
",137,1,96
"
Dr. Dre -- 2001
","
Dr. Dre
",136,2,75
"
The Gift
","
Bizzy Bone
",145,44,5
"
Take It Or Squeeze It
","
The Beatnuts
",143,51,5
"
The Experience
","
Yolanda Adams
",129,63,5
"
The Yin And The Yang
","
Cappadonna
",116,51,3
"
The Promise
","
Plus One
",133,76,42
"
Mars/Venus
","
Koffee Brown
",132,32,7
"
Whole New You
","
Shawn Colvin
",161,101,4
"
Suddenly '70s
 ","
Various Artists
",-,-,-
"
13 Ways To Bleed On Stage
","
Cold
",170,146,9
"
Lights Out
","
Lil Wayne
",141,16,18
"
A Nu Day
","
Tamia
",130,46,26
"
Something Nasty
","
Uncle Luke
",163,149,2
"
Blow
","
Soundtrack
",160,150,2
"
Everything You Want
","
Vertical Horizon
",140,40,68
"
Chicago '85... The Movie
","
Dave Hollister
",174,49,22
"
Lost Songs 95--98
","
David Gray
",-,-,-
"
Supernatural
","
Santana
",158,1,97
"
Mama's Gun
","
Erykah Badu
",147,11,22
"
WOW-2001: The Year's 30 Top Christian Artists And Hits
","
Various Artists
",119,36,25
"
Crouching Tiger, Hidden Dragon
","
Soundtrack
",131,69,15
"
WOW Gospel 2001
","
Various Artists
",146,75,11
"
The Producers
","
Original Broadway Cast Recording
",-,-,-
"
...And Then There Was X
","
DMX
",156,1,70
"
Pure Blues
","
Various Artists
",-,-,-
"
Grammy Nominees 2001
","
Various Artists
",117,12,11
"
Shyne
","
Shyne
",164,5,27
"
Christina Aguilera
","
Christina Aguilera
",127,1,87
"
La Historia
","
Ricky Martin
",183,83,7
"
Brand New Day
","
Sting
",154,9,82
"
Trick Pony
","
Trick Pony
",159,91,6
"
Queer As Folk
","
Soundtrack
",-,-,-
"
Sound Loaded
","
Ricky Martin
",150,4,23
"
Californication
","
Red Hot Chili Peppers
",165,3,98
"
Thug By Nature
","
L-Burna A.K.A. Layzie Bone
 ",169,43,5
"
Not That Kind
","
Anastacia
",-,168,3
"
Cha-Cha Slide
","
Mr. C The Slide Man
",144,64,17
"
Mer De Noms
","
A Perfect Circle
",178,4,48
"
All The Way...A Decade Of Song
","
Celine Dion
",171,1,75
"
Fear Of Flying
","
Mya
",149,15,52
"
Bring It On
","
Soundtrack
",157,119,16
"
Twista Presents: New Testament 2K Street Scriptures Compilation
","
Various Artists
",187,150,7
"
Time Bomb
","
Buckcherry
",138,64,4
"
Offerings: A Worship Album
","
Third Day
",168,66,27
"
Conspiracy Of One
","
The Offspring
",162,9,23
"
One Voice
","
Billy Gilman
",142,22,44
"
Shhh!
","
A.B. Quintanilla III y Los Kumbia Kings
",193,92,8
"
Planet Pop
","
ATC
",152,73,11
"
Renegades
","
Rage Against The Machine
",177,14,20
"
Sonicpraise
","
Sonicflood
",172,172,2
"
Street Money
","
Iconz
",176,64,10
"
Just Enough Education To Perform
","
Stereophonics
",-,-,-
"
Ansia De Amar
","
Conjunto Primavera
",196,139,4
"
Songs 4 Worship: Holy Ground
","
Various Artists
",-,-,-
"
The Understanding
","
Memphis Bleek
",189,16,20
"
The Source -- Hip-Hop Hits Vol. 4
","
Various Artists
",185,43,19
"
Paulina
 ","
Paulina Rubio
",194,156,12
"
Now 4
","
Various Artists
",167,1,40
"
N.Y.C. Underground Party Volume 3
","
Louie DeVito
",200,93,22
"
Nickel Creek
","
Nickel Creek
",188,188,2
"
Keith Urban
","
Keith Urban
",182,145,22
"
Da Khop Shop
","
Mr. Short Khop
",-,154,4
"
The Sopranos
","
Soundtrack
",195,54,20
"
Thankful
","
Mary Mary
",198,59,47
