Song, Artist, Last Week, Peak Position, Weeks on Chart
"
You Can't Take It With You
","
As Tall As Lions
",-,-,-
"
Signature
","
Joe
",74,7,6
"
That Lonesome Song
","
Jamey Johnson
",84,28,55
"
Tha Carter III
","
Lil Wayne
",80,1,63
"
Fearless
","
Phillips, Craig & Dean
",102,46,3
"
Far
","
Regina Spektor
",90,3,9
"
Party Rock
","
LMFAO
",89,33,7
"
Halestorm
","
Halestorm
",98,40,13
"
Lust In Space
","
Gwar
",-,-,-
"
Troubadour
","
George Strait
",73,1,73
"
Evangelion
","
Behemoth
",55,55,2
"
Guilty Pleasure
","
Ashley Tisdale
",77,12,4
"
The Lost Get Found
","
Britt Nicole
",62,62,2
"
Killswitch Engage
","
Killswitch Engage
",91,7,8
"
The Last
","
Aventura
",83,5,11
"
Contigo Para Siempre
","
Conjunto Atardecer
",-,-,-
"
Daughtry
","
Daughtry
",105,1,144
"
Good Time
","
Alan Jackson
",94,1,77
"
A Man's Thoughts
 ","
Ginuwine
",97,9,9
"
Oracular Spectacular
","
MGMT
",106,38,77
"
American Idol Season 8: The 5 Song EP
","
Soundtrack
",85,17,3
"
Monster Ballads: The Ultimate Set
","
Various Artists
",-,-,-
"
My Old, Familiar Friend
","
Brendan Benson
",-,-,-
"
The Stripped Mixes
","
Michael Jackson
",81,57,5
"
Carolina
","
Eric Church
",101,17,22
"
The Sound
","
Mary Mary
",100,7,44
"
Carnival Ride
","
Carrie Underwood
",96,1,96
"
Monuments And Melodies
","
Incubus
",87,5,10
"
Swoon
","
Silversun Pickups
",110,7,19
"
Kellie Pickler
","
Kellie Pickler
",93,9,36
"
ISolated INcident
","
Dane Cook
",103,4,14
"
Faith + Hope + Love: Live
","
Hillsong Worship
",92,47,3
"
Appeal To Reason
","
Rise Against
",109,3,46
"
The Great Stone War
","
Winds Of Plague
",72,72,2
"
David Cook
","
David Cook
",99,3,40
"
The Point Of It All
","
Anthony Hamilton
",115,12,36
"
The Introduction Of Marcus Cooper
","
Pleasure P
",119,10,11
"
Intuition
","
Jamie Foxx
",111,3,36
"
Greatest Hits Volume 1
","
Rascal Flatts
",118,6,43
"
La Revolucion
","
Wisin & Yandel
",107,7,13
"
Anything Goes
","
Randy Houser
",125,101,14
"
Quiet Nights
 ","
Diana Krall
",113,3,21
"
Exposed
","
Kristinia DeBarge
",95,23,4
"
Acquired Taste
","
Delbert McClinton & Dick50
",-,-,-
"
Quentin Tarantino's Inglourious Basterds
","
Soundtrack
",-,-,-
"
Disney Channel Playlist
","
Various Artists
",121,72,11
"
Anjulie
","
Anjulie
",124,108,3
"
Uncle Charlie
","
Charlie Wilson
",132,2,27
"
WOW Hits 2009
","
 Various Artists
",128,31,46
"
Losing Sleep
","
Parachute
",133,40,14
"
Nothing But The Best
","
Frank Sinatra
",137,2,67
"
Metamorphosis
","
Papa Roach
",123,8,22
"
Electric Dirt
","
Levon Helm
",108,36,8
"
City Of Black & White
","
Mat Kearney
",129,13,14
"
Let The Truth Be Told
","
Laura Izibor
",184,27,10
"
Ride Through The Country
","
Colt Ford
",147,140,9
"
Total Club Hits 3
","
DJ Skribble
",112,36,5
"
Feel That Fire
","
Dierks Bentley
",117,3,29
"
35 Biggest Hits
","
Toby Keith
",135,2,68
"
American Idol: Season 8
","
Soundtrack
",116,34,8
"
Circus
","
Britney Spears
",151,1,38
"
Indestructible
","
Disturbed
",139,1,64
"
Paper Trail
","
T.I.
",131,1,47
"
My Paper Heart
","
Francesca Battistelli
",142,91,24
"
Hello Love
","
Chris Tomlin
",144,9,51
"
Deeper Than Rap
","
Rick Ross
",136,1,18
"
Take Me Home
","
Celtic Thunder
",127,55,6
"
Evacuate The Dancefloor
","
Cascada
",-,-,-
"
Take It To The Limit
","
Hinder
",148,4,36
"
Incredibad
","
The Lonely Island
",145,13,28
"
A Different Me
 ","
Keyshia Cole
",158,2,36
"
Veckatimest
","
Grizzly Bear
",152,8,13
"
Over And Underneath
","
Tenth Avenue North
",150,95,25
"
Above And Beyonce: Video Collection & Dance Mixes (EP)
","
Beyonce
",130,35,10
"
Love V/S Money
","
The-Dream
",143,2,24
"
Freedom
","
Akon
",157,7,38
"
iSouljaBoyTellem
","
Soulja Boy Tell'em
",156,43,36
"
All Rebel Rockers
","
Michael Franti & Spearhead
",-,39,4
"
All Hope Is Gone
","
Slipknot
",162,1,52
"
The Airborne Toxic Event
","
The Airborne Toxic Event
",134,108,27
"
Let It Roll: Songs By George Harrison
","
George Harrison
",114,24,10
"
Revelation
","
Third Day
",163,6,53
"
Off The Hillbilly Hook (EP)
","
Trailer Choir
",195,170,2
"
R.O.O.T.S. (Route Of Overcoming The Struggle)
","
Flo Rida
 ",146,8,21
"
Death Magnetic
","
Metallica
",164,1,50
"
Woodstock: 40 Years On: Back To Yasgur's Farm
","
Various Artists
",120,120,2
"
Day & Age
","
The Killers
",168,6,39
"
Saving Abel
","
Saving Abel
",191,49,70
"
Playing For Change: Songs Around The World
","
Various Artists
",126,10,13
"
808s & Heartbreak
","
Kanye West
",166,1,39
"
No Time To Bleed
","
Suicide Silence
",-,32,7
"
16 Narco Corridos
","
Larry Hernandez
",-,-,-
"
Manners
","
Passion Pit
",154,51,10
"
Spongebob Squarepants: Spongebob's Greatest Hits
","
Soundtrack
",140,62,9
"
Watch Me Fall
","
Jay Reatard
",-,-,-
"
No More Stories Are Told Today I'm Sorry They Washed Away...
","
Mew
",-,-,-
"
3 Doors Down
","
3 Doors Down
",171,1,65
"
It's Blitz!
","
Yeah Yeah Yeahs
",159,22,24
"
Constellations
","
August Burns Red
",161,24,6
"
Sleep Through The Static
","
Jack Johnson
",189,1,65
"
When The World Comes Down
","
The All-American Rejects
",170,15,36
"
Mitchel Musso
","
Mitchel Musso
",169,19,11
"
Some Mad Hope
","
Matt Nathanson
",179,60,34
"
Town And Country Blues
","
Various Artists
",155,144,3
"
True Blood: Music From The HBO Original Series
","
Soundtrack
",186,105,13
"
Homesick
","
A Day To Remember
",180,21,19
"
Kari Jobe
","
Kari Jobe
",-,67,5
"
Soul
","
Seal
",175,13,41
"
[a_CROSS//the_EARTH] : : Tear Down The Walls
","
Hillsong UNITED
",183,21,13
"
Sounds Like This
","
Eric Hutchinson
",-,134,5
"
Necesito De Ti
","
Vicente Fernandez
",167,58,7
"
The Ecstatic
 ","
Mos Def
",160,9,11
"
If Tomorrow Comes...
","
Maino
",198,25,7
