Song, Artist, Last Week, Peak Position, Weeks on Chart
"
Vol. 3... Life And Times Of S. Carter
","
JAY-Z
",127,1,43
"
Duets
","
Soundtrack
",120,102,6
"
The Whole Shebang
","
SHeDAISY
",114,70,76
"
Burn
","
Jo Dee Messina
",116,19,12
"
Welcome II Nextasy
","
Next
",115,12,18
"
Primitive
","
Soulfly
",110,32,4
"
The Abba Generation
","
A*Teens
",119,71,23
"
Iommi
","
Tony Iommi
",-,-,-
"
Lonely Grill
","
Lonestar
",140,28,73
"
Thankful
","
Mary Mary
",133,59,25
"
 Victory
","
Do Or Die
",132,13,8
"
The Slim Shady LP
","
Eminem
",130,2,87
"
Love Crimes
","
Ruff Endz
",146,52,9
"
Perfecto Presents Another World
","
Paul Oakenfold
",126,114,3
"
Enema Of The State
","
Blink-182
",150,9,73
"
Selmasongs (Soundtrack)
","
Bjork
",118,41,5
"
...Baby One More Time
","
Britney Spears
",148,1,93
"
What A Wonderful World
","
Anne Murray
",135,38,19
"
Return Of Saturn
","
No Doubt
",144,2,28
"
Who Needs Pictures
 ","
Brad Paisley
",129,102,25
"
Bridging The Gap
","
The Black Eyed Peas
",123,67,4
"
Affirmation
","
Savage Garden
",138,6,50
"
Inside Job
","
Don Henley
",147,7,22
"
Crystal Clear
","
Jaci Velasquez
",111,49,7
"
Vivo
","
Luis Miguel
",109,93,3
"
J.E. Heartbreak
","
Jagged Edge
",152,8,40
"
Classic Christmas
","
Billy Gilman
",-,-,-
"
Blue
","
Third Eye Blind
",131,40,48
"
Ryde Or Die Vol. II
","
Various Artists
",125,2,16
"
Individuality (Can I Be Me?)
","
Rachelle Ferrell
",145,71,6
"
How Do You Like Me Now?!
","
Toby Keith
",153,85,42
"
The Door
","
Keb' Mo'
",122,122,2
"
 Oscar De La Hoya
","
Oscar De La Hoya
",121,121,2
"
A.M.I.L. (All Money Is Legal)
","
Amil
",134,45,5
"
Sing When You're Winning
","
Robbie Williams
",139,110,3
"
Art Official Intelligence: Mosaic Thump
 ","
De La Soul
",154,9,11
"
Milk Cow Blues
","
Willie Nelson
",156,83,5
"
Platinum Hits 2000
","
Various Artists
",143,59,7
"
Live In London And More...
","
Donnie McClurkin
",137,108,9
"
Young World: The Future
","
Lil' Zane
",142,25,9
"
Retrospective
","
Indigo Girls
",141,128,3
"
...An Education In Rebellion
","
The Union Underground
",155,130,11
"
Like Water For Chocolate
","
Common
",149,16,30
"
Enrique
","
Enrique Iglesias
",158,33,48
"
At Home With Esteban
","
Esteban
",-,-,-
"
Goodfellas
","
504 Boyz
",167,2,25
"
Da Baddest B***h
","
Trina
",162,33,29
"
Skull & Bones
","
Cypress Hill
",171,5,26
"
Whitney: The Greatest Hits
","
Whitney Houston
",161,5,23
"
The Promise
","
Plus One
",157,76,22
"
Mission: Impossible 2
","
Soundtrack
",170,2,24
"
Again
","
2Gether
",151,15,8
"
Sooner Or Later
","
BBMak
",163,38,23
"
Kirk Franklin Presents 1NC
","
Kirk Franklin Presents 1NC
",166,58,10
"
The State
","
Nickelback
",176,130,11
"
Monsters Of Rap
","
Various Artists
",173,52,13
"
Long Line Of Leavers
","
Caedmon's Call
",58,58,2
"
De Paisano A Paisano
","
Los Tigres del Norte
",160,92,4
"
Love & Basketball
","
Soundtrack
",-,45,12
"
My Romance: An Evening With Jim Brickman
","
Jim Brickman
",180,75,9
"
 Now You See Inside
","
SR-71
",174,81,18
"
Ventilation : Da LP
","
Phife Dawg
",175,175,4
"
Offerings: A Worship Album
","
Third Day
",169,66,15
"
Crossing Muddy Waters
","
John Hiatt
",186,110,4
"
The Battle Of Los Angeles
","
Rage Against The Machine
",191,1,51
"
There You Go Again
","
Kenny Rogers
",164,121,3
"
Son By Four
","
Son By Four
",188,94,27
"
I Will Sing
","
Don Moen
",-,-,-
"
Latest Greatest Straitest Hits
","
George Strait
",185,2,33
"
Very Scary Music: Classic Horror Themes
","
Various Artists
",182,181,3
"
Too Gangsta For Radio
","
Various Artists
 ",190,171,3
"
The Fundamental Elements Of Southtown
","
P.O.D.
",172,51,42
"
Deltron 3030
","
Deltron 3030
",-,-,-
"
Bedlam Ballroom
","
Squirrel Nut Zippers
",-,-,-
"
She Rides Wild Horses
","
Kenny Rogers
",189,60,56
"
Hoku
","
Hoku
",-,151,3
"
The Elvis Presley Collection -- Country
","
Elvis Presley
",159,159,4
"
Hempin' Ain't Easy
","
B-Legit
",184,64,6
"
Ladies And Gentlemen... Filmore East: New York City: April 1971
","
Grateful Dead
",165,165,2
