Song, Artist, Last Week, Peak Position, Weeks on Chart
"
Starboy
","
The Weeknd
",81,1,100
"
Life Of A Dark Rose
","
Lil Skies
",77,10,42
"
Moana
","
Soundtrack
",83,2,101
"
Greatest Hits
","
Queen
",41,11,311
"
YSIV
","
Logic
",60,2,4
"
Black Panther: The Album, Music From And Inspired By
","
Soundtrack
",87,1,37
"
24K Magic
","
Bruno Mars
",85,2,101
"
Heartbreak On A Full Moon
","
Chris Brown
",88,3,52
"
Journey's Greatest Hits
","
Journey
",84,10,535
"
Night Visions
","
Imagine Dragons
",89,2,317
"
Burn The Ships
","
for KING & COUNTRY
",64,7,3
"
Mamma Mia! Here We Go Again
","
Soundtrack
",135,3,15
"
Legend: The Best Of...
","
Bob Marley And The Wailers
",90,5,545
"
Rumours
","
Fleetwood Mac
",91,1,293
"
Dime Trap
","
T.I.
",52,13,3
"
Blurryface
","
twenty one pilots
",93,1,180
"
Chronicle The 20 Greatest Hits
","
Creedence Clearwater Revival Feat. John Fogerty
",99,22,390
"
hopeless fountain kingdom
","
Halsey
",104,1,73
"
Thriller
","
Michael Jackson
",119,1,338
"
Greatest Hits
","
2Pac
 ",100,3,245
"
On The Rvn!! (EP)
","
Young Thug
",74,17,5
"
The Essential Billy Joel
","
Billy Joel
",96,15,117
"
Rolling Papers 2
","
Wiz Khalifa
",94,2,15
"
Zoo
","
Russ
",95,4,7
"
The Elements
","
tobyMac
",18,18,2
"
Odisea
","
Ozuna
",103,22,61
"
Beauty Behind The Madness
","
The Weeknd
",108,1,165
"
Project Baby Two
","
Kodak Black
",98,2,62
"
Greatest Hits
","
Tom Petty And The Heartbreakers
",112,2,290
"
Birds In The Trap Sing McKnight
","
 Travis Scott
",113,1,112
"
Brett Young
","
Brett Young
",111,18,89
"
Role Model
","
Young Dolph
",92,15,5
"
2014 Forest Hills Drive
","
J. Cole
",115,1,203
"
ANTI
","
Rihanna
",116,1,144
"
Fully Loaded
","
Shy Glizzy
",35,35,2
"
Freudian
","
Daniel Caesar
",114,25,59
"
Drip Season 3
","
Gunna
",110,55,38
"
YBN: The Mixtape
","
YBN Nahmir, YBN Almighty Jay & YBN Cordae
",102,21,7
"
good kid, m.A.A.d city
","
Kendrick Lamar
",120,2,313
"
In The Lonely Hour
","
Sam Smith
",117,2,228
"
13 Reasons Why, Season 2
","
Soundtrack
",126,26,23
"
1989
","
Taylor Swift
",118,1,202
"
Nothing Was The Same
","
Drake
",123,1,260
"
The Beautiful & Damned
","
G-Eazy
",127,3,45
"
I met you when I was 18. (the playlist)
","
Lauv
",121,50,21
"
From The Fires
","
Greta Van Fleet
",-,36,41
"
ye
","
Kanye West
",124,1,21
"
T R A P S O U L
","
Bryson Tiller
",134,8,161
"
Their Greatest Hits 1971-1975
","
Eagles
",133,1,248
"
Voicenotes
","
Charlie Puth
 ",122,4,24
"
Doo-Wops & Hooligans
","
Bruno Mars
",137,3,398
"
The World Is Yours
","
Rich The Kid
",130,2,30
"
How Can It Be
","
Lauren Daigle
",175,28,118
"
Metallica
","
Metallica
",138,1,506
"
Illuminate
","
Shawn Mendes
",131,1,108
"
Greatest Hits
","
The Notorious B.I.G.
",101,1,151
"
Back In Black
","
AC/DC
",155,4,331
"
Bridges
","
Josh Groban
",125,2,5
"
California Sunrise
","
Jon Pardi
",136,11,121
"
Revenge
","
XXXTENTACION
",139,28,48
"
There's Really A Wolf
","
Russ
",160,7,77
"
25
","
Adele
",152,1,153
"
Die Lit
","
Playboi Carti
",145,3,24
"
Greatest Hits So Far...
","
Zac Brown Band
",151,20,187
"
Culture
","
Migos
",148,1,91
"
All Time Greatest Hits
","
Lynyrd Skynyrd
",159,56,42
"
My Dear Melancholy, (EP)
","
The Weeknd
",143,1,30
"
Greatest Hits
","
Guns N' Roses
",147,3,449
"
Queen Naija (EP)
","
Queen Naija
",178,26,13
"
21
","
Adele
",150,1,387
"
Greatest Hits
","
Bob Seger & The Silver Bullet Band
",144,8,248
"
The Thrill Of It All
","
Sam Smith
",146,1,51
"
From A Room: Volume 1
","
Chris Stapleton
",149,2,77
"
Is This Thing Cursed?
","
Alkaline Trio
",-,68,2
"
Trolls
","
Soundtrack
",153,3,109
"
Love, Simon
","
Soundtrack
",185,37,32
"
Death Of A Bachelor
","
Panic! At The Disco
",157,1,145
"
 Without Warning
","
21 Savage, Offset & Metro Boomin
",-,4,51
"
DAY69
","
6ix9ine
",140,4,35
"
EVERYTHING IS LOVE
","
The Carters
",132,2,19
"
Greatest Hits
","
Red Hot Chili Peppers
",167,18,190
"
Too Hard
","
Lil Baby
",161,80,45
"
All Of It
","
Cole Swindell
",165,7,10
"
The Fame
","
Lady Gaga
",164,2,211
"
SR3MM
","
Rae Sremmurd, Swae Lee & Slim Jxmmi
",172,6,25
"
A Decade Of Destruction
","
Five Finger Death Punch
",170,29,47
"
Hot Rocks 1964-1971
","
The Rolling Stones
",188,4,287
"
Montevallo
","
Sam Hunt
",173,3,209
"
Badlands
","
Halsey
",191,2,145
"
"A"
","
 Usher x Zaytoven
",31,31,2
"
1
","
The Beatles
",154,1,340
"
Blonde
","
Frank Ocean
",174,1,106
"
7
","
David Guetta
",156,37,6
"
Dig Your Roots
","
Florida Georgia Line
",-,2,110
"
Tell Me You Love Me
","
Demi Lovato
",176,3,56
"
Hozier
","
Hozier
",171,2,169
"
The Click
","
AJR
",181,61,31
"
Reloaded: 20 #1 Hits
","
Blake Shelton
",182,5,134
"
Testing
","
A$AP Rocky
",183,4,22
"
Abbey Road
","
The Beatles
",184,1,280
"
ONEPOINTFIVE
","
Amine
",177,53,10
"
Speak Your Mind
","
Anne-Marie
",187,31,26
"
If You're Reading This It's Too Late
","
Drake
",197,1,190
"
Tangled Up
","
Thomas Rhett
",193,6,155
"
Major Lazer Essentials
","
Major Lazer
",-,-,-
"
Ultimate Sinatra
","
Frank Sinatra
",186,32,58
"
Cleopatra
","
The Lumineers
",195,1,115
"
Dangerous Woman
","
Ariana Grande
",192,2,120
"
[Hybrid Theory]
","
Linkin Park
",199,2,229
"
Greatest Hits: The Ultimate Collection
","
Bon Jovi
",-,5,112
"
Young Stoner Life: Slime Language
","
Various Artists
",190,8,10
"
Real Hasta La Muerte
","
Anuel AA
",-,42,14
"
Tha Carter III
","
Lil Wayne
",194,1,157
"
Memories...Do Not Open
","
The Chainsmokers
",-,1,78
"
Purpose
","
Justin Bieber
",-,1,148
"
I Am...Sasha Fierce
","
Beyonce
",-,1,188
"
Recovery
","
Eminem
",198,1,320
