Song, Artist, Last Week, Peak Position, Weeks on Chart
"
The Science Of Things
","
Bush
",80,11,13
"
My Love Is Your Love
","
Whitney Houston
",83,13,62
"
When The Pawn...
","
Fiona Apple
",72,13,11
"
Listener Supported
","
Dave Matthews Band
",64,15,9
"
World Party
","
Goodie Mob
",69,48,5
"
Under The Influence
","
Alan Jackson
",76,9,13
"
Backstreet Boys
","
Backstreet Boys
",78,4,128
"
The Tunnel
","
Funkmaster Flex & Big Kap
",71,35,7
"
Blackout!
","
Method Man & Redman
",95,3,17
"
Train
","
Train
",86,76,28
"
Sacred Arias
","
Andrea Bocelli
",74,22,11
"
Get It On...Tonite
","
Montell Jordan
",77,32,11
"
Mirrorball
","
Sarah McLachlan
",82,3,32
"
5
","
Lenny Kravitz
",103,28,89
"
Methods Of Mayhem
","
Methods Of Mayhem
",88,71,7
"
Everything You Want
","
Vertical Horizon
",115,92,3
"
Fanmail
","
TLC
",91,1,48
"
Nasty Little Thoughts
","
Stroke9
",99,94,8
"
The Whole Shebang
","
SHeDAISY
",106,77,37
"
Midnite Vultures
","
Beck
",84,34,9
"
Nastradamus
","
Nas
",75,7,9
"
World Wrestling Federation: WWF The Music Volume 4
","
Jim Johnston
",90,4,12
"
14:59
","
Sugar Ray
",101,17,54
"
WoW 2000: The Year's 30 Top Christian Artists And Songs
","
Various Artists
",89,29,13
"
Early Days: The Best Of Led Zeppelin Volume One
","
Led Zeppelin
",100,71,9
"
Everywhere We Go
","
Kenny Chesney
",97,51,47
"
Tonight The Stars Revolt!
","
Powerman 5000
",96,29,27
"
Guerrilla Warfare
","
Hot Boys
",108,5,26
"
Clapton Chronicles: The Best Of Eric Clapton
","
Eric Clapton
",92,20,15
"
The Best Of Santana
","
Santana
",125,106,12
"
Dizzy Up The Girl
","
Goo Goo Dolls
",105,15,70
"
Live Era '87 -- '93
","
Guns N' Roses
",93,45,8
"
Where I Wanna Be
","
Donell Jones
",104,35,15
"
Play
","
Moby
",110,110,24
"
100% Ginuwine
","
Ginuwine
",117,5,45
"
Slipknot
","
Slipknot
",112,112,28
"
I'm Alright
","
Jo Dee Messina
",121,61,97
"
The Distance To Here
","
Live
",98,4,16
"
MTV Unplugged
","
Alanis Morissette
",107,63,9
"
Dysfunction
","
Staind
",114,74,26
"
Forever
","
Puff Daddy
",102,2,22
"
A Love Like Ours
","
Barbra Streisand
",94,6,18
"
N***a Please
","
Ol' Dirty Bastard
",113,10,19
"
Emotion
","
Martina McBride
",116,19,19
"
Notting Hill
","
Soundtrack
",109,19,35
"
Sogno
","
Andrea Bocelli
",118,4,43
"
So Good Together
","
Reba McEntire
",119,28,9
"
Wisconsin Death Trip
","
Static-X
",123,107,22
"
End Of Days
","
Soundtrack
",111,20,11
"
Sittin' Fat Down South
","
Lil Troy
",124,20,41
"
Believe
","
Cher
",128,4,63
"
MTV Party To Go 2000
","
Various Artists
",120,86,7
"
System Of A Down
","
System Of A Down
",129,125,15
"
WoW Worship: Today's 30 Most Powerful Worship Songs
","
Various Artists
",131,70,32
"
Sheryl Crow And Friends: Live From Central Park
","
Sheryl Crow
",122,107,7
"
 10 Things I Hate About You
","
Soundtrack
",144,52,14
"
Now 2
","
Various Artists
",130,3,26
"
Rave Un2 The Joy Fantastic
","
Prince
",126,18,11
"
Monster Ballads
","
Various Artists
",132,27,30
"
The Matrix
","
Soundtrack
",134,7,43
"
Heart And Soul: New Songs From Ally McBeal (TV Soundtrack)
","
Vonda Shepard
",136,60,11
"
 Peace
","
Eurythmics
",-,25,11
"
Man On The Moon
","
Soundtrack
",127,109,6
"
Tha Streetz Iz A Mutha
","
Kurupt
",137,31,10
"
Make Yourself
","
Incubus
",153,80,8
"
When I Look In Your Eyes
","
Diana Krall
",135,68,19
"
Da Real World
 ","
Missy "Misdemeanor" Elliott
",142,10,30
"
You've Come A Long Way, Baby
","
Fatboy Slim
",133,34,58
"
The Miseducation Of Lauryn Hill
","
Lauryn Hill
",154,1,74
"
How Do You Like Me Now?!
","
Toby Keith
",160,146,3
"
Follow The Leader
","
Korn
",143,1,75
"
Black On Both Sides
","
Mos Def
",141,25,13
"
Smoke Rings In The Dark
","
Gary Allan
",151,84,11
"
It's Dark And Hell Is Hot
","
DMX
",146,1,86
"
24/7
","
Kevon Edmonds
",152,77,11
"
Ideal
","
Ideal
",156,97,15
"
This Is Your Time
","
Michael W. Smith
",140,21,9
"
Ghetto Hymns
","
Dave Hollister
",168,34,15
"
Americana
","
The Offspring
",150,2,62
"
In...The Life Of Chris Gaines
","
Garth Brooks
",145,2,17
"
Spit
","
Kittie
",147,147,2
"
The Ego Has Landed
","
Robbie Williams
",158,63,27
"
Kaleidoscope
","
Kelis
",148,148,3
"
Flesh Of My Flesh Blood Of My Blood
","
DMX
",163,1,51
"
No. 4
","
Stone Temple Pilots
",149,6,13
"
Greatest Hits
","
2Pac
",159,3,55
"
No Limit Top Dogg
","
Snoop Dogg
",166,2,37
"
...Hits
","
Phil Collins
",162,18,67
"
Buffett Live: Tuesdays, Thursdays, Saturdays
","
Jimmy Buffett
",138,37,11
"
Millennium Hip-Hop Party
","
Various Artists
",165,63,33
"
# 1's
","
Mariah Carey
",188,4,58
"
Chopper City In The Ghetto
","
B.G.
",161,9,40
"
Screamin' For My Supper
","
Beth Hart
",176,169,2
"
Only God Can Judge Me
","
Master P
",170,2,13
"
The Fragile
","
Nine Inch Nails
",155,1,18
"
Songs From The Last Century
","
George Michael
",157,157,6
"
American Pie
","
Soundtrack
",169,50,17
"
If I Left The Zoo
","
Jars Of Clay
",173,44,11
"
Vol. 2... Hard Knock Life
","
JAY-Z
",167,1,67
"
D'lectrified
","
Clint Black
",164,75,16
"
Greatest Hits
 ","
Sublime
",180,114,9
"
Skin Deep
","
Sole
",187,127,11
"
Who Needs Pictures
","
Brad Paisley
",178,143,17
"
Classics In The Key Of G
","
Kenny G
",171,17,30
"
The Wood
","
Soundtrack
",-,16,11
"
A Place In The Sun
","
Lit
",177,31,46
"
Tarzan
","
Soundtrack
",196,5,34
"
Ruff Ryders: Ryde Or Die Vol. 1
","
Various Artists
",185,1,36
"
Desde Un Principio -- From The Beginning
","
Marc Anthony
",183,157,9
"
Life's Aquarium
","
Mint Condition
",172,64,8
"
Breakdown
","
Melissa Etheridge
",184,12,16
"
Double Live
","
Garth Brooks
",-,1,56
"
Spiritual Love
","
Trin-i-tee 5:7
",174,174,2
"
Venni Vetti Vecci
","
Ja Rule
",192,3,31
"
Faith
","
 Faith Hill
",193,7,92
"
(Speechless)
","
Steven Curtis Chapman
",190,31,30
"
Running With Scissors
","
"Weird Al" Yankovic
",189,16,30
"
Sugar
","
Tonic
",179,81,8
"
Immobilarity
","
Chef Raekwon
",175,9,9
"
The Fundamental Elements Of Southtown
","
P.O.D.
",-,158,3
"
Plains
","
George Winston
",186,76,17
"
Tonight
","
Silk
",199,21,37
"
Live At Luther College
","
Dave Matthews & Tim Reynolds
",182,2,49
"
Before These Crowded Streets
","
Dave Matthews Band
",181,1,89
