Song, Artist, Last Week, Peak Position, Weeks on Chart
"
The Heist
","
Macklemore & Ryan Lewis
",30,2,50
"
Bad Blood
","
Bastille
",27,11,3
"
Based On A True Story ...
","
Blake Shelton
",34,3,26
"
Three Kings
","
TGT
",29,3,5
"
Anonymous
","
Stray From The Path
",-,-,-
"
Surgical Steel
","
Carcass
",-,-,-
"
Now, Then & Forever
","
Earth, Wind & Fire
",11,11,2
"
The Wrong Side Of Heaven...Volume 1
","
Five Finger Death Punch
",35,2,8
"
Stay Trippy
","
Juicy J
",28,4,4
"
Night Train
","
Jason Aldean
",46,1,49
"
The W.I. N. (Worship In Nassau) Experience: Live In Nassau Bahamas 20/15 Co
","
Earnest Pugh
",-,-,-
"
Babel
","
Mumford & Sons
",41,1,52
"
In Rolling Waves
","
The Naked And Famous
",-,-,-
"
The Truth About Love
","
P!nk
",48,1,53
"
Fight For My Soul
","
Jonny Lang
",-,-,-
"
Zendaya
","
Zendaya
",-,-,-
"
The Civil Wars
","
The Civil Wars
",37,1,7
"
To Be Loved
","
Michael Buble
",47,1,22
"
Bookmarks
","
 Five For Fighting
",-,-,-
"
Red
","
Taylor Swift
",50,1,48
"
Saves The Day
","
Saves The Day
",-,-,-
"
Take Me Home
","
One Direction
",42,1,45
"
good kid, m.A.A.d city
","
Kendrick Lamar
",63,2,48
"
Random Access Memories
","
Daft Punk
",49,1,18
"
The Worse Things Get, The Harder I Fight...
","
Neko Case
",33,12,3
"
The Standards
","
Gloria Estefan
",20,20,2
"
The Lumineers
","
The Lumineers
",56,2,77
"
Confidencias
","
Alejandro Fernandez
",55,19,4
"
Alabama & Friends
","
Various Artists
",44,8,4
"
Circles Super Bon Bon...
","
Mike Doughty
",-,-,-
"
The Great Gatsby: Music From Baz Luhrmann's Film
","
Soundtrack
",39,2,20
"
Kidz Bop 24
","
Kidz Bop Kids
",54,3,10
"
Tailgates & Tanlines
","
Luke Bryan
",57,2,111
"
Rebellious Soul
","
K. Michelle
",45,2,6
"
Stars Dance
","
Selena Gomez
",53,1,9
"
21
","
Adele
",61,1,135
"
Overcomer
","
Mandisa
",60,29,4
"
Top 25 Praise Songs: 2014 Edition
","
Various Artists
",64,53,4
"
Native
","
OneRepublic
",67,4,26
"
Hall Of Fame
 ","
Big Sean
",36,3,4
"
Songs From St. Somewhere
","
Jimmy Buffett
",52,4,5
"
Pitch Perfect
","
Soundtrack
",59,3,48
"
Hunter Hayes
","
Hunter Hayes
 ",73,7,84
"
Born Sinner
","
J. Cole
",69,1,14
"
Con La Frente En Alto
","
Luis Coronel
",-,-,-
"
True Believers
","
Darius Rucker
",66,2,18
"
The Blessed Unrest
","
Sara Bareilles
",68,2,10
"
Overexposed
","
Maroon 5
",71,2,65
"
Sigh No More
","
Mumford & Sons
",81,2,183
"
3.0
","
Marc Anthony
",58,5,9
"
Atmosphere
","
Kaskade
",16,16,2
"
The World From The Side Of The Moon
","
Phillip Phillips
",74,4,44
"
Halcyon
","
Ellie Goulding
",125,9,42
"
I Love You.
","
The Neighbourhood
",99,39,22
"
Golden
","
Lady Antebellum
",80,1,20
"
Doo-Wops & Hooligans
","
Bruno Mars
",82,3,153
"
+
","
Ed Sheeran
",85,5,67
"
Up All Night
","
One Direction
",78,1,80
"
Dream River
","
Bill Callahan
",-,-,-
"
Yeezus
","
Kanye West
",83,1,14
"
My Head Is An Animal
","
Of Monsters And Men
",96,6,77
"
Blown Away
","
Carrie Underwood
",93,1,73
"
Loud Like Love
","
 Placebo
",-,-,-
"
Save Rock And Roll
","
Fall Out Boy
",86,1,23
"
Restart
","
newsboys
",38,38,2
"
Journey's Greatest Hits
","
Journey
",94,10,279
"
Sinatra: Best Of The Best
","
Frank Sinatra
",-,23,18
"
Take Care
","
Drake
",157,1,85
"
Long Forgotten Songs: B-Sides & Covers 2000 - 2013
","
Rise Against
",19,19,2
"
Defend Yourself
","
Sebadoh
",-,-,-
"
Made Up Mind
","
Tedeschi Trucks Band
",97,11,5
"
Modern Vampires Of The City
","
Vampire Weekend
",70,1,19
"
Greater Than
","
Tye Tribbett
",88,9,7
"
Battle Maximus
","
Gwar
",-,-,-
"
An Awesome Wave
","
alt-J
",103,80,41
"
Pioneer
","
The Band Perry
",91,2,25
"
Keep It Redneck
","
The Lacs
",89,23,5
"
Another Self Portrait: The Bootleg Series Vol. 10 (1969-1971)
","
Bob Dylan
",84,21,4
"
Trouble Will Find Me
","
The National
",-,3,17
"
NOW That's What I Call Country: Volume 6
","
Various Artists
",117,16,15
"
NOW 46
","
Various Artists
",100,3,20
"
Juke Box Heroes
","
Foreigner
",118,109,19
"
The Eminem Show
","
Eminem
",102,1,135
"
The 1975
","
The 1975
",77,28,3
"
Rise
","
Skillet
",92,4,13
"
Best Days
","
Tamela Mann
",98,14,54
"
We All Fall Down
","
Prozak
",-,-,-
"
All The Little Lights
","
Passenger
",120,102,8
"
All That Echoes
","
Josh Groban
",-,1,25
"
Opus Collection
","
Fleetwood Mac
",79,72,3
"
Hope Is Alive
","
New Hope Oahu
",113,113,2
"
Peachtree Battle (EP)
","
Butch Walker
",-,-,-
"
Repave
","
Volcano Choir
",87,40,3
"
In A Tidal Wave Of Mystery
","
Capital Cities
",95,66,15
"
Some Nights
","
fun.
",107,3,83
"
A Place Called Love Land
","
Raheem DeVaughn
",62,22,3
"
In Between Dreams
","
Jack Johnson
",-,2,108
"
Legend: The Best Of...
","
Bob Marley And The Wailers
",131,18,286
"
Collapse
","
Dangerkids
",-,-,-
"
Something Else
","
Tech N9ne
",106,4,8
"
Number Ones
","
Michael Jackson
",-,13,166
"
The Gifted
","
Wale
",110,1,13
"
...Like Clockwork
","
Queens Of The Stone Age
",191,1,16
"
 Paramore
","
Paramore
",128,1,24
"
Loaded: The Best Of Blake Shelton
","
Blake Shelton
",121,18,113
"
Minorville
","
Derek Minor
",40,40,2
"
Two Lanes Of Freedom
","
Tim McGraw
",126,2,33
"
Rebel Soul
","
Kid Rock
",111,5,35
"
Hard 2 Love
","
Lee Brice
",144,5,72
"
Love Is Everything
","
George Strait
",104,2,19
"
Tornado
","
Little Big Town
",116,2,54
"
Teenage Dream
","
Katy Perry
",138,1,151
"
Uncaged
","
Zac Brown Band
 ",130,1,63
"
The Very Best Of The Eagles
","
Eagles
",158,3,109
"
Chief
","
Eric Church
",124,1,113
"
Demi
","
Demi Lovato
",123,3,19
"
Age Against The Machine
","
Goodie Mob
",105,30,4
"
Nothing To Lose
","
Emblem3
",195,7,8
"
I Am Not A Human Being II
","
Lil Wayne
",132,2,26
"
Licensed To Ill
","
Beastie Boys
",141,1,115
"
The Best Of Eric Clapton: 20th Century Masters The Millennium Collection
","
Eric Clapton
",137,66,103
"
Recovery
","
Eminem
",133,1,152
"
Trap Lord
","
A$AP Ferg
",109,9,5
"
Greatest Hits
","
Earth, Wind & Fire
",165,40,4
"
Bring You Back
","
Brett Eldredge
",114,11,7
"
Masks
","
Eyes Set To Kill
",-,-,-
"
Megalithic Symphony
","
AWOLNATION
",154,84,98
"
My Kinda Party
","
Jason Aldean
",149,2,150
"
Greatest Hits: Chapter One
","
Kelly Clarkson
",119,11,44
"
Spring Break... Here To Party
","
Luke Bryan
",134,1,29
"
Grace (EP)
","
Tasha Cobbs
",146,61,26
"
Super Hits
","
Willie Nelson
",143,98,73
"
Lindsey Stirling
","
Lindsey Stirling
",172,79,45
"
Come To The Well
","
Casting Crowns
",-,2,73
"
The Definitive Collection
","
Lionel Richie
",-,19,64
"
Love Lust Faith + Dreams
","
Thirty Seconds To Mars
",-,6,11
"
Trilogy
","
The Weeknd
",76,4,40
"
Unapologetic
 ","
Rihanna
",139,1,44
"
Paradise (EP)
","
Lana Del Rey
",155,10,35
"
13
","
Black Sabbath
",122,1,15
"
Greatest Hits
","
Styx
",-,138,7
"
Four The Record
","
Miranda Lambert
",153,3,97
"
Michael Buble
","
Michael Buble
",186,47,87
"
The Foundation
","
Zac Brown Band
",160,9,250
"
Long.Live.A$AP
","
A$AP Rocky
",184,1,36
"
Doris
","
Earl Sweatshirt
",112,5,5
"
WOW Hits 2013
","
Various Artists
",-,35,49
"
R.E.D. (Restoring Everything Damaged)
","
Deitrick Haddon
",101,71,3
"
 Rumours
","
Fleetwood Mac
",145,1,169
"
Tides
","
Bethel Music
",72,30,3
"
The Marshall Mathers LP
","
Eminem
",136,1,136
"
Liquid Spirit
","
 Gregory Porter
",192,187,2
"
Boys & Girls
","
Alabama Shakes
",167,6,71
"
Curtain Call: The Hits
","
Eminem
",176,1,199
"
Outlaw Gentlemen & Shady Ladies
","
Volbeat
",194,9,22
"
Extended Versions
","
Creedence Clearwater Revisited
",178,74,53
"
FutureSex/LoveSounds
","
Justin Timberlake
",159,1,97
"
Life On A Rock
","
Kenny Chesney
",148,1,21
"
Chronicle The 20 Greatest Hits
","
Creedence Clearwater Revival Feat. John Fogerty
",174,22,169
"
From Death To Destiny
","
Asking Alexandria
",166,5,7
"
Les Miserables
","
Soundtrack
",183,1,34
"
Halfway To Heaven
","
Brantley Gilbert
",173,4,110
"
The Best Of Three Dog Night: 20th Century Masters...
","
Three Dog Night
",196,109,69
"
Mothership
","
Led Zeppelin
",197,7,166
"
The Best Of John Denver Live
","
John Denver
",179,52,14
