Song, Artist, Last Week, Peak Position, Weeks on Chart
"
Let There Be... EVE--Ruff Ryders' First Lady
","
Eve
",46,1,23
"
Rainbow
","
Mariah Carey
",37,2,16
"
S & M
","
Metallica With Michael Kamen Conducting The San Francisco Symphony Orchestra
",42,2,13
"
Tarzan
","
Soundtrack
",44,5,38
"
Totally Hits
","
Various Artists
",40,14,15
"
Twenty Four Seven
","
Tina Turner
",28,21,3
"
Tha G-Code
","
Juvenile
",43,10,10
"
Mary
","
Mary J. Blige
",58,2,27
"
Ricky Martin
","
Ricky Martin
",48,1,41
"
Blue
","
Third Eye Blind
",54,40,13
"
Astro Lounge
","
Smash Mouth
",49,6,37
"
Black Diamond
","
Angie Stone
",52,46,21
"
Causin' Drama
","
Drama
",59,55,2
"
Godsmack
","
Godsmack
",55,22,59
"
Sweet Kisses
","
Jessica Simpson
",61,52,13
"
 III
","
Guy
",47,13,4
"
Permanently
","
Mark Wills
",50,23,6
"
The Slim Shady LP
","
Eminem
",63,2,52
"
Wide Open Spaces
","
Dixie Chicks
",56,4,108
"
Willennium
","
Will Smith
",53,5,14
"
Blaque
","
Blaque
",64,53,38
"
Enrique
","
Enrique Iglesias
",51,33,13
"
Born Again
","
The Notorious B.I.G.
",57,1,11
"
The Screen Behind The Mirror
","
Enigma
",60,33,5
"
Everything You Want
","
Vertical Horizon
",74,67,7
"
The Sopranos
","
Soundtrack
",62,54,7
"
On The 6
","
Jennifer Lopez
",68,8,38
"
The Whole Shebang
","
SHeDAISY
",72,70,41
"
 Play
","
Moby
",88,71,28
"
Magnolia
","
Soundtrack
",79,58,7
"
The Battle Of Los Angeles
","
Rage Against The Machine
 ",76,1,16
"
Sacred Arias
","
Andrea Bocelli
",65,22,15
"
Three 6 Mafia Presents Hypnotize Camp Posse
","
Various Artists
",67,36,4
"
'N Sync
","
'N Sync
",69,2,100
"
Slipknot
","
Slipknot
",95,77,32
"
The Beach
","
Soundtrack
",135,78,3
"
Infinite Possibilites
","
Amel Larrieux
",-,-,-
"
Tha Block Is Hot
","
Lil Wayne
",70,3,16
"
Guerrilla Warfare
","
Hot Boys
",84,5,30
"
Brand New Day
","
Sting
",78,15,21
"
Amplified
","
Q-Tip
",77,28,12
"
LFO
","
LFO
",71,21,26
"
Blackout!
","
Method Man & Redman
",89,3,21
"
Chant Down Babylon
","
 Bob Marley
",87,60,14
"
My Love Is Your Love
","
Whitney Houston
",85,13,66
"
Fanmail
","
TLC
",101,1,52
"
Voice Of An Angel
","
Charlotte Church
",73,28,49
"
Title Of Record
","
Filter
",81,30,26
"
Nasty Little Thoughts
","
Stroke9
",100,83,12
"
This Desert Life
","
Counting Crows
",80,8,16
"
New Day Dawning
","
Wynonna
",66,40,3
"
WOW Gospel 2000
","
Various Artists
",93,93,2
"
The Wood
","
Soundtrack
",131,16,15
"
Sogno
","
Andrea Bocelli
",75,4,47
"
Tonight The Stars Revolt!
","
Powerman 5000
",82,29,31
"
Backstreet Boys
","
Backstreet Boys
",97,4,132
"
The Science Of Things
","
Bush
",98,11,17
"
The Best Man
","
Soundtrack
",94,16,19
"
BBC Sessions
","
The Who
",-,-,-
"
There Is Nothing Left To Lose
","
Foo Fighters
",99,10,16
"
Get It On...Tonite
","
Montell Jordan
",108,32,15
"
Under The Influence
","
Alan Jackson
",96,9,17
"
 98 Degrees And Rising
","
98 Degrees
",91,14,69
"
Mirrorball
","
Sarah McLachlan
",111,3,36
"
The Source Presents Hip-Hop Hits -- Volume 3
","
Various Artists
",83,45,12
"
Charlotte Church
","
Charlotte Church
",90,40,14
"
14:59
","
Sugar Ray
",103,17,58
"
The Fundamental Elements Of Southtown
","
P.O.D.
",143,110,7
"
I'm Alright
","
Jo Dee Messina
",102,61,101
"
Emotion
","
Martina McBride
",106,19,23
"
LeAnn Rimes
","
LeAnn Rimes
",86,8,17
"
When I Look In Your Eyes
","
Diana Krall
",126,68,23
"
5
","
Lenny Kravitz
",115,28,93
"
Ghetto Hymns
","
Dave Hollister
",118,34,19
"
My Own
","
Young Bleed
 ",92,61,3
"
Train
","
Train
",110,76,32
"
Everywhere We Go
","
Kenny Chesney
",107,51,51
"
Hear My Cry
","
Sonique
",-,-,-
"
Make Yourself
","
Incubus
",141,80,12
"
She Rides Wild Horses
","
Kenny Rogers
",109,60,22
"
World Party
","
Goodie Mob
",114,48,9
"
The Tunnel
 ","
Funkmaster Flex & Big Kap
",112,35,11
"
When The Pawn...
","
Fiona Apple
",127,13,15
"
Nastradamus
","
Nas
",125,7,13
"
Where I Wanna Be
","
Donell Jones
",119,35,19
"
How Do You Like Me Now?!
","
 Toby Keith
",123,123,7
"
Beastie Boys Anthology: The Sounds Of Science
","
Beastie Boys
",117,19,13
"
Spit
","
Kittie
",140,130,6
"
Any Given Sunday
","
Soundtrack
",105,28,7
"
100% Ginuwine
","
Ginuwine
",113,5,49
"
World Wrestling Federation: WWF The Music Volume 4
","
Jim Johnston
",121,4,16
"
The Distance To Here
","
Live
",122,4,20
"
Believe
","
Cher
",128,4,67
"
Pokemon: The First Movie
","
Soundtrack
",116,8,15
"
Runaway Bride
","
Soundtrack
",120,4,26
"
Dysfunction
","
Staind
",132,74,30
"
Dizzy Up The Girl
","
Goo Goo Dolls
",139,15,74
"
Monster Ballads
","
Various Artists
",137,27,34
"
The Better Life
 ","
3 Doors Down
",104,104,2
"
Listener Supported
","
Dave Matthews Band
",134,15,13
"
Screamin' For My Supper
","
Beth Hart
",-,143,5
"
Lessons Learned
","
Tracy Lawrence
",124,69,3
"
Early Days: The Best Of Led Zeppelin Volume One
","
Led Zeppelin
",130,71,13
"
Ideal
","
Ideal
 ",148,97,19
"
The Best Of Santana
","
Santana
",133,106,16
"
Midnite Vultures
","
Beck
",145,34,13
"
Clapton Chronicles: The Best Of Eric Clapton
","
Eric Clapton
",142,20,19
"
24/7
","
Kevon Edmonds
",156,77,15
"
Desde Un Principio -- From The Beginning
","
Marc Anthony
",170,151,13
"
Methods Of Mayhem
","
Methods Of Mayhem
",138,71,11
"
A Love Like Ours
","
Barbra Streisand
",129,6,22
"
System Of A Down
","
System Of A Down
",155,125,19
"
Da Real World
","
Missy "Misdemeanor" Elliott
",146,10,34
"
Wisconsin Death Trip
","
Static-X
",151,107,26
"
A Place In The Sun
","
Lit
",165,31,49
"
Sittin' Fat Down South
","
Lil Troy
",147,20,45
"
...Hits
","
Phil Collins
",149,18,71
"
Notting Hill
","
Soundtrack
",153,19,39
"
N***a Please
","
Ol' Dirty Bastard
",157,10,23
"
Let's Roll
","
Youngstown
",-,-,-
"
WoW 2000: The Year's 30 Top Christian Artists And Songs
","
Various Artists
",150,29,17
"
WoW Worship: Today's 30 Most Powerful Worship Songs
","
 Various Artists
",154,70,36
"
American Pie
","
Soundtrack
",162,50,21
"
So Good Together
","
Reba McEntire
",152,28,13
"
Live Era '87 -- '93
","
Guns N' Roses
",159,45,12
"
Good News
","
Bill & Gloria Gaither And Their Homecoming Friends
",-,-,-
"
D'lectrified
","
Clint Black
",160,75,20
"
MTV Unplugged
","
Alanis Morissette
",166,63,13
"
Step One
","
Steps
",-,-,-
"
The Matrix
","
Soundtrack
",169,7,47
"
10 Things I Hate About You
","
Soundtrack
",178,52,18
"
Spiritual Love
","
Trin-i-tee 5:7
",184,174,6
"
The Miseducation Of Lauryn Hill
","
Lauryn Hill
",175,1,78
"
Greatest Hits
","
2Pac
",176,3,59
"
Pure Love
","
Various Artists
",136,136,3
"
It's Dark And Hell Is Hot
","
DMX
",167,1,90
"
The Night
 ","
Morphine
",158,137,3
"
Against Da Grain
","
YoungBloodZ
",186,92,6
"
A Day In The Life
","
Eric Benet
",188,25,34
"
Forever
","
Puff Daddy
",161,2,26
"
Tha Streetz Iz A Mutha
","
Kurupt
",164,31,14
"
Follow The Leader
","
Korn
",181,1,79
"
Snow Day
","
Soundtrack
",-,-,-
"
You've Come A Long Way, Baby
","
Fatboy Slim
",183,34,62
"
Faith
","
Faith Hill
",179,7,95
"
The Suicide Machines
","
The Suicide Machines
",-,-,-
"
Classics In The Key Of G
","
Kenny G
",198,17,33
"
Smoke Rings In The Dark
","
Gary Allan
",163,84,15
"
That's For Sure
","
Jeffrey Osborne
",-,-,-
"
Americana
","
The Offspring
",189,2,66
"
The Best Of Lynyrd Skynyrd: 20th Century Masters The Millennium Collection
","
Lynyrd Skynyrd
",199,147,20
"
This Is Your Time
","
Michael W. Smith
",173,21,13
"
The Best Hits
","
Enrique Iglesias
",-,-,-
"
Sheryl Crow And Friends: Live From Central Park
","
Sheryl Crow
",190,107,11
"
Rave Un2 The Joy Fantastic
","
Prince
",182,18,15
"
Breakdown
","
Melissa Etheridge
",177,12,18
"
Millennium Hip-Hop Party
","
Various Artists
",-,63,36
"
(Speechless)
","
Steven Curtis Chapman
",171,31,33
