Song, Artist, Last Week, Peak Position, Weeks on Chart
"
D.N.A.
","
Mario
",9,9,2
"
Dark Horse
","
Nickelback
",51,2,49
"
77
","
 Kutless
",-,-,-
"
Where The Wild Things Are (Soundtrack)
","
Karen O And The Kids
",35,35,4
"
BLACKsummers'night
","
Maxwell
",43,1,16
"
The Beatles In Mono
","
The Beatles
",-,40,3
"
Funhouse
","
P!nk
",42,2,52
"
Celebration
","
Madonna
",38,7,4
"
Twang
","
George Strait
",55,1,11
"
Breakthrough
","
Colbie Caillat
",44,1,9
"
Still Unforgettable
","
Natalie Cole
",-,19,9
"
Embryonic
","
The Flaming Lips
",8,8,2
"
God & Guns
","
Lynyrd Skynyrd
",45,18,4
"
Keep On Loving You
","
Reba
",70,1,10
"
Leave This Town
","
Daughtry
",50,1,15
"
#1s ... And Then Some
","
Brooks & Dunn
",53,5,7
"
Christmas In The Heart
","
Bob Dylan
",23,23,2
"
Twilight
","
Soundtrack
",63,1,51
"
Awake
","
Skillet
",47,2,9
"
Cycles
","
Cartel
",-,-,-
"
Taylor Swift
","
Taylor Swift
",59,5,157
"
Man On The Moon: The End Of Day
","
Kid Cudi
",48,4,6
"
Relapse
","
Eminem
",58,1,23
"
I and Love and You
","
The Avett Brothers
",54,16,4
"
Learn To Live
","
Darius Rucker
 ",69,5,58
"
Metalocalypse: Dethalbum II (Soundtrack)
","
Dethklok
",49,15,4
"
The Man I Want To Be
","
Chris Young
",66,19,8
"
The Sound Of Madness
","
Shinedown
",65,8,70
"
I Am...Sasha Fierce
","
Beyonce
",60,1,49
"
Can't Slow Down
","
Foreigner
",71,29,4
"
War Is The Answer
 ","
Five Finger Death Punch
",57,7,5
"
Christmas From The Heart
","
David Archuleta
",30,30,2
"
Break Up
","
Pete Yorn & Scarlett Johansson
",52,41,6
"
Scars & Souvenirs
","
Theory Of A Deadman
",108,26,82
"
Axe To Fall
","
Converge
",-,-,-
"
Love Unstoppable
","
Fred Hammond
",67,26,4
"
Monsters Of Folk
","
Monsters Of Folk
 ",61,15,6
"
Gold And Green
","
Sugarland
",56,56,2
"
Defying Gravity
","
Keith Urban
",73,1,30
"
Wolfgang Amadeus Phoenix
","
Phoenix
",80,37,24
"
NOW That's What I Call Country Vol. 2
","
Various Artists
",74,10,9
"
Church Music
","
David Crowder Band
",72,11,5
"
Greatest Hits Volume 1
","
Rascal Flatts
",84,6,51
"
Unstoppable
","
Rascal Flatts
",75,1,29
"
Cage The Elephant
","
Cage The Elephant
",125,67,28
"
Greatest Hits II
","
Kenny Chesney
",87,3,23
"
Glory In The Highest: Christmas Songs Of Worship
","
Chris Tomlin
",93,79,3
"
Fight Like A Girl
","
Bomshel
",-,-,-
"
Love On The Inside
","
Sugarland
",81,1,66
"
Transformers: Revenge Of The Fallen: The Album
","
Soundtrack
",-,7,14
"
21st Century Breakdown
","
Green Day
",97,1,24
"
Disney: Phineas And Ferb
","
Soundtrack
",77,59,5
"
Epiphany
","
Chrisette Michele
",138,1,25
"
All I Ever Wanted
","
Kelly Clarkson
",94,1,33
"
Give Up The Ghost
","
Brandi Carlile
",62,26,3
"
SuperBad: The Return Of Boosie Bad Azz
","
Lil' Boosie
",85,7,6
"
Slice
","
Five For Fighting
",34,34,2
"
Rebelution
","
Pitbull
",88,8,8
"
Out Of Ashes
","
Dead By Sunrise
",29,29,2
"
Draw The Line
","
 David Gray
",86,12,5
"
Appeal To Reason
","
Rise Against
",159,3,55
"
Swan Songs
","
Hollywood Undead
",107,22,60
"
Sci-Fi Crimes
","
Chevelle
",95,6,8
"
Tri-Polar
","
Sick Puppies
",137,31,15
"
Crash Love
","
AFI
",68,12,4
"
Hannah Montana 3
","
Soundtrack
",102,2,16
"
American Saturday Night
","
Brad Paisley
",106,2,17
"
Love Drunk
","
Boys Like Girls
",90,8,7
"
Big Whiskey And The GrooGrux King
","
Dave Matthews Band
",99,1,21
"
One Fast Move Or I'm Gone: Music From Kerouac's Big Sur (Soundtrack)
","
Jay Farrar & Benjamin Gibbard
",-,-,-
"
Street Hop
","
Royce da 5'9"
",-,-,-
"
Loso's Way (Soundtrack)
","
Fabolous
",110,1,13
"
Declaration Of Dependence
","
Kings Of Convenience
",-,-,-
"
I Get Around
","
K'Jon
",133,12,12
"
This Is Us
","
Backstreet Boys
",64,9,3
"
Cradlesong
","
Rob Thomas
",121,3,17
"
We Sing. We Dance. We Steal Things.
","
Jason Mraz
",105,3,76
"
NOW That's What I Call Club Hits
","
Various Artists
",109,31,5
"
Justin Moore
","
Justin Moore
",114,10,11
"
Sin Mirar Atras
","
David Bisbal
",-,-,-
"
Little Bit Of Everything
","
Billy Currington
",134,13,37
"
Forget And Not Slow Down
","
Relient K
",79,15,3
"
Jeremih
","
Jeremih
",120,6,17
"
Tha Carter III
","
Lil Wayne
",128,1,72
"
The Fray
","
The Fray
",122,1,38
"
 Here We Go Again
","
Demi Lovato
",119,1,14
"
Party Rock
","
LMFAO
",135,33,16
"
The Last
","
Aventura
",131,5,20
"
The Bridge
","
Melanie Fiona
",-,-,-
"
Only Built 4 Cuban Linx... Pt. II
","
Raekwon
",112,4,7
"
No Line On The Horizon
","
U2
",132,1,34
"
LIVE On The Inside
","
Sugarland
",130,1,12
"
 Anywhere But Here
","
Mayday Parade
",76,31,3
"
11:11
","
Rodrigo y Gabriela
",111,34,7
"
Want
","
3OH!3
",141,44,49
"
That Lonesome Song
","
Jamey Johnson
",143,28,64
"
A Cherry Cherry Christmas
","
Neil Diamond
",126,126,2
"
Who Knew
","
Kevon Edmonds
",78,78,2
"
Get Lucky
","
Mark Knopfler
",127,17,6
"
Christmas: 25th Anniversary Collection
","
Mannheim Steamroller
",165,139,2
"
Kaleidoscope
","
Tiesto
",100,59,3
"
Daisy
","
Brand New
",113,6,5
"
The Foundation
","
Zac Brown Band
",115,115,5
"
Kidz Bop 16
","
Kidz Bop Kids
",147,8,12
"
Ghostdini: Wizard Of Poetry In Emerald City
","
Ghostface Killah
",118,28,4
"
Everybody
","
Ingrid Michaelson
",185,18,9
"
Humanoid
","
Tokio Hotel
",96,35,3
"
There Is No Enemy
 ","
Built To Spill
",98,50,3
"
Skinny Jeanz And A Mic
","
New Boyz
",150,56,6
"
Endgame
","
Megadeth
",142,9,6
"
Revelation
","
Third Day
",156,6,61
"
It's Blitz!
","
Yeah Yeah Yeahs
",-,22,26
"
Lines, Vines And Trying Times
","
Jonas Brothers
",146,1,19
"
Artwork
","
The Used
",197,10,8
"
Far
","
Regina Spektor
",83,3,18
"
Gloriana
","
Gloriana
",174,3,12
"
Turn Me Loose
","
Ledisi
",-,14,9
"
The Boy Who Knew Too Much
","
MIKA
",152,19,5
"
Jessie James
","
Jessie James
",-,23,4
"
Halestorm
","
Halestorm
",-,40,21
"
Lady Love
","
LeToya
",170,12,9
"
In A Perfect World...
","
Keri Hilson
",161,4,31
"
Rides Again
","
John Fogerty/The Blue Ridge Rangers
",180,24,8
"
The Definitive Collection
","
Michael Jackson
",175,39,9
"
Viva La Vida or Death And All His Friends
","
Coldplay
",171,1,71
"
Tomorrow
","
Sean Kingston
",148,37,5
"
Hot August Night/NYC: Live From Madison Square Garden
","
Neil Diamond
",154,2,11
"
NOW 30
","
Various Artists
",176,1,31
"
Happy Hour
","
Uncle Kracker
",160,38,6
"
Tina Live
","
Tina Turner
",-,-,-
"
Revelation
","
Journey
",136,5,40
"
BQE (Soundtrack)
","
Sufjan Stevens
",-,-,-
"
Thankful
","
The Whispers
",-,-,-
"
Kellie Pickler
","
Kellie Pickler
",157,9,45
"
More Than A Game
","
Soundtrack
",149,81,4
"
The Remix Suite
","
 Michael Jackson
",-,-,-
"
Ellipse
","
Imogen Heap
",166,5,9
"
Songs 4 Worship 50: 50 Greatest Praise And Worship Songs
","
Various Artists
",187,58,3
"
Nothing But The Best
","
Frank Sinatra
",182,2,76
"
Lungs
","
Florence + The Machine
",-,-,-
"
The Sound
","
Mary Mary
",193,7,53
"
Ride Through The Country
","
Colt Ford
",179,140,17
"
Logos
","
Atlas Sound
",-,-,-
"
Feel The Steel
","
Steel Panther
",167,98,4
"
All Rebel Rockers
","
Michael Franti & Spearhead
",162,39,13
"
Wizards Of Waverly Place
","
Soundtrack
",164,24,12
"
Building 429
","
Building 429
",140,119,5
"
Paper Trail
","
T.I.
",178,1,54
"
Greatest Hits 3
","
Tim McGraw
",-,9,15
"
The Outsiders
","
NEEDTOBREATHE
",191,20,8
"
Joy
","
Phish
",172,13,7
"
Seriously, Who Farted?
","
Nick Swardson
",-,-,-
"
Hatebreed
","
Hatebreed
",155,37,4
"
Fame
","
Soundtrack
",116,7,91
"
xx
","
The xx
",-,125,3
"
Mountain Soul II
","
Patty Loveless
 ",163,91,4
"
Uncle Charlie
","
Charlie Wilson
",-,2,34
"
One Of The Boys
","
Katy Perry
",188,9,70
"
Chickenfoot
","
Chickenfoot
",168,4,21
"
La Revolucion
","
Wisin & Yandel
",194,7,20
"
Bright Nights Dark Days
","
Cavo
",-,47,7
