Song, Artist, Last Week, Peak Position, Weeks on Chart
"
Greatest Hits
","
Guns N' Roses
",62,3,61
"
How To Dismantle An Atomic Bomb
","
U2
",71,1,26
"
Confessions
","
Usher
",65,1,61
"
Get Lifted
","
John Legend
",54,4,21
"
Crossfade
","
Crossfade
",72,41,45
"
Based On A True Story
","
The Starting Line
",18,18,2
"
Songs About Jane
","
Maroon 5
",73,6,106
"
The B. Coming
","
Beanie Sigel
",78,3,8
"
Still Not Getting Any...
","
Simple Plan
",77,3,30
"
Songs For Silverman
","
Ben Folds
",69,13,4
"
Urban Legend
","
T.I.
",76,7,25
"
Destiny Fulfilled
","
Destiny's Child
",79,2,28
"
We Are Not Alone
","
Breaking Benjamin
",89,20,47
"
O
","
Omarion
",87,1,13
"
Bleed Like Me
","
Garbage
",74,4,6
"
Cold Roses
","
Ryan Adams & The Cardinals
",58,26,3
"
Crunk Juice
","
Lil Jon & The East Side Boyz
",84,3,28
"
You Do Your Thing
","
Montgomery Gentry
",109,10,47
"
Blake Shelton's Barn & Grill
","
Blake Shelton
",118,20,30
"
Lullabies To Paralyze
","
Queens Of The Stone Age
",96,5,9
"
The Bravery
","
The Bravery
",127,18,8
"
Genius Loves Company
","
Ray Charles
",81,1,38
"
Stop All The World Now
","
Howie Day
",97,46,25
"
Gimme Fiction
","
Spoon
",44,44,2
"
50 Number Ones
","
George Strait
",92,1,33
"
Psalms, Hymns & Spiritual Songs
","
Donnie McClurkin
",90,12,7
"
Mud On The Tires
","
Brad Paisley
",125,8,96
"
Three 6 Mafia Presents Choices II: The Setup
","
Soundtrack
",83,10,5
"
Elephunk
","
The Black Eyed Peas
",107,14,100
"
Songs About Me
","
Trace Adkins
",102,11,9
"
WOW #1s
","
Various Artists
",94,58,7
"
Turning Point
","
Mario
",93,13,24
"
Rebirth
","
Jennifer Lopez
",91,2,12
"
Divinas
","
Patrulla 81
",86,54,5
"
Complicated
","
Nivea
",80,37,3
"
Chariot - Stripped
","
Gavin DeGraw
",114,56,43
"
Man Like Me
","
Bobby Pinson
",-,-,-
"
The Silence In Black And White
","
Hawthorne Heights
",143,104,22
"
Tyler Perry's Diary Of A Mad Black Woman
","
Soundtrack
",95,19,5
"
The Unquestionable Truth (Part 1)
","
Limp Bizkit
",82,24,3
"
Thug Matrimony: Married To The Streets
","
Trick Daddy
",105,2,30
"
Sounds Of Summer:The Very Best Of The Beach Boys
","
The Beach Boys
",119,16,102
"
Kidz Bop 7
","
Kidz Bop Kids
",108,7,13
"
Frances The Mute
","
The Mars Volta
",99,4,12
"
The Diary Of Alicia Keys
 ","
Alicia Keys
",106,1,77
"
Chain Letter
","
Brooke Valentine
",112,16,10
"
Monty Python's Spamalot
","
Original Broadway Cast Recording
",98,69,3
"
Closer
","
Josh Groban
",110,1,80
"
Heavier Things
","
John Mayer
",100,1,87
"
Los Lonely Boys
","
Los Lonely Boys
",103,9,65
"
Garden State
 ","
Soundtrack
",116,20,41
"
Hopes And Fears
","
Keane
",101,45,45
"
Fair & Square
","
John Prine
",113,55,4
"
Vol. 3: (The Subliminal Verses)
","
Slipknot
",117,2,52
"
R&G (Rhythm & Gangsta): The Masterpiece
","
Snoop Dogg
",115,6,27
"
There's More Where That Came From
","
Lee Ann Womack
",124,12,15
"
Los Bandoleros: The First Don Omar Production
","
Various Artists
",55,55,2
"
Live @ The Fillmore
","
Lucinda Williams
",66,66,2
"
Greatest Hits
","
Bone Thugs-N-Harmony
",126,95,22
"
Room To Breathe
","
Reba McEntire
",152,25,20
"
Three Chord Country And American Rock & Roll
","
Keith Anderson
",88,71,3
"
Rock Of Ages... Hymns & Faith
","
Amy Grant
",85,42,3
"
Kerosene
","
Miranda Lambert
",131,18,10
"
The Phantom Of The Opera (Special Edition)
","
Soundtrack
",123,71,15
"
Team Sleep
","
Team Sleep
",52,52,2
"
Mi Sangre
","
Juanes
",120,33,29
"
The Forgotten Arm
","
Aimee Mann
",104,60,3
"
Martina
","
 Martina McBride
",130,7,86
"
Rainbow Man
","
Jeff Bates
",144,117,11
"
Now What
","
Lisa Marie Presley
",111,9,7
"
Jump Back: The Best Of The Rolling Stones: '71-'93
","
The Rolling Stones
",151,30,39
"
Chosen Few: El Documental
","
Various Artists
",137,65,19
"
M.I.A.M.I. (Money Is A Major Issue)
","
Pitbull
",141,14,34
"
Silent Alarm
","
Bloc Party
",147,114,9
"
Under My Skin
","
Avril Lavigne
",133,1,52
"
Livin' The Luxury Brown
","
Mint Condition
",132,45,4
"
This Woman
","
LeAnn Rimes
",162,3,17
"
Amos Lee
","
Amos Lee
",139,136,10
"
Casting Crowns
","
Casting Crowns
",149,59,74
"
Ray (Soundtrack)
","
Ray Charles
",121,9,31
"
The Beautiful Letdown
","
Switchfoot
",140,16,112
"
The Greatest Hits Collection II
","
Brooks & Dunn
",157,7,31
"
Now 17
","
Various Artists
",135,1,29
"
Contraband
","
Velvet Revolver
",150,1,50
"
Greatest Hits: My Prerogative
","
Britney Spears
",136,4,28
"
This Type Of Thinking (Could Do Us In)
","
Chevelle
",153,8,35
"
Number Ones
","
Bee Gees
",146,23,28
"
The Very Best Of Death Row
","
Various Artists
",169,94,4
"
Disneymania 3: Music Stars Sing Disney ...Their Way!
","
Various Artists
",148,30,14
"
A Hangover You Don't Deserve
","
Bowling For Soup
",154,37,36
"
WOW Hits 2005
","
Various Artists
",142,39,33
"
Mas Flow 2
","
Luny Tunes & Baby Ranks
",159,68,10
"
MMHMM
","
Relient K
",178,15,18
"
Wicked
","
Original Broadway Cast Recording
",174,140,6
"
Feels Like Home
","
Norah Jones
",155,1,67
"
Put The O Back In Country
","
Shooter Jennings
",-,-,-
"
The Chronicles Of Life And Death
","
Good Charlotte
",167,3,33
"
Elevator
","
Hot Hot Heat
",161,34,7
"
The Last Don
","
Don Omar
",186,170,2
"
Gasoline
","
Theory Of A Deadman
",181,58,7
"
Good News For People Who Love Bad News
","
Modest Mouse
",-,18,56
"
Big Bang Theory
","
Styx
",46,46,2
"
Shock'n Y'All
","
Toby Keith
",-,1,66
"
Waiting For The Sirens' Call
","
New Order
",128,46,4
"
Celtic Woman
","
Celtic Woman
",195,113,8
"
O
","
Damien Rice
",182,114,27
"
Lonely Runs Both Ways
","
Alison Krauss + Union Station
",197,29,26
"
WOW Gospel 2005
","
Various Artists
",183,29,17
"
In Love And Death
","
The Used
",168,6,34
"
Red, White & Crue
","
Motley Crue
",172,6,16
"
Super Saucy
","
Baby Bash
",184,11,10
"
Dangerously In Love
","
Beyonce
",179,1,100
"
Loyal To The Game
","
2Pac
",165,1,23
"
Leave A Whisper
","
Shinedown
",175,53,59
"
Josh Gracin
","
Josh Gracin
",198,11,29
"
The King Of Crunk & BME Recordings Present
","
Lil Scrappy/Trillville
",160,12,60
"
I'm Wide Awake, It's Morning
","
Bright Eyes
",171,10,17
"
Times Like These
","
Buddy Jewell
",163,31,4
"
Greatest Hits
","
Creed
",187,15,26
"
Get Born
","
Jet
",177,26,85
"
Careless Love
","
Madeleine Peyroux
",158,71,15
"
Baby Einstein: Lullaby Classics
","
The Baby Einstein Music Box Orchestra
",200,182,7
"
Grammy Nominees 2005
","
Various Artists
",180,4,16
"
 Directo Al Corazon
","
Los Tigres del Norte
",-,48,6
"
MTV Ultimate Mash-Ups Presents: Collision Course
","
Jay-Z/Linkin Park
",164,1,25
"
Suit
","
Nelly
",188,1,36
"
Passion: How Great Is Our God
","
Passion Worship Band
",166,74,6
"
When I Fall In Love
","
Chris Botti
",170,37,32
"
Digital Ash In A Digital Urn
","
Bright Eyes
",-,15,10
