Song, Artist, Last Week, Peak Position, Weeks on Chart
"Press Play","Diddy",-,1,1
"
The Open Door
","
Evanescence
",2,1,3
"
The High Road
","
JoJo
",-,-,-
"
FutureSex/LoveSounds
","
Justin Timberlake
",7,1,6
"
Long Trip Alone
","
Dierks Bentley
",-,-,-
"
Still The Same... Great Rock Classics Of Our Time
","
Rod Stewart
",1,1,2
"
Extreme Behavior
","
Hinder
",9,7,38
"
The Return
","
Ruben Studdard
",-,-,-
"
Duets: An American Classic
","
Tony Bennett
",5,3,4
"
Sam's Town
","
The Killers
",6,2,3
"
It Just Comes Natural
","
George Strait
",8,3,3
"
Release Therapy
","
Ludacris
",10,1,4
"
Take The Weather With You
","
Jimmy Buffett
",4,4,2
"
All The Right Reasons
","
Nickelback
",13,1,55
"
Rotten Apple
 ","
Lloyd Banks
",3,3,2
"
Continuum
","
John Mayer
",12,2,6
"
These Days
","
Vince Gill
",-,-,-
"
How To Save A Life
","
The Fray
",16,14,42
"
Like Red On A Rose
","
Alan Jackson
",14,4,4
"
B'Day
","
Beyonce
",20,1,7
"
The Dutchess
","
Fergie
",17,3,5
"
Some Hearts
","
Carrie Underwood
",24,2,49
"
Me And My Gang
","
Rascal Flatts
",22,1,29
"
The Cheetah Girls 2
","
Soundtrack
",23,5,10
"
Dowland: Songs From The Labyrinth
","
Sting And Edin Karamazov
",37,25,2
"
I Loved Her First
","
Heartland
",11,11,2
"
Face The Promise
","
Bob Seger
",21,4,6
"
20 Y.O.
","
Janet Jackson
",19,2,4
"
The Information
","
Beck
",18,7,3
"
Priceless
","
Frankie J
",-,-,-
"
Eyes Open
","
Snow Patrol
",27,27,24
"
Back To Basics
","
Christina Aguilera
",35,1,10
"
Devil's Got A New Disguise: The Very Best Of Aerosmith
","
Aerosmith
",-,-,-
"
Danity Kane
","
Danity Kane
",30,1,9
"
Straight Outta Lynwood
","
"Weird Al" Yankovic
",28,10,4
"
Your Man
","
Josh Turner
",33,2,39
"
Mountains
","
Lonestar
",-,-,-
"
Hi-Teknology 2: The Chip
","
Hi-Tek
",-,-,-
"
Modern Times
","
Bob Dylan
",29,1,8
"
NOW 22
","
Various Artists
",40,1,15
"
Coming Home
","
Lionel Richie
",45,6,6
"
Wintersong
","
Sarah McLachlan
",-,-,-
"
High School Musical
","
Soundtrack
",43,1,41
"
WOW Hits 2007
","
Various Artists
",38,38,3
"
Greatest Hits Vol 2: Reflected
","
Tim McGraw
",53,2,30
"
Port Of Miami
","
Rick Ross
",36,1,11
"
From This Moment On
","
Diana Krall
",39,7,5
"
The Makings Of Me
","
Monica
",26,8,3
"
Ray Sings Basie Swings
","
Ray Charles + The Count Basie Orchestra
",31,23,3
"
Full Circle
","
Xzibit
",-,-,-
"
Corinne Bailey Rae
","
Corinne Bailey Rae
",34,17,18
"
A Thousand Different Ways
 ","
Clay Aiken
",32,2,5
"
PCD
","
The Pussycat Dolls
",50,5,58
"
Foiled
","
Blue October
",44,29,29
"
St. Elsewhere
","
Gnarls Barkley
",55,4,24
"
A Beautiful Lie
","
Thirty Seconds To Mars
",70,42,27
"
Hoodstar
","
Chingy
",41,9,5
"
A Fever You Can't Sweat Out
","
Panic! At The Disco
",52,13,46
"
Still Searching
","
Senses Fail
",15,15,2
"
LIVE: Live Those Songs Again
","
Kenny Chesney
",46,4,5
"
Stadium Arcadium
","
Red Hot Chili Peppers
",60,1,24
"
V
","
Vanessa Hudgens
",51,24,4
"
Lupe Fiasco's Food & Liquor
","
Lupe Fiasco
",49,8,5
"
Loose
","
Nelly Furtado
",61,1,18
"
Time Well Wasted
","
Brad Paisley
",77,2,62
"
Thornography
","
Cradle Of Filth
",-,-,-
"
If You're Going Through Hell
","
Rodney Atkins
",87,3,14
"
Trozos de Mi Alma 2
","
Marco Antonio Solis
",69,52,4
"
See The Morning
","
Chris Tomlin
",58,15,4
"
Best Thang Smokin'
","
Young Dro
",71,3,8
"
Unappreciated
","
Cherish
",62,4,10
"
The Day Hell Broke Loose 3
","
Various Artists
",-,-,-
"
Back To Bedlam
","
James Blunt
",66,2,55
"
The Legend Of Johnny Cash
","
Johnny Cash
",65,5,52
"
Grey's Anatomy: Volume 2
","
Soundtrack
",57,14,6
"
New Joc City
","
Yung Joc
",67,3,20
"
Free To Worship
","
Fred Hammond
",48,29,3
"
Right Where You Want Me
","
Jesse McCartney
",68,15,5
"
Move Along
","
The All-American Rejects
",80,6,67
"
The Evolution Of Robin Thicke
 ","
Robin Thicke
",64,45,3
"
Come What(ever) May
","
Stone Sour
",76,4,12
"
Radio Disney: Party Jams
","
Various Artists
",102,82,2
"
Revelations
","
Audioslave
",63,2,7
"
Dangerous Man
","
Trace Adkins
",72,3,10
"
The Crusade
","
Trivium
",25,25,2
"
Greatest Hits
","
Guns N' Roses
",85,3,135
"
Eye To The Telescope
","
KT Tunstall
",89,33,37
"
Phobia
","
Breaking Benjamin
",74,2,11
"
Stand Still, Look Pretty
","
The Wreckers
",79,14,22
"
Chris Brown
","
Chris Brown
",99,2,47
"
 Precious Memories
","
Alan Jackson
",81,4,34
"
Last Man Standing: The Duets
","
Jerry Lee Lewis
",59,26,4
"
Half The Perfect World
","
Madeleine Peyroux
",73,33,6
"
Chris Young
","
Chris Young
",54,22,3
"
Restored
","
Jeremy Camp
",84,45,32
"
The Crane Wife
","
The Decemberists
",47,35,3
"
15
","
Buckcherry
",103,41,28
"
White Trash With Money
","
Toby Keith
",101,2,28
"
Don't You Fake It
","
The Red Jumpsuit Apparatus
",83,25,14
"
Shine On
","
Jet
",56,16,3
"
10,000 Days
","
Tool
",107,1,25
"
The Phoenix
","
Lyfe Jennings
",82,2,10
"
 Three Wooden Crosses
","
Various Artists
",111,74,8
"
Kidz Bop 10
","
Kidz Bop Kids
",91,3,12
"
They Can't All Be Zingers
","
Primus
",-,-,-
"
Walk The Line
","
Soundtrack
",105,9,47
"
Idlewild (Soundtrack)
","
OutKast
",88,2,9
"
Amar Es Combatir
","
Mana
",97,4,9
"
Halloween 2: Creatures Collection
","
Mannheim Steamroller
",144,109,2
"
Mas Flow: Los Benjamins
","
Luny Tunes & Tainy
",98,30,4
"
Ta-Dah
","
Scissor Sisters
",78,19,4
"
 NOW That's What I Call Christmas! 3
","
Various Artists
",94,94,2
"
When Devils Strike
","
SPM
",90,46,3
"
The Road And The Radio
","
Kenny Chesney
",109,1,50
"
One - X
","
Three Days Grace
",119,5,19
"
Decemberunderground
","
AFI
",122,1,20
"
Sammie
","
Sammie
",42,42,2
"
A Girl Like Me
","
Rihanna
",104,5,26
"
From Kumbia Kings To Kumbia All Starz
","
A.B. Quintanilla III Presents Kumbia All Starz
",93,68,3
"
It's Time
","
Michael Buble
",118,7,89
"
She Was Country When Country Wasn't Cool: A Tribute To Barbara Mandrell
","
Various Artists
",-,-,-
"
Taking The Long Way
","
Dixie Chicks
",113,1,22
"
Flicka
","
Soundtrack
",-,-,-
"
Retaliation
","
Dane Cook
",121,4,65
"
Jason Aldean
","
Jason Aldean
",128,37,65
"
James Taylor At Christmas
","
James Taylor
",151,126,2
"
Soy Como Tu
","
Olga Tanon
",126,126,2
"
Bring It On Home... The Soul Classics
","
Aaron Neville
",100,37,5
"
A Public Affair
","
Jessica Simpson
",117,5,8
"
Twice The Speed Of Life
","
Sugarland
",132,16,92
"
We Are Pilots
","
Shiny Toy Guns
",-,-,-
"
LeToya
","
LeToya
",108,1,13
"
Saosin
","
Saosin
",106,22,4
"
Before Me
","
Gladys Knight
",96,93,3
"
Life Changing
","
Smokie Norful
",115,56,3
"
Diva: The Singles Collection
","
Sarah Brightman
",110,100,3
"
In My Own Words
","
Ne-Yo
",120,1,34
"
Turn Around
","
Jonny Lang
",127,35,5
"
Flyleaf
","
Flyleaf
",129,60,35
"
Testimony: Vol. 1, Life & Relationship (Bonus Track Edition)
","
India.Arie
",131,1,17
"
Curious George (Soundtrack)
","
Jack Johnson
",134,1,37
"
The Paramour Sessions
","
Papa Roach
",123,16,6
"
Greatest Hits 2
","
Toby Keith
",138,3,102
"
4:21... The Day After
","
Method Man
",130,8,8
"
Curtain Call: The Hits
","
Eminem
",176,1,46
"
Coming Home
","
New Found Glory
",112,19,5
"
Modern Day Drifter
","
Dierks Bentley
",147,6,76
"
The Breakthrough
 ","
Mary J. Blige
",133,1,44
"
Hillbilly Deluxe
","
Brooks & Dunn
",137,3,60
"
Greatest Hits
","
Creed
",158,15,73
"
Comatose
","
Skillet
",124,55,3
"
King
","
T.I.
",148,1,30
"
The Road To Here
","
Little Big Town
",146,51,55
"
Marie Antoinette
","
Soundtrack
",-,-,-
"
Ananda
","
Paulina Rubio
",141,31,5
"
Ten Thousand Fists
","
Disturbed
",162,1,57
"
The Ultimate Luther Vandross
","
Luther Vandross
",139,9,9
"
Supply And Demand
","
Amos Lee
",114,76,3
"
In Between Dreams
","
Jack Johnson
",142,2,86
"
Amore
","
Andrea Bocelli
",153,3,38
"
Colorblind
","
Robert Randolph & The Family Band
",75,75,2
"
IV
","
Godsmack
",172,1,26
"
Cars
","
Soundtrack
",155,6,20
"
All's Well That Ends Well
","
Chiodos
",-,-,-
"
The Captain & The Kid
","
Elton John
",116,18,5
"
The Best Of Rob Zombie: 20th Century Masters The Millenium Collection
","
Rob Zombie
",-,-,-
"
Cassie
","
Cassie
",140,4,11
"
NOW 21
","
Various Artists
",171,2,29
"
Love Their Country
","
Me First And The Gimme Gimmes
",-,-,-
"
Wolfmother
","
Wolfmother
",149,22,25
"
Oral Fixation Vol. 2
 ","
Shakira
",164,5,47
"
Pa'l Mundo
","
Wisin & Yandel
",182,30,42
"
A Matter Of Life And Death
","
Iron Maiden
",145,9,7
"
Sirens
","
It Dies Today
",-,-,-
"
That's How They Do It In Dixie: The Essential Collection
","
Hank Williams Jr.
",179,16,17
"
Uncovered/Covered
","
Kenny Lattimore & Chante Moore
",95,95,2
"
Breakaway
","
Kelly Clarkson
",175,3,99
"
Zombies! Aliens! Vampires! Dinosaurs!
","
Hellogoodbye
",181,13,11
"
Lifesong
","
Casting Crowns
",169,9,60
"
Masterpiece: Nuestra Obra Maestra
","
RKM & Ken-Y
",186,101,22
"
Step Up
","
Soundtrack
",143,6,11
"
Highway Companion
","
Tom Petty
",161,4,13
"
Till The Sun Turns Black
","
Ray LaMontagne
",152,28,8
"
Brand New Girlfriend
","
Steve Holy
",157,19,11
"
See You On The Other Side
","
Korn
",177,3,46
"
Laugh Now, Cry Later
","
Ice Cube
",-,4,19
"
Broken & Beautiful
","
Mark Schultz
",174,79,4
"
Oh No
","
OK Go
",178,69,10
"
Shine
","
Boney James
",156,44,4
"
Broken Boy Soldiers
","
The Raconteurs
",190,7,23
"
The Reckoning
","
Pillar
",150,70,3
"
7 Days
","
Deitrick Haddon
",135,135,2
"
Mr. Brown
","
Sleepy Brown
",136,53,3
"
Two Lights
","
Five For Fighting
",-,8,11
"
Barenaked Ladies Are Me
","
Barenaked Ladies
",192,17,6
"
Monkey Business
","
The Black Eyed Peas
",163,2,72
"
Broken Bridges
","
Soundtrack
",154,35,8
"
Every Second Counts
","
Plain White T's
",-,89,3
"
Despite Our Differences
","
Indigo Girls
",184,47,5
"
Nothing Left To Lose
","
Mat Kearney
",180,161,5
