Song, Artist, Last Week, Peak Position, Weeks on Chart
"
The Fundamental Elements Of Southtown
","
P.O.D.
",113,51,29
"
All The Man You Need
","
Will Downing
",-,-,-
"
Now 3
","
Various Artists
",124,4,33
"
MTV: The Return Of The Rock
","
Various Artists
",85,42,6
"
Fortress
","
Sister Hazel
",94,63,4
"
Hooray For Boobies
","
Bloodhound Gang
",103,14,21
"
Binaural
","
Pearl Jam
",98,2,10
"
Lonely Grill
","
Lonestar
",101,28,60
"
Issues
","
Korn
",108,1,36
"
Invincible Summer
","
k.d. lang
 ",93,58,5
"
Fear Of Flying
","
Mya
",110,15,13
"
Layzie Bone Presents Mo Thugs III: The Mothership
","
Mo Thugs Family
",97,45,4
"
S & M
","
Metallica With Michael Kamen Conducting The San Francisco Symphony Orchestra
",128,2,35
"
Europop
","
Eiffel 65
",102,4,34
"
Dizzy Up The Girl
","
Goo Goo Dolls
",111,15,96
"
Spit
","
Kittie
",121,79,28
"
Farmhouse
","
Phish
",109,12,10
"
Def Squad Presents Erick Onasis
","
Def Squad
",106,53,4
"
 Who Needs Guitars Anyway?
","
Alice Deejay
",105,76,17
"
WOW Gold: 30 Landmark Christian Songs Of The 70's, 80's And 90's
","
Various Artists
",115,111,5
"
Latest Greatest Straitest Hits
","
George Strait
",118,2,20
"
No Angel
","
Dido
",150,120,10
"
Yeeeah Baby
","
Big Punisher
",123,3,16
"
Punk O Rama #5
","
Various Artists
",104,71,5
"
This Time Around
","
Hanson
",133,19,11
"
Issues
","
Somethin' For The People
",-,-,-
"
The Promise
","
Plus One
",137,76,9
"
How Do You Like Me Now?!
","
Toby Keith
",131,85,29
"
Now You See Inside
","
SR-71
",125,125,5
"
Ultimate Dance Party 2000
","
Various Artists
",119,70,7
"
My Life
","
Methrone
",134,129,3
"
Book Of Thugs: Chapter A.K., Verse 47
","
Trick Daddy
",117,26,23
"
Astro Lounge
","
Smash Mouth
",132,6,59
"
The Very Best Of Cat Stevens
","
Cat Stevens
",126,117,16
"
WOW Worship Orange: Today's 30 Most Powerful Worship Songs
","
Various Artists
",158,65,17
"
So Good Together
","
Reba McEntire
",136,28,31
"
Faith And Courage
","
Sinead O'Connor
",127,55,6
"
EBK4
","
Brotha Lynch Hung
",120,86,4
"
BET On Jazz Presents: For The Love Of Jazz
","
Various Artists
",-,-,-
"
G
","
Gerald Levert
",147,8,20
"
400 Degreez
","
Juvenile
",152,9,90
"
LFO
","
LFO
",116,21,48
"
Under The Influence
","
Alan Jackson
",140,9,39
"
Superfast
","
Dynamite Hack
",129,84,9
"
Gone In 60 Seconds
","
Soundtrack
",122,69,6
"
She Rides Wild Horses
","
Kenny Rogers
",130,60,44
"
Snoop Dogg Presents Tha Eastsidaz
","
Snoop Dogg & Tha Eastsidaz
",143,8,25
"
Mary
","
Mary J. Blige
",145,2,49
"
Westlife
","
Westlife
",139,129,14
"
N' My Neighborhood
","
MC Eiht
",114,95,5
"
Blue
","
Third Eye Blind
",154,40,35
"
Shake It Up
","
Boney James/Rick Braun
",160,78,8
"
Everywhere We Go
","
Kenny Chesney
",141,51,73
"
BTNHResurrection
","
Bone Thugs-N-Harmony
",144,2,21
"
Back At One
","
Brian McKnight
",142,7,44
"
Voodoo
","
D'Angelo
",151,1,26
"
Burn To Shine
","
Ben Harper And The Innocent Criminals
",149,67,17
"
Balance & Options
","
DJ Quik
",138,18,10
"
Son By Four
","
Son By Four
",161,94,14
"
Mobysongs: 1993--1998
","
Moby
",-,-,-
"
Causin' Drama
","
Drama
",155,32,24
"
 S Club 7
","
S Club 7
",135,112,13
"
Stiff Upper Lip
","
AC/DC
",157,7,21
"
There Is Nothing Left To Lose
","
Foo Fighters
",156,10,38
"
Rascal Flatts
","
Rascal Flatts
",148,122,7
"
Ricky Martin
","
Ricky Martin
",163,1,63
"
Tarzan
","
Soundtrack
",159,5,60
"
Swimming In Champagne
","
Eric Heatherly
",170,157,11
"
Hear My Cry
","
Sonique
",162,67,23
"
Who Is Jill Scott? Words And Sounds Vol. 1
","
Jill Scott
",-,-,-
"
Gotta Get The Groove Back
","
Johnnie Taylor
",179,140,8
"
The Family Values Tour 1999
","
Various Artists
",167,32,9
"
Mirrorball
","
Sarah McLachlan
",164,3,58
"
Ear-Resistible
","
The Temptations
",169,54,10
"
Better Part Of Me
","
Jon Secada
",-,-,-
"
Brave New World
","
Iron Maiden
",166,39,8
"
Two Against Nature
","
Steely Dan
",165,6,21
"
City Of Syrup
","
Big Moe
",-,-,-
"
II
","
The Kinleys
",-,-,-
"
WoW Worship: Today's 30 Most Powerful Worship Songs
 ","
Various Artists
",173,70,53
"
The Battle Of Los Angeles
","
Rage Against The Machine
",184,1,38
"
Sogno
","
Andrea Bocelli
",172,4,62
"
Telling Stories
","
Tracy Chapman
",192,33,21
"
Permanently
","
Mark Wills
",186,23,28
"
Pump Up The Valuum
","
NOFX
",174,61,6
"
Dysfunction
","
Staind
",171,74,52
"
Alma Caribena -- Caribbean Soul
","
Gloria Estefan
",168,50,9
"
The Ever Passing Moment
","
MxPx
",185,56,10
"
Industry Shakedown
","
Bumpy Knuckles
",180,179,4
"
What A Wonderful World
","
Anne Murray
",146,38,7
"
When I Look In Your Eyes
","
Diana Krall
",-,56,42
"
A Place In The Sun
","
Lit
",181,31,71
"
The Greatest Hits Volume 1: 20 Good Vibrations
","
The Beach Boys
",177,95,11
"
Gladiator
","
Soundtrack
",175,66,12
"
Reggae Gold 2000
","
Various Artists
",178,153,9
"
Purpose By Design
","
Fred Hammond & Radical For Christ
",-,46,15
"
 Life Story
","
Black Rob
",-,3,19
"
WoW 2000: The Year's 30 Top Christian Artists And Songs
","
Various Artists
",193,29,35
"
...Hits
","
Phil Collins
",183,18,93
"
Silver & Gold
","
Neil Young
",188,22,13
"
Listener Supported
","
Dave Matthews Band
",197,15,21
"
Too Much Stereo
","
The Urge
",-,-,-
