Song, Artist, Last Week, Peak Position, Weeks on Chart
"
Appassionato
","
Yo-Yo Ma
",79,79,2
"
The Crane Wife
","
The Decemberists
",97,35,12
"
Celestial
","
RBD
",74,15,9
"
Oh! Gravity
","
Switchfoot
",58,18,4
"
Greatest Hits Vol 2: Reflected
","
Tim McGraw
",76,2,43
"
Face The Promise
","
Bob Seger
",73,4,19
"
As Cruel As School Children
","
Gym Class Heroes
",-,85,6
"
It Just Comes Natural
","
George Strait
",75,3,16
"
Back To Bedlam
","
James Blunt
",101,2,68
"
Cars
","
Soundtrack
",78,6,33
"
WOW Hits 2007
","
Various Artists
",80,38,16
"
Celtic Woman
","
Celtic Woman
",98,53,78
"
Come What(ever) May
","
Stone Sour
",82,4,25
"
Chris Brown
","
Chris Brown
",99,2,60
"
Bred 2 Die - Born 2 Live
","
Lil Scrappy
",85,24,7
"
Happy Feet
","
Soundtrack
",84,51,11
"
The Breakthrough
","
Mary J. Blige
",141,1,57
"
All The Stars And Boulevards
","
Augustana
",107,96,4
"
Hillbilly Deluxe
","
Brooks & Dunn
",94,3,73
"
Stand Still, Look Pretty
 ","
The Wreckers
",91,14,35
"
Pac's Life
","
2Pac
",100,9,9
"
The Legend Of Johnny Cash
","
Johnny Cash
",81,5,65
"
ThriveMix03
 ","
DJ Skribble / Vic Latino
",-,-,-
"
Hustler's P.O.M.E. (Product Of My Environment)
","
Jim Jones
",89,6,11
"
It's Time
","
Michael Buble
",114,7,102
"
Zombies! Aliens! Vampires! Dinosaurs!
","
Hellogoodbye
",115,13,22
"
Dangerous Man
","
Trace Adkins
",104,3,23
"
Il Divo
","
Il Divo
",86,4,77
"
Press Play
","
Diddy
",102,1,14
"
A Fever You Can't Sweat Out
","
Panic! At The Disco
",88,13,59
"
Jason Aldean
","
Jason Aldean
",108,37,78
"
Crunk Hits Vol. 3
","
Various Artists
",120,110,2
"
Precious Memories
","
Alan Jackson
",93,4,47
"
The High Road
","
JoJo
",87,3,14
"
Tru3 Magic
","
Mos Def
",77,77,4
"
Step Up
","
Soundtrack
",103,6,16
"
Ten
 ","
Brian McKnight
",117,32,7
"
Still The Same... Great Rock Classics Of Our Time
","
Rod Stewart
",121,1,15
"
Decemberunderground
","
AFI
",109,1,33
"
As Daylight Dies
","
Killswitch Engage
",106,32,9
"
St. Elsewhere
","
Gnarls Barkley
",110,4,37
"
Modern Times
","
Bob Dylan
",96,1,21
"
The Road To Here
","
Little Big Town
",119,51,68
"
Long Trip Alone
","
Dierks Bentley
",124,5,14
"
Grey's Anatomy: Volume 2
","
Soundtrack
",128,14,19
"
Straight Outta Lynwood
","
"Weird Al" Yankovic
",105,10,17
"
Paula DeAnda
","
Paula DeAnda
",131,54,7
"
10,000 Days
","
Tool
",123,1,38
"
These Days
","
Vince Gill
",111,17,14
"
I'm In The Mood For Love...The Most Romantic Melodies Of All Time
","
Kenny G
",132,37,10
"
15
","
Buckcherry
",122,41,41
"
Retaliation
","
Dane Cook
",125,4,78
"
Phobia
","
Breaking Benjamin
",130,2,24
"
The Greatest Songs Of The Sixties
","
Barry Manilow
",170,2,12
"
King Of Kings
","
Don Omar
",113,7,23
"
K.O.B.: Live
","
 Aventura
",127,127,5
"
Nothing Left To Lose
","
Mat Kearney
",193,135,8
"
We Are Pilots
","
Shiny Toy Guns
",90,90,5
"
Flyleaf
","
Flyleaf
",129,60,48
"
Like Red On A Rose
","
Alan Jackson
",126,4,17
"
Jibbs Feat. Jibbs
","
Jibbs
",145,11,13
"
A Girl Like Me
","
Rihanna
",140,5,39
"
Taking The Long Way
","
Dixie Chicks
",116,1,35
"
The Information
","
Beck
",135,7,16
"
The Essential Elvis Presley
","
Elvis Presley
",92,72,3
"
Return To Cookie Mountain
","
TV On The Radio
",133,41,9
"
Three Wooden Crosses
","
Various Artists
",112,74,21
"
Unappreciated
","
Cherish
",143,4,23
"
An Ancient Muse
","
Loreena McKennitt
",137,83,9
"
From Kumbia Kings To Kumbia All Starz
","
A.B. Quintanilla III Presents Kumbia All Starz
",144,68,10
"
The Last Kiss
","
Soundtrack
",139,57,11
"
See The Morning
","
Chris Tomlin
",165,15,16
"
Me, Myself & I
","
Fat Joe
",179,14,8
"
I'm Not Dead
","
P!nk
",147,6,27
"
NOW Latino 2
","
Various Artists
",136,84,9
"
The Best Of What's Around: Vol. 01
","
Dave Matthews Band
",142,10,11
"
Crook By Da Book: The Fed Story
","
Project Pat
",150,64,7
"
Danity Kane
","
Danity Kane
",162,1,22
"
In Between Dreams
","
Jack Johnson
",153,2,97
"
Bad Azz
","
Lil' Boosie
",173,18,10
"
Ten Thousand Fists
","
Disturbed
",158,1,69
"
Wolfmother
","
Wolfmother
",148,22,30
"
Curtain Call: The Hits
","
Eminem
",155,1,59
"
Kidz Bop 10
","
Kidz Bop Kids
",159,3,25
"
Black Holes And Revelations
","
Muse
",167,9,17
"
Amar Es Combatir
","
Mana
",181,4,19
"
Coming Home
","
Lionel Richie
",152,6,19
"
DJ Clue?: The Professional 3
","
DJ Clue
",134,73,5
"
The Singles 1996 -> 2006
","
Staind
",161,41,10
"
Rocky Balboa: The Best Of Rocky
","
Soundtrack
",160,87,4
"
Ancora
","
Il Divo
",138,1,36
"
El Mariel
","
Pitbull
",171,17,10
"
Carnavas
","
Silversun Pickups
",-,-,-
"
Rodrigo y Gabriela
","
Rodrigo y Gabriela
",-,-,-
"
Walk The Line
","
Soundtrack
",168,9,60
"
Skin And Bones
","
Foo Fighters
",146,21,11
"
Jersey Boys
","
Original Broadway Cast Recording
",172,85,15
"
Country Is My Rock
","
Trent Tomlinson
",186,95,6
"
I Trust You To Kill Me
","
Rocco DeLuca And The Burden
",-,-,-
"
Between Friends
","
Tamia
",194,66,6
"
Broken Boy Soldiers
","
The Raconteurs
",151,7,27
"
Hell Hath No Fury
","
Clipse
",166,14,8
"
Port Of Miami
","
Rick Ross
",176,1,22
"
The Devil And God Are Raging Inside Me
","
Brand New
",164,31,9
"
King
","
T.I.
",182,1,39
"
Saosin
","
Saosin
",174,22,11
"
Time Is Money
","
Styles P
",157,79,5
"
When Your Heart Stops Beating
","
(+44)
",154,10,10
"
The Road And The Radio
","
Kenny Chesney
",175,1,63
"
Amore
","
Andrea Bocelli
",180,3,51
"
Trozos de Mi Alma 2
","
Marco Antonio Solis
",169,52,10
"
Louder Now
","
Taking Back Sunday
",185,2,26
"
An Other Cup
","
Yusuf
",156,52,10
"
 The Pick Of Destiny (Soundtrack)
","
Tenacious D
",163,8,10
"
Revelations
","
Audioslave
",183,2,20
"
III
","
Joe Nichols
",191,7,39
"
The Sufferer & The Witness
","
Rise Against
",195,10,16
"
The Gospel According to Patti LaBelle
","
Patti LaBelle
",196,86,7
"
From Under The Cork Tree
","
Fall Out Boy
",-,9,73
"
White Trash With Money
","
Toby Keith
",177,2,40
"
NOW 22
","
Various Artists
",189,1,28
"
The Phoenix
","
Lyfe Jennings
",-,2,16
